x	y	z	Deposition of new CENPA-containing nucleosomes at the centromere
215	272	35	1
217	272	35	1
229	272	35	1
231	272	35	2
240	272	35	1
243	272	35	1
181	273	35	1
184	273	35	1
187	273	35	1
204	273	35	1
206	273	35	1
215	273	35	1
216	273	35	2
227	273	35	1
228	273	35	1
235	273	35	1
238	273	35	1
239	273	35	1
241	273	35	1
242	273	35	1
248	273	35	1
171	274	35	2
179	274	35	3
182	274	35	2
185	274	35	2
186	274	35	1
190	274	35	1
204	274	35	2
207	274	35	1
224	274	35	1
231	274	35	1
238	274	35	2
243	274	35	1
245	274	35	1
176	275	35	1
185	275	35	1
186	275	35	1
189	275	35	1
200	275	35	1
203	275	35	1
209	275	35	1
212	275	35	1
218	275	35	1
235	275	35	1
238	275	35	1
178	276	35	1
186	276	35	1
187	276	35	1
203	276	35	1
211	276	35	1
217	276	35	1
220	276	35	2
221	276	35	1
240	276	35	1
242	276	35	1
173	277	35	1
187	277	35	1
202	277	35	1
204	277	35	1
205	277	35	1
206	277	35	1
208	277	35	1
211	277	35	2
234	277	35	1
235	277	35	1
237	277	35	1
238	277	35	1
171	278	35	2
176	278	35	2
178	278	35	1
183	278	35	1
187	278	35	1
205	278	35	1
215	278	35	1
223	278	35	1
229	278	35	1
230	278	35	1
243	278	35	1
245	278	35	2
172	279	35	1
180	279	35	2
193	279	35	1
194	279	35	1
195	279	35	2
201	279	35	1
203	279	35	2
214	279	35	1
222	279	35	1
233	279	35	1
237	279	35	1
238	279	35	1
245	279	35	1
174	280	35	1
180	280	35	1
191	280	35	1
193	280	35	1
206	280	35	3
211	280	35	1
221	280	35	1
223	280	35	1
237	280	35	1
238	280	35	1
246	280	35	2
187	281	35	1
203	281	35	1
205	281	35	1
207	281	35	2
216	281	35	1
224	281	35	1
226	281	35	1
239	281	35	1
245	281	35	1
175	282	35	1
179	282	35	1
186	282	35	1
190	282	35	1
205	282	35	1
210	282	35	1
224	282	35	1
227	282	35	1
229	282	35	1
180	283	35	2
187	283	35	3
191	283	35	1
202	283	35	3
204	283	35	1
208	283	35	2
212	283	35	1
221	283	35	1
227	283	35	2
236	283	35	1
238	283	35	2
241	283	35	1
243	283	35	1
176	284	35	1
204	284	35	1
205	284	35	3
207	284	35	1
214	284	35	1
215	284	35	1
218	284	35	1
226	284	35	2
232	284	35	2
235	284	35	1
236	284	35	2
244	284	35	2
246	284	35	1
178	285	35	1
182	285	35	2
185	285	35	3
188	285	35	2
203	285	35	1
206	285	35	1
217	285	35	1
222	285	35	1
224	285	35	1
234	285	35	1
236	285	35	2
240	285	35	1
241	285	35	4
242	285	35	1
246	285	35	1
175	286	35	1
178	286	35	1
185	286	35	1
188	286	35	1
201	286	35	1
204	286	35	1
205	286	35	1
207	286	35	1
209	286	35	2
215	286	35	1
218	286	35	1
219	286	35	1
224	286	35	1
225	286	35	1
233	286	35	1
238	286	35	1
246	286	35	2
248	286	35	1
249	286	35	1
174	287	35	1
182	287	35	2
189	287	35	1
196	287	35	1
202	287	35	1
204	287	35	2
206	287	35	1
220	287	35	1
224	287	35	1
226	287	35	1
229	287	35	1
237	287	35	1
243	287	35	1
247	287	35	1
192	288	35	1
196	288	35	2
201	288	35	1
204	288	35	2
205	288	35	1
219	288	35	1
220	288	35	1
232	288	35	1
238	288	35	2
246	288	35	2
186	289	35	1
188	289	35	1
189	289	35	2
193	289	35	1
200	289	35	1
205	289	35	2
225	289	35	3
230	289	35	1
236	289	35	1
238	289	35	1
245	289	35	1
185	290	35	2
187	290	35	1
190	290	35	3
197	290	35	1
200	290	35	1
201	290	35	2
203	290	35	1
205	290	35	1
222	290	35	1
231	290	35	1
244	290	35	1
248	290	35	1
185	291	35	1
191	291	35	1
194	291	35	2
198	291	35	1
206	291	35	1
223	291	35	1
230	291	35	1
232	291	35	2
234	291	35	2
236	291	35	1
237	291	35	1
239	291	35	1
244	291	35	1
182	292	35	1
220	292	35	1
224	292	35	2
231	292	35	1
232	292	35	2
235	292	35	2
238	292	35	1
247	292	35	1
248	292	35	1
198	293	35	1
200	293	35	1
201	293	35	1
228	293	35	1
231	293	35	1
234	293	35	2
238	293	35	2
242	293	35	1
246	293	35	1
183	294	35	1
185	294	35	1
190	294	35	1
197	294	35	1
201	294	35	1
218	294	35	1
219	294	35	2
220	294	35	1
223	294	35	1
225	294	35	1
231	294	35	1
181	295	35	1
197	295	35	1
218	295	35	1
224	295	35	1
225	295	35	1
238	295	35	1
245	295	35	1
249	295	35	1
177	296	35	1
181	296	35	2
196	296	35	2
199	296	35	1
204	296	35	1
217	296	35	1
219	296	35	1
220	296	35	1
222	296	35	1
235	296	35	2
236	296	35	2
243	296	35	2
196	297	35	1
199	297	35	1
221	297	35	3
222	297	35	1
226	297	35	1
232	297	35	1
237	297	35	1
243	297	35	1
245	297	35	1
248	297	35	1
191	298	35	1
198	298	35	1
228	298	35	1
229	298	35	2
234	298	35	1
236	298	35	1
239	298	35	1
200	299	35	2
236	299	35	1
238	299	35	1
240	299	35	1
197	300	35	1
224	300	35	2
225	300	35	2
226	300	35	1
227	300	35	1
229	300	35	1
236	300	35	1
239	300	35	1
241	300	35	1
198	301	35	1
228	301	35	1
236	301	35	1
237	301	35	1
238	301	35	1
242	301	35	1
243	301	35	2
222	302	35	1
225	302	35	2
227	302	35	1
228	302	35	1
239	302	35	3
240	302	35	2
244	302	35	1
226	303	35	1
227	303	35	1
231	303	35	2
233	303	35	1
238	303	35	1
243	303	35	1
221	304	35	1
227	304	35	2
235	304	35	1
239	304	35	1
240	304	35	1
243	304	35	1
195	305	35	1
225	305	35	1
227	305	35	1
235	305	35	1
240	305	35	1
199	306	35	1
206	306	35	1
227	306	35	1
229	306	35	1
235	306	35	1
239	306	35	1
240	306	35	1
195	307	35	1
198	307	35	1
224	307	35	1
225	307	35	1
227	307	35	1
232	307	35	1
240	307	35	1
241	307	35	1
243	307	35	1
203	308	35	1
221	308	35	1
224	308	35	1
226	308	35	1
228	308	35	1
231	308	35	1
240	308	35	1
241	308	35	1
202	309	35	1
223	309	35	1
229	309	35	1
219	310	35	1
221	310	35	3
223	310	35	1
230	310	35	1
238	310	35	2
214	311	35	1
223	311	35	1
224	311	35	1
229	311	35	1
237	311	35	1
231	312	35	3
236	312	35	1
223	313	35	1
226	313	35	1
230	313	35	1
232	313	35	1
236	313	35	1
241	313	35	1
221	314	35	1
236	314	35	1
226	315	35	1
230	315	35	1
234	315	35	1
236	315	35	1
237	315	35	2
240	315	35	1
232	316	35	1
230	317	35	1
235	317	35	3
239	317	35	1
240	317	35	1
233	318	35	2
238	318	35	1
232	319	35	1
240	319	35	1
225	253	36	1
228	253	36	1
218	256	36	1
219	256	36	2
225	256	36	1
216	257	36	1
219	257	36	1
224	257	36	1
223	258	36	1
225	258	36	1
227	258	36	1
229	258	36	1
220	259	36	1
223	259	36	1
224	260	36	1
225	260	36	1
228	260	36	1
232	260	36	1
211	261	36	1
220	261	36	2
222	261	36	1
232	261	36	1
238	261	36	1
242	261	36	2
246	261	36	1
190	262	36	2
222	262	36	1
223	262	36	1
230	262	36	3
232	262	36	1
242	262	36	1
244	262	36	1
189	263	36	1
191	263	36	1
210	263	36	1
214	263	36	1
218	263	36	1
227	263	36	1
235	263	36	2
236	263	36	2
244	263	36	2
249	263	36	1
212	264	36	2
215	264	36	1
216	264	36	1
218	264	36	1
226	264	36	1
230	264	36	2
231	264	36	2
234	264	36	1
239	264	36	1
242	264	36	1
243	264	36	1
249	264	36	1
215	265	36	1
230	265	36	1
231	265	36	1
232	265	36	1
234	265	36	1
237	265	36	1
240	265	36	1
243	265	36	1
246	265	36	1
248	265	36	2
189	266	36	1
191	266	36	1
208	266	36	1
219	266	36	1
220	266	36	1
221	266	36	3
222	266	36	1
223	266	36	1
226	266	36	1
229	266	36	1
230	266	36	1
231	266	36	1
232	266	36	1
234	266	36	1
235	266	36	2
237	266	36	1
192	267	36	1
196	267	36	1
208	267	36	1
210	267	36	1
211	267	36	1
217	267	36	1
218	267	36	1
219	267	36	1
232	267	36	1
236	267	36	1
240	267	36	4
194	268	36	1
195	268	36	2
196	268	36	1
219	268	36	1
223	268	36	1
235	268	36	1
238	268	36	2
239	268	36	1
240	268	36	1
193	269	36	2
215	269	36	2
216	269	36	1
225	269	36	2
232	269	36	1
233	269	36	2
240	269	36	2
249	269	36	1
196	270	36	1
213	270	36	2
220	270	36	1
239	270	36	1
241	270	36	2
244	270	36	1
191	271	36	1
193	271	36	1
208	271	36	1
212	271	36	1
213	271	36	2
215	271	36	1
217	271	36	1
236	271	36	1
238	271	36	1
239	271	36	1
249	271	36	1
181	272	36	1
190	272	36	2
197	272	36	1
213	272	36	1
217	272	36	1
218	272	36	1
231	272	36	1
239	272	36	1
181	273	36	1
186	273	36	1
198	273	36	1
205	273	36	1
212	273	36	1
216	273	36	1
241	273	36	2
179	274	36	1
185	274	36	3
188	274	36	2
203	274	36	1
211	274	36	1
213	274	36	1
215	274	36	1
216	274	36	2
217	274	36	1
233	274	36	1
250	274	36	1
175	275	36	2
212	275	36	1
216	275	36	1
218	275	36	1
220	275	36	1
231	275	36	1
206	276	36	1
208	276	36	1
213	276	36	1
214	276	36	1
215	276	36	1
216	276	36	1
217	276	36	1
220	276	36	1
241	276	36	1
206	277	36	1
208	277	36	1
209	277	36	2
215	277	36	1
223	277	36	1
226	277	36	2
202	278	36	1
204	278	36	1
207	278	36	1
208	278	36	1
211	278	36	2
179	279	36	1
192	279	36	1
208	279	36	1
211	279	36	1
220	279	36	1
234	279	36	1
173	280	36	1
174	280	36	1
191	280	36	1
193	280	36	1
205	280	36	1
206	280	36	1
207	280	36	1
208	280	36	1
211	280	36	1
212	280	36	1
213	280	36	2
214	280	36	1
224	280	36	2
234	280	36	1
176	281	36	1
189	281	36	1
191	281	36	1
211	281	36	1
214	281	36	2
217	281	36	1
221	281	36	2
172	282	36	1
191	282	36	1
201	282	36	1
209	282	36	1
214	282	36	1
226	282	36	1
232	282	36	1
181	283	36	2
202	283	36	1
205	283	36	1
209	283	36	1
210	283	36	1
211	283	36	1
216	283	36	1
218	283	36	2
219	283	36	1
225	283	36	1
240	283	36	1
241	283	36	1
176	284	36	1
187	284	36	1
196	284	36	1
201	284	36	1
203	284	36	1
213	284	36	1
215	284	36	1
220	284	36	2
224	284	36	1
240	284	36	1
191	285	36	2
199	285	36	1
202	285	36	1
205	285	36	1
208	285	36	1
217	285	36	1
220	285	36	1
223	285	36	1
234	285	36	1
237	285	36	1
238	285	36	1
243	285	36	1
247	285	36	3
188	286	36	1
189	286	36	3
202	286	36	1
203	286	36	2
204	286	36	1
207	286	36	1
225	286	36	1
230	286	36	1
234	286	36	1
237	286	36	1
238	286	36	1
240	286	36	1
241	286	36	2
191	287	36	1
199	287	36	2
202	287	36	1
203	287	36	1
205	287	36	1
224	287	36	1
229	287	36	1
233	287	36	1
234	287	36	1
239	287	36	1
240	287	36	1
245	287	36	1
185	288	36	1
187	288	36	2
196	288	36	1
199	288	36	2
206	288	36	1
219	288	36	1
224	288	36	2
241	288	36	1
243	288	36	2
245	288	36	1
203	289	36	1
206	289	36	1
223	289	36	1
227	289	36	1
232	289	36	1
235	289	36	1
237	289	36	2
241	289	36	1
185	290	36	1
195	290	36	1
197	290	36	2
204	290	36	1
223	290	36	1
232	290	36	1
236	290	36	1
242	290	36	1
194	291	36	1
197	291	36	1
203	291	36	2
222	291	36	1
224	291	36	1
232	291	36	1
234	291	36	2
238	291	36	1
240	291	36	1
245	291	36	1
189	292	36	1
194	292	36	1
198	292	36	1
207	292	36	1
208	292	36	1
221	292	36	1
223	292	36	1
224	292	36	1
225	292	36	1
226	292	36	1
230	292	36	1
238	292	36	1
182	293	36	1
195	293	36	1
197	293	36	1
205	293	36	1
222	293	36	2
225	293	36	1
227	293	36	1
229	293	36	1
235	293	36	1
239	293	36	1
187	294	36	1
188	294	36	1
195	294	36	1
201	294	36	1
202	294	36	1
204	294	36	2
223	294	36	2
224	294	36	1
228	294	36	1
230	294	36	1
234	294	36	1
235	294	36	1
241	294	36	1
201	295	36	1
202	295	36	1
207	295	36	1
223	295	36	2
225	295	36	1
230	295	36	1
232	295	36	1
244	295	36	1
202	296	36	1
222	296	36	1
227	296	36	1
231	296	36	1
234	296	36	1
238	296	36	1
241	296	36	1
199	297	36	1
205	297	36	1
217	297	36	2
219	297	36	1
229	297	36	3
231	297	36	2
232	297	36	1
233	297	36	1
239	297	36	2
241	297	36	1
242	297	36	1
199	298	36	2
202	298	36	2
226	298	36	1
233	298	36	1
236	298	36	1
239	298	36	1
241	298	36	1
228	299	36	1
233	299	36	1
236	299	36	2
237	299	36	1
240	299	36	1
225	300	36	2
228	300	36	1
232	300	36	1
240	300	36	1
242	300	36	1
245	300	36	1
223	301	36	1
226	301	36	1
229	301	36	1
230	301	36	1
235	301	36	1
236	301	36	1
240	301	36	2
243	301	36	1
223	302	36	1
229	302	36	1
244	302	36	1
226	303	36	1
228	303	36	1
232	303	36	3
242	303	36	1
225	304	36	1
230	304	36	1
233	304	36	1
225	305	36	1
229	305	36	1
223	306	36	2
224	306	36	1
226	306	36	1
228	306	36	1
239	306	36	2
242	306	36	1
194	307	36	1
234	307	36	1
235	307	36	1
240	307	36	1
222	308	36	1
239	308	36	1
241	308	36	1
242	308	36	1
243	308	36	1
223	309	36	1
224	309	36	1
225	309	36	1
227	309	36	1
228	309	36	1
229	309	36	1
234	309	36	1
216	310	36	1
221	310	36	1
226	310	36	1
228	310	36	1
231	310	36	3
234	310	36	1
243	310	36	1
214	311	36	1
217	311	36	1
222	311	36	1
223	311	36	1
230	311	36	1
238	311	36	1
216	312	36	2
220	312	36	1
225	312	36	1
226	312	36	1
230	312	36	1
232	312	36	1
236	312	36	1
240	312	36	1
217	313	36	3
225	313	36	2
235	313	36	2
236	313	36	1
238	313	36	1
232	314	36	1
234	314	36	2
230	315	36	1
236	315	36	1
242	315	36	1
228	316	36	1
232	316	36	1
238	316	36	1
232	317	36	1
236	317	36	1
237	317	36	1
230	318	36	2
235	318	36	1
236	318	36	1
237	318	36	1
236	319	36	1
238	319	36	1
228	258	37	2
226	259	37	1
227	259	37	1
230	259	37	1
224	260	37	1
226	260	37	1
230	260	37	2
235	260	37	1
227	261	37	1
220	262	37	1
230	262	37	1
232	262	37	1
214	263	37	1
217	263	37	2
211	264	37	2
236	264	37	1
207	265	37	1
188	266	37	1
215	266	37	1
183	267	37	2
191	267	37	1
193	267	37	1
219	267	37	1
237	267	37	1
189	268	37	2
211	268	37	1
220	268	37	1
235	268	37	1
193	269	37	2
204	269	37	1
210	269	37	1
211	269	37	1
219	269	37	1
239	269	37	2
192	270	37	1
196	270	37	1
216	270	37	1
221	270	37	2
237	270	37	1
187	271	37	1
194	271	37	1
195	271	37	1
219	271	37	1
214	272	37	1
213	273	37	1
214	273	37	1
210	274	37	1
213	274	37	2
231	274	37	2
206	275	37	1
208	275	37	2
211	275	37	2
213	275	37	1
214	275	37	3
215	275	37	1
207	276	37	1
208	276	37	1
209	276	37	2
211	276	37	1
215	276	37	1
219	276	37	1
210	277	37	4
220	277	37	2
195	278	37	1
205	278	37	1
212	278	37	1
215	278	37	1
175	279	37	1
191	279	37	1
215	279	37	1
231	279	37	1
212	280	37	1
175	281	37	1
189	281	37	1
193	281	37	3
212	281	37	1
223	281	37	3
189	282	37	1
208	282	37	2
211	282	37	1
212	282	37	1
221	282	37	1
189	283	37	1
204	283	37	1
186	284	37	1
205	284	37	1
186	285	37	1
187	285	37	1
198	285	37	1
202	285	37	1
206	285	37	1
233	285	37	1
237	285	37	1
241	285	37	2
188	286	37	1
203	286	37	1
205	286	37	1
211	286	37	1
215	286	37	1
234	286	37	1
187	287	37	1
193	287	37	1
194	287	37	2
202	287	37	1
204	287	37	1
207	287	37	1
208	287	37	1
221	287	37	1
231	287	37	2
236	287	37	1
237	287	37	1
238	287	37	1
192	288	37	1
195	288	37	2
201	288	37	1
202	288	37	1
203	288	37	1
204	288	37	1
234	288	37	1
186	289	37	1
195	289	37	1
201	289	37	1
203	289	37	1
219	289	37	2
221	289	37	2
223	289	37	2
233	289	37	1
234	289	37	1
235	289	37	1
239	289	37	1
186	290	37	2
199	290	37	1
200	290	37	1
230	290	37	1
231	290	37	2
232	290	37	1
233	290	37	2
236	290	37	2
237	290	37	1
242	290	37	1
243	290	37	1
195	291	37	1
221	291	37	1
224	291	37	1
234	291	37	1
235	291	37	1
226	292	37	1
233	292	37	1
234	292	37	1
240	292	37	1
242	292	37	1
243	292	37	1
185	293	37	1
193	293	37	1
197	293	37	1
207	293	37	1
226	293	37	2
230	293	37	1
190	294	37	1
202	294	37	1
223	294	37	4
224	294	37	1
225	294	37	1
232	294	37	1
237	294	37	1
242	294	37	2
245	294	37	1
197	295	37	1
231	295	37	1
234	295	37	1
236	295	37	1
237	295	37	1
243	295	37	1
244	295	37	1
202	296	37	1
215	296	37	1
235	296	37	1
240	296	37	2
196	297	37	1
220	297	37	2
229	297	37	1
229	298	37	1
231	298	37	1
232	298	37	1
237	298	37	2
242	298	37	1
228	299	37	1
243	299	37	1
226	300	37	1
227	300	37	1
232	300	37	1
244	300	37	1
241	301	37	1
233	302	37	1
228	303	37	1
235	303	37	1
227	304	37	1
228	305	37	1
229	305	37	1
224	306	37	1
198	307	37	2
239	307	37	1
241	307	37	2
224	308	37	1
229	308	37	2
235	308	37	1
224	309	37	2
226	309	37	1
239	309	37	1
216	310	37	1
217	310	37	1
222	311	37	3
228	311	37	1
225	312	37	1
228	312	37	1
229	312	37	1
212	313	37	2
216	313	37	2
218	313	37	1
221	313	37	1
227	313	37	1
237	313	37	1
221	314	37	1
235	314	37	2
237	314	37	1
242	314	37	1
211	315	37	1
229	315	37	1
234	316	37	2
236	316	37	1
237	316	37	1
240	316	37	1
232	318	37	3
228	320	37	1
231	322	37	1
233	322	37	1
226	259	38	2
225	261	38	1
227	261	38	1
224	262	38	1
225	262	38	1
219	264	38	1
226	265	38	1
230	265	38	1
189	266	38	1
211	266	38	2
231	266	38	1
219	269	38	1
240	269	38	1
217	270	38	1
218	271	38	1
193	272	38	1
203	272	38	1
217	272	38	1
208	273	38	1
206	274	38	1
218	274	38	1
189	275	38	1
191	276	38	1
219	276	38	1
207	277	38	1
210	277	38	1
219	277	38	1
220	277	38	1
208	278	38	1
213	278	38	1
214	278	38	1
218	278	38	2
222	278	38	1
230	278	38	1
177	279	38	1
210	279	38	3
220	279	38	1
211	280	38	1
214	280	38	1
221	280	38	2
215	281	38	1
189	282	38	1
191	282	38	1
192	282	38	1
208	282	38	1
211	282	38	2
212	282	38	2
213	282	38	3
215	282	38	1
222	282	38	1
189	283	38	1
207	283	38	1
185	284	38	1
191	284	38	1
196	284	38	1
201	284	38	1
211	284	38	1
195	285	38	1
202	285	38	1
208	285	38	1
215	285	38	1
188	286	38	1
205	286	38	1
216	286	38	1
195	287	38	1
205	287	38	1
222	287	38	1
230	287	38	1
188	288	38	1
205	288	38	2
186	289	38	1
192	289	38	1
195	289	38	1
201	289	38	1
207	289	38	2
208	289	38	1
217	289	38	1
223	289	38	1
233	289	38	1
211	290	38	1
218	290	38	1
237	290	38	1
238	290	38	1
191	291	38	1
197	291	38	2
202	291	38	2
203	291	38	1
204	291	38	1
206	291	38	1
211	291	38	1
214	291	38	1
234	291	38	1
192	292	38	1
197	292	38	1
201	292	38	1
234	292	38	2
236	292	38	1
237	292	38	1
240	292	38	2
199	293	38	1
202	293	38	2
204	293	38	1
205	293	38	1
206	293	38	1
217	293	38	2
227	293	38	1
229	293	38	1
237	293	38	1
199	294	38	1
202	294	38	1
204	294	38	1
211	294	38	1
213	294	38	1
217	294	38	1
228	294	38	1
242	294	38	1
243	294	38	1
192	295	38	1
202	295	38	1
218	295	38	1
225	295	38	2
229	295	38	1
231	295	38	1
233	295	38	1
234	295	38	1
205	296	38	1
207	296	38	1
217	296	38	1
240	296	38	1
242	296	38	1
219	297	38	1
226	297	38	1
231	297	38	1
239	297	38	1
243	297	38	1
215	298	38	1
216	298	38	2
226	298	38	1
231	298	38	1
234	298	38	1
243	298	38	1
203	299	38	1
204	299	38	1
226	299	38	1
227	299	38	2
232	299	38	1
241	299	38	1
242	299	38	1
218	300	38	1
230	300	38	2
234	300	38	1
240	300	38	1
227	301	38	1
233	301	38	3
231	302	38	1
245	302	38	1
227	303	38	2
234	303	38	1
241	303	38	1
228	304	38	2
230	304	38	1
231	304	38	3
233	304	38	1
237	304	38	1
246	304	38	1
227	305	38	1
228	305	38	1
236	306	38	1
246	306	38	1
193	307	38	1
224	307	38	1
244	307	38	1
239	308	38	1
240	308	38	1
241	308	38	1
206	309	38	1
220	309	38	1
222	309	38	1
226	309	38	1
227	309	38	1
242	309	38	1
243	309	38	1
219	310	38	1
220	310	38	1
226	310	38	2
232	310	38	1
218	311	38	1
222	311	38	1
225	311	38	1
228	311	38	2
231	311	38	1
219	312	38	1
220	312	38	1
221	312	38	1
231	312	38	1
234	312	38	1
216	313	38	2
217	313	38	1
219	313	38	1
221	313	38	1
234	313	38	2
240	313	38	2
217	314	38	2
221	314	38	1
213	315	38	1
214	315	38	1
223	315	38	1
225	315	38	1
227	315	38	1
230	315	38	2
238	315	38	1
243	315	38	2
244	315	38	2
228	316	38	1
236	316	38	1
239	316	38	1
240	316	38	1
211	317	38	1
219	317	38	2
230	317	38	1
232	317	38	1
240	317	38	2
230	318	38	1
231	318	38	1
233	318	38	1
241	318	38	3
230	319	38	1
231	319	38	2
232	319	38	1
237	319	38	2
238	319	38	1
241	319	38	1
232	320	38	1
233	320	38	1
221	321	38	1
229	321	38	1
233	322	38	1
232	323	38	1
235	323	38	1
217	268	39	1
192	270	39	1
195	270	39	3
201	270	39	1
214	273	39	1
213	274	39	4
214	274	39	2
216	275	39	1
204	277	39	2
212	277	39	2
214	277	39	1
201	278	39	1
208	278	39	2
216	278	39	1
212	279	39	1
215	279	39	1
217	279	39	1
204	281	39	1
223	281	39	2
196	283	39	1
203	283	39	1
200	284	39	1
207	284	39	3
192	285	39	1
197	285	39	1
199	285	39	1
233	286	39	1
188	287	39	1
205	287	39	1
222	287	39	2
239	287	39	1
187	288	39	1
195	288	39	1
204	288	39	1
210	288	39	2
218	288	39	1
224	288	39	2
189	289	39	1
190	289	39	2
203	289	39	1
239	289	39	2
197	290	39	1
215	290	39	3
233	290	39	1
190	291	39	1
217	291	39	1
222	291	39	1
225	291	39	1
233	291	39	1
235	291	39	1
208	292	39	1
210	292	39	1
221	292	39	3
226	292	39	1
234	292	39	1
235	292	39	1
239	292	39	3
197	293	39	1
200	293	39	1
220	293	39	1
221	293	39	1
240	293	39	1
241	293	39	1
200	294	39	1
233	294	39	1
237	294	39	2
240	294	39	1
203	295	39	1
207	295	39	1
216	295	39	1
225	295	39	2
226	295	39	2
238	295	39	2
243	295	39	2
205	296	39	1
219	296	39	1
228	296	39	2
237	296	39	1
239	296	39	1
194	297	39	1
199	297	39	1
204	297	39	1
216	297	39	1
220	297	39	1
230	297	39	1
235	297	39	1
236	297	39	1
203	298	39	2
213	298	39	1
214	298	39	1
224	298	39	1
228	298	39	1
229	298	39	1
231	298	39	1
240	298	39	1
242	298	39	1
214	299	39	1
224	299	39	1
227	299	39	1
229	299	39	1
237	299	39	1
239	299	39	1
214	300	39	1
229	300	39	1
231	300	39	2
240	300	39	1
224	301	39	1
229	301	39	1
229	302	39	1
231	302	39	1
240	302	39	1
227	303	39	1
231	303	39	1
228	304	39	1
243	304	39	1
212	305	39	2
223	305	39	1
226	305	39	1
236	305	39	1
223	306	39	2
225	306	39	2
239	306	39	1
229	307	39	1
194	308	39	2
222	308	39	1
226	308	39	2
227	308	39	1
240	308	39	1
241	308	39	1
243	308	39	1
216	309	39	1
218	309	39	1
228	309	39	1
234	309	39	1
239	309	39	1
220	310	39	3
222	310	39	2
206	311	39	1
211	311	39	2
218	311	39	1
220	311	39	2
222	311	39	1
225	311	39	1
236	311	39	1
246	311	39	1
219	312	39	1
220	312	39	1
222	312	39	1
232	312	39	1
238	312	39	1
240	312	39	1
241	312	39	1
219	313	39	1
221	313	39	2
225	313	39	2
227	313	39	2
238	313	39	1
240	313	39	1
236	314	39	1
237	314	39	1
240	314	39	1
219	315	39	1
238	315	39	3
240	315	39	1
217	316	39	1
242	316	39	1
244	316	39	1
232	317	39	1
244	317	39	1
229	318	39	1
231	318	39	1
220	319	39	1
223	319	39	2
230	319	39	1
233	319	39	1
240	319	39	1
229	320	39	1
230	320	39	2
231	320	39	1
232	321	39	1
234	323	39	1
208	327	39	1
197	328	39	3
201	278	40	1
237	283	40	1
195	284	40	1
197	284	40	1
196	286	40	1
198	286	40	1
194	287	40	1
202	288	40	1
210	288	40	1
192	289	40	1
193	289	40	1
191	291	40	1
196	291	40	2
189	292	40	2
191	292	40	1
199	292	40	1
208	292	40	1
227	292	40	1
242	292	40	1
209	293	40	1
213	293	40	1
214	293	40	1
210	294	40	1
217	294	40	1
221	294	40	1
227	294	40	1
228	294	40	2
238	294	40	1
225	295	40	2
227	295	40	2
200	296	40	1
205	296	40	1
235	296	40	1
236	296	40	1
236	297	40	2
212	298	40	1
222	298	40	2
229	298	40	2
230	298	40	1
234	298	40	1
214	299	40	2
225	299	40	1
229	299	40	2
231	299	40	1
236	299	40	1
225	300	40	1
237	300	40	1
215	301	40	1
229	301	40	2
224	302	40	1
243	302	40	1
241	303	40	1
212	306	40	1
225	306	40	1
226	306	40	1
241	306	40	3
202	307	40	1
223	308	40	2
218	309	40	2
220	309	40	2
232	309	40	1
240	309	40	1
231	310	40	1
234	310	40	1
239	310	40	1
196	311	40	1
217	311	40	1
219	311	40	1
221	311	40	2
222	311	40	1
242	311	40	1
216	312	40	1
218	312	40	1
229	312	40	1
235	312	40	2
243	312	40	3
216	313	40	1
217	313	40	1
223	313	40	1
234	313	40	1
235	313	40	1
240	313	40	1
241	313	40	2
243	313	40	1
215	314	40	1
238	314	40	1
239	314	40	1
243	314	40	1
237	315	40	1
245	315	40	1
237	316	40	1
207	317	40	1
226	317	40	3
236	318	40	1
240	318	40	1
246	318	40	1
221	319	40	1
232	319	40	2
241	319	40	1
243	319	40	1
221	320	40	1
232	320	40	1
240	320	40	1
216	321	40	1
227	321	40	1
229	322	40	1
231	322	40	1
228	323	40	1
212	324	40	1
213	329	40	1
208	330	40	1
193	280	41	1
192	292	41	1
226	292	41	2
193	293	41	2
225	294	41	1
199	296	41	1
224	297	41	1
235	300	41	1
235	301	41	1
220	304	41	1
227	304	41	1
226	305	41	1
230	305	41	1
223	306	41	1
224	306	41	1
227	306	41	2
223	307	41	1
227	307	41	1
225	308	41	1
229	308	41	1
241	308	41	1
243	308	41	2
239	309	41	1
240	309	41	1
196	310	41	1
211	310	41	2
220	310	41	1
220	311	41	1
221	312	41	3
241	312	41	1
242	312	41	2
222	313	41	1
239	313	41	2
245	313	41	2
220	314	41	2
221	314	41	1
228	314	41	1
232	314	41	1
238	314	41	2
230	315	41	1
238	316	41	1
240	316	41	1
241	316	41	1
246	316	41	1
218	318	41	1
219	318	41	1
246	318	41	1
223	319	41	2
230	319	41	1
242	319	41	1
230	320	41	1
230	322	41	1
230	323	41	2
215	297	42	1
221	301	42	1
220	304	42	1
214	305	42	1
220	305	42	1
223	306	42	1
232	306	42	1
227	308	42	1
240	308	42	1
220	309	42	1
223	309	42	1
224	309	42	1
236	309	42	1
242	309	42	2
236	310	42	1
239	310	42	1
221	311	42	1
236	311	42	2
238	311	42	3
221	312	42	1
241	312	42	1
242	312	42	1
217	313	42	1
221	313	42	1
223	313	42	1
226	313	42	1
234	313	42	1
217	315	42	1
219	315	42	1
241	315	42	1
218	316	42	1
226	316	42	2
239	316	42	1
219	317	42	1
226	317	42	1
232	317	42	1
220	318	42	1
228	318	42	1
240	318	42	2
247	318	42	1
