x	y	z	Cholesterol biosynthesis
216	275	38	1
217	275	38	1
210	276	38	1
194	277	38	1
205	277	38	1
206	277	38	2
217	278	38	2
218	278	38	1
221	278	38	1
230	278	38	1
177	279	38	1
209	279	38	1
212	279	38	1
217	279	38	1
218	279	38	1
192	281	38	1
208	281	38	1
212	281	38	2
191	282	38	1
192	282	38	1
210	282	38	1
215	282	38	2
223	282	38	1
229	283	38	1
199	284	38	1
214	284	38	1
193	285	38	1
205	285	38	1
217	285	38	1
193	286	38	2
218	286	38	1
195	287	38	1
198	287	38	2
219	287	38	1
188	288	38	1
193	288	38	1
197	288	38	2
206	288	38	1
209	288	38	1
236	288	38	1
187	289	38	1
192	289	38	1
207	289	38	1
215	289	38	1
233	289	38	1
236	289	38	1
199	290	38	2
203	290	38	1
223	290	38	1
204	291	38	1
207	291	38	1
210	291	38	2
233	291	38	1
208	292	38	1
220	292	38	1
223	292	38	1
232	292	38	1
239	292	38	1
240	292	38	1
199	293	38	1
217	293	38	1
220	293	38	1
225	293	38	1
233	293	38	1
239	293	38	1
199	294	38	1
202	294	38	1
206	294	38	1
230	294	38	1
235	294	38	1
236	294	38	1
240	294	38	1
242	294	38	1
192	295	38	2
202	295	38	2
204	295	38	1
207	295	38	1
227	295	38	1
229	295	38	1
232	295	38	1
244	295	38	1
232	296	38	1
235	296	38	2
242	296	38	1
243	296	38	1
195	297	38	1
199	297	38	1
224	297	38	2
225	297	38	1
243	297	38	1
192	298	38	1
200	298	38	1
224	298	38	1
233	298	38	1
193	299	38	1
214	299	38	1
232	299	38	1
239	299	38	2
244	299	38	1
245	299	38	1
204	300	38	1
218	300	38	1
228	300	38	1
231	300	38	2
234	300	38	1
240	300	38	1
234	302	38	1
231	303	38	1
234	303	38	1
231	304	38	1
232	304	38	1
233	304	38	1
236	304	38	1
237	304	38	1
243	304	38	1
244	304	38	1
246	304	38	2
226	305	38	1
229	305	38	1
233	305	38	1
236	305	38	1
241	305	38	1
227	306	38	1
229	306	38	1
232	306	38	1
236	306	38	1
223	309	38	1
224	309	38	2
241	309	38	1
244	309	38	1
220	310	38	1
229	310	38	1
214	311	38	1
220	311	38	1
222	311	38	1
227	311	38	1
217	312	38	1
218	312	38	1
219	312	38	1
221	312	38	1
226	312	38	1
229	312	38	2
238	313	38	1
200	314	38	1
220	315	38	1
227	315	38	1
230	315	38	1
236	315	38	1
237	315	38	1
238	315	38	1
239	315	38	1
243	315	38	1
244	315	38	1
225	316	38	1
238	316	38	1
244	316	38	1
231	317	38	1
235	317	38	1
231	318	38	2
231	320	38	1
212	321	38	1
220	323	38	1
232	323	38	1
237	265	39	1
217	268	39	1
215	273	39	1
216	275	39	1
201	278	39	1
204	281	39	1
212	282	39	2
215	282	39	1
226	282	39	1
190	283	39	1
203	283	39	2
215	283	39	1
200	284	39	1
199	286	39	1
201	286	39	1
203	286	39	1
205	286	39	1
188	287	39	1
191	287	39	1
196	287	39	1
205	287	39	1
215	287	39	1
192	288	39	1
195	288	39	1
205	288	39	1
210	288	39	1
218	288	39	1
191	289	39	1
193	289	39	1
204	290	39	1
207	290	39	1
238	290	39	2
207	291	39	1
222	291	39	1
233	291	39	2
235	291	39	1
238	291	39	1
188	292	39	1
208	292	39	1
226	292	39	2
236	292	39	1
200	293	39	1
205	293	39	1
209	293	39	2
224	293	39	3
229	293	39	1
234	293	39	1
240	293	39	2
241	293	39	2
201	294	39	1
202	294	39	1
206	294	39	1
225	294	39	1
228	294	39	2
235	294	39	1
204	295	39	1
212	295	39	1
238	295	39	1
200	296	39	1
202	296	39	1
205	296	39	1
220	296	39	1
226	296	39	1
228	296	39	1
197	297	39	1
198	297	39	1
200	297	39	1
225	297	39	1
200	298	39	1
202	298	39	1
203	298	39	1
213	298	39	1
219	298	39	1
226	298	39	1
228	298	39	1
233	298	39	1
239	298	39	1
240	298	39	1
222	299	39	1
227	299	39	2
241	299	39	1
227	300	39	1
232	300	39	1
233	300	39	1
239	303	39	1
228	304	39	1
234	304	39	1
229	305	39	1
230	305	39	1
236	305	39	2
242	305	39	1
210	306	39	1
225	306	39	1
198	307	39	1
225	307	39	1
241	307	39	1
221	308	39	2
225	308	39	1
226	308	39	2
226	309	39	1
232	309	39	2
218	310	39	1
222	310	39	1
206	311	39	2
211	311	39	1
221	311	39	1
226	311	39	1
229	311	39	1
233	311	39	1
244	311	39	1
211	312	39	1
217	312	39	1
222	312	39	1
228	312	39	1
230	312	39	1
238	312	39	1
239	312	39	1
220	313	39	1
224	313	39	1
230	313	39	1
238	313	39	1
216	314	39	1
217	314	39	1
218	314	39	1
228	314	39	1
229	314	39	2
236	314	39	1
217	315	39	1
220	315	39	1
230	315	39	1
237	315	39	1
225	316	39	1
236	316	39	1
240	316	39	1
238	318	39	1
240	319	39	1
217	320	39	1
234	320	39	1
238	320	39	2
218	321	39	1
230	321	39	1
232	321	39	1
231	322	39	1
208	327	39	1
193	281	40	1
237	283	40	1
197	284	40	2
206	286	40	1
206	288	40	1
191	291	40	1
225	291	40	1
189	292	40	3
191	292	40	1
208	292	40	2
210	292	40	1
221	292	40	1
192	293	40	2
207	293	40	1
209	294	40	1
227	295	40	1
203	296	40	1
211	296	40	1
217	296	40	1
230	298	40	1
231	298	40	1
222	299	40	1
212	300	40	1
225	300	40	1
237	300	40	1
228	301	40	1
229	301	40	1
230	301	40	1
219	302	40	1
224	302	40	1
237	302	40	1
234	303	40	1
229	304	40	1
235	304	40	1
223	305	40	2
229	305	40	2
194	307	40	1
215	307	40	1
226	307	40	1
238	307	40	1
240	307	40	1
242	307	40	1
243	307	40	1
241	308	40	1
222	309	40	1
224	309	40	1
240	309	40	1
217	310	40	2
221	310	40	1
224	310	40	1
229	310	40	1
242	310	40	1
219	311	40	1
221	311	40	1
228	311	40	1
234	311	40	1
241	311	40	1
242	311	40	1
216	312	40	1
217	312	40	1
220	312	40	1
213	313	40	1
217	313	40	1
236	313	40	1
240	313	40	1
241	313	40	1
243	313	40	1
219	314	40	1
220	314	40	1
225	314	40	1
242	314	40	1
219	315	40	2
229	315	40	1
235	315	40	1
245	315	40	1
217	316	40	1
234	316	40	2
219	317	40	1
221	317	40	1
229	318	40	1
218	319	40	1
219	319	40	1
221	319	40	1
230	319	40	1
232	319	40	1
237	319	40	1
239	319	40	1
221	320	40	1
223	320	40	1
230	320	40	1
232	320	40	1
240	320	40	2
241	320	40	2
229	322	40	1
230	322	40	1
212	324	40	2
195	294	41	1
210	294	41	1
213	294	41	2
204	297	41	1
214	298	41	1
227	299	41	1
237	299	41	1
230	300	41	1
231	300	41	1
235	300	41	1
222	303	41	1
228	304	41	1
229	305	41	1
224	306	41	1
211	308	41	1
220	308	41	1
225	309	41	2
240	309	41	1
221	310	41	1
223	311	41	1
219	313	41	2
221	313	41	1
239	313	41	1
245	313	41	1
242	314	41	2
218	315	41	2
238	315	41	1
237	316	41	1
241	316	41	2
218	317	41	1
221	317	41	1
223	317	41	1
235	317	41	1
242	317	41	1
218	318	41	2
219	318	41	1
229	318	41	1
245	318	41	1
246	318	41	1
217	319	41	1
230	319	41	1
245	319	41	1
240	320	41	1
241	320	41	1
240	321	41	3
230	322	41	1
230	323	41	3
228	299	42	1
221	301	42	1
221	302	42	1
220	304	42	1
223	306	42	1
230	306	42	1
231	306	42	2
220	308	42	1
236	309	42	1
242	309	42	1
219	310	42	1
221	310	42	1
236	310	42	1
239	310	42	1
220	311	42	1
222	311	42	1
223	311	42	1
221	312	42	1
243	312	42	1
221	313	42	1
224	313	42	1
226	313	42	1
219	315	42	1
230	315	42	1
220	316	42	2
225	316	42	1
226	316	42	1
228	316	42	1
239	316	42	1
240	316	42	1
226	317	42	1
232	317	42	1
240	317	42	1
219	318	42	1
228	318	42	1
243	318	42	1
228	319	42	2
230	319	42	1
241	319	42	1
231	320	42	3
229	321	42	1
239	321	42	1
211	308	43	1
242	309	43	1
218	310	43	2
234	311	43	1
241	311	43	2
223	315	43	1
230	315	43	1
238	315	43	1
230	316	43	1
219	306	44	1
223	308	44	1
220	309	44	1
223	309	44	1
219	310	44	1
221	314	44	1
241	314	44	1
220	315	44	2
222	315	44	1
222	316	44	1
231	317	44	2
223	318	44	1
226	320	44	2
228	320	44	2
231	320	44	1
230	321	44	1
220	312	45	1
222	317	45	1
