x	y	z	The NLRP3 inflammasome
223	313	38	1
229	313	38	1
245	313	38	1
232	314	38	1
240	314	38	1
214	315	38	1
236	315	38	1
242	316	38	1
230	317	38	1
232	317	38	1
238	317	38	2
239	317	38	1
233	318	38	2
236	318	38	1
231	321	38	1
220	322	38	1
232	323	38	1
235	323	38	2
217	268	39	1
192	270	39	1
195	270	39	2
213	274	39	1
214	274	39	1
212	275	39	1
216	275	39	1
212	277	39	1
220	278	39	1
212	279	39	1
215	280	39	2
223	281	39	1
190	282	39	1
219	282	39	1
190	283	39	1
191	283	39	1
196	283	39	1
206	284	39	1
191	285	39	1
187	286	39	2
199	286	39	1
196	287	39	1
207	287	39	2
218	288	39	1
189	289	39	1
190	289	39	1
211	289	39	1
217	289	39	1
210	290	39	2
233	290	39	1
238	290	39	1
190	291	39	1
191	291	39	1
207	291	39	1
238	291	39	1
240	291	39	1
199	292	39	1
208	292	39	1
210	292	39	2
239	292	39	1
208	293	39	1
220	293	39	1
227	293	39	1
240	293	39	2
200	294	39	1
201	294	39	1
228	294	39	2
233	294	39	1
236	294	39	1
212	295	39	1
223	295	39	1
226	295	39	1
229	295	39	1
232	295	39	1
243	295	39	1
200	296	39	1
215	296	39	1
226	296	39	1
236	296	39	1
237	296	39	1
240	296	39	1
203	297	39	1
206	297	39	2
221	297	39	1
233	297	39	1
200	298	39	1
201	298	39	1
213	298	39	1
215	298	39	1
229	298	39	1
226	299	39	1
227	299	39	1
237	299	39	1
241	299	39	1
227	300	39	1
228	300	39	1
229	300	39	3
231	300	39	1
235	300	39	1
224	301	39	1
238	301	39	1
229	302	39	1
227	303	39	1
228	303	39	2
233	303	39	1
235	303	39	2
235	304	39	1
237	304	39	1
243	304	39	1
194	305	39	1
223	305	39	1
226	305	39	1
227	305	39	1
230	305	39	1
210	306	39	1
241	306	39	1
198	307	39	1
214	307	39	1
235	307	39	1
216	308	39	1
227	309	39	1
228	309	39	1
232	309	39	2
233	309	39	1
242	309	39	2
195	310	39	1
196	310	39	1
198	310	39	1
222	310	39	1
228	310	39	1
217	311	39	1
221	311	39	1
226	311	39	2
240	311	39	1
211	312	39	1
229	312	39	1
230	312	39	1
232	312	39	1
217	313	39	1
219	313	39	1
227	313	39	2
230	313	39	1
235	313	39	1
239	313	39	1
240	313	39	1
242	313	39	1
243	313	39	1
219	314	39	2
228	314	39	2
229	314	39	2
230	315	39	1
238	315	39	1
239	315	39	1
217	316	39	1
225	317	39	1
242	317	39	1
230	318	39	1
235	318	39	1
238	318	39	1
223	319	39	1
230	319	39	1
240	319	39	1
214	320	39	1
217	320	39	1
229	320	39	1
229	321	39	1
234	322	39	1
212	324	39	1
208	327	39	1
214	274	40	1
190	283	40	1
197	284	40	1
196	286	40	1
194	287	40	1
204	287	40	2
210	288	40	2
211	288	40	1
193	290	40	1
225	291	40	1
189	292	40	1
192	292	40	1
209	292	40	1
210	292	40	1
227	292	40	1
236	292	40	1
192	293	40	1
194	293	40	2
213	293	40	1
216	293	40	1
221	294	40	1
204	295	40	1
220	295	40	1
241	295	40	1
198	296	40	1
234	296	40	1
215	297	40	1
222	298	40	1
225	298	40	1
226	298	40	1
229	298	40	1
224	299	40	1
225	299	40	1
230	299	40	1
231	299	40	1
237	299	40	1
225	300	40	1
227	300	40	1
229	300	40	1
219	302	40	2
233	302	40	2
228	303	40	1
234	303	40	2
229	304	40	1
245	304	40	2
214	305	40	1
232	305	40	1
210	306	40	2
212	306	40	2
228	306	40	1
230	306	40	1
227	307	40	1
240	307	40	1
243	307	40	1
195	309	40	1
218	309	40	1
220	309	40	1
226	309	40	1
227	309	40	1
219	310	40	1
229	310	40	1
231	310	40	1
242	310	40	1
196	311	40	2
220	311	40	1
228	311	40	1
216	312	40	1
217	312	40	1
229	312	40	1
243	312	40	1
216	313	40	1
218	313	40	1
221	313	40	1
215	314	40	1
219	315	40	1
220	315	40	1
229	315	40	1
238	315	40	1
239	315	40	1
243	315	40	1
217	316	40	1
219	316	40	1
220	316	40	1
207	317	40	1
218	317	40	1
235	317	40	1
242	317	40	2
220	318	40	1
238	318	40	1
240	318	40	1
243	318	40	1
221	319	40	1
230	319	40	1
232	319	40	1
241	319	40	1
221	320	40	1
225	320	40	1
230	322	40	1
217	292	41	1
193	293	41	1
195	294	41	1
234	301	41	1
232	304	41	1
223	305	41	1
227	305	41	1
223	306	41	1
224	306	41	1
228	306	41	1
230	306	41	1
223	307	41	1
211	308	41	1
225	308	41	1
229	308	41	1
243	308	41	2
196	310	41	2
221	310	41	1
220	311	41	1
223	311	41	1
236	311	41	3
216	312	41	1
225	312	41	1
234	312	41	1
240	312	41	1
232	314	41	1
235	314	41	1
238	314	41	1
242	314	41	1
243	314	41	1
240	316	41	1
241	316	41	1
243	316	41	1
246	316	41	1
221	317	41	2
235	317	41	1
219	318	41	1
246	318	41	1
243	319	41	1
245	319	41	1
230	320	41	1
231	321	41	1
240	321	41	1
230	322	41	1
228	323	41	1
214	326	41	1
215	297	42	1
221	302	42	1
239	306	42	1
227	308	42	1
240	308	42	1
241	308	42	1
221	310	42	1
236	310	42	1
239	310	42	1
241	310	42	1
221	311	42	1
223	313	42	1
226	314	42	1
236	314	42	2
204	315	42	1
222	315	42	2
230	315	42	1
226	316	42	1
239	316	42	1
238	317	42	2
240	317	42	1
243	318	42	1
226	319	42	2
227	319	42	1
228	319	42	2
230	319	42	3
231	319	42	1
241	320	42	1
239	321	42	1
225	303	43	1
221	305	43	1
223	308	43	1
234	311	43	2
236	311	43	1
238	311	43	1
238	313	43	1
237	314	43	1
230	315	43	1
230	316	43	2
228	318	43	1
229	321	43	1
220	305	44	3
219	306	44	1
220	306	44	1
231	312	44	1
211	314	44	1
241	314	44	1
222	315	44	1
242	319	44	2
231	320	44	1
