x	y	z	NEP/NS2 Interacts with the Cellular Export Machinery
189	263	34	1
192	263	34	1
197	263	34	1
204	263	34	1
207	263	34	1
210	263	34	1
211	263	34	1
213	263	34	2
214	263	34	1
223	263	34	1
225	263	34	1
226	263	34	1
229	263	34	3
232	263	34	2
235	263	34	2
236	263	34	1
237	263	34	1
238	263	34	1
240	263	34	1
244	263	34	1
248	263	34	2
251	263	34	1
252	263	34	2
186	264	34	3
187	264	34	2
188	264	34	1
191	264	34	1
192	264	34	1
193	264	34	1
200	264	34	1
201	264	34	1
202	264	34	1
203	264	34	1
205	264	34	2
209	264	34	2
213	264	34	1
216	264	34	1
217	264	34	1
218	264	34	2
219	264	34	2
222	264	34	1
224	264	34	2
226	264	34	1
227	264	34	1
233	264	34	2
234	264	34	4
237	264	34	2
239	264	34	2
243	264	34	1
245	264	34	2
249	264	34	1
176	265	34	3
190	265	34	1
191	265	34	2
194	265	34	2
196	265	34	3
203	265	34	3
205	265	34	3
209	265	34	1
210	265	34	2
211	265	34	2
213	265	34	4
218	265	34	2
221	265	34	2
228	265	34	1
229	265	34	1
232	265	34	1
234	265	34	1
241	265	34	3
243	265	34	1
244	265	34	1
245	265	34	2
248	265	34	1
249	265	34	1
250	265	34	2
251	265	34	2
175	266	34	1
178	266	34	3
184	266	34	1
188	266	34	3
193	266	34	1
195	266	34	2
196	266	34	1
204	266	34	1
210	266	34	2
211	266	34	1
214	266	34	1
221	266	34	1
227	266	34	3
237	266	34	1
238	266	34	2
240	266	34	1
242	266	34	1
246	266	34	1
252	266	34	1
182	267	34	2
183	267	34	1
191	267	34	2
192	267	34	1
193	267	34	3
194	267	34	1
195	267	34	2
196	267	34	2
208	267	34	2
209	267	34	1
210	267	34	1
211	267	34	1
214	267	34	1
216	267	34	2
217	267	34	1
218	267	34	1
223	267	34	1
224	267	34	2
225	267	34	1
229	267	34	1
230	267	34	1
240	267	34	1
243	267	34	2
245	267	34	1
173	268	34	1
183	268	34	2
188	268	34	1
189	268	34	1
195	268	34	1
207	268	34	3
214	268	34	1
215	268	34	1
218	268	34	1
220	268	34	1
221	268	34	1
222	268	34	1
233	268	34	1
240	268	34	1
242	268	34	1
244	268	34	1
246	268	34	1
247	268	34	2
250	268	34	1
251	268	34	3
252	268	34	1
175	269	34	1
182	269	34	2
183	269	34	1
187	269	34	1
188	269	34	2
189	269	34	2
191	269	34	1
192	269	34	1
194	269	34	1
196	269	34	1
208	269	34	2
209	269	34	1
212	269	34	2
213	269	34	1
215	269	34	2
216	269	34	1
217	269	34	1
219	269	34	3
220	269	34	2
234	269	34	1
235	269	34	1
236	269	34	2
239	269	34	1
241	269	34	1
243	269	34	2
248	269	34	4
249	269	34	1
250	269	34	1
251	269	34	1
252	269	34	1
185	270	34	2
186	270	34	1
192	270	34	1
196	270	34	1
197	270	34	1
199	270	34	1
200	270	34	1
203	270	34	1
205	270	34	2
206	270	34	2
209	270	34	1
210	270	34	2
217	270	34	1
221	270	34	3
223	270	34	1
228	270	34	1
231	270	34	1
239	270	34	1
240	270	34	2
242	270	34	1
243	270	34	1
244	270	34	2
246	270	34	1
248	270	34	1
249	270	34	2
251	270	34	1
172	271	34	2
175	271	34	1
178	271	34	1
179	271	34	2
181	271	34	2
182	271	34	1
185	271	34	3
186	271	34	1
189	271	34	1
201	271	34	1
205	271	34	4
206	271	34	1
210	271	34	2
211	271	34	3
212	271	34	1
213	271	34	1
215	271	34	1
216	271	34	1
217	271	34	1
220	271	34	1
230	271	34	1
231	271	34	2
235	271	34	1
237	271	34	1
239	271	34	1
247	271	34	1
249	271	34	1
250	271	34	1
173	272	34	2
175	272	34	1
176	272	34	3
180	272	34	1
181	272	34	2
182	272	34	2
184	272	34	1
185	272	34	2
186	272	34	1
190	272	34	3
197	272	34	5
205	272	34	1
206	272	34	1
213	272	34	2
225	272	34	1
229	272	34	1
230	272	34	2
232	272	34	2
235	272	34	1
237	272	34	1
240	272	34	3
245	272	34	2
170	273	34	1
173	273	34	1
176	273	34	1
181	273	34	2
182	273	34	1
185	273	34	2
186	273	34	1
188	273	34	1
197	273	34	1
205	273	34	1
207	273	34	2
208	273	34	1
209	273	34	1
210	273	34	1
212	273	34	1
214	273	34	1
218	273	34	1
219	273	34	1
229	273	34	2
231	273	34	1
233	273	34	3
243	273	34	1
245	273	34	2
174	274	34	1
179	274	34	1
180	274	34	1
182	274	34	2
187	274	34	1
196	274	34	1
197	274	34	1
204	274	34	2
206	274	34	1
207	274	34	2
209	274	34	1
211	274	34	2
213	274	34	1
218	274	34	4
226	274	34	3
229	274	34	1
236	274	34	3
237	274	34	1
238	274	34	2
239	274	34	2
240	274	34	2
241	274	34	1
246	274	34	1
250	274	34	1
176	275	34	2
184	275	34	1
185	275	34	1
189	275	34	1
206	275	34	1
208	275	34	1
209	275	34	1
213	275	34	2
214	275	34	1
216	275	34	2
217	275	34	2
219	275	34	2
226	275	34	1
227	275	34	1
231	275	34	2
235	275	34	1
237	275	34	1
238	275	34	4
239	275	34	2
240	275	34	1
245	275	34	1
174	276	34	2
175	276	34	2
177	276	34	3
180	276	34	1
184	276	34	2
187	276	34	1
202	276	34	4
203	276	34	2
206	276	34	1
209	276	34	2
211	276	34	1
214	276	34	1
219	276	34	1
232	276	34	2
233	276	34	2
235	276	34	1
237	276	34	1
239	276	34	1
240	276	34	1
241	276	34	2
242	276	34	2
244	276	34	1
175	277	34	1
183	277	34	1
184	277	34	1
186	277	34	2
202	277	34	1
203	277	34	2
205	277	34	2
206	277	34	1
207	277	34	1
208	277	34	1
215	277	34	3
234	277	34	2
235	277	34	2
237	277	34	1
238	277	34	2
244	277	34	2
245	277	34	1
176	278	34	4
190	278	34	1
202	278	34	1
206	278	34	1
207	278	34	2
208	278	34	1
209	278	34	1
210	278	34	2
211	278	34	2
212	278	34	1
214	278	34	3
226	278	34	1
231	278	34	1
232	278	34	1
234	278	34	3
236	278	34	2
239	278	34	1
244	278	34	3
176	279	34	1
177	279	34	1
180	279	34	1
204	279	34	2
205	279	34	2
208	279	34	2
209	279	34	2
214	279	34	1
215	279	34	2
217	279	34	2
223	279	34	3
231	279	34	2
232	279	34	1
236	279	34	1
237	279	34	1
243	279	34	1
246	279	34	1
248	279	34	1
249	279	34	1
176	280	34	2
177	280	34	1
178	280	34	1
181	280	34	2
187	280	34	2
188	280	34	2
192	280	34	1
193	280	34	1
204	280	34	1
205	280	34	2
207	280	34	2
208	280	34	1
215	280	34	2
224	280	34	1
234	280	34	2
235	280	34	3
236	280	34	1
239	280	34	1
240	280	34	2
242	280	34	1
245	280	34	2
246	280	34	1
247	280	34	1
175	281	34	3
176	281	34	2
177	281	34	2
179	281	34	1
191	281	34	1
203	281	34	1
206	281	34	1
207	281	34	1
208	281	34	2
209	281	34	1
210	281	34	2
213	281	34	1
221	281	34	2
222	281	34	2
226	281	34	1
228	281	34	2
229	281	34	1
231	281	34	1
232	281	34	1
233	281	34	1
237	281	34	2
241	281	34	2
248	281	34	1
175	282	34	3
178	282	34	2
179	282	34	1
182	282	34	1
187	282	34	1
188	282	34	1
189	282	34	1
190	282	34	2
204	282	34	1
206	282	34	2
207	282	34	1
211	282	34	2
215	282	34	1
218	282	34	1
220	282	34	1
222	282	34	2
223	282	34	4
224	282	34	1
226	282	34	2
230	282	34	1
232	282	34	1
233	282	34	1
234	282	34	1
235	282	34	3
245	282	34	1
248	282	34	1
249	282	34	2
251	282	34	2
175	283	34	1
176	283	34	2
179	283	34	1
187	283	34	1
204	283	34	1
206	283	34	1
208	283	34	1
209	283	34	2
211	283	34	2
218	283	34	3
224	283	34	2
228	283	34	1
230	283	34	1
232	283	34	1
233	283	34	1
234	283	34	1
235	283	34	1
240	283	34	1
243	283	34	2
247	283	34	2
249	283	34	2
250	283	34	1
253	283	34	1
176	284	34	1
177	284	34	1
178	284	34	2
184	284	34	1
186	284	34	1
191	284	34	1
203	284	34	3
205	284	34	6
207	284	34	2
208	284	34	1
209	284	34	1
211	284	34	1
220	284	34	2
222	284	34	1
223	284	34	5
224	284	34	2
226	284	34	1
233	284	34	2
234	284	34	1
235	284	34	2
236	284	34	1
237	284	34	1
241	284	34	1
242	284	34	2
245	284	34	1
246	284	34	2
248	284	34	1
249	284	34	1
254	284	34	1
181	285	34	2
187	285	34	3
188	285	34	1
202	285	34	3
203	285	34	1
204	285	34	2
205	285	34	1
208	285	34	1
209	285	34	2
210	285	34	1
211	285	34	1
218	285	34	1
219	285	34	2
220	285	34	2
223	285	34	2
224	285	34	1
229	285	34	2
231	285	34	1
237	285	34	2
240	285	34	1
243	285	34	1
246	285	34	2
247	285	34	1
176	286	34	1
177	286	34	1
186	286	34	1
187	286	34	2
189	286	34	1
190	286	34	2
202	286	34	2
203	286	34	1
204	286	34	2
205	286	34	1
209	286	34	1
222	286	34	3
224	286	34	3
226	286	34	3
227	286	34	1
228	286	34	1
229	286	34	1
234	286	34	1
237	286	34	1
242	286	34	1
246	286	34	3
184	287	34	1
187	287	34	1
190	287	34	3
207	287	34	2
208	287	34	1
209	287	34	2
219	287	34	2
220	287	34	2
223	287	34	3
226	287	34	1
227	287	34	1
229	287	34	1
243	287	34	1
245	287	34	2
251	287	34	3
252	287	34	1
176	288	34	1
185	288	34	1
186	288	34	1
187	288	34	1
199	288	34	1
201	288	34	1
202	288	34	3
205	288	34	2
206	288	34	1
209	288	34	3
221	288	34	1
224	288	34	1
226	288	34	1
227	288	34	1
229	288	34	1
230	288	34	1
231	288	34	3
233	288	34	1
239	288	34	1
245	288	34	1
247	288	34	1
249	288	34	2
253	288	34	3
175	289	34	2
184	289	34	1
185	289	34	2
198	289	34	1
199	289	34	1
200	289	34	1
202	289	34	3
203	289	34	1
223	289	34	1
226	289	34	1
228	289	34	1
230	289	34	1
232	289	34	1
233	289	34	3
235	289	34	1
238	289	34	1
241	289	34	2
242	289	34	2
246	289	34	1
249	289	34	1
257	289	34	2
185	290	34	2
186	290	34	3
187	290	34	3
198	290	34	3
199	290	34	2
203	290	34	1
204	290	34	2
220	290	34	1
222	290	34	1
225	290	34	2
229	290	34	2
230	290	34	1
232	290	34	3
235	290	34	1
240	290	34	1
244	290	34	1
248	290	34	1
253	290	34	1
185	291	34	1
186	291	34	1
200	291	34	1
202	291	34	2
224	291	34	1
225	291	34	1
229	291	34	3
231	291	34	1
236	291	34	2
237	291	34	2
241	291	34	1
246	291	34	1
248	291	34	1
255	291	34	1
187	292	34	2
200	292	34	2
201	292	34	1
202	292	34	1
203	292	34	1
204	292	34	1
222	292	34	1
225	292	34	2
228	292	34	1
229	292	34	1
230	292	34	2
232	292	34	1
235	292	34	3
236	292	34	2
237	292	34	1
241	292	34	2
242	292	34	3
243	292	34	2
244	292	34	1
252	292	34	1
182	293	34	3
188	293	34	1
190	293	34	2
194	293	34	2
196	293	34	1
197	293	34	3
201	293	34	1
202	293	34	1
204	293	34	1
205	293	34	2
222	293	34	1
223	293	34	3
224	293	34	2
225	293	34	2
229	293	34	2
231	293	34	1
237	293	34	5
238	293	34	3
242	293	34	1
243	293	34	2
247	293	34	1
182	294	34	1
183	294	34	1
190	294	34	2
195	294	34	1
197	294	34	1
206	294	34	1
220	294	34	2
221	294	34	1
223	294	34	1
224	294	34	3
225	294	34	2
242	294	34	2
243	294	34	1
246	294	34	3
179	295	34	1
194	295	34	1
196	295	34	4
198	295	34	2
203	295	34	2
220	295	34	1
222	295	34	1
224	295	34	1
225	295	34	1
228	295	34	1
229	295	34	3
231	295	34	1
232	295	34	1
233	295	34	3
236	295	34	3
183	296	34	3
184	296	34	2
191	296	34	1
194	296	34	3
199	296	34	1
200	296	34	2
201	296	34	1
202	296	34	2
205	296	34	1
221	296	34	2
222	296	34	2
223	296	34	1
226	296	34	1
229	296	34	1
237	296	34	2
238	296	34	4
239	296	34	1
240	296	34	1
241	296	34	1
244	296	34	2
179	297	34	1
194	297	34	1
196	297	34	2
202	297	34	1
203	297	34	1
219	297	34	2
220	297	34	4
221	297	34	2
223	297	34	3
224	297	34	2
225	297	34	1
227	297	34	1
229	297	34	1
232	297	34	2
233	297	34	3
235	297	34	2
236	297	34	1
238	297	34	1
244	297	34	1
245	297	34	1
247	297	34	2
182	298	34	1
194	298	34	2
197	298	34	3
200	298	34	1
220	298	34	2
224	298	34	2
228	298	34	1
233	298	34	3
234	298	34	2
235	298	34	2
237	298	34	1
239	298	34	2
241	298	34	2
242	298	34	1
244	298	34	1
245	298	34	1
246	298	34	3
248	298	34	2
251	298	34	2
182	299	34	2
196	299	34	1
197	299	34	2
203	299	34	1
207	299	34	2
228	299	34	2
229	299	34	1
232	299	34	2
236	299	34	1
241	299	34	3
242	299	34	1
243	299	34	1
245	299	34	4
247	299	34	3
224	300	34	2
225	300	34	1
230	300	34	1
233	300	34	3
238	300	34	2
239	300	34	2
241	300	34	3
242	300	34	2
243	300	34	2
246	300	34	1
198	301	34	1
207	301	34	1
224	301	34	1
225	301	34	2
227	301	34	1
229	301	34	1
232	301	34	2
233	301	34	3
241	301	34	4
243	301	34	3
223	302	34	1
226	302	34	1
228	302	34	2
229	302	34	1
230	302	34	1
232	302	34	1
235	302	34	2
237	302	34	1
239	302	34	1
242	302	34	1
243	302	34	2
225	303	34	1
226	303	34	2
228	303	34	3
231	303	34	1
232	303	34	3
235	303	34	2
237	303	34	1
239	303	34	2
241	303	34	2
243	303	34	3
244	303	34	1
199	304	34	1
226	304	34	1
230	304	34	1
231	304	34	1
233	304	34	2
235	304	34	2
240	304	34	1
241	304	34	3
204	305	34	1
223	305	34	1
226	305	34	3
227	305	34	1
228	305	34	2
229	305	34	1
230	305	34	1
232	305	34	1
239	305	34	1
240	305	34	1
203	306	34	2
222	306	34	1
223	306	34	2
224	306	34	3
226	306	34	1
227	306	34	1
228	306	34	1
230	306	34	1
232	306	34	1
235	306	34	2
236	306	34	1
244	306	34	2
206	307	34	2
225	307	34	1
230	307	34	2
235	307	34	2
236	307	34	2
242	307	34	2
222	308	34	1
224	308	34	2
225	308	34	2
227	308	34	1
229	308	34	2
236	308	34	2
237	308	34	1
239	308	34	3
243	308	34	1
221	309	34	1
223	309	34	2
224	309	34	1
225	309	34	2
227	309	34	1
228	309	34	1
234	309	34	1
235	309	34	2
237	309	34	2
242	309	34	1
216	310	34	1
221	310	34	1
224	310	34	1
226	310	34	1
228	310	34	1
229	310	34	1
230	310	34	2
232	310	34	1
234	310	34	1
236	310	34	2
237	310	34	1
240	310	34	1
241	310	34	1
218	311	34	2
222	311	34	1
224	311	34	2
230	311	34	1
232	311	34	4
235	311	34	1
236	311	34	2
225	312	34	1
226	312	34	1
228	312	34	1
235	312	34	1
236	312	34	1
237	312	34	1
224	313	34	1
225	313	34	2
226	313	34	1
227	313	34	1
228	313	34	1
231	313	34	2
233	313	34	2
235	313	34	2
225	314	34	3
226	314	34	1
228	314	34	1
229	314	34	1
232	314	34	1
234	314	34	1
227	315	34	1
228	315	34	2
230	315	34	1
231	315	34	1
230	316	34	1
232	316	34	1
234	316	34	1
227	317	34	3
231	317	34	1
232	317	34	1
235	318	34	1
230	248	35	1
226	250	35	1
224	251	35	1
225	251	35	2
223	252	35	2
225	252	35	1
226	252	35	2
223	253	35	1
225	253	35	2
226	253	35	1
219	254	35	1
224	254	35	2
225	254	35	1
226	254	35	1
230	254	35	1
235	254	35	1
240	254	35	2
218	255	35	1
220	255	35	3
222	255	35	1
223	255	35	1
226	255	35	2
227	255	35	2
229	255	35	1
215	256	35	1
216	256	35	3
220	256	35	2
221	256	35	2
226	256	35	3
229	256	35	3
230	256	35	1
241	256	35	1
210	257	35	4
218	257	35	1
221	257	35	1
223	257	35	1
224	257	35	2
225	257	35	2
227	257	35	1
237	257	35	1
241	257	35	1
216	258	35	3
217	258	35	2
218	258	35	1
223	258	35	1
226	258	35	2
230	258	35	1
237	258	35	2
239	258	35	1
242	258	35	1
182	259	35	2
190	259	35	3
201	259	35	1
210	259	35	2
217	259	35	3
219	259	35	1
220	259	35	1
221	259	35	2
224	259	35	3
225	259	35	1
226.5	259.5	35.5	3
227	259	35	1
233	259	35	2
239	259	35	1
242	259	35	1
244	259	35	2
191	260	35	1
210	260	35	1
212	260	35	1
214	260	35	1
216	260	35	1
218	260	35	2
221	260	35	3
222	260	35	1
226	260	35	1
229	260	35	1
233	260	35	1
236	260	35	1
237	260	35	1
239	260	35	2
240	260	35	3
241	260	35	1
242	260	35	1
247	260	35	2
188	261	35	1
189	261	35	1
193	261	35	1
210	261	35	1
211	261	35	1
212	261	35	1
213	261	35	1
215	261	35	1
216	261	35	1
219	261	35	1
220	261	35	2
222	261	35	1
223	261	35	1
226	261	35	1
228	261	35	1
232	261	35	3
234	261	35	1
237	261	35	2
240	261	35	1
241	261	35	2
243	261	35	2
244	261	35	1
245	261	35	2
246	261	35	3
206	262	35	1
207	262	35	2
208	262	35	1
211	262	35	1
213	262	35	5
215	262	35	2
220	262	35	2
222	262	35	1
223	262	35	1
226	262	35	2
228	262	35	1
231	262	35	2
232	262	35	2
233	262	35	1
237	262	35	1
239	262	35	2
241	262	35	3
243	262	35	2
245	262	35	2
248	262	35	1
188	263	35	1
189	263	35	1
190	263	35	2
191	263	35	1
192	263	35	1
196	263	35	3
205	263	35	2
209	263	35	2
214	263	35	3
216	263	35	1
220	263	35	2
221	263	35	1
222	263	35	2
224	263	35	1
225	263	35	1
227	263	35	2
228	263	35	1
230	263	35	2
231	263	35	1
234	263	35	2
236	263	35	2
238	263	35	2
245	263	35	1
248	263	35	2
249	263	35	1
188	264	35	1
190	264	35	4
191	264	35	2
200	264	35	1
209	264	35	1
211	264	35	1
212	264	35	1
213	264	35	1
214	264	35	3
217	264	35	1
218	264	35	2
219	264	35	1
220	264	35	1
222	264	35	2
223	264	35	3
224	264	35	1
226	264	35	1
228	264	35	1
230	264	35	2
231	264	35	1
232	264	35	1
235	264	35	1
238	264	35	1
239	264	35	2
242	264	35	1
243	264	35	2
245	264	35	2
250	264	35	1
187	265	35	1
188	265	35	1
189	265	35	1
190	265	35	1
191	265	35	1
193	265	35	1
194	265	35	1
195	265	35	2
196	265	35	1
204	265	35	1
205	265	35	1
207	265	35	1
211	265	35	2
214	265	35	1
218	265	35	1
220	265	35	2
221	265	35	1
223	265	35	1
226	265	35	1
228	265	35	3
229	265	35	1
232	265	35	1
233	265	35	1
238	265	35	1
241	265	35	2
242	265	35	2
249	265	35	2
188	266	35	1
190	266	35	1
192	266	35	2
195	266	35	2
196	266	35	3
197	266	35	1
204	266	35	2
205	266	35	1
206	266	35	1
209	266	35	2
210	266	35	1
211	266	35	1
214	266	35	1
219	266	35	1
220	266	35	5
221	266	35	1
223	266	35	1
228	266	35	2
230	266	35	1
236	266	35	1
238	266	35	1
239	266	35	1
240	266	35	2
242	266	35	2
243	266	35	2
251	266	35	1
184	267	35	1
186	267	35	2
187	267	35	1
188	267	35	1
189	267	35	1
191	267	35	1
194	267	35	2
196	267	35	1
205	267	35	2
207	267	35	1
209	267	35	1
210	267	35	1
212	267	35	3
214	267	35	1
216	267	35	1
217	267	35	2
218	267	35	2
220	267	35	1
222	267	35	1
223	267	35	1
226	267	35	2
227	267	35	1
231	267	35	1
233	267	35	1
235	267	35	1
238	267	35	2
239	267	35	1
242	267	35	1
245	267	35	1
248	267	35	2
249	267	35	1
183	268	35	1
185	268	35	2
188	268	35	1
189	268	35	1
192	268	35	3
193	268	35	3
194	268	35	1
195	268	35	1
196	268	35	1
203	268	35	1
205	268	35	2
206	268	35	2
214	268	35	1
216	268	35	2
217	268	35	1
218	268	35	1
219	268	35	1
220	268	35	1
222	268	35	1
223	268	35	1
225	268	35	3
232	268	35	1
233	268	35	1
238	268	35	1
239	268	35	1
242	268	35	1
245	268	35	1
248	268	35	1
249	268	35	1
252	268	35	1
172	269	35	3
174	269	35	1
176	269	35	1
178	269	35	1
180	269	35	2
181	269	35	1
185	269	35	1
188	269	35	1
191	269	35	1
194	269	35	1
202	269	35	1
212	269	35	1
213	269	35	1
215	269	35	1
217	269	35	1
218	269	35	1
220	269	35	1
222	269	35	3
232	269	35	2
235	269	35	1
240	269	35	1
244	269	35	1
246	269	35	1
247	269	35	2
248	269	35	1
249	269	35	1
172	270	35	1
173	270	35	2
179	270	35	2
185	270	35	1
186	270	35	2
187	270	35	1
189	270	35	1
190	270	35	1
191	270	35	1
193	270	35	1
194	270	35	1
195	270	35	3
196	270	35	1
202	270	35	2
210	270	35	1
213	270	35	1
217	270	35	1
218	270	35	1
221	270	35	1
231	270	35	2
233	270	35	2
235	270	35	2
236	270	35	1
237	270	35	1
238	270	35	4
240	270	35	1
241	270	35	1
244	270	35	2
245	270	35	1
246	270	35	2
248	270	35	1
249	270	35	1
171	271	35	1
173	271	35	1
176	271	35	2
180	271	35	1
181	271	35	2
185	271	35	1
187	271	35	2
188	271	35	1
189	271	35	1
190	271	35	2
192	271	35	1
194	271	35	2
196	271	35	2
201	271	35	2
205	271	35	2
207	271	35	1
210	271	35	1
213	271	35	1
214	271	35	1
219	271	35	1
225	271	35	1
235	271	35	1
238	271	35	1
240	271	35	2
241	271	35	2
245	271	35	2
247	271	35	1
249	271	35	2
250	271	35	1
173	272	35	1
174	272	35	3
178	272	35	1
179	272	35	2
180	272	35	1
183	272	35	2
184	272	35	2
185	272	35	2
189	272	35	1
192	272	35	1
201	272	35	1
203	272	35	3
205	272	35	1
206	272	35	1
207	272	35	1
208	272	35	1
209	272	35	1
210	272	35	1
211	272	35	1
213	272	35	3
214	272	35	2
216	272	35	1
217	272	35	1
218	272	35	2
219	272	35	2
222	272	35	2
229	272	35	1
231	272	35	1
232	272	35	1
233	272	35	2
237	272	35	1
239	272	35	1
243	272	35	1
246	272	35	1
173	273	35	1
176	273	35	1
178	273	35	1
179	273	35	2
182	273	35	1
184	273	35	2
185	273	35	1
186	273	35	1
204	273	35	2
208	273	35	2
209	273	35	3
215	273	35	2
218	273	35	3
227	273	35	1
228	273	35	1
231	273	35	1
234	273	35	1
235	273	35	2
241	273	35	1
242	273	35	2
245	273	35	1
248	273	35	2
250	273	35	1
178	274	35	1
182	274	35	1
184	274	35	3
186	274	35	5
190	274	35	1
196	274	35	3
202	274	35	1
203	274	35	1
204	274	35	1
207	274	35	1
210	274	35	2
211	274	35	2
213	274	35	1
217	274	35	2
218	274	35	1
223	274	35	1
224	274	35	1
232	274	35	2
238	274	35	1
239	274	35	1
243	274	35	1
245	274	35	2
176	275	35	2
178	275	35	1
184	275	35	1
185	275	35	3
186	275	35	4
189	275	35	1
191	275	35	1
203	275	35	1
205	275	35	2
207	275	35	1
210	275	35	1
212	275	35	3
213	275	35	3
214	275	35	1
219	275	35	2
220	275	35	2
235	275	35	1
237	275	35	1
240	275	35	1
242	275	35	2
177	276	35	2
178	276	35	2
186	276	35	1
187	276	35	1
188	276	35	1
203	276	35	1
204	276	35	1
206	276	35	1
209	276	35	1
210	276	35	2
211	276	35	2
217	276	35	3
218	276	35	1
219	276	35	1
221	276	35	1
233	276	35	1
240	276	35	2
243	276	35	1
175	277	35	2
176	277	35	2
178	277	35	1
182	277	35	1
183	277	35	1
188	277	35	1
204	277	35	1
206	277	35	1
210	277	35	1
213	277	35	2
215	277	35	1
218	277	35	1
219	277	35	2
229	277	35	2
236	277	35	1
238	277	35	1
242	277	35	1
244	277	35	2
171	278	35	1
175	278	35	1
176	278	35	1
178	278	35	1
183	278	35	1
187	278	35	2
195	278	35	1
213	278	35	3
214	278	35	1
216	278	35	2
221	278	35	1
223	278	35	1
225	278	35	2
227	278	35	2
230	278	35	1
231	278	35	2
233	278	35	1
234	278	35	1
235	278	35	1
236	278	35	1
238	278	35	1
247	278	35	1
172	279	35	1
179	279	35	2
190	279	35	1
192	279	35	1
193	279	35	3
194	279	35	3
195	279	35	1
204	279	35	1
205	279	35	1
206	279	35	1
207	279	35	2
210	279	35	1
211	279	35	1
212	279	35	1
214	279	35	3
217	279	35	1
222	279	35	2
227	279	35	2
232	279	35	1
234	279	35	1
237	279	35	1
245	279	35	1
246	279	35	2
173	280	35	2
177	280	35	1
179	280	35	2
180	280	35	3
193	280	35	1
199	280	35	1
203	280	35	1
205	280	35	2
208	280	35	3
211	280	35	1
212	280	35	1
215	280	35	1
217	280	35	1
219	280	35	1
221	280	35	1
226	280	35	2
232	280	35	1
234	280	35	1
246	280	35	2
173	281	35	1
174	281	35	1
179	281	35	1
187	281	35	1
191	281	35	1
204	281	35	1
205	281	35	1
206	281	35	2
210	281	35	1
211	281	35	1
214	281	35	2
216	281	35	1
217	281	35	1
219	281	35	1
221	281	35	2
222	281	35	3
226	281	35	1
228	281	35	1
229	281	35	2
230	281	35	1
234	281	35	3
235	281	35	2
239	281	35	3
173	282	35	1
175	282	35	3
187	282	35	3
189	282	35	2
190	282	35	3
202	282	35	1
203	282	35	1
205	282	35	2
208	282	35	2
209	282	35	1
210	282	35	2
213	282	35	2
214	282	35	1
215	282	35	2
216	282	35	2
219	282	35	1
220	282	35	1
222	282	35	3
227	282	35	1
231	282	35	3
232	282	35	1
233	282	35	2
244	282	35	1
173	283	35	1
175	283	35	1
180	283	35	1
181	283	35	2
183	283	35	2
188	283	35	1
190	283	35	1
191	283	35	1
202	283	35	1
205	283	35	1
207	283	35	1
208	283	35	1
209	283	35	3
214	283	35	1
218	283	35	2
220	283	35	1
221	283	35	1
222	283	35	1
223	283	35	2
227	283	35	2
229	283	35	2
232	283	35	1
238	283	35	1
243	283	35	2
244	283	35	1
245	283	35	1
250	283	35	3
177	284	35	1
180	284	35	1
181	284	35	2
184	284	35	1
185	284	35	1
186	284	35	3
188	284	35	2
189	284	35	1
200	284	35	1
206	284	35	1
207	284	35	3
208	284	35	2
209	284	35	2
212	284	35	1
214	284	35	1
215	284	35	1
216	284	35	1
218	284	35	1
219	284	35	1
224	284	35	1
225	284	35	1
226	284	35	1
229	284	35	2
230	284	35	1
232	284	35	1
234	284	35	2
235	284	35	1
236	284	35	2
237	284	35	2
238	284	35	2
243	284	35	1
244	284	35	1
245	284	35	3
247	284	35	2
249	284	35	3
176	285	35	2
178	285	35	2
180	285	35	2
185	285	35	1
187	285	35	1
188	285	35	1
189	285	35	1
200	285	35	1
205	285	35	2
206	285	35	1
207	285	35	2
209	285	35	1
217	285	35	2
218	285	35	1
220	285	35	2
221	285	35	2
225	285	35	2
226	285	35	2
230	285	35	3
231	285	35	1
236	285	35	1
240	285	35	2
241	285	35	1
243	285	35	2
245	285	35	1
246	285	35	2
250	285	35	1
175	286	35	1
178	286	35	1
181	286	35	1
185	286	35	2
186	286	35	3
187	286	35	1
188	286	35	2
196	286	35	1
198	286	35	1
200	286	35	3
202	286	35	2
204	286	35	2
207	286	35	1
208	286	35	2
209	286	35	1
211	286	35	2
215	286	35	3
216	286	35	2
218	286	35	2
223	286	35	2
225	286	35	1
227	286	35	3
228	286	35	1
229	286	35	1
233	286	35	2
234	286	35	1
238	286	35	1
244	286	35	2
246	286	35	2
247	286	35	1
174	287	35	1
175	287	35	1
182	287	35	2
187	287	35	1
188	287	35	2
189	287	35	1
190	287	35	1
194	287	35	3
196	287	35	2
202	287	35	3
204	287	35	2
205	287	35	1
206	287	35	3
219	287	35	2
221	287	35	4
224	287	35	1
225	287	35	1
226	287	35	1
230	287	35	2
233	287	35	3
236	287	35	4
239	287	35	1
242	287	35	1
244	287	35	1
246	287	35	1
247	287	35	1
186	288	35	1
187	288	35	3
188	288	35	1
190	288	35	2
192	288	35	2
194	288	35	2
196	288	35	1
199	288	35	1
200	288	35	2
204	288	35	1
205	288	35	3
218	288	35	1
219	288	35	1
221	288	35	2
222	288	35	1
223	288	35	2
230	288	35	2
232	288	35	2
238	288	35	1
239	288	35	1
245	288	35	1
247	288	35	3
174	289	35	3
175	289	35	3
176	289	35	1
184	289	35	1
185	289	35	2
186	289	35	1
190	289	35	1
