x	y	z	NEP/NS2 Interacts with the Cellular Export Machinery
230	278	38	1
206	279	38	1
209	279	38	1
212	279	38	2
214	279	38	1
217	279	38	1
218	279	38	1
193	280	38	1
209	280	38	1
211	280	38	2
191	281	38	1
193	281	38	1
213	281	38	2
193	282	38	1
210	282	38	1
211	282	38	1
214	282	38	1
223	282	38	2
203	283	38	2
216	283	38	1
229	283	38	1
185	284	38	1
191	284	38	1
195	284	38	1
199	284	38	2
215	284	38	1
188	285	38	1
191	285	38	1
192	285	38	1
202	285	38	1
212	285	38	3
215	285	38	1
232	285	38	1
188	286	38	1
196	286	38	1
205	286	38	1
206	286	38	1
211	286	38	1
218	286	38	1
221	286	38	1
232	286	38	1
233	286	38	1
237	286	38	2
188	287	38	2
198	287	38	1
204	287	38	1
207	287	38	1
215	287	38	1
220	287	38	1
230	287	38	3
197	288	38	1
205	288	38	1
207	288	38	1
214	288	38	1
218	288	38	1
219	288	38	1
220	288	38	2
236	288	38	1
185	289	38	1
190	289	38	2
195	289	38	1
203	289	38	1
207	289	38	3
208	289	38	1
232	289	38	2
233	289	38	1
234	289	38	1
236	289	38	3
193	290	38	1
200	290	38	1
203	290	38	1
206	290	38	2
207	290	38	1
209	290	38	1
216	290	38	1
238	290	38	1
189	291	38	1
191	291	38	1
203	291	38	2
206	291	38	1
207	291	38	1
214	291	38	1
223	291	38	1
189	292	38	1
196	292	38	1
206	292	38	2
207	292	38	1
236	292	38	1
237	292	38	1
239	292	38	1
240	292	38	1
197	293	38	1
200	293	38	2
205	293	38	1
223	293	38	1
224	293	38	1
230	293	38	1
231	293	38	1
234	293	38	1
237	293	38	2
199	294	38	1
202	294	38	2
210	294	38	2
212	294	38	2
226	294	38	1
228	294	38	1
230	294	38	1
235	294	38	1
239	294	38	1
243	294	38	1
192	295	38	1
207	295	38	4
220	295	38	1
225	295	38	1
227	295	38	3
234	295	38	1
237	295	38	1
238	295	38	1
241	295	38	1
244	295	38	1
198	296	38	1
200	296	38	1
202	296	38	2
204	296	38	2
221	296	38	1
228	296	38	1
232	296	38	1
234	296	38	1
235	296	38	2
239	296	38	2
242	296	38	1
201	297	38	1
204	297	38	1
205	297	38	1
219	297	38	1
224	297	38	1
227	297	38	1
231	297	38	1
232	297	38	1
236	297	38	1
240	297	38	2
244	297	38	1
200	298	38	1
215	298	38	1
226	298	38	1
227	298	38	1
193	299	38	1
196	299	38	1
203	299	38	3
214	299	38	1
228	299	38	1
240	299	38	1
241	299	38	1
243	299	38	2
244	299	38	2
245	299	38	3
228	300	38	1
231	300	38	1
234	300	38	1
241	300	38	1
242	300	38	1
227	301	38	2
229	301	38	2
234	301	38	1
236	301	38	2
238	301	38	1
234	302	38	1
227	303	38	1
241	303	38	1
230	304	38	1
232	304	38	1
234	304	38	1
237	304	38	1
243	304	38	1
245	304	38	1
246	304	38	1
230	305	38	1
233	305	38	1
244	305	38	1
210	306	38	1
227	306	38	1
193	307	38	1
234	307	38	2
237	307	38	1
241	307	38	1
244	307	38	1
229	308	38	1
240	308	38	1
242	308	38	1
223	309	38	1
226	309	38	1
228	309	38	1
241	309	38	1
243	309	38	2
219	310	38	2
220	310	38	1
222	310	38	1
223	310	38	1
225	310	38	1
226	310	38	1
213	311	38	1
214	311	38	1
218	311	38	1
219	311	38	1
226	311	38	1
235	311	38	2
244	311	38	1
217	312	38	1
218	312	38	1
219	312	38	2
222	312	38	1
223	312	38	1
228	312	38	1
240	312	38	2
216	313	38	1
219	313	38	1
221	313	38	1
228	313	38	1
240	313	38	1
241	313	38	1
245	313	38	1
217	314	38	3
219	314	38	1
226	314	38	2
241	314	38	1
225	315	38	1
235	315	38	1
236	315	38	1
225	316	38	1
226	316	38	1
242	316	38	2
211	317	38	2
214	317	38	2
219	317	38	1
221	317	38	1
231	317	38	1
232	317	38	1
237	317	38	1
239	317	38	1
230	318	38	1
231	318	38	1
235	318	38	1
218	319	38	2
238	319	38	1
233	321	38	2
220	322	38	2
233	322	38	1
219	323	38	2
233	324	38	2
192	270	39	1
194	270	39	1
195	270	39	1
201	270	39	1
217	270	39	2
214	273	39	1
214	274	39	1
204	277	39	1
212	277	39	2
213	277	39	1
214	277	39	2
195	278	39	3
214	278	39	3
216	278	39	2
215	279	39	1
216	279	39	1
190	282	39	1
212	282	39	1
214	282	39	1
215	282	39	1
190	283	39	1
203	283	39	1
203	284	39	1
191	285	39	1
203	286	39	1
206	286	39	1
216	286	39	2
221	286	39	1
187	287	39	1
190	287	39	1
191	287	39	1
204	288	39	1
218	288	39	1
224	288	39	1
190	289	39	1
193	289	39	2
195	289	39	1
201	289	39	1
203	289	39	1
188	290	39	2
190	290	39	1
195	290	39	1
204	290	39	1
211	290	39	1
215	290	39	1
218	290	39	1
238	290	39	1
191	291	39	1
199	291	39	1
202	291	39	1
206	291	39	1
214	291	39	1
222	291	39	1
235	291	39	1
239	291	39	1
240	291	39	1
188	292	39	1
199	292	39	1
208	292	39	1
210	292	39	1
211	292	39	1
225	292	39	1
230	292	39	1
235	292	39	2
240	292	39	1
242	292	39	1
221	293	39	2
222	293	39	2
238	293	39	1
202	294	39	1
221	294	39	1
228	294	39	1
233	294	39	1
237	294	39	1
238	294	39	3
240	294	39	1
242	294	39	1
212	295	39	1
216	295	39	1
224	295	39	2
225	295	39	1
227	295	39	1
229	295	39	2
234	295	39	1
238	295	39	1
241	295	39	1
202	296	39	1
205	296	39	2
213	296	39	1
219	296	39	2
223	296	39	1
235	296	39	1
240	296	39	1
194	297	39	1
203	297	39	1
215	297	39	1
225	297	39	1
232	297	39	1
236	297	39	2
241	297	39	1
243	297	39	1
200	298	39	2
213	298	39	1
219	298	39	1
223	298	39	1
228	298	39	2
229	298	39	2
230	298	39	1
225	299	39	1
229	299	39	1
237	299	39	1
239	299	39	1
227	300	39	1
228	300	39	1
232	300	39	2
235	300	39	2
227	301	39	2
234	301	39	1
238	301	39	1
228	302	39	1
226	303	39	1
227	303	39	1
231	303	39	1
233	303	39	2
227	304	39	1
234	304	39	1
244	304	39	1
223	305	39	1
240	305	39	1
242	305	39	1
229	306	39	1
230	306	39	1
239	306	39	1
240	306	39	1
241	306	39	2
242	306	39	1
198	307	39	2
214	307	39	2
223	307	39	1
225	307	39	1
226	307	39	2
227	307	39	1
232	307	39	2
241	307	39	1
221	308	39	2
223	308	39	2
225	308	39	2
227	308	39	1
229	308	39	1
233	308	39	1
243	308	39	2
216	309	39	1
218	309	39	1
220	309	39	2
222	309	39	1
223	309	39	1
225	309	39	1
227	309	39	1
228	309	39	1
229	309	39	1
233	309	39	1
234	309	39	2
242	309	39	1
198	310	39	1
219	310	39	2
220	310	39	1
222	310	39	1
226	310	39	1
228	310	39	1
219	311	39	1
222	311	39	1
225	311	39	1
226	311	39	1
229	311	39	2
230	311	39	1
233	311	39	1
240	311	39	1
196	312	39	1
213	312	39	1
217	312	39	1
219	312	39	2
222	312	39	1
228	312	39	1
231	312	39	1
238	312	39	1
240	312	39	2
241	312	39	1
217	313	39	1
218	313	39	1
220	313	39	3
225	313	39	2
227	313	39	1
228	313	39	2
229	313	39	2
235	313	39	3
238	313	39	1
242	313	39	1
227	314	39	2
229	314	39	1
235	314	39	1
236	314	39	3
237	314	39	1
240	314	39	3
220	315	39	1
243	315	39	1
245	315	39	1
225	316	39	1
233	316	39	1
239	316	39	1
241	316	39	1
225	317	39	1
235	317	39	1
240	317	39	1
230	318	39	1
231	318	39	1
235	318	39	1
228	319	39	1
237	319	39	1
214	320	39	1
229	320	39	1
230	320	39	2
231	320	39	4
234	320	39	2
238	320	39	1
230	321	39	1
232	321	39	1
234	321	39	1
231	322	39	1
233	322	39	1
234	322	39	1
212	325	39	1
212	327	39	1
214	274	40	1
237	283	40	1
195	284	40	1
191	285	40	2
204	285	40	1
194	287	40	2
193	288	40	1
206	288	40	1
192	289	40	1
191	291	40	1
225	291	40	2
189	292	40	1
208	292	40	3
235	292	40	1
236	292	40	2
192	293	40	1
194	293	40	1
197	293	40	1
214	293	40	1
225	293	40	1
209	294	40	1
228	294	40	4
239	294	40	1
225	295	40	1
241	295	40	1
203	296	40	1
205	296	40	1
211	296	40	1
217	296	40	3
234	296	40	1
205	297	40	2
241	297	40	1
203	298	40	2
212	298	40	1
222	298	40	1
230	298	40	1
234	298	40	1
199	299	40	1
214	299	40	1
224	299	40	1
229	299	40	1
231	299	40	1
237	299	40	1
212	300	40	1
227	300	40	1
229	300	40	1
228	301	40	1
229	301	40	1
230	301	40	1
219	302	40	1
231	302	40	5
232	302	40	1
243	302	40	1
241	304	40	2
229	305	40	1
230	305	40	1
231	305	40	1
212	306	40	1
214	306	40	1
228	306	40	1
194	307	40	1
202	307	40	1
226	307	40	1
238	307	40	2
240	307	40	1
242	307	40	3
228	308	40	1
240	308	40	1
241	308	40	1
195	309	40	1
215	309	40	2
222	309	40	1
223	309	40	2
224	309	40	1
227	309	40	1
233	309	40	1
225	310	40	1
226	310	40	1
231	310	40	3
239	310	40	1
242	310	40	1
196	311	40	2
217	311	40	1
219	311	40	2
237	311	40	1
240	311	40	1
216	312	40	1
217	312	40	1
219	312	40	1
220	312	40	2
229	312	40	1
241	312	40	1
243	312	40	1
213	313	40	2
216	313	40	1
218	313	40	1
220	313	40	1
223	313	40	1
236	313	40	2
238	313	40	1
240	313	40	1
215	314	40	1
220	314	40	1
238	314	40	2
219	315	40	2
220	315	40	1
221	315	40	2
229	315	40	1
230	315	40	1
240	315	40	1
241	315	40	1
243	315	40	1
220	316	40	1
237	316	40	1
238	316	40	1
207	317	40	1
219	317	40	1
221	317	40	1
226	317	40	1
227	317	40	2
229	318	40	1
219	319	40	1
237	319	40	1
241	319	40	1
221	320	40	1
223	320	40	1
225	320	40	2
232	320	40	3
233	322	40	1
228	323	40	1
212	324	40	2
229	324	40	1
212	325	40	1
192	292	41	1
226	292	41	1
213	294	41	1
199	296	41	2
205	296	41	1
213	297	41	1
235	300	41	1
234	301	41	2
220	304	41	1
227	304	41	1
243	304	41	1
228	305	41	2
223	306	41	2
227	306	41	1
230	306	41	4
223	307	41	1
229	307	41	1
241	308	41	1
243	308	41	1
220	309	41	1
225	309	41	1
220	310	41	1
231	310	41	1
239	310	41	1
220	311	41	1
233	311	41	2
216	312	41	1
238	313	41	1
239	313	41	1
245	313	41	2
221	314	41	2
238	314	41	1
243	314	41	2
218	315	41	1
221	316	41	1
236	316	41	1
237	316	41	1
243	316	41	1
246	316	41	2
223	317	41	1
242	317	41	2
244	317	41	1
240	318	41	1
241	318	41	1
243	318	41	1
246	318	41	1
245	319	41	2
230	320	41	2
240	320	41	1
231	321	41	2
228	322	41	1
231	322	41	1
230	323	41	1
222	303	42	1
224	305	42	1
223	306	42	2
230	306	42	1
221	307	42	2
227	307	42	1
241	308	42	1
219	310	42	2
222	310	42	2
236	310	42	1
240	310	42	1
220	311	42	1
217	313	42	1
221	313	42	1
224	313	42	1
240	313	42	2
226	314	42	1
217	315	42	1
220	315	42	2
240	315	42	1
226	316	42	1
231	316	42	1
238	316	42	1
240	316	42	1
242	316	42	1
218	317	42	1
221	317	42	1
224	317	42	1
232	317	42	1
239	317	42	2
240	317	42	2
217	318	42	1
218	318	42	1
240	318	42	1
247	318	42	1
204	319	42	1
228	319	42	2
229	319	42	1
231	320	42	1
218	321	42	1
230	321	42	1
239	321	42	1
226	322	42	1
221	305	43	2
228	305	43	1
220	308	43	2
222	308	43	1
223	308	43	1
220	309	43	2
242	309	43	1
218	310	43	1
219	310	43	1
222	310	43	2
234	310	43	1
239	311	43	1
238	313	43	2
238	314	43	1
223	315	43	1
227	317	43	1
217	319	43	1
244	319	43	1
227	320	43	1
227	321	43	1
220	309	44	1
219	310	44	1
224	310	44	1
219	311	44	1
235	311	44	1
239	311	44	2
223	312	44	2
223	313	44	1
229	313	44	1
221	314	44	1
230	315	44	1
238	315	44	1
204	316	44	1
222	316	44	1
227	317	44	1
231	317	44	1
242	317	44	1
242	319	44	2
228	320	44	1
222	317	45	1
