x	y	z	G alpha (i) signalling events
201	270	34	1
203	270	34	2
206	270	34	1
209	270	34	1
214	270	34	1
215	270	34	1
216	270	34	1
218	270	34	1
221	270	34	1
223	270	34	1
228	270	34	1
231	270	34	1
240	270	34	1
241	270	34	1
242	270	34	2
243	270	34	1
246	270	34	3
248	270	34	1
249	270	34	2
251	270	34	2
252	270	34	1
177	271	34	1
178	271	34	1
181	271	34	1
185	271	34	2
186	271	34	1
187	271	34	1
189	271	34	1
205	271	34	4
210	271	34	1
211	271	34	1
212	271	34	2
220	271	34	1
221	271	34	1
226	271	34	1
231	271	34	3
239	271	34	2
240	271	34	1
243	271	34	2
244	271	34	1
245	271	34	1
246	271	34	1
249	271	34	1
175	272	34	2
177	272	34	1
182	272	34	1
183	272	34	2
186	272	34	1
197	272	34	1
203	272	34	1
205	272	34	1
206	272	34	1
207	272	34	3
211	272	34	1
212	272	34	1
227	272	34	1
228	272	34	1
229	272	34	2
232	272	34	1
235	272	34	1
236	272	34	1
237	272	34	2
238	272	34	3
240	272	34	1
241	272	34	2
245	272	34	2
247	272	34	1
176	273	34	1
181	273	34	1
182	273	34	1
184	273	34	2
188	273	34	4
197	273	34	1
201	273	34	1
203	273	34	2
204	273	34	1
205	273	34	1
208	273	34	2
209	273	34	4
211	273	34	3
212	273	34	1
213	273	34	1
215	273	34	1
218	273	34	1
219	273	34	1
229	273	34	2
230	273	34	1
231	273	34	1
241	273	34	1
243	273	34	2
248	273	34	3
174	274	34	1
182	274	34	3
183	274	34	1
185	274	34	3
186	274	34	2
196	274	34	1
197	274	34	1
206	274	34	2
207	274	34	1
211	274	34	1
213	274	34	2
215	274	34	2
217	274	34	2
218	274	34	1
226	274	34	2
232	274	34	1
234	274	34	1
235	274	34	1
236	274	34	1
237	274	34	1
238	274	34	1
240	274	34	1
241	274	34	1
250	274	34	5
176	275	34	1
181	275	34	1
184	275	34	3
185	275	34	2
203	275	34	1
208	275	34	1
209	275	34	2
212	275	34	2
216	275	34	3
217	275	34	1
226	275	34	2
227	275	34	1
231	275	34	1
239	275	34	1
174	276	34	1
175	276	34	2
177	276	34	3
180	276	34	2
202	276	34	1
203	276	34	2
206	276	34	1
207	276	34	3
208	276	34	1
211	276	34	1
212	276	34	1
219	276	34	1
229	276	34	2
232	276	34	3
233	276	34	2
235	276	34	1
236	276	34	1
237	276	34	1
239	276	34	2
240	276	34	1
241	276	34	1
242	276	34	1
245	276	34	1
250	276	34	2
176	277	34	1
182	277	34	1
184	277	34	1
189	277	34	1
203	277	34	1
207	277	34	3
208	277	34	1
229	277	34	1
234	277	34	2
235	277	34	1
237	277	34	1
241	277	34	2
244	277	34	1
176	278	34	1
193	278	34	1
201	278	34	1
202	278	34	1
204	278	34	1
206	278	34	1
207	278	34	1
209	278	34	2
212	278	34	1
214	278	34	3
226	278	34	2
231	278	34	4
239	278	34	4
243	278	34	2
174	279	34	1
175	279	34	1
177	279	34	1
180	279	34	2
181	279	34	2
204	279	34	1
207	279	34	2
210	279	34	1
214	279	34	2
232	279	34	1
236	279	34	2
237	279	34	4
238	279	34	3
241	279	34	1
245	279	34	1
248	279	34	1
173	280	34	1
174	280	34	2
176	280	34	4
177	280	34	1
178	280	34	1
180	280	34	1
181	280	34	2
192	280	34	2
204	280	34	1
206	280	34	2
210	280	34	1
215	280	34	1
224	280	34	2
233	280	34	3
234	280	34	1
239	280	34	1
246	280	34	1
247	280	34	1
248	280	34	1
174	281	34	1
176	281	34	2
179	281	34	1
189	281	34	1
191	281	34	1
202	281	34	3
204	281	34	1
205	281	34	2
206	281	34	1
207	281	34	1
208	281	34	1
221	281	34	3
222	281	34	1
226	281	34	1
227	281	34	1
228	281	34	3
229	281	34	1
230	281	34	3
231	281	34	1
232	281	34	2
233	281	34	1
237	281	34	3
241	281	34	1
245	281	34	1
248	281	34	1
250	281	34	2
181	282	34	1
187	282	34	2
189	282	34	1
206	282	34	1
208	282	34	1
212	282	34	1
213	282	34	1
215	282	34	3
220	282	34	1
226	282	34	1
230	282	34	1
232	282	34	1
233	282	34	3
234	282	34	3
235	282	34	1
240	282	34	1
247	282	34	1
249	282	34	1
175	283	34	1
179	283	34	1
187	283	34	1
192	283	34	1
204	283	34	2
207	283	34	1
208	283	34	2
209	283	34	1
210	283	34	1
211	283	34	2
218	283	34	2
226	283	34	2
227	283	34	2
228	283	34	3
233	283	34	1
234	283	34	1
240	283	34	2
247	283	34	1
249	283	34	2
250	283	34	3
176	284	34	2
178	284	34	2
184	284	34	1
185	284	34	2
186	284	34	1
191	284	34	2
203	284	34	2
207	284	34	1
208	284	34	2
209	284	34	1
210	284	34	1
212	284	34	1
214	284	34	3
215	284	34	2
222	284	34	1
223	284	34	2
225	284	34	1
226	284	34	1
231	284	34	1
233	284	34	1
236	284	34	3
238	284	34	1
241	284	34	2
242	284	34	2
246	284	34	1
247	284	34	1
248	284	34	2
249	284	34	2
176	285	34	2
179	285	34	1
181	285	34	2
202	285	34	1
203	285	34	1
204	285	34	1
206	285	34	1
208	285	34	2
211	285	34	1
218	285	34	1
219	285	34	1
220	285	34	1
221	285	34	1
224	285	34	1
226	285	34	1
229	285	34	1
230	285	34	1
231	285	34	1
232	285	34	1
237	285	34	1
240	285	34	1
242	285	34	1
243	285	34	1
245	285	34	1
246	285	34	2
247	285	34	2
248	285	34	1
176	286	34	1
186	286	34	1
189	286	34	2
202	286	34	1
203	286	34	2
204	286	34	1
205	286	34	2
207	286	34	1
208	286	34	1
209	286	34	1
224	286	34	1
228	286	34	1
229	286	34	1
231	286	34	2
234	286	34	2
237	286	34	1
239	286	34	1
242	286	34	1
243	286	34	5
246	286	34	1
247	286	34	3
248	286	34	2
184	287	34	2
207	287	34	2
209	287	34	1
219	287	34	1
221	287	34	1
222	287	34	2
223	287	34	1
224	287	34	1
225	287	34	1
227	287	34	2
228	287	34	1
230	287	34	2
231	287	34	2
233	287	34	1
234	287	34	3
235	287	34	3
238	287	34	1
239	287	34	1
241	287	34	2
245	287	34	2
251	287	34	2
177	288	34	2
186	288	34	3
200	288	34	1
201	288	34	2
202	288	34	1
203	288	34	1
204	288	34	1
206	288	34	1
209	288	34	1
220	288	34	1
221	288	34	2
222	288	34	2
226	288	34	2
227	288	34	1
229	288	34	1
231	288	34	1
237	288	34	2
238	288	34	3
239	288	34	1
240	288	34	1
245	288	34	2
248	288	34	1
249	288	34	2
253	288	34	2
255	288	34	1
175	289	34	2
185	289	34	2
199	289	34	1
200	289	34	1
202	289	34	1
219	289	34	1
223	289	34	1
226	289	34	1
232	289	34	1
238	289	34	1
241	289	34	1
246	289	34	1
248	289	34	1
249	289	34	1
257	289	34	3
182	290	34	4
185	290	34	2
186	290	34	1
187	290	34	3
199	290	34	1
204	290	34	2
220	290	34	1
225	290	34	2
230	290	34	1
232	290	34	1
235	290	34	1
237	290	34	1
240	290	34	1
243	290	34	1
244	290	34	1
247	290	34	3
199	291	34	1
203	291	34	1
221	291	34	1
222	291	34	1
223	291	34	2
224	291	34	1
229	291	34	2
232	291	34	1
235	291	34	1
237	291	34	1
239	291	34	1
245	291	34	2
247	291	34	2
248	291	34	1
250	291	34	1
187	292	34	1
196	292	34	2
199	292	34	1
201	292	34	2
202	292	34	3
203	292	34	2
222	292	34	1
228	292	34	1
229	292	34	2
230	292	34	1
234	292	34	2
235	292	34	1
237	292	34	1
241	292	34	3
242	292	34	1
243	292	34	2
244	292	34	1
182	293	34	1
190	293	34	1
194	293	34	1
197	293	34	2
201	293	34	2
223	293	34	3
224	293	34	1
227	293	34	1
229	293	34	1
231	293	34	2
233	293	34	2
237	293	34	3
238	293	34	2
244	293	34	1
247	293	34	1
248	293	34	2
251	293	34	1
177	294	34	1
182	294	34	1
183	294	34	1
195	294	34	1
197	294	34	1
201	294	34	1
217	294	34	2
220	294	34	4
224	294	34	1
225	294	34	1
226	294	34	2
229	294	34	3
236	294	34	3
242	294	34	2
243	294	34	2
245	294	34	3
246	294	34	1
179	295	34	1
192	295	34	1
194	295	34	1
196	295	34	2
197	295	34	1
202	295	34	1
203	295	34	1
204	295	34	2
218	295	34	2
220	295	34	3
222	295	34	1
225	295	34	1
230	295	34	2
231	295	34	1
232	295	34	1
236	295	34	1
238	295	34	2
239	295	34	1
240	295	34	2
183	296	34	1
184	296	34	3
191	296	34	1
196	296	34	2
198	296	34	1
201	296	34	1
202	296	34	2
205	296	34	1
217	296	34	1
221	296	34	1
222	296	34	1
226	296	34	1
228	296	34	2
229	296	34	1
230	296	34	1
236	296	34	2
237	296	34	2
238	296	34	1
239	296	34	1
240	296	34	1
179	297	34	2
194	297	34	1
195	297	34	3
196	297	34	1
199	297	34	1
200	297	34	1
202	297	34	2
219	297	34	3
220	297	34	2
223	297	34	1
224	297	34	1
225	297	34	1
227	297	34	2
229	297	34	1
231	297	34	1
233	297	34	2
234	297	34	2
235	297	34	2
236	297	34	1
237	297	34	2
242	297	34	1
243	297	34	1
244	297	34	1
182	298	34	1
196	298	34	2
197	298	34	4
220	298	34	1
223	298	34	2
224	298	34	1
228	298	34	1
234	298	34	1
235	298	34	2
236	298	34	1
241	298	34	2
245	298	34	1
246	298	34	4
248	298	34	2
180	299	34	1
182	299	34	1
197	299	34	1
198	299	34	2
200	299	34	3
203	299	34	1
207	299	34	1
227	299	34	1
228	299	34	2
232	299	34	2
244	299	34	1
224	300	34	1
230	300	34	1
233	300	34	2
237	300	34	1
239	300	34	1
242	300	34	1
243	300	34	1
246	300	34	3
207	301	34	1
224	301	34	1
229	301	34	1
232	301	34	1
240	301	34	3
242	301	34	2
243	301	34	1
244	301	34	2
245	301	34	1
223	302	34	2
229	302	34	1
235	302	34	1
236	302	34	1
239	302	34	1
227	303	34	1
228	303	34	2
231	303	34	3
232	303	34	2
233	303	34	3
235	303	34	1
237	303	34	2
239	303	34	2
245	303	34	1
199	304	34	1
226	304	34	1
232	304	34	1
236	304	34	2
237	304	34	2
240	304	34	2
241	304	34	2
244	304	34	1
199	305	34	1
204	305	34	1
222	305	34	1
225	305	34	1
226	305	34	1
227	305	34	1
228	305	34	2
232	305	34	1
233	305	34	3
236	305	34	3
237	305	34	2
239	305	34	2
198	306	34	4
203	306	34	1
222	306	34	1
223	306	34	1
224	306	34	1
225	306	34	1
226	306	34	1
227	306	34	1
230	306	34	1
232	306	34	1
233	306	34	1
234	306	34	3
241	306	34	1
242	306	34	1
244	306	34	4
206	307	34	1
221	307	34	1
225	307	34	1
226	307	34	2
230	307	34	1
232	307	34	2
234	307	34	2
235	307	34	1
237	307	34	1
241	307	34	3
243	307	34	1
224	308	34	1
229	308	34	1
232	308	34	2
236	308	34	3
239	308	34	2
240	308	34	1
241	308	34	1
222	309	34	1
223	309	34	1
225	309	34	1
227	309	34	1
229	309	34	1
232	309	34	2
233	309	34	1
234	309	34	3
235	309	34	1
237	309	34	2
242	309	34	1
222	310	34	1
227	310	34	2
231	310	34	1
239	310	34	1
240	310	34	2
241	310	34	2
218	311	34	1
222	311	34	1
228	311	34	1
230	311	34	1
231	311	34	1
235	311	34	1
216	312	34	1
221	312	34	1
222	312	34	1
224	312	34	1
225	312	34	3
230	312	34	1
232	312	34	1
236	312	34	1
237	312	34	2
212	313	34	3
221	313	34	1
224	313	34	1
225	313	34	2
226	313	34	1
227	313	34	1
228	313	34	1
231	313	34	2
232	313	34	1
233	313	34	1
234	313	34	1
226	314	34	1
229	314	34	2
230	314	34	1
234	314	34	1
229	315	34	2
230	315	34	3
233	315	34	1
238	315	34	1
228	316	34	1
232	316	34	1
233	316	34	1
234	316	34	2
231	317	34	1
233	317	34	1
235	318	34	3
237	318	34	1
230	248	35	1
228	250	35	1
229	250	35	3
224	251	35	1
225	251	35	1
223	252	35	2
225	252	35	1
226	252	35	1
229	252	35	1
219	253	35	1
221	253	35	2
223	253	35	1
224	253	35	1
226	253	35	1
229	253	35	1
232	253	35	2
219	254	35	1
221	254	35	1
226	254	35	1
231	254	35	1
240	254	35	2
209	255	35	1
221	255	35	1
223	255	35	2
224	255	35	1
225	255	35	2
226	255	35	1
227	255	35	1
229	255	35	1
231	255	35	1
215	256	35	1
222	256	35	1
223	256	35	1
225	256	35	2
226	256	35	1
228	256	35	1
240	256	35	2
243	256	35	1
191	257	35	1
210	257	35	4
215	257	35	1
216	257	35	1
218	257	35	2
221	257	35	1
223	257	35	3
227	257	35	1
230	257	35	1
240	257	35	1
243	257	35	1
203	258	35	1
216	258	35	1
217	258	35	1
221	258	35	1
223	258	35	1
224	258	35	1
225	258	35	1
226	258	35	1
227	258	35	1
229	258	35	2
230	258	35	1
232	258	35	1
234	258	35	2
237	258	35	1
239	258	35	1
244	258	35	1
182	259	35	2
190	259	35	3
201	259	35	1
210	259	35	1
211	259	35	1
215	259	35	2
218	259	35	1
220	259	35	2
222	259	35	1
226.5	259.5	35.5	1
227	259	35	1
230	259	35	3
231	259	35	1
233	259	35	1
234	259	35	1
238	259	35	4
239	259	35	1
240	259	35	1
241	259	35	2
242	259	35	2
244	259	35	2
190	260	35	3
191	260	35	1
210	260	35	2
212	260	35	1
214	260	35	2
216	260	35	1
220	260	35	2
221	260	35	3
223	260	35	1
224	260	35	1
225	260	35	3
226	260	35	1
227	260	35	5
228	260	35	2
230	260	35	2
233	260	35	1
235	260	35	1
237	260	35	1
238	260	35	1
239	260	35	2
242	260	35	2
243	260	35	2
245	260	35	1
247	260	35	1
188	261	35	1
189	261	35	1
191	261	35	1
193	261	35	3
194	261	35	1
211	261	35	3
212	261	35	2
213	261	35	1
219	261	35	1
221	261	35	2
222	261	35	2
224	261	35	2
227	261	35	1
230	261	35	5
231	261	35	2
232	261	35	2
233	261	35	2
234	261	35	1
235	261	35	1
236	261	35	1
237	261	35	1
241	261	35	1
242	261	35	3
244	261	35	2
245	261	35	1
246	261	35	4
190	262	35	1
203	262	35	3
206	262	35	1
207	262	35	2
208	262	35	1
211	262	35	1
215	262	35	2
220	262	35	1
221	262	35	1
224	262	35	2
230	262	35	2
231	262	35	2
232	262	35	3
233	262	35	1
236	262	35	2
237	262	35	2
240	262	35	1
241	262	35	2
245	262	35	2
248	262	35	2
188	263	35	1
190	263	35	1
191	263	35	2
192	263	35	2
196	263	35	1
205	263	35	2
208	263	35	1
209	263	35	3
212	263	35	2
213	263	35	3
214	263	35	1
216	263	35	1
217	263	35	1
218	263	35	1
219	263	35	2
220	263	35	2
221	263	35	1
224	263	35	2
225	263	35	1
228	263	35	1
230	263	35	1
236	263	35	1
238	263	35	1
240	263	35	1
243	263	35	1
246	263	35	1
247	263	35	1
248	263	35	2
249	263	35	1
250	263	35	1
186	264	35	2
188	264	35	2
191	264	35	1
192	264	35	2
212	264	35	1
214	264	35	2
217	264	35	1
222	264	35	1
227	264	35	1
230	264	35	1
231	264	35	1
233	264	35	2
235	264	35	2
236	264	35	1
237	264	35	1
239	264	35	3
245	264	35	3
250	264	35	1
178	265	35	1
189	265	35	2
190	265	35	1
191	265	35	1
195	265	35	1
200	265	35	1
207	265	35	1
209	265	35	1
211	265	35	2
212	265	35	1
213	265	35	2
216	265	35	3
217	265	35	1
219	265	35	1
220	265	35	2
222	265	35	2
223	265	35	1
224	265	35	1
225	265	35	1
226	265	35	1
228	265	35	2
229	265	35	1
232	265	35	3
234	265	35	2
238	265	35	2
245	265	35	2
178	266	35	1
183	266	35	2
186	266	35	4
187	266	35	1
188	266	35	2
191	266	35	1
196	266	35	2
197	266	35	1
204	266	35	1
205	266	35	2
206	266	35	1
208	266	35	1
209	266	35	3
210	266	35	1
211	266	35	1
219	266	35	1
220	266	35	1
221	266	35	2
226	266	35	1
228	266	35	1
236	266	35	1
238	266	35	1
239	266	35	2
245	266	35	1
246	266	35	1
250	266	35	1
251	266	35	1
176	267	35	1
186	267	35	1
188	267	35	1
189	267	35	2
190	267	35	2
192	267	35	1
194	267	35	1
195	267	35	1
207	267	35	1
214	267	35	1
215	267	35	1
216	267	35	1
218	267	35	1
220	267	35	1
223	267	35	1
231	267	35	1
232	267	35	1
233	267	35	4
239	267	35	2
243	267	35	3
245	267	35	2
246	267	35	2
247	267	35	2
250	267	35	1
177	268	35	1
187	268	35	2
188	268	35	1
192	268	35	1
193	268	35	1
194	268	35	2
196	268	35	1
206	268	35	1
207	268	35	1
208	268	35	1
214	268	35	2
215	268	35	1
217	268	35	1
218	268	35	1
219	268	35	1
220	268	35	1
223	268	35	1
229	268	35	2
233	268	35	3
238	268	35	2
243	268	35	1
246	268	35	1
247	268	35	1
248	268	35	3
249	268	35	2
250	268	35	1
252	268	35	2
172	269	35	1
174	269	35	2
176	269	35	1
178	269	35	1
184	269	35	1
185	269	35	2
186	269	35	1
188	269	35	3
193	269	35	4
196	269	35	1
202	269	35	3
213	269	35	1
215	269	35	1
217	269	35	1
220	269	35	1
222	269	35	5
234	269	35	1
235	269	35	1
238	269	35	1
240	269	35	1
244	269	35	1
249	269	35	2
176	270	35	1
178	270	35	1
179	270	35	1
185	270	35	1
187	270	35	1
188	270	35	2
189	270	35	1
193	270	35	1
194	270	35	1
195	270	35	1
196	270	35	2
199	270	35	3
202	270	35	1
207	270	35	1
210	270	35	1
213	270	35	1
214	270	35	2
216	270	35	1
218	270	35	2
220	270	35	1
231	270	35	4
233	270	35	2
235	270	35	1
236	270	35	2
237	270	35	1
240	270	35	1
243	270	35	1
244	270	35	2
249	270	35	4
250	270	35	1
173	271	35	1
178	271	35	1
181	271	35	2
187	271	35	4
189	271	35	1
190	271	35	1
192	271	35	3
193	271	35	1
194	271	35	1
195	271	35	2
205	271	35	1
207	271	35	1
212	271	35	1
213	271	35	1
214	271	35	1
220	271	35	1
225	271	35	1
228	271	35	1
233	271	35	1
234	271	35	1
235	271	35	2
236	271	35	1
237	271	35	1
238	271	35	1
241	271	35	1
243	271	35	1
245	271	35	1
248	271	35	1
249	271	35	1
173	272	35	2
174	272	35	1
178	272	35	1
179	272	35	1
180	272	35	1
182	272	35	1
190	272	35	2
191	272	35	1
192	272	35	1
193	272	35	1
201	272	35	2
202	272	35	1
206	272	35	2
209	272	35	3
210	272	35	1
211	272	35	1
213	272	35	1
215	272	35	2
216	272	35	1
217	272	35	1
218	272	35	1
222	272	35	2
233	272	35	1
234	272	35	1
237	272	35	1
240	272	35	4
241	272	35	2
243	272	35	3
246	272	35	1
173	273	35	2
176	273	35	3
179	273	35	1
183	273	35	2
184	273	35	1
185	273	35	3
186	273	35	1
206	273	35	1
215	273	35	1
218	273	35	2
230	273	35	1
231	273	35	2
232	273	35	1
234	273	35	1
235	273	35	2
238	273	35	2
241	273	35	2
245	273	35	1
250	273	35	1
176	274	35	2
181	274	35	1
182	274	35	1
184	274	35	1
186	274	35	1
187	274	35	2
190	274	35	2
196	274	35	1
203	274	35	2
204	274	35	1
207	274	35	2
211	274	35	1
212	274	35	2
213	274	35	1
217	274	35	1
218	274	35	2
223	274	35	1
225	274	35	1
228	274	35	2
231	274	35	3
232	274	35	1
233	274	35	1
234	274	35	1
236	274	35	1
238	274	35	1
239	274	35	1
241	274	35	3
250	274	35	2
176	275	35	1
184	275	35	1
185	275	35	2
186	275	35	1
200	275	35	1
203	275	35	1
209	275	35	2
218	275	35	1
219	275	35	1
225	275	35	2
235	275	35	1
237	275	35	4
238	275	35	3
239	275	35	1
242	275	35	2
243	275	35	1
177	276	35	1
178	276	35	2
186	276	35	2
187	276	35	1
188	276	35	2
203	276	35	1
209	276	35	1
210	276	35	2
217	276	35	2
218	276	35	1
221	276	35	1
230	276	35	2
232	276	35	1
233	276	35	2
239	276	35	1
243	276	35	2
244	276	35	1
178	277	35	1
182	277	35	2
183	277	35	1
185	277	35	2
188	277	35	1
202	277	35	4
204	277	35	1
208	277	35	2
211	277	35	2
213	277	35	1
215	277	35	1
218	277	35	1
219	277	35	2
224	277	35	2
229	277	35	1
230	277	35	1
235	277	35	1
236	277	35	1
237	277	35	2
238	277	35	1
241	277	35	2
242	277	35	1
248	277	35	1
174	278	35	1
175	278	35	1
178	278	35	1
179	278	35	1
183	278	35	1
190	278	35	1
195	278	35	3
198	278	35	2
204	278	35	1
205	278	35	1
213	278	35	1
214	278	35	1
221	278	35	2
222	278	35	1
223	278	35	1
224	278	35	3
225	278	35	1
235	278	35	2
238	278	35	2
244	278	35	1
245	278	35	1
247	278	35	1
179	279	35	1
184	279	35	3
192	279	35	1
193	279	35	1
194	279	35	1
195	279	35	3
201	279	35	3
203	279	35	1
204	279	35	2
207	279	35	1
210	279	35	2
227	279	35	3
232	279	35	1
234	279	35	4
235	279	35	3
238	279	35	1
241	279	35	1
246	279	35	2
172	280	35	1
177	280	35	2
179	280	35	2
180	280	35	1
199	280	35	1
205	280	35	1
206	280	35	1
207	280	35	1
208	280	35	1
210	280	35	2
211	280	35	1
219	280	35	1
220	280	35	1
221	280	35	2
223	280	35	1
224	280	35	2
233	280	35	2
234	280	35	2
237	280	35	1
238	280	35	1
246	280	35	2
248	280	35	1
173	281	35	3
174	281	35	2
179	281	35	1
180	281	35	2
182	281	35	2
203	281	35	2
204	281	35	1
206	281	35	2
207	281	35	2
208	281	35	3
211	281	35	1
212	281	35	1
216	281	35	2
217	281	35	1
221	281	35	4
222	281	35	1
224	281	35	1
226	281	35	2
228	281	35	1
232	281	35	3
234	281	35	1
235	281	35	2
240	281	35	4
245	281	35	4
248	281	35	2
186	282	35	1
189	282	35	3
205	282	35	2
209	282	35	3
214	282	35	2
215	282	35	1
216	282	35	1
219	282	35	1
220	282	35	1
222	282	35	1
224	282	35	1
225	282	35	2
226	282	35	1
227	282	35	2
229	282	35	2
231	282	35	3
232	282	35	1
245	282	35	2
171	283	35	1
173	283	35	1
175	283	35	2
183	283	35	2
187	283	35	2
188	283	35	1
189	283	35	1
190	283	35	2
202	283	35	1
203	283	35	1
208	283	35	2
210	283	35	2
212	283	35	2
215	283	35	1
218	283	35	3
221	283	35	1
222	283	35	1
223	283	35	1
226	283	35	2
227	283	35	2
238	283	35	1
245	283	35	2
246	283	35	1
176	284	35	1
180	284	35	1
184	284	35	2
185	284	35	2
186	284	35	1
187	284	35	4
191	284	35	3
200	284	35	2
204	284	35	1
206	284	35	1
209	284	35	2
216	284	35	2
218	284	35	1
219	284	35	1
222	284	35	2
224	284	35	2
225	284	35	2
226	284	35	1
229	284	35	1
234	284	35	1
235	284	35	1
237	284	35	1
242	284	35	1
244	284	35	1
245	284	35	1
249	284	35	1
176	285	35	1
177	285	35	1
178	285	35	1
182	285	35	1
185	285	35	1
187	285	35	1
188	285	35	1
189	285	35	2
200	285	35	1
203	285	35	2
217	285	35	1
218	285	35	3
220	285	35	1
222	285	35	2
225	285	35	1
229	285	35	1
230	285	35	2
231	285	35	1
232	285	35	4
234	285	35	1
236	285	35	1
240	285	35	2
241	285	35	1
242	285	35	3
243	285	35	1
246	285	35	1
250	285	35	1
174	286	35	1
185	286	35	1
186	286	35	1
191	286	35	2
196	286	35	1
198	286	35	1
201	286	35	1
202	286	35	1
204	286	35	2
209	286	35	1
211	286	35	2
213	286	35	1
215	286	35	1
218	286	35	1
219	286	35	1
220	286	35	1
225	286	35	1
227	286	35	1
229	286	35	1
231	286	35	3
233	286	35	2
234	286	35	1
236	286	35	1
238	286	35	1
246	286	35	1
248	286	35	1
182	287	35	1
185	287	35	1
187	287	35	1
189	287	35	3
194	287	35	1
196	287	35	1
198	287	35	2
199	287	35	1
200	287	35	1
202	287	35	1
204	287	35	1
205	287	35	1
208	287	35	2
219	287	35	3
221	287	35	1
223	287	35	1
224	287	35	2
225	287	35	1
226	287	35	2
233	287	35	2
239	287	35	1
242	287	35	2
244	287	35	2
246	287	35	1
176	288	35	1
183	288	35	1
186	288	35	1
188	288	35	1
190	288	35	1
192	288	35	3
194	288	35	1
196	288	35	1
199	288	35	1
200	288	35	3
201	288	35	3
204	288	35	1
219	288	35	1
220	288	35	2
221	288	35	1
222	288	35	1
223	288	35	1
224	288	35	1
232	288	35	1
236	288	35	1
238	288	35	1
239	288	35	1
242	288	35	2
245	288	35	1
246	288	35	1
247	288	35	1
174	289	35	1
175	289	35	1
176	289	35	1
177	289	35	2
184	289	35	1
187	289	35	2
188	289	35	1
189	289	35	2
193	289	35	1
200	289	35	2
204	289	35	1
205	289	35	1
220	289	35	1
224	289	35	3
228	289	35	3
230	289	35	1
241	289	35	2
244	289	35	1
246	289	35	2
247	289	35	1
248	289	35	1
250	289	35	1
184	290	35	1
185	290	35	3
187	290	35	1
198	290	35	1
199	290	35	3
201	290	35	2
203	290	35	1
205	290	35	2
206	290	35	1
223	290	35	2
224	290	35	1
225	290	35	1
232	290	35	1
234	290	35	1
235	290	35	1
243	290	35	1
244	290	35	1
245	290	35	1
179	291	35	1
185	291	35	3
187	291	35	1
194	291	35	2
199	291	35	2
200	291	35	2
205	291	35	1
206	291	35	1
223	291	35	2
224	291	35	2
225	291	35	1
226	291	35	3
231	291	35	1
234	291	35	1
237	291	35	2
239	291	35	2
241	291	35	2
244	291	35	2
174	292	35	1
182	292	35	1
183	292	35	3
185	292	35	1
187	292	35	2
188	292	35	1
193	292	35	3
194	292	35	1
198	292	35	4
201	292	35	3
204	292	35	1
205	292	35	1
223	292	35	1
224	292	35	1
225	292	35	2
228	292	35	3
232	292	35	3
235	292	35	2
238	292	35	1
243	292	35	1
245	292	35	1
250	292	35	1
181	293	35	1
195	293	35	2
197	293	35	2
204	293	35	2
206	293	35	3
222	293	35	2
223	293	35	1
225	293	35	1
228	293	35	1
230	293	35	1
231	293	35	1
232	293	35	1
233	293	35	1
235	293	35	1
236	293	35	1
238	293	35	1
242	293	35	1
246	293	35	1
181	294	35	1
187	294	35	1
188	294	35	1
190	294	35	1
198	294	35	1
204	294	35	1
218	294	35	2
219	294	35	1
220	294	35	1
223	294	35	1
225	294	35	1
226	294	35	1
228	294	35	1
231	294	35	1
234	294	35	2
239	294	35	2
241	294	35	1
244	294	35	2
245	294	35	2
181	295	35	1
184	295	35	1
194	295	35	1
203	295	35	2
220	295	35	2
225	295	35	2
228	295	35	1
230	295	35	1
231	295	35	1
233	295	35	2
236	295	35	1
238	295	35	2
240	295	35	1
241	295	35	1
242	295	35	1
245	295	35	1
247	295	35	1
248	295	35	1
249	295	35	2
177	296	35	2
180	296	35	1
181	296	35	2
182	296	35	1
193	296	35	1
195	296	35	2
197	296	35	1
198	296	35	1
200	296	35	2
201	296	35	2
202	296	35	2
203	296	35	4
204	296	35	1
205	296	35	1
220	296	35	1
222	296	35	1
223	296	35	2
235	296	35	3
236	296	35	1
237	296	35	1
241	296	35	3
243	296	35	1
198	297	35	1
200	297	35	1
221	297	35	2
222	297	35	2
225	297	35	2
226	297	35	1
227	297	35	2
228	297	35	1
230	297	35	3
233	297	35	3
236	297	35	1
239	297	35	1
240	297	35	2
242	297	35	1
243	297	35	1
248	297	35	1
181	298	35	1
196	298	35	1
197	298	35	1
198	298	35	1
203	298	35	2
219	298	35	1
221	298	35	1
222	298	35	1
223	298	35	1
229	298	35	1
236	298	35	1
239	298	35	1
245	298	35	2
247	298	35	1
196	299	35	1
199	299	35	1
200	299	35	3
227	299	35	1
238	299	35	1
239	299	35	2
240	299	35	1
241	299	35	1
245	299	35	2
195	300	35	1
197	300	35	1
224	300	35	2
225	300	35	1
228	300	35	1
229	300	35	3
233	300	35	1
237	300	35	2
239	300	35	2
241	300	35	1
242	300	35	1
198	301	35	1
229	301	35	2
231	301	35	1
233	301	35	2
236	301	35	2
238	301	35	2
240	301	35	1
245	301	35	2
199	302	35	2
200	302	35	1
222	302	35	1
223	302	35	1
226	302	35	1
227	302	35	1
228	302	35	1
229	302	35	2
233	302	35	2
234	302	35	3
236	302	35	1
238	302	35	1
239	302	35	2
240	302	35	2
242	302	35	1
199	303	35	1
223	303	35	1
226	303	35	1
227	303	35	1
232	303	35	1
238	303	35	1
241	303	35	1
243	303	35	1
207	304	35	1
