Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
6398,obj6399-val43548,43548,0,235.0,290.0,32.0,235.0,290.0,32.0,235,290,32,235,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6399,obj6400-val43549,43549,0,236.0,290.0,32.0,236.0,290.0,32.0,236,290,32,236,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6400,obj6401-val43550,43550,0,237.0,290.0,32.0,237.0,290.0,32.0,237,290,32,237,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6401,obj6402-val43551,43551,0,239.0,290.0,32.0,239.0,290.0,32.0,239,290,32,239,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6402,obj6403-val43552,43552,0,241.0,290.0,32.0,241.0,290.0,32.0,241,290,32,241,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6403,obj6404-val43553,43553,0,243.0,290.0,32.0,243.0,290.0,32.0,243,290,32,243,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6404,obj6405-val43554,43554,0,244.0,290.0,32.0,244.0,290.0,32.0,244,290,32,244,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6405,obj6406-val43555,43555,0,245.0,290.0,32.0,245.0,290.0,32.0,245,290,32,245,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6406,obj6407-val43556,43556,0,246.0,290.0,32.0,246.0,290.0,32.0,246,290,32,246,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6407,obj6408-val43557,43557,0,247.0,290.0,32.0,247.0,290.0,32.0,247,290,32,247,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6408,obj6409-val43558,43558,0,248.0,290.0,32.0,248.0,290.0,32.0,248,290,32,248,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6409,obj6410-val43559,43559,0,250.0,290.0,32.0,250.0,290.0,32.0,250,290,32,250,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6410,obj6411-val43560,43560,0,252.0,290.0,32.0,252.0,290.0,32.0,252,290,32,252,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6411,obj6412-val43561,43561,0,253.0,290.0,32.0,253.0,290.0,32.0,253,290,32,253,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6412,obj6413-val43562,43562,0,255.0,290.0,32.0,255.0,290.0,32.0,255,290,32,255,290,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6413,obj6414-val43563,43563,0,186.0,291.0,32.0,186.0,291.0,32.0,186,291,32,186,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6414,obj6415-val43564,43564,0,197.0,291.0,32.0,197.0,291.0,32.0,197,291,32,197,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6415,obj6416-val43565,43565,0,198.0,291.0,32.0,198.0,291.0,32.0,198,291,32,198,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6416,obj6417-val43566,43566,0,200.0,291.0,32.0,200.0,291.0,32.0,200,291,32,200,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6417,obj6418-val43567,43567,0,222.0,291.0,32.0,222.0,291.0,32.0,222,291,32,222,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6418,obj6419-val43568,43568,0,223.0,291.0,32.0,223.0,291.0,32.0,223,291,32,223,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6419,obj6420-val43569,43569,0,224.0,291.0,32.0,224.0,291.0,32.0,224,291,32,224,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6420,obj6421-val43570,43570,0,226.0,291.0,32.0,226.0,291.0,32.0,226,291,32,226,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6421,obj6422-val43571,43571,0,229.0,291.0,32.0,229.0,291.0,32.0,229,291,32,229,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6422,obj6423-val43572,43572,0,231.0,291.0,32.0,231.0,291.0,32.0,231,291,32,231,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6423,obj6424-val43573,43573,0,233.33333333333334,291.3333333333333,33.0,233.33333333333334,291.3333333333333,33.0,233,291,32,234,292,34,12.0,0.25,3.0,3,18.0,18.0,0.0,0.17453292519943295,0.5588467229218999,Infinity,Infinity,0.17453292519943295,0.5588467229218999,0.0,1.8257418583505536,1.224744871391589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
6424,obj6425-val43574,43574,0,235.0,291.0,32.0,235.0,291.0,32.0,235,291,32,235,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6425,obj6426-val43575,43575,0,236.0,291.0,32.0,236.0,291.0,32.0,236,291,32,236,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6426,obj6427-val43576,43576,0,238.0,291.0,32.0,238.0,291.0,32.0,238,291,32,238,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6427,obj6428-val43577,43577,0,239.0,291.0,32.0,239.0,291.0,32.0,239,291,32,239,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6428,obj6429-val43578,43578,0,241.0,291.0,32.0,241.0,291.0,32.0,241,291,32,241,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6429,obj6430-val43579,43579,0,242.0,291.0,32.0,242.0,291.0,32.0,242,291,32,242,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6430,obj6431-val43580,43580,0,243.0,291.0,32.0,243.0,291.0,32.0,243,291,32,243,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6431,obj6432-val43581,43581,0,244.0,291.0,32.0,244.0,291.0,32.0,244,291,32,244,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6432,obj6433-val43582,43582,0,245.0,291.0,32.0,245.0,291.0,32.0,245,291,32,245,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6433,obj6434-val43583,43583,0,246.0,291.0,32.0,246.0,291.0,32.0,246,291,32,246,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6434,obj6435-val43584,43584,0,247.0,291.0,32.0,247.0,291.0,32.0,247,291,32,247,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6435,obj6436-val43585,43585,0,248.0,291.0,32.0,248.0,291.0,32.0,248,291,32,248,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6436,obj6437-val43586,43586,0,250.0,291.0,32.0,250.0,291.0,32.0,250,291,32,250,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6437,obj6438-val43587,43587,0,254.0,291.0,32.0,254.0,291.0,32.0,254,291,32,254,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6438,obj6439-val43588,43588,0,255.0,291.0,32.0,255.0,291.0,32.0,255,291,32,255,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6439,obj6440-val43589,43589,0,256.0,291.0,32.0,256.0,291.0,32.0,256,291,32,256,291,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6440,obj6441-val43590,43590,0,188.0,292.0,32.0,188.0,292.0,32.0,188,292,32,188,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6441,obj6442-val43591,43591,0,197.0,292.0,32.0,197.0,292.0,32.0,197,292,32,197,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6442,obj6443-val43592,43592,0,198.0,292.0,32.0,198.0,292.0,32.0,198,292,32,198,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6443,obj6444-val43593,43593,0,199.0,292.0,32.0,199.0,292.0,32.0,199,292,32,199,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6444,obj6445-val43594,43594,0,201.0,292.0,32.0,201.0,292.0,32.0,201,292,32,201,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6445,obj6446-val43595,43595,0,203.0,292.0,32.0,203.0,292.0,32.0,203,292,32,203,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6446,obj6447-val43596,43596,0,204.0,292.0,32.0,204.0,292.0,32.0,204,292,32,204,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6447,obj6448-val43597,43597,0,218.0,292.0,32.0,218.0,292.0,32.0,218,292,32,218,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6448,obj6449-val43598,43598,0,221.0,292.0,32.0,221.0,292.0,32.0,221,292,32,221,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6449,obj6450-val43599,43599,0,222.0,292.0,32.0,222.0,292.0,32.0,222,292,32,222,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6450,obj6451-val43600,43600,0,223.0,292.0,32.0,223.0,292.0,32.0,223,292,32,223,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6451,obj6452-val43601,43601,0,224.0,292.0,32.0,224.0,292.0,32.0,224,292,32,224,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6452,obj6453-val43602,43602,0,225.0,292.0,32.0,225.0,292.0,32.0,225,292,32,225,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6453,obj6454-val43603,43603,0,227.0,292.0,32.0,227.0,292.0,32.0,227,292,32,227,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6454,obj6455-val43604,43604,0,228.0,292.0,32.0,228.0,292.0,32.0,228,292,32,228,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6455,obj6456-val43605,43605,0,229.0,292.0,32.0,229.0,292.0,32.0,229,292,32,229,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6456,obj6457-val43606,43606,0,233.0,292.0,32.0,233.0,292.0,32.0,233,292,32,233,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6457,obj6458-val43607,43607,0,234.0,292.0,32.0,234.0,292.0,32.0,234,292,32,234,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6458,obj6459-val43608,43608,0,236.75,292.75,33.0,236.75,292.75,33.0,236,292,32,238,293,34,18.0,0.2222222222222222,4.0,4,22.0,22.0,6.666666666666667,0.1699434042512886,0.5539046713518531,6.107256118578556,1.8278843356138665,0.1699434042512886,0.5539046713518531,0.22520119865994304,2.140098024842497,1.4799680304050302,3.2020736067623714,5.854011989669586,0.6832920750860589,NaN,NaN,NaN,NaN,
6459,obj6460-val43609,43609,0,238.0,292.0,32.0,238.0,292.0,32.0,238,292,32,238,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6460,obj6461-val43610,43610,0,242.0,292.0,32.0,242.0,292.0,32.0,242,292,32,242,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6461,obj6462-val43611,43611,0,243.0,292.0,32.0,243.0,292.0,32.0,243,292,32,243,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6462,obj6463-val43612,43612,0,246.0,292.0,32.0,246.0,292.0,32.0,246,292,32,246,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6463,obj6464-val43613,43613,0,247.0,292.0,32.0,247.0,292.0,32.0,247,292,32,247,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6464,obj6465-val43614,43614,0,248.0,292.0,32.0,248.0,292.0,32.0,248,292,32,248,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6465,obj6466-val43615,43615,0,249.0,292.0,32.0,249.0,292.0,32.0,249,292,32,249,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6466,obj6467-val43616,43616,0,250.0,292.0,32.0,250.0,292.0,32.0,250,292,32,250,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6467,obj6468-val43617,43617,0,251.0,292.0,32.0,251.0,292.0,32.0,251,292,32,251,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6468,obj6469-val43618,43618,0,252.0,292.0,32.0,252.0,292.0,32.0,252,292,32,252,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6469,obj6470-val43619,43619,0,254.0,292.0,32.0,254.0,292.0,32.0,254,292,32,254,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6470,obj6471-val43620,43620,0,255.0,292.0,32.0,255.0,292.0,32.0,255,292,32,255,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6471,obj6472-val43621,43621,0,256.0,292.0,32.0,256.0,292.0,32.0,256,292,32,256,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6472,obj6473-val43622,43622,0,257.0,292.0,32.0,257.0,292.0,32.0,257,292,32,257,292,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6473,obj6474-val43623,43623,0,179.0,293.0,32.0,179.0,293.0,32.0,179,293,32,179,293,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6474,obj6475-val43624,43624,0,197.0,293.0,32.0,197.0,293.0,32.0,197,293,32,197,293,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6475,obj6476-val43625,43625,0,198.0,293.0,32.0,198.0,293.0,32.0,198,293,32,198,293,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6476,obj6477-val43626,43626,0,199.0,293.0,32.0,199.0,293.0,32.0,199,293,32,199,293,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6477,obj6478-val43627,43627,0,200.0,293.0,32.0,200.0,293.0,32.0,200,293,32,200,293,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6478,obj6479-val43628,43628,0,207.0,293.0,32.0,207.0,293.0,32.0,207,293,32,207,293,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
6479,obj6480-val43629,43629,0,216.0,293.0,32.0,216.0,293.0,32.0,216,293,32,216,293,32,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
