x	y	z	Factors involved in megakaryocyte development and platelet production
248	284	34	1
249	284	34	2
181	285	34	3
202	285	34	1
203	285	34	1
204	285	34	3
208	285	34	1
210	285	34	1
218	285	34	1
219	285	34	2
220	285	34	2
221	285	34	1
222	285	34	1
223	285	34	1
229	285	34	1
232	285	34	1
233	285	34	2
238	285	34	1
243	285	34	1
246	285	34	1
247	285	34	1
248	285	34	1
176	286	34	2
186	286	34	3
187	286	34	1
188	286	34	1
199	286	34	1
202	286	34	1
203	286	34	2
205	286	34	1
207	286	34	3
208	286	34	2
222	286	34	2
223	286	34	1
224	286	34	1
226	286	34	2
228	286	34	1
231	286	34	1
234	286	34	2
237	286	34	1
239	286	34	1
242	286	34	1
243	286	34	1
248	286	34	1
184	287	34	1
190	287	34	1
208	287	34	1
219	287	34	2
224	287	34	1
226	287	34	1
227	287	34	1
228	287	34	2
229	287	34	1
235	287	34	1
236	287	34	1
238	287	34	1
239	287	34	2
247	287	34	1
251	287	34	2
252	287	34	2
176	288	34	1
177	288	34	1
184	288	34	2
186	288	34	1
187	288	34	2
199	288	34	2
201	288	34	1
202	288	34	1
203	288	34	2
220	288	34	1
221	288	34	3
222	288	34	1
223	288	34	1
226	288	34	1
227	288	34	1
231	288	34	1
235	288	34	3
238	288	34	3
240	288	34	2
245	288	34	1
246	288	34	3
247	288	34	2
248	288	34	1
249	288	34	1
253	288	34	1
175	289	34	2
185	289	34	1
198	289	34	1
199	289	34	2
203	289	34	2
219	289	34	1
224	289	34	1
230	289	34	1
233	289	34	1
235	289	34	1
238	289	34	1
242	289	34	1
246	289	34	1
257	289	34	1
176	290	34	2
197	290	34	1
198	290	34	2
203	290	34	1
223	290	34	1
224	290	34	1
225	290	34	1
229	290	34	1
230	290	34	1
232	290	34	1
233	290	34	1
235	290	34	1
237	290	34	1
239	290	34	1
243	290	34	2
246	290	34	2
248	290	34	1
185	291	34	2
203	291	34	2
222	291	34	2
224	291	34	1
229	291	34	1
234	291	34	1
235	291	34	3
239	291	34	2
241	291	34	1
244	291	34	1
245	291	34	1
247	291	34	1
249	291	34	1
187	292	34	2
199	292	34	1
200	292	34	2
201	292	34	1
202	292	34	1
204	292	34	2
228	292	34	2
230	292	34	1
231	292	34	1
232	292	34	2
234	292	34	1
237	292	34	1
243	292	34	2
244	292	34	3
252	292	34	1
188	293	34	2
190	293	34	1
194	293	34	1
197	293	34	1
202	293	34	1
223	293	34	1
224	293	34	3
227	293	34	2
229	293	34	1
237	293	34	1
238	293	34	1
242	293	34	1
243	293	34	3
244	293	34	1
251	293	34	2
177	294	34	3
195	294	34	1
198	294	34	1
199	294	34	2
201	294	34	1
220	294	34	1
221	294	34	1
226	294	34	1
229	294	34	1
235	294	34	1
237	294	34	2
242	294	34	4
243	294	34	1
245	294	34	1
246	294	34	1
184	295	34	2
198	295	34	1
204	295	34	1
220	295	34	3
224	295	34	3
229	295	34	2
230	295	34	1
233	295	34	1
236	295	34	1
239	295	34	1
240	295	34	2
182	296	34	1
183	296	34	1
184	296	34	3
199	296	34	1
201	296	34	1
202	296	34	1
205	296	34	1
222	296	34	2
223	296	34	1
225	296	34	1
228	296	34	1
229	296	34	1
234	296	34	2
243	296	34	2
245	296	34	1
179	297	34	1
194	297	34	1
195	297	34	2
196	297	34	2
199	297	34	1
202	297	34	1
204	297	34	1
219	297	34	1
220	297	34	1
224	297	34	2
225	297	34	1
227	297	34	2
229	297	34	2
231	297	34	1
233	297	34	1
235	297	34	1
236	297	34	2
243	297	34	2
244	297	34	1
247	297	34	1
182	298	34	1
194	298	34	2
196	298	34	2
200	298	34	1
203	298	34	1
220	298	34	1
223	298	34	2
224	298	34	2
234	298	34	1
236	298	34	1
239	298	34	4
241	298	34	1
242	298	34	1
244	298	34	2
246	298	34	1
248	298	34	1
180	299	34	1
196	299	34	2
199	299	34	1
207	299	34	1
228	299	34	1
229	299	34	1
236	299	34	1
239	299	34	2
241	299	34	1
244	299	34	1
245	299	34	1
247	299	34	2
224	300	34	1
225	300	34	1
228	300	34	1
230	300	34	1
233	300	34	1
236	300	34	1
237	300	34	1
241	300	34	1
246	300	34	1
196	301	34	1
198	301	34	1
207	301	34	1
231	301	34	1
232	301	34	2
233	301	34	2
236	301	34	2
240	301	34	1
242	301	34	1
244	301	34	1
246	301	34	2
223	302	34	1
226	302	34	2
228	302	34	3
230	302	34	1
232	302	34	1
236	302	34	1
237	302	34	2
239	302	34	1
242	302	34	3
228	303	34	1
229	303	34	1
232	303	34	2
233	303	34	1
236	303	34	1
237	303	34	3
239	303	34	1
194	304	34	1
226	304	34	1
227	304	34	1
231	304	34	1
232	304	34	1
233	304	34	2
236	304	34	1
237	304	34	1
240	304	34	1
244	304	34	1
199	305	34	1
204	305	34	1
222	305	34	1
223	305	34	1
225	305	34	1
227	305	34	2
230	305	34	2
233	305	34	1
236	305	34	3
237	305	34	2
240	305	34	1
203	306	34	1
222	306	34	3
223	306	34	1
225	306	34	3
226	306	34	1
233	306	34	1
234	306	34	1
236	306	34	1
242	306	34	1
244	306	34	4
201	307	34	1
206	307	34	2
225	307	34	1
226	307	34	4
234	307	34	1
235	307	34	1
236	307	34	1
241	307	34	3
224	308	34	1
225	308	34	1
226	308	34	1
229	308	34	1
233	308	34	1
237	308	34	1
243	308	34	1
221	309	34	1
222	309	34	1
228	309	34	1
232	309	34	1
233	309	34	1
234	309	34	1
216	310	34	1
222	310	34	2
226	310	34	3
228	310	34	1
230	310	34	2
231	310	34	2
232	310	34	3
234	310	34	1
236	310	34	1
241	310	34	2
222	311	34	2
224	311	34	1
227	311	34	1
228	311	34	1
231	311	34	2
232	311	34	1
235	311	34	1
236	311	34	1
216	312	34	2
221	312	34	2
222	312	34	1
224	312	34	1
225	312	34	3
226	312	34	3
230	312	34	1
232	312	34	1
235	312	34	1
237	312	34	1
212	313	34	1
224	313	34	2
225	313	34	2
226	313	34	1
232	313	34	1
235	313	34	1
225	314	34	1
229	314	34	2
232	314	34	2
228	315	34	4
229	315	34	2
231	315	34	1
233	315	34	2
226	316	34	1
233	316	34	1
227	317	34	1
231	317	34	2
232	317	34	3
235	318	34	1
228	250	35	2
229	250	35	1
224	251	35	1
226	251	35	2
227	251	35	1
228	251	35	2
225	252	35	1
229	252	35	1
221	253	35	1
223	253	35	3
224	253	35	3
225	253	35	1
229	253	35	1
232	253	35	1
219	254	35	1
223	254	35	1
224	254	35	1
225	254	35	1
230	254	35	1
209	255	35	1
219	255	35	1
220	255	35	2
221	255	35	1
222	255	35	2
225	255	35	2
226	255	35	1
227	255	35	2
230	255	35	2
215	256	35	1
218	256	35	2
222	256	35	1
228	256	35	3
240	256	35	1
241	256	35	2
243	256	35	1
191	257	35	1
209	257	35	1
210	257	35	1
215	257	35	1
216	257	35	2
223	257	35	1
225	257	35	2
226	257	35	1
230	257	35	1
237	257	35	1
239	257	35	1
240	257	35	1
241	257	35	1
216	258	35	1
217	258	35	1
218	258	35	1
225	258	35	3
227	258	35	1
228	258	35	1
230	258	35	1
232	258	35	2
234	258	35	2
235	258	35	3
237	258	35	1
239	258	35	1
240	258	35	1
244	258	35	2
182	259	35	2
201	259	35	3
215	259	35	1
217	259	35	1
219	259	35	1
220	259	35	1
221	259	35	1
222	259	35	2
225	259	35	2
233	259	35	1
238	259	35	1
240	259	35	1
190	260	35	3
191	260	35	1
215	260	35	1
217	260	35	3
220	260	35	1
222	260	35	3
223	260	35	3
224	260	35	2
226	260	35	1
227	260	35	2
228	260	35	2
229	260	35	1
231	260	35	2
233	260	35	2
234	260	35	1
235	260	35	1
237	260	35	1
238	260	35	1
239	260	35	1
241	260	35	1
242	260	35	2
243	260	35	1
245	260	35	2
247	260	35	1
188	261	35	1
191	261	35	1
194	261	35	1
208	261	35	2
210	261	35	2
211	261	35	2
212	261	35	1
215	261	35	1
216	261	35	2
217	261	35	2
218	261	35	1
219	261	35	2
220	261	35	1
221	261	35	1
228	261	35	4
230	261	35	1
232	261	35	1
234	261	35	1
236	261	35	1
237	261	35	1
240	261	35	2
241	261	35	2
242	261	35	4
245	261	35	1
189	262	35	1
203	262	35	1
211	262	35	3
213	262	35	1
215	262	35	1
218	262	35	1
219	262	35	2
221	262	35	2
222	262	35	1
224	262	35	1
226	262	35	1
228	262	35	2
230	262	35	1
231	262	35	1
233	262	35	1
237	262	35	1
241	262	35	1
243	262	35	1
188	263	35	1
191	263	35	1
192	263	35	3
196	263	35	2
205	263	35	1
208	263	35	1
209	263	35	3
211	263	35	2
212	263	35	1
214	263	35	1
219	263	35	2
221	263	35	1
222	263	35	1
225	263	35	2
228	263	35	1
230	263	35	3
234	263	35	2
235	263	35	2
237	263	35	1
240	263	35	2
241	263	35	2
243	263	35	1
244	263	35	1
248	263	35	2
190	264	35	1
192	264	35	1
209	264	35	2
211	264	35	1
212	264	35	1
213	264	35	1
214	264	35	1
217	264	35	2
219	264	35	1
220	264	35	1
222	264	35	2
223	264	35	1
228	264	35	2
229	264	35	1
231	264	35	1
234	264	35	4
235	264	35	1
236	264	35	1
237	264	35	1
238	264	35	3
239	264	35	3
245	264	35	1
249	264	35	1
250	264	35	1
185	265	35	1
188	265	35	1
193	265	35	2
194	265	35	2
195	265	35	3
196	265	35	1
202	265	35	3
208	265	35	1
211	265	35	1
212	265	35	1
213	265	35	1
214	265	35	1
216	265	35	1
217	265	35	1
219	265	35	1
224	265	35	2
225	265	35	1
228	265	35	2
229	265	35	1
231	265	35	1
233	265	35	2
239	265	35	1
242	265	35	1
247	265	35	1
187	266	35	1
191	266	35	2
192	266	35	1
197	266	35	3
204	266	35	2
206	266	35	2
208	266	35	1
209	266	35	1
210	266	35	2
211	266	35	2
214	266	35	1
223	266	35	1
224	266	35	1
226	266	35	2
229	266	35	1
230	266	35	4
233	266	35	1
234	266	35	1
236	266	35	2
246	266	35	1
247	266	35	4
250	266	35	2
251	266	35	2
184	267	35	1
187	267	35	2
189	267	35	3
191	267	35	1
194	267	35	1
195	267	35	2
196	267	35	2
205	267	35	1
206	267	35	1
207	267	35	1
210	267	35	2
215	267	35	1
216	267	35	1
218	267	35	1
219	267	35	2
220	267	35	1
222	267	35	1
225	267	35	1
227	267	35	1
231	267	35	1
233	267	35	2
235	267	35	1
238	267	35	1
245	267	35	1
246	267	35	1
247	267	35	2
249	267	35	1
183	268	35	1
185	268	35	2
186	268	35	2
187	268	35	1
188	268	35	2
189	268	35	1
192	268	35	1
194	268	35	2
196	268	35	2
206	268	35	1
209	268	35	1
210	268	35	1
215	268	35	1
216	268	35	1
220	268	35	1
222	268	35	1
223	268	35	2
225	268	35	1
229	268	35	1
232	268	35	1
234	268	35	2
238	268	35	1
240	268	35	2
241	268	35	1
242	268	35	2
245	268	35	1
249	268	35	2
250	268	35	1
172	269	35	2
174	269	35	1
178	269	35	2
180	269	35	1
184	269	35	2
188	269	35	2
193	269	35	2
194	269	35	1
196	269	35	2
197	269	35	1
202	269	35	2
210	269	35	1
212	269	35	1
213	269	35	3
215	269	35	2
216	269	35	1
217	269	35	2
218	269	35	2
234	269	35	2
235	269	35	2
238	269	35	1
244	269	35	1
245	269	35	1
246	269	35	1
249	269	35	1
173	270	35	1
176	270	35	2
189	270	35	2
190	270	35	3
191	270	35	1
198	270	35	1
202	270	35	1
206	270	35	1
207	270	35	1
210	270	35	1
211	270	35	2
212	270	35	1
217	270	35	1
218	270	35	1
223	270	35	3
231	270	35	1
233	270	35	1
239	270	35	1
240	270	35	1
241	270	35	1
244	270	35	1
246	270	35	2
248	270	35	1
250	270	35	1
171	271	35	1
173	271	35	1
176	271	35	3
178	271	35	1
180	271	35	4
183	271	35	1
185	271	35	2
186	271	35	1
187	271	35	1
192	271	35	1
194	271	35	1
195	271	35	1
198	271	35	1
201	271	35	3
207	271	35	1
209	271	35	2
210	271	35	1
217	271	35	1
220	271	35	1
233	271	35	1
235	271	35	1
236	271	35	1
237	271	35	1
238	271	35	1
240	271	35	2
241	271	35	1
242	271	35	1
243	271	35	1
250	271	35	1
179	272	35	3
184	272	35	1
185	272	35	1
190	272	35	2
191	272	35	1
192	272	35	2
201	272	35	2
202	272	35	2
203	272	35	1
206	272	35	2
207	272	35	1
208	272	35	2
213	272	35	1
216	272	35	2
217	272	35	1
219	272	35	1
222	272	35	2
231	272	35	2
234	272	35	1
235	272	35	2
240	272	35	1
243	272	35	1
244	272	35	1
173	273	35	1
176	273	35	1
178	273	35	3
181	273	35	1
182	273	35	1
184	273	35	1
185	273	35	1
186	273	35	1
204	273	35	1
206	273	35	1
208	273	35	1
209	273	35	1
215	273	35	4
216	273	35	1
217	273	35	1
218	273	35	3
228	273	35	2
230	273	35	1
234	273	35	1
238	273	35	1
239	273	35	1
241	273	35	1
245	273	35	1
248	273	35	1
170	274	35	1
173	274	35	1
176	274	35	3
179	274	35	1
186	274	35	1
187	274	35	1
196	274	35	1
203	274	35	2
207	274	35	1
210	274	35	1
211	274	35	1
212	274	35	2
215	274	35	1
217	274	35	2
224	274	35	1
225	274	35	5
228	274	35	2
232	274	35	2
234	274	35	1
236	274	35	1
239	274	35	3
241	274	35	4
244	274	35	2
245	274	35	1
250	274	35	1
176	275	35	1
178	275	35	1
184	275	35	2
186	275	35	1
189	275	35	1
191	275	35	1
200	275	35	1
203	275	35	1
205	275	35	1
207	275	35	1
209	275	35	1
212	275	35	1
213	275	35	3
214	275	35	1
218	275	35	2
219	275	35	2
231	275	35	1
237	275	35	1
238	275	35	1
239	275	35	1
243	275	35	1
245	275	35	2
175	276	35	1
177	276	35	1
188	276	35	1
202	276	35	2
203	276	35	1
204	276	35	1
206	276	35	2
209	276	35	1
212	276	35	1
217	276	35	4
218	276	35	1
219	276	35	2
221	276	35	1
222	276	35	1
230	276	35	1
232	276	35	3
233	276	35	1
237	276	35	2
239	276	35	1
243	276	35	2
248	276	35	1
176	277	35	1
178	277	35	1
182	277	35	3
185	277	35	1
187	277	35	1
188	277	35	1
204	277	35	1
206	277	35	1
208	277	35	1
210	277	35	2
213	277	35	1
215	277	35	2
219	277	35	1
220	277	35	1
229	277	35	1
232	277	35	1
235	277	35	2
237	277	35	1
241	277	35	1
244	277	35	1
171	278	35	2
178	278	35	1
179	278	35	1
183	278	35	1
187	278	35	2
188	278	35	1
198	278	35	1
202	278	35	1
203	278	35	2
205	278	35	2
214	278	35	1
215	278	35	1
221	278	35	2
225	278	35	2
227	278	35	2
230	278	35	1
231	278	35	2
234	278	35	2
235	278	35	2
236	278	35	2
238	278	35	1
244	278	35	1
172	279	35	1
192	279	35	1
194	279	35	1
195	279	35	1
203	279	35	1
211	279	35	1
212	279	35	2
217	279	35	1
227	279	35	1
232	279	35	1
234	279	35	1
235	279	35	1
238	279	35	2
241	279	35	2
246	279	35	2
172	280	35	1
175	280	35	2
189	280	35	2
194	280	35	1
199	280	35	1
203	280	35	1
205	280	35	1
206	280	35	1
207	280	35	2
208	280	35	1
210	280	35	6
211	280	35	1
212	280	35	2
214	280	35	1
215	280	35	1
219	280	35	1
221	280	35	1
224	280	35	2
233	280	35	2
234	280	35	1
238	280	35	3
245	280	35	1
248	280	35	1
173	281	35	2
174	281	35	1
180	281	35	1
182	281	35	1
187	281	35	1
191	281	35	1
203	281	35	1
207	281	35	1
208	281	35	1
210	281	35	1
212	281	35	2
213	281	35	1
222	281	35	1
223	281	35	1
224	281	35	1
226	281	35	1
232	281	35	1
240	281	35	1
244	281	35	1
245	281	35	1
248	281	35	3
175	282	35	1
179	282	35	2
186	282	35	1
187	282	35	1
190	282	35	1
202	282	35	2
208	282	35	1
209	282	35	2
213	282	35	1
214	282	35	1
215	282	35	1
218	282	35	1
224	282	35	1
227	282	35	1
229	282	35	2
233	282	35	1
242	282	35	1
244	282	35	2
245	282	35	2
175	283	35	2
181	283	35	1
187	283	35	1
188	283	35	2
189	283	35	2
202	283	35	2
205	283	35	1
207	283	35	2
208	283	35	2
215	283	35	1
218	283	35	3
220	283	35	1
222	283	35	2
223	283	35	1
226	283	35	1
227	283	35	1
228	283	35	2
229	283	35	1
233	283	35	1
238	283	35	1
244	283	35	1
247	283	35	1
250	283	35	1
177	284	35	1
180	284	35	1
181	284	35	1
184	284	35	1
185	284	35	1
187	284	35	1
191	284	35	2
200	284	35	2
204	284	35	1
205	284	35	2
207	284	35	1
209	284	35	1
212	284	35	1
214	284	35	1
215	284	35	2
216	284	35	1
218	284	35	1
220	284	35	2
221	284	35	2
224	284	35	1
226	284	35	1
230	284	35	1
232	284	35	1
235	284	35	1
236	284	35	1
237	284	35	1
241	284	35	2
242	284	35	1
243	284	35	2
245	284	35	1
249	284	35	3
178	285	35	1
182	285	35	1
187	285	35	1
188	285	35	2
189	285	35	1
198	285	35	2
200	285	35	1
205	285	35	1
207	285	35	1
217	285	35	2
218	285	35	1
220	285	35	1
221	285	35	1
226	285	35	1
230	285	35	1
232	285	35	2
234	285	35	1
240	285	35	1
242	285	35	2
243	285	35	1
245	285	35	4
246	285	35	1
248	285	35	1
174	286	35	1
178	286	35	2
181	286	35	1
183	286	35	1
185	286	35	3
186	286	35	2
188	286	35	1
191	286	35	1
198	286	35	2
199	286	35	1
201	286	35	2
202	286	35	3
204	286	35	2
207	286	35	2
218	286	35	1
219	286	35	1
221	286	35	1
228	286	35	1
231	286	35	1
233	286	35	1
236	286	35	1
244	286	35	1
246	286	35	2
247	286	35	1
248	286	35	4
249	286	35	1
174	287	35	1
182	287	35	1
187	287	35	2
194	287	35	1
198	287	35	1
199	287	35	2
202	287	35	2
203	287	35	1
204	287	35	1
205	287	35	1
206	287	35	2
219	287	35	1
220	287	35	1
225	287	35	2
229	287	35	1
230	287	35	1
233	287	35	1
237	287	35	1
247	287	35	1
186	288	35	1
188	288	35	1
189	288	35	1
190	288	35	1
192	288	35	1
194	288	35	2
196	288	35	2
199	288	35	1
204	288	35	1
205	288	35	2
230	288	35	2
232	288	35	1
237	288	35	2
239	288	35	1
242	288	35	1
176	289	35	1
184	289	35	1
186	289	35	1
189	289	35	2
190	289	35	2
195	289	35	1
200	289	35	2
205	289	35	2
220	289	35	1
222	289	35	1
224	289	35	1
225	289	35	3
228	289	35	1
230	289	35	1
235	289	35	1
237	289	35	1
238	289	35	1
241	289	35	1
243	289	35	1
244	289	35	2
245	289	35	1
246	289	35	1
248	289	35	1
184	290	35	1
186	290	35	4
187	290	35	1
190	290	35	1
195	290	35	1
200	290	35	1
203	290	35	1
205	290	35	2
220	290	35	1
222	290	35	1
223	290	35	1
225	290	35	2
231	290	35	3
234	290	35	4
235	290	35	1
238	290	35	2
241	290	35	1
243	290	35	1
244	290	35	2
247	290	35	1
248	290	35	1
176	291	35	1
179	291	35	1
183	291	35	2
185	291	35	1
194	291	35	1
199	291	35	3
202	291	35	2
206	291	35	1
223	291	35	1
225	291	35	2
226	291	35	1
237	291	35	1
182	292	35	3
183	292	35	1
185	292	35	2
186	292	35	1
188	292	35	1
194	292	35	4
198	292	35	1
200	292	35	3
201	292	35	1
203	292	35	1
222	292	35	1
223	292	35	1
224	292	35	1
228	292	35	1
230	292	35	1
232	292	35	1
235	292	35	1
247	292	35	1
248	292	35	2
197	293	35	1
198	293	35	1
200	293	35	1
201	293	35	1
203	293	35	2
206	293	35	1
218	293	35	1
223	293	35	1
225	293	35	1
228	293	35	1
229	293	35	2
230	293	35	1
235	293	35	1
236	293	35	1
238	293	35	1
239	293	35	1
246	293	35	2
187	294	35	1
188	294	35	1
190	294	35	1
195	294	35	1
199	294	35	1
204	294	35	3
219	294	35	3
220	294	35	4
221	294	35	1
222	294	35	1
225	294	35	2
226	294	35	1
228	294	35	1
231	294	35	1
237	294	35	2
241	294	35	1
244	294	35	1
245	294	35	1
181	295	35	2
184	295	35	1
193	295	35	3
203	295	35	2
204	295	35	1
218	295	35	1
220	295	35	1
224	295	35	1
226	295	35	1
227	295	35	1
230	295	35	4
236	295	35	1
240	295	35	2
241	295	35	1
242	295	35	1
244	295	35	1
247	295	35	1
248	295	35	1
249	295	35	1
182	296	35	1
193	296	35	1
195	296	35	1
196	296	35	1
197	296	35	2
199	296	35	2
200	296	35	2
203	296	35	1
205	296	35	1
217	296	35	1
219	296	35	1
220	296	35	1
222	296	35	1
223	296	35	1
228	296	35	3
235	296	35	1
236	296	35	1
241	296	35	2
243	296	35	1
245	296	35	1
196	297	35	1
197	297	35	2
198	297	35	3
199	297	35	1
202	297	35	2
219	297	35	2
221	297	35	1
222	297	35	4
225	297	35	1
228	297	35	2
229	297	35	1
237	297	35	3
239	297	35	1
242	297	35	3
243	297	35	2
244	297	35	1
245	297	35	1
181	298	35	2
191	298	35	3
194	298	35	2
198	298	35	2
200	298	35	1
203	298	35	1
220	298	35	4
236	298	35	1
245	298	35	1
195	299	35	1
196	299	35	1
199	299	35	3
200	299	35	2
202	299	35	2
227	299	35	1
229	299	35	2
235	299	35	1
238	299	35	1
239	299	35	1
240	299	35	2
241	299	35	1
245	299	35	1
208	300	35	1
224	300	35	1
225	300	35	1
226	300	35	2
227	300	35	4
228	300	35	2
229	300	35	2
237	300	35	3
242	300	35	3
196	301	35	3
198	301	35	1
224	301	35	1
227	301	35	2
229	301	35	1
231	301	35	1
235	301	35	2
238	301	35	1
242	301	35	1
199	302	35	2
200	302	35	2
222	302	35	2
223	302	35	2
224	302	35	1
229	302	35	1
233	302	35	3
234	302	35	1
238	302	35	1
239	302	35	1
240	302	35	1
199	303	35	2
223	303	35	2
225	303	35	1
226	303	35	1
232	303	35	2
233	303	35	2
234	303	35	1
238	303	35	2
242	303	35	1
243	303	35	1
221	304	35	1
223	304	35	3
225	304	35	1
226	304	35	1
228	304	35	1
232	304	35	2
235	304	35	1
240	304	35	1
241	304	35	1
243	304	35	1
207	305	35	1
222	305	35	1
223	305	35	1
225	305	35	2
227	305	35	1
232	305	35	2
234	305	35	1
237	305	35	1
238	305	35	1
240	305	35	1
241	305	35	1
222	306	35	1
223	306	35	1
224	306	35	2
227	306	35	3
229	306	35	2
230	306	35	2
232	306	35	1
233	306	35	1
235	306	35	1
239	306	35	2
242	306	35	1
198	307	35	2
207	307	35	1
223	307	35	1
224	307	35	1
225	307	35	1
226	307	35	2
227	307	35	2
232	307	35	1
237	307	35	1
238	307	35	1
239	307	35	1
241	307	35	3
242	307	35	3
203	308	35	2
206	308	35	2
220	308	35	1
222	308	35	1
226	308	35	1
227	308	35	2
229	308	35	1
231	308	35	1
232	308	35	2
236	308	35	1
240	308	35	1
241	308	35	1
202	309	35	1
222	309	35	2
229	309	35	1
237	309	35	1
238	309	35	2
218	310	35	1
219	310	35	1
223	310	35	2
225	310	35	1
227	310	35	1
230	310	35	5
232	310	35	1
234	310	35	1
236	310	35	1
237	310	35	2
214	311	35	2
215	311	35	1
219	311	35	1
223	311	35	2
224	311	35	1
228	311	35	1
229	311	35	4
236	311	35	1
240	311	35	3
241	311	35	2
213	312	35	2
214	312	35	1
225	312	35	1
229	312	35	1
232	312	35	1
237	312	35	1
242	312	35	2
217	313	35	1
230	313	35	1
232	313	35	2
237	313	35	1
240	313	35	1
225	314	35	1
227	314	35	1
228	314	35	2
230	314	35	1
232	314	35	1
230	315	35	2
233	315	35	1
235	315	35	1
236	315	35	1
237	315	35	2
238	315	35	2
210	316	35	1
232	316	35	2
234	316	35	3
227	317	35	1
230	317	35	2
233	317	35	1
235	317	35	1
238	317	35	1
239	317	35	1
240	317	35	2
231	318	35	1
233	318	35	1
236	318	35	1
237	318	35	3
232	319	35	1
240	319	35	1
229	252	36	1
222	253	36	2
224	253	36	1
225	253	36	1
228	253	36	2
229	254	36	2
226	255	36	1
218	256	36	1
226	256	36	1
219	257	36	1
224	257	36	1
225	257	36	1
227	257	36	2
228	257	36	3
216	258	36	1
217	258	36	1
218	258	36	2
222	258	36	1
223	258	36	1
226	258	36	1
231	258	36	1
232	258	36	2
218	259	36	1
219	259	36	1
220	259	36	1
222	259	36	1
223	259	36	2
225	259	36	1
227	259	36	1
233	259	36	2
212	260	36	1
217	260	36	1
219	260	36	1
225	260	36	2
228	260	36	1
229	260	36	1
237	260	36	1
238	260	36	1
211	261	36	1
224	261	36	1
226	261	36	1
228	261	36	1
229	261	36	3
237	261	36	1
238	261	36	2
242	261	36	1
243	261	36	1
210	262	36	2
212	262	36	1
215	262	36	3
217	262	36	2
221	262	36	1
222	262	36	3
223	262	36	1
226	262	36	1
227	262	36	4
232	262	36	2
240	262	36	3
244	262	36	1
189	263	36	1
193	263	36	1
218	263	36	2
222	263	36	1
225	263	36	1
231	263	36	1
233	263	36	1
237	263	36	1
242	263	36	1
186	264	36	3
191	264	36	2
210	264	36	1
212	264	36	1
213	264	36	3
215	264	36	1
217	264	36	2
218	264	36	1
225	264	36	1
226	264	36	1
231	264	36	1
234	264	36	1
238	264	36	1
239	264	36	2
243	264	36	1
246	264	36	1
249	264	36	1
188	265	36	3
191	265	36	1
194	265	36	1
196	265	36	1
208	265	36	2
211	265	36	1
222	265	36	1
224	265	36	1
230	265	36	2
234	265	36	1
237	265	36	1
240	265	36	1
242	265	36	2
243	265	36	1
245	265	36	1
246	265	36	2
186	266	36	2
187	266	36	1
195	266	36	2
196	266	36	1
207	266	36	1
215	266	36	2
217	266	36	2
221	266	36	1
223	266	36	1
226	266	36	1
229	266	36	3
231	266	36	1
232	266	36	2
234	266	36	2
235	266	36	1
243	266	36	1
244	266	36	3
186	267	36	1
189	267	36	1
193	267	36	2
195	267	36	1
196	267	36	2
209	267	36	2
210	267	36	1
211	267	36	1
214	267	36	4
218	267	36	2
219	267	36	1
221	267	36	1
232	267	36	2
233	267	36	4
236	267	36	3
239	267	36	1
241	267	36	1
242	267	36	2
249	267	36	1
188	268	36	1
189	268	36	4
194	268	36	4
195	268	36	1
196	268	36	1
205	268	36	1
209	268	36	2
210	268	36	1
211	268	36	1
215	268	36	1
219	268	36	1
222	268	36	2
232	268	36	1
233	268	36	1
234	268	36	1
236	268	36	2
238	268	36	1
241	268	36	1
245	268	36	1
247	268	36	1
186	269	36	3
188	269	36	1
191	269	36	2
193	269	36	1
194	269	36	1
200	269	36	1
208	269	36	1
211	269	36	1
213	269	36	2
215	269	36	1
219	269	36	1
222	269	36	1
225	269	36	1
229	269	36	2
232	269	36	1
234	269	36	4
238	269	36	3
248	269	36	1
249	269	36	3
192	270	36	3
193	270	36	2
195	270	36	1
198	270	36	2
203	270	36	1
214	270	36	1
220	270	36	1
230	270	36	2
231	270	36	3
235	270	36	1
241	270	36	1
244	270	36	1
246	270	36	2
178	271	36	4
189	271	36	1
191	271	36	1
192	271	36	1
193	271	36	1
198	271	36	1
206	271	36	1
214	271	36	5
215	271	36	1
217	271	36	1
218	271	36	1
220	271	36	1
233	271	36	2
239	271	36	2
249	271	36	2
175	272	36	1
177	272	36	3
178	272	36	1
181	272	36	2
185	272	36	1
193	272	36	1
197	272	36	2
203	272	36	2
206	272	36	1
208	272	36	1
211	272	36	1
214	272	36	2
222	272	36	1
230	272	36	2
231	272	36	2
232	272	36	2
233	272	36	2
235	272	36	2
236	272	36	1
239	272	36	1
240	272	36	1
178	273	36	1
185	273	36	2
186	273	36	2
191	273	36	1
198	273	36	2
205	273	36	2
207	273	36	2
211	273	36	1
232	273	36	2
236	273	36	2
238	273	36	1
241	273	36	1
203	274	36	2
206	274	36	1
209	274	36	1
211	274	36	1
212	274	36	2
215	274	36	1
218	274	36	1
220	274	36	2
221	274	36	1
233	274	36	2
175	275	36	3
184	275	36	1
206	275	36	2
210	275	36	2
211	275	36	2
212	275	36	3
218	275	36	1
243	275	36	1
177	276	36	3
203	276	36	2
204	276	36	2
207	276	36	2
208	276	36	2
212	276	36	2
214	276	36	2
215	276	36	1
217	276	36	2
219	276	36	2
220	276	36	2
222	276	36	1
228	276	36	3
232	276	36	1
175	277	36	1
189	277	36	1
204	277	36	1
205	277	36	1
206	277	36	2
208	277	36	1
