x	y	z	G alpha (i) signalling events
215	268	37	2
217	268	37	1
235	268	37	2
193	269	37	1
204	269	37	2
210	269	37	1
216	269	37	1
218	269	37	2
219	269	37	3
237	269	37	2
239	269	37	2
188	270	37	1
192	270	37	1
194	270	37	1
196	270	37	1
197	270	37	2
210	270	37	4
212	270	37	1
216	270	37	2
217	270	37	2
220	270	37	1
237	270	37	2
238	270	37	1
194	271	37	1
207	271	37	1
213	271	37	1
215	271	37	3
218	271	37	2
220	271	37	2
221	271	37	2
207	272	37	1
213	272	37	2
214	272	37	4
215	272	37	2
216	272	37	1
208	273	37	1
209	273	37	1
210	273	37	3
211	273	37	1
214	273	37	1
215	273	37	1
216	273	37	3
219	273	37	1
208	274	37	1
210	274	37	1
211	274	37	1
213	274	37	2
215	274	37	3
231	274	37	2
205	275	37	1
206	275	37	2
207	275	37	3
208	275	37	2
213	275	37	3
214	275	37	2
215	275	37	2
216	275	37	1
219	275	37	2
208	276	37	2
215	276	37	1
188	277	37	2
206	277	37	1
218	277	37	1
220	277	37	1
195	278	37	3
205	278	37	1
206	278	37	1
208	278	37	2
211	278	37	3
212	278	37	2
214	278	37	2
175	279	37	1
207	279	37	1
210	279	37	2
212	279	37	1
214	279	37	3
215	279	37	1
216	279	37	1
217	279	37	2
231	279	37	2
210	280	37	1
212	280	37	1
215	280	37	2
175	281	37	2
189	281	37	3
193	281	37	1
212	281	37	2
213	281	37	4
214	281	37	2
215	281	37	1
223	281	37	2
192	282	37	1
212	282	37	1
213	282	37	1
215	282	37	2
221	282	37	1
189	283	37	1
201	283	37	3
204	283	37	1
211	283	37	6
214	283	37	1
227	283	37	2
230	283	37	2
186	284	37	1
195	284	37	1
196	284	37	3
202	284	37	1
203	284	37	1
205	284	37	1
206	284	37	1
212	284	37	1
237	284	37	1
186	285	37	1
195	285	37	2
198	285	37	1
202	285	37	2
204	285	37	1
205	285	37	1
206	285	37	2
210	285	37	1
233	285	37	2
237	285	37	2
239	285	37	2
187	286	37	1
188	286	37	2
189	286	37	1
200	286	37	2
202	286	37	1
204	286	37	3
205	286	37	1
206	286	37	1
207	286	37	1
211	286	37	1
215	286	37	1
216	286	37	1
219	286	37	2
220	286	37	2
225	286	37	1
226	286	37	1
230	286	37	2
234	286	37	1
236	286	37	3
239	286	37	1
241	286	37	2
187	287	37	1
193	287	37	1
194	287	37	2
204	287	37	1
220	287	37	2
231	287	37	1
233	287	37	1
234	287	37	1
238	287	37	1
248	287	37	1
190	288	37	3
192	288	37	2
201	288	37	1
203	288	37	1
204	288	37	1
205	288	37	2
224	288	37	1
232	288	37	1
233	288	37	1
236	288	37	2
241	288	37	1
191	289	37	2
201	289	37	5
203	289	37	1
205	289	37	1
219	289	37	1
230	289	37	2
233	289	37	1
234	289	37	3
235	289	37	1
236	289	37	1
239	289	37	2
195	290	37	2
199	290	37	1
200	290	37	2
202	290	37	1
204	290	37	1
222	290	37	1
230	290	37	1
234	290	37	1
237	290	37	1
243	290	37	1
188	291	37	2
195	291	37	4
203	291	37	1
224	291	37	2
229	291	37	1
232	291	37	1
233	291	37	1
236	291	37	3
239	291	37	2
198	292	37	1
200	292	37	1
201	292	37	1
203	292	37	1
204	292	37	1
208	292	37	2
225	292	37	1
226	292	37	2
231	292	37	2
234	292	37	1
235	292	37	2
238	292	37	3
185	293	37	1
190	293	37	2
193	293	37	2
197	293	37	1
202	293	37	1
204	293	37	3
205	293	37	1
206	293	37	2
207	293	37	2
225	293	37	2
226	293	37	2
238	293	37	2
241	293	37	1
190	294	37	2
201	294	37	2
202	294	37	1
204	294	37	2
223	294	37	1
224	294	37	1
225	294	37	1
230	294	37	2
232	294	37	1
233	294	37	2
235	294	37	1
237	294	37	1
238	294	37	1
239	294	37	1
240	294	37	1
242	294	37	1
245	294	37	1
197	295	37	1
202	295	37	2
203	295	37	1
204	295	37	3
217	295	37	1
225	295	37	2
229	295	37	1
231	295	37	2
232	295	37	1
234	295	37	2
235	295	37	1
236	295	37	3
237	295	37	1
241	295	37	1
244	295	37	1
245	295	37	3
198	296	37	1
199	296	37	2
201	296	37	1
202	296	37	1
204	296	37	1
205	296	37	2
222	296	37	1
225	296	37	3
229	296	37	4
234	296	37	2
237	296	37	2
239	296	37	2
243	296	37	1
245	296	37	2
196	297	37	2
198	297	37	1
204	297	37	2
220	297	37	1
227	297	37	1
229	297	37	5
230	297	37	1
232	297	37	2
235	297	37	1
239	297	37	1
241	297	37	2
242	297	37	1
243	297	37	3
244	297	37	1
199	298	37	1
229	298	37	1
230	298	37	3
231	298	37	1
232	298	37	2
233	298	37	3
237	298	37	1
238	298	37	2
242	298	37	2
243	298	37	1
244	298	37	1
245	298	37	1
228	299	37	4
232	299	37	1
233	299	37	1
242	299	37	1
243	299	37	1
226	300	37	3
227	300	37	1
229	300	37	1
231	300	37	1
233	300	37	1
235	300	37	3
236	300	37	2
241	300	37	1
242	300	37	4
227	301	37	1
232	301	37	2
233	301	37	1
241	301	37	1
244	301	37	2
226	302	37	3
236	302	37	1
244	302	37	1
230	303	37	4
232	303	37	1
235	303	37	2
236	303	37	1
227	304	37	1
227	305	37	1
228	305	37	2
234	305	37	1
242	305	37	3
240	306	37	1
242	306	37	1
198	307	37	2
226	307	37	2
239	307	37	1
241	307	37	1
243	307	37	3
224	308	37	1
225	308	37	2
226	308	37	1
227	308	37	1
229	308	37	2
235	308	37	1
240	308	37	3
241	308	37	2
243	308	37	1
220	309	37	2
224	309	37	1
229	309	37	2
239	309	37	1
242	309	37	1
216	310	37	1
225	310	37	2
228	310	37	3
216	311	37	1
224	311	37	3
232	311	37	1
221	312	37	1
225	312	37	1
227	312	37	1
229	312	37	1
230	312	37	3
231	312	37	2
232	312	37	2
235	312	37	1
236	312	37	2
242	312	37	1
212	313	37	3
216	313	37	2
217	313	37	1
221	313	37	2
227	313	37	3
229	313	37	4
230	313	37	1
236	313	37	1
237	313	37	3
238	313	37	1
219	314	37	1
228	314	37	2
229	314	37	1
230	314	37	3
232	314	37	1
236	314	37	1
237	314	37	1
238	314	37	2
242	314	37	2
211	315	37	2
229	315	37	1
230	315	37	2
236	315	37	2
234	316	37	1
236	316	37	2
237	316	37	1
230	317	37	4
236	317	37	2
238	317	37	2
232	318	37	2
236	318	37	3
237	318	37	2
238	318	37	1
240	318	37	2
232	319	37	1
238	319	37	2
231	322	37	1
233	322	37	1
226	259	38	3
226	260	38	1
228	260	38	1
216	261	38	1
225	261	38	1
228	261	38	2
238	261	38	1
225	262	38	1
227	262	38	2
238	262	38	1
219	264	38	1
232	264	38	1
226	265	38	1
237	265	38	3
189	266	38	1
211	266	38	2
229	266	38	5
231	266	38	1
237	266	38	1
219	267	38	1
188	268	38	2
213	268	38	1
211	269	38	1
219	269	38	2
192	270	38	3
193	270	38	2
211	270	38	1
217	270	38	1
193	271	38	2
211	271	38	2
215	271	38	1
216	271	38	3
217	271	38	1
218	271	38	4
203	272	38	1
214	272	38	3
217	272	38	1
218	272	38	1
236	272	38	1
201	273	38	2
208	273	38	2
209	273	38	1
217	273	38	1
206	274	38	1
209	274	38	1
210	274	38	3
211	274	38	1
212	274	38	1
215	274	38	1
216	274	38	2
218	274	38	1
240	274	38	2
189	275	38	1
203	275	38	2
206	275	38	1
216	275	38	1
217	275	38	1
207	276	38	3
208	276	38	1
210	276	38	2
211	276	38	2
219	276	38	2
205	277	38	1
206	277	38	2
207	277	38	2
209	277	38	1
210	277	38	2
211	277	38	2
212	277	38	1
213	277	38	1
214	277	38	2
215	277	38	1
219	277	38	3
220	277	38	2
208	278	38	1
209	278	38	1
211	278	38	1
213	278	38	3
215	278	38	1
218	278	38	1
221	278	38	1
222	278	38	3
230	278	38	2
177	279	38	4
194	279	38	1
206	279	38	2
208	279	38	1
211	279	38	1
214	279	38	1
218	279	38	1
220	279	38	1
193	280	38	1
208	280	38	1
209	280	38	1
210	280	38	2
214	280	38	2
221	280	38	3
190	281	38	1
191	281	38	2
192	281	38	1
193	281	38	1
208	281	38	2
210	281	38	3
211	281	38	2
212	281	38	1
213	281	38	1
189	282	38	3
192	282	38	2
193	282	38	1
211	282	38	2
213	282	38	2
222	282	38	2
189	283	38	1
203	283	38	1
207	283	38	1
214	283	38	1
216	283	38	2
217	283	38	1
219	283	38	2
188	284	38	1
193	284	38	2
195	284	38	1
199	284	38	3
201	284	38	2
214	284	38	1
215	284	38	1
216	284	38	1
222	284	38	1
188	285	38	1
190	285	38	1
193	285	38	4
202	285	38	1
204	285	38	1
205	285	38	1
208	285	38	1
212	285	38	1
193	286	38	1
198	286	38	3
203	286	38	2
205	286	38	1
206	286	38	1
216	286	38	2
221	286	38	4
232	286	38	2
233	286	38	1
188	287	38	2
193	287	38	2
195	287	38	6
198	287	38	5
202	287	38	3
207	287	38	1
215	287	38	1
219	287	38	2
220	287	38	1
230	287	38	3
238	287	38	2
187	288	38	2
188	288	38	1
192	288	38	1
193	288	38	4
197	288	38	1
202	288	38	1
205	288	38	2
209	288	38	2
214	288	38	1
218	288	38	2
219	288	38	1
220	288	38	1
224	288	38	3
236	288	38	2
186	289	38	1
187	289	38	2
189	289	38	1
190	289	38	2
193	289	38	2
200	289	38	1
201	289	38	3
203	289	38	2
207	289	38	1
208	289	38	2
215	289	38	3
217	289	38	1
219	289	38	2
231	289	38	1
233	289	38	1
234	289	38	1
236	289	38	1
188	290	38	1
191	290	38	1
192	290	38	1
193	290	38	2
198	290	38	1
206	290	38	1
207	290	38	2
209	290	38	2
211	290	38	3
216	290	38	3
218	290	38	2
223	290	38	2
224	290	38	2
238	290	38	1
189	291	38	1
191	291	38	1
192	291	38	2
197	291	38	5
202	291	38	1
206	291	38	1
210	291	38	3
211	291	38	3
214	291	38	1
222	291	38	2
223	291	38	2
232	291	38	1
233	291	38	1
238	291	38	1
189	292	38	2
197	292	38	1
199	292	38	1
206	292	38	1
213	292	38	1
220	292	38	1
221	292	38	1
223	292	38	1
229	292	38	1
230	292	38	2
232	292	38	2
234	292	38	3
236	292	38	1
238	292	38	2
239	292	38	1
196	293	38	2
198	293	38	1
202	293	38	3
206	293	38	1
217	293	38	1
218	293	38	2
220	293	38	3
224	293	38	1
225	293	38	1
226	293	38	1
230	293	38	2
231	293	38	2
233	293	38	1
234	293	38	3
239	293	38	1
240	293	38	1
199	294	38	1
202	294	38	2
204	294	38	1
205	294	38	1
210	294	38	1
211	294	38	1
213	294	38	1
221	294	38	1
225	294	38	1
226	294	38	1
236	294	38	1
237	294	38	1
239	294	38	1
240	294	38	2
242	294	38	1
243	294	38	3
192	295	38	1
197	295	38	3
198	295	38	1
203	295	38	1
216	295	38	1
220	295	38	1
221	295	38	1
225	295	38	2
227	295	38	1
229	295	38	2
231	295	38	2
232	295	38	3
234	295	38	2
235	295	38	3
237	295	38	2
238	295	38	1
241	295	38	3
201	296	38	2
206	296	38	1
207	296	38	3
217	296	38	2
228	296	38	3
232	296	38	1
235	296	38	1
240	296	38	3
242	296	38	1
199	297	38	1
201	297	38	1
203	297	38	2
205	297	38	1
219	297	38	1
220	297	38	2
224	297	38	1
225	297	38	1
226	297	38	2
229	297	38	1
230	297	38	1
231	297	38	1
232	297	38	3
237	297	38	2
239	297	38	1
240	297	38	2
242	297	38	1
200	298	38	1
215	298	38	1
216	298	38	1
224	298	38	2
225	298	38	1
226	298	38	1
227	298	38	3
231	298	38	1
234	298	38	1
240	298	38	1
243	298	38	1
244	298	38	1
193	299	38	2
196	299	38	3
203	299	38	1
226	299	38	1
227	299	38	1
228	299	38	1
231	299	38	1
232	299	38	2
235	299	38	2
236	299	38	1
237	299	38	1
240	299	38	2
241	299	38	1
244	299	38	4
245	299	38	1
204	300	38	1
225	300	38	1
227	300	38	3
228	300	38	2
230	300	38	2
234	300	38	1
239	300	38	2
240	300	38	2
242	300	38	1
227	301	38	1
228	301	38	1
229	301	38	1
230	301	38	3
234	301	38	2
238	301	38	2
239	301	38	2
228	302	38	2
231	302	38	1
234	302	38	2
239	302	38	2
228	303	38	2
231	303	38	1
233	303	38	2
234	303	38	1
241	303	38	2
225	304	38	1
227	304	38	2
228	304	38	1
230	304	38	1
231	304	38	1
233	304	38	1
236	304	38	1
240	304	38	2
243	304	38	2
244	304	38	2
245	304	38	3
246	304	38	1
226	305	38	1
227	305	38	5
228	305	38	2
229	305	38	1
230	305	38	2
232	305	38	2
241	305	38	1
244	305	38	1
245	305	38	1
210	306	38	3
226	306	38	1
229	306	38	3
232	306	38	2
242	306	38	2
246	306	38	4
223	307	38	1
225	307	38	2
226	307	38	1
227	307	38	2
234	307	38	1
239	307	38	1
241	307	38	1
246	307	38	1
222	308	38	1
223	308	38	1
226	308	38	1
239	308	38	1
240	308	38	1
242	308	38	1
220	309	38	1
222	309	38	1
223	309	38	3
224	309	38	1
225	309	38	5
226	309	38	2
227	309	38	2
228	309	38	1
229	309	38	3
242	309	38	1
244	309	38	1
217	310	38	1
221	310	38	1
222	310	38	3
223	310	38	2
228	310	38	1
229	310	38	1
230	310	38	2
233	310	38	2
236	310	38	5
241	310	38	1
214	311	38	2
217	311	38	2
218	311	38	1
219	311	38	1
220	311	38	1
221	311	38	1
222	311	38	2
224	311	38	1
225	311	38	1
226	311	38	2
227	311	38	1
228	311	38	1
230	311	38	1
231	311	38	1
235	311	38	1
244	311	38	1
217	312	38	2
219	312	38	1
220	312	38	1
222	312	38	1
226	312	38	2
227	312	38	1
228	312	38	1
230	312	38	2
232	312	38	2
239	312	38	1
240	312	38	1
241	312	38	2
242	312	38	3
217	313	38	1
218	313	38	3
219	313	38	2
220	313	38	1
222	313	38	1
223	313	38	2
228	313	38	1
234	313	38	1
238	313	38	2
240	313	38	2
241	313	38	2
200	314	38	2
219	314	38	2
221	314	38	1
226	314	38	2
230	314	38	2
232	314	38	2
236	314	38	3
238	314	38	3
240	314	38	1
241	314	38	1
242	314	38	1
211	315	38	1
213	315	38	1
214	315	38	1
220	315	38	2
221	315	38	1
223	315	38	2
225	315	38	1
227	315	38	2
229	315	38	1
230	315	38	1
236	315	38	3
238	315	38	2
225	316	38	2
226	316	38	1
234	316	38	2
238	316	38	1
239	316	38	2
240	316	38	1
244	316	38	3
219	317	38	4
221	317	38	2
226	317	38	3
227	317	38	1
235	317	38	1
239	317	38	2
240	317	38	1
242	317	38	2
243	317	38	4
220	318	38	1
230	318	38	4
232	318	38	2
233	318	38	2
235	318	38	1
236	318	38	2
237	318	38	1
240	318	38	1
241	318	38	1
243	318	38	1
218	319	38	1
234	319	38	1
237	319	38	2
242	319	38	2
229	320	38	1
230	320	38	1
212	321	38	2
221	321	38	1
229	321	38	1
231	321	38	1
220	322	38	2
231	322	38	1
233	322	38	2
236	322	38	1
219	323	38	2
233	324	38	4
237	265	39	1
191	268	39	2
217	268	39	1
188	269	39	1
219	269	39	2
194	270	39	2
216	270	39	1
189	273	39	1
214	273	39	2
213	274	39	2
214	275	39	2
218	276	39	1
204	277	39	2
212	277	39	1
201	278	39	3
210	278	39	3
214	278	39	2
220	278	39	2
206	279	39	2
216	279	39	2
217	279	39	1
215	280	39	3
218	280	39	1
217	281	39	1
223	281	39	1
190	282	39	1
195	282	39	2
215	282	39	1
226	282	39	1
190	283	39	2
196	283	39	1
202	283	39	1
203	283	39	2
237	283	39	1
200	284	39	1
205	284	39	3
206	284	39	1
216	284	39	1
191	285	39	1
192	285	39	1
197	285	39	1
199	286	39	3
201	286	39	1
203	286	39	4
205	286	39	1
206	286	39	1
233	286	39	2
187	287	39	2
190	287	39	2
198	287	39	3
205	287	39	1
207	287	39	1
215	287	39	2
239	287	39	1
195	288	39	1
204	288	39	2
206	288	39	2
218	288	39	3
189	289	39	1
190	289	39	1
193	289	39	1
195	289	39	1
201	289	39	1
203	289	39	1
239	289	39	1
186	290	39	1
192	290	39	1
197	290	39	2
200	290	39	2
204	290	39	1
207	290	39	1
210	290	39	2
211	290	39	2
215	290	39	1
218	290	39	2
233	290	39	1
190	291	39	2
191	291	39	1
193	291	39	4
199	291	39	2
202	291	39	1
204	291	39	3
206	291	39	1
207	291	39	1
213	291	39	1
214	291	39	1
222	291	39	1
225	291	39	3
233	291	39	2
238	291	39	1
239	291	39	2
208	292	39	1
210	292	39	1
213	292	39	3
226	292	39	2
230	292	39	1
232	292	39	2
234	292	39	1
236	292	39	1
237	292	39	2
239	292	39	1
240	292	39	2
242	292	39	1
199	293	39	1
207	293	39	1
208	293	39	2
209	293	39	1
222	293	39	1
225	293	39	1
234	293	39	1
238	293	39	2
240	293	39	2
241	293	39	2
201	294	39	2
202	294	39	1
204	294	39	2
205	294	39	1
206	294	39	1
213	294	39	2
221	294	39	2
228	294	39	2
230	294	39	1
234	294	39	1
235	294	39	1
236	294	39	2
237	294	39	1
238	294	39	2
241	294	39	2
242	294	39	1
203	295	39	1
204	295	39	4
207	295	39	2
212	295	39	1
216	295	39	1
220	295	39	2
224	295	39	4
226	295	39	1
227	295	39	2
229	295	39	1
234	295	39	1
236	295	39	1
238	295	39	2
241	295	39	2
243	295	39	1
200	296	39	1
202	296	39	1
205	296	39	2
215	296	39	1
219	296	39	1
220	296	39	1
222	296	39	1
228	296	39	1
234	296	39	1
237	296	39	1
195	297	39	1
196	297	39	1
197	297	39	3
199	297	39	2
200	297	39	1
203	297	39	1
204	297	39	1
205	297	39	2
206	297	39	2
216	297	39	2
221	297	39	1
224	297	39	2
225	297	39	1
230	297	39	5
232	297	39	1
234	297	39	2
236	297	39	1
240	297	39	2
241	297	39	1
243	297	39	3
200	298	39	1
202	298	39	2
203	298	39	2
213	298	39	3
215	298	39	1
219	298	39	3
224	298	39	3
225	298	39	1
226	298	39	1
228	298	39	1
229	298	39	1
230	298	39	1
231	298	39	1
239	298	39	1
240	298	39	1
242	298	39	2
214	299	39	3
222	299	39	1
226	299	39	2
227	299	39	2
229	299	39	3
231	299	39	1
237	299	39	1
239	299	39	3
242	299	39	1
214	300	39	3
227	300	39	2
230	300	39	1
233	300	39	1
235	300	39	2
227	301	39	1
228	301	39	5
229	301	39	4
230	301	39	2
233	301	39	1
234	301	39	1
238	301	39	2
226	302	39	1
228	302	39	2
229	302	39	2
231	302	39	2
240	302	39	1
228	303	39	2
230	303	39	1
235	303	39	2
210	304	39	2
228	304	39	1
230	304	39	1
231	304	39	1
234	304	39	1
237	304	39	1
243	304	39	3
244	304	39	1
223	305	39	2
226	305	39	1
227	305	39	1
228	305	39	1
230	305	39	1
238	305	39	2
240	305	39	2
241	305	39	2
211	306	39	3
223	306	39	1
224	306	39	2
225	306	39	1
227	306	39	1
235	306	39	2
236	306	39	1
239	306	39	1
241	306	39	2
223	307	39	1
225	307	39	2
226	307	39	2
227	307	39	2
229	307	39	3
232	307	39	2
241	307	39	1
194	308	39	1
216	308	39	1
222	308	39	2
223	308	39	1
225	308	39	1
227	308	39	1
229	308	39	1
243	308	39	1
195	309	39	1
215	309	39	1
216	309	39	1
221	309	39	2
222	309	39	1
224	309	39	1
226	309	39	1
228	309	39	1
229	309	39	1
232	309	39	1
234	309	39	2
235	309	39	2
239	309	39	1
242	309	39	2
195	310	39	2
196	310	39	1
198	310	39	1
218	310	39	3
219	310	39	2
220	310	39	2
222	310	39	2
223	310	39	1
224	310	39	1
225	310	39	2
226	310	39	3
228	310	39	1
234	310	39	2
239	310	39	2
242	310	39	1
206	311	39	1
217	311	39	4
218	311	39	4
221	311	39	1
224	311	39	1
225	311	39	2
226	311	39	1
227	311	39	1
228	311	39	2
229	311	39	1
230	311	39	2
231	311	39	1
233	311	39	1
235	311	39	2
240	311	39	1
196	312	39	3
211	312	39	1
213	312	39	1
217	312	39	2
218	312	39	1
219	312	39	1
220	312	39	1
228	312	39	1
229	312	39	2
241	312	39	4
242	312	39	3
244	312	39	1
218	313	39	2
221	313	39	1
224	313	39	1
225	313	39	2
227	313	39	1
228	313	39	1
229	313	39	2
235	313	39	4
238	313	39	1
239	313	39	1
240	313	39	1
243	313	39	1
217	314	39	3
219	314	39	2
220	314	39	1
227	314	39	1
229	314	39	2
234	314	39	3
235	314	39	1
237	314	39	2
238	314	39	2
239	314	39	1
217	315	39	2
219	315	39	1
229	315	39	1
230	315	39	2
237	315	39	1
238	315	39	1
239	315	39	1
240	315	39	4
243	315	39	1
245	315	39	2
217	316	39	1
225	316	39	3
229	316	39	2
233	316	39	2
239	316	39	2
241	316	39	2
211	317	39	1
225	317	39	3
232	317	39	1
237	317	39	2
238	317	39	3
240	317	39	1
242	317	39	2
244	317	39	3
235	318	39	1
243	318	39	1
223	319	39	2
230	319	39	2
233	319	39	1
237	319	39	2
240	319	39	1
226	320	39	1
230	320	39	3
231	320	39	1
238	320	39	1
215	321	39	2
218	321	39	1
219	321	39	2
229	321	39	1
230	321	39	2
232	321	39	1
233	321	39	1
234	321	39	2
232	323	39	2
211	324	39	1
212	324	39	1
208	327	39	1
212	327	39	1
197	328	39	1
201	278	40	2
193	280	40	1
192	283	40	1
197	283	40	1
237	283	40	2
195	284	40	1
197	284	40	2
194	285	40	1
206	285	40	1
196	286	40	1
198	286	40	2
206	286	40	2
194	287	40	1
204	287	40	2
202	288	40	3
206	288	40	2
210	288	40	1
211	288	40	3
193	290	40	1
218	290	40	2
191	291	40	1
196	291	40	1
206	291	40	1
208	291	40	2
225	291	40	1
189	292	40	1
192	292	40	2
193	292	40	1
199	292	40	2
208	292	40	1
209	292	40	2
210	292	40	1
212	292	40	1
227	292	40	4
236	292	40	1
197	293	40	1
204	293	40	2
207	293	40	1
213	293	40	2
214	293	40	1
216	293	40	1
223	293	40	2
225	293	40	2
229	293	40	1
234	293	40	1
209	294	40	1
210	294	40	2
227	294	40	2
228	294	40	2
237	294	40	2
238	294	40	1
239	294	40	1
204	295	40	1
220	295	40	1
225	295	40	1
234	295	40	2
203	296	40	1
206	296	40	1
211	296	40	1
215	296	40	2
234	296	40	1
240	296	40	1
205	297	40	2
207	297	40	1
215	297	40	1
221	297	40	3
230	297	40	1
241	297	40	1
216	298	40	1
223	298	40	4
225	298	40	1
228	298	40	2
231	298	40	3
234	298	40	1
235	298	40	1
214	299	40	1
222	299	40	2
224	299	40	2
225	299	40	1
229	299	40	1
230	299	40	1
231	299	40	2
236	299	40	3
242	299	40	1
212	300	40	1
227	300	40	1
229	300	40	1
237	300	40	3
230	301	40	1
237	301	40	2
224	302	40	3
232	302	40	2
233	302	40	1
237	302	40	3
243	302	40	1
234	303	40	2
229	304	40	1
241	304	40	2
243	304	40	1
214	305	40	3
223	305	40	2
230	305	40	3
231	305	40	1
232	305	40	1
242	305	40	3
212	306	40	4
214	306	40	2
224	306	40	1
225	306	40	2
226	306	40	1
239	306	40	1
241	306	40	1
242	306	40	2
192	307	40	1
194	307	40	1
223	307	40	1
228	307	40	1
234	307	40	2
238	307	40	1
240	307	40	2
241	307	40	2
243	307	40	1
224	308	40	1
225	308	40	1
233	308	40	1
203	309	40	1
218	309	40	1
220	309	40	2
223	309	40	2
224	309	40	1
227	309	40	1
228	309	40	1
233	309	40	1
217	310	40	1
218	310	40	4
219	310	40	1
221	310	40	1
222	310	40	2
224	310	40	1
225	310	40	2
229	310	40	1
231	310	40	1
239	310	40	1
241	310	40	1
242	310	40	2
196	311	40	1
217	311	40	2
219	311	40	2
221	311	40	2
222	311	40	1
225	311	40	2
228	311	40	4
234	311	40	1
235	311	40	1
237	311	40	1
238	311	40	1
240	311	40	2
241	311	40	1
216	312	40	1
218	312	40	3
219	312	40	3
232	312	40	1
242	312	40	1
215	313	40	1
216	313	40	1
221	313	40	1
234	313	40	2
235	313	40	1
241	313	40	3
243	313	40	2
215	314	40	1
217	314	40	1
219	314	40	1
238	314	40	2
239	314	40	2
220	315	40	2
221	315	40	2
235	315	40	1
237	315	40	1
239	315	40	1
240	315	40	1
243	315	40	1
216	316	40	1
217	316	40	2
219	316	40	1
220	316	40	2
221	316	40	1
236	316	40	1
238	316	40	1
240	316	40	1
242	316	40	1
243	316	40	1
207	317	40	1
219	317	40	3
221	317	40	2
226	317	40	1
227	317	40	1
235	317	40	2
236	317	40	1
220	318	40	2
229	318	40	1
231	318	40	2
241	318	40	1
243	318	40	1
215	319	40	1
219	319	40	2
221	319	40	2
230	319	40	3
237	319	40	3
238	319	40	1
239	319	40	2
241	319	40	1
243	319	40	2
217	320	40	2
221	320	40	2
225	320	40	1
230	320	40	2
240	320	40	2
216	321	40	1
230	322	40	2
231	322	40	2
228	323	40	3
230	323	40	1
212	324	40	1
229	324	40	3
193	280	41	1
197	282	41	3
192	292	41	1
217	292	41	1
225	293	41	2
195	294	41	1
209	294	41	2
210	294	41	1
213	294	41	3
225	294	41	1
199	296	41	1
205	296	41	1
204	297	41	1
224	297	41	1
226	298	41	3
230	300	41	2
231	300	41	1
235	301	41	1
220	304	41	1
227	304	41	1
228	304	41	1
232	304	41	2
224	305	41	3
226	305	41	2
227	305	41	2
229	305	41	1
230	305	41	2
231	305	41	1
217	306	41	3
223	306	41	1
224	306	41	2
230	306	41	1
223	307	41	1
227	307	41	1
229	307	41	2
211	308	41	1
220	308	41	1
222	308	41	1
226	308	41	3
229	308	41	1
241	308	41	2
196	309	41	1
220	309	41	1
224	309	41	1
240	309	41	1
211	310	41	1
219	310	41	4
220	310	41	3
221	310	41	4
223	310	41	4
236	310	41	1
239	310	41	3
220	311	41	1
221	311	41	3
222	311	41	1
223	311	41	4
233	311	41	1
241	311	41	1
216	312	41	1
217	312	41	1
221	312	41	3
234	312	41	1
235	312	41	3
240	312	41	3
241	312	41	3
219	313	41	3
221	313	41	1
238	313	41	1
241	313	41	4
244	313	41	1
245	313	41	1
220	314	41	3
228	314	41	1
232	314	41	1
239	314	41	1
218	315	41	2
220	315	41	3
238	315	41	1
216	316	41	1
219	316	41	1
221	316	41	2
236	316	41	1
237	316	41	1
238	316	41	1
243	316	41	1
249	316	41	1
218	317	41	1
221	317	41	1
242	317	41	2
218	318	41	2
230	318	41	3
240	318	41	1
241	318	41	2
243	318	41	1
246	318	41	2
217	319	41	2
223	319	41	1
242	319	41	2
243	319	41	1
245	319	41	2
230	320	41	1
241	320	41	2
229	321	41	1
230	321	41	2
231	321	41	1
240	321	41	1
228	322	41	1
231	322	41	2
230	323	41	2
236	323	41	2
214	326	41	2
215	297	42	1
228	299	42	2
213	302	42	1
221	302	42	3
220	303	42	2
222	303	42	1
212	305	42	4
214	305	42	1
220	305	42	2
220	306	42	1
223	306	42	3
230	306	42	3
232	306	42	4
239	306	42	1
221	307	42	2
226	307	42	2
240	308	42	2
241	308	42	2
220	309	42	1
223	309	42	2
225	309	42	1
226	309	42	3
236	309	42	3
242	309	42	1
236	310	42	1
238	310	42	2
240	310	42	2
241	310	42	1
220	311	42	2
221	311	42	1
222	311	42	1
236	311	42	2
238	311	42	2
239	311	42	1
240	311	42	2
242	311	42	3
214	312	42	1
218	312	42	2
220	312	42	3
222	312	42	1
223	312	42	1
241	312	42	1
243	312	42	1
244	312	42	1
218	313	42	1
221	313	42	3
222	313	42	1
226	313	42	1
240	313	42	1
244	313	42	1
225	314	42	1
226	314	42	2
236	314	42	1
204	315	42	1
217	315	42	2
219	315	42	2
220	315	42	2
230	315	42	2
240	315	42	2
241	315	42	1
218	316	42	1
220	316	42	1
221	316	42	1
225	316	42	3
226	316	42	2
228	316	42	2
238	316	42	2
239	316	42	1
241	316	42	1
219	317	42	3
221	317	42	2
224	317	42	1
226	317	42	1
227	317	42	2
232	317	42	2
238	317	42	2
239	317	42	1
217	318	42	1
218	318	42	1
219	318	42	1
220	318	42	2
229	318	42	1
231	318	42	2
243	318	42	1
246	318	42	1
204	319	42	2
224	319	42	1
227	319	42	1
228	319	42	1
229	319	42	2
230	319	42	3
231	319	42	2
232	319	42	1
242	319	42	1
229	320	42	4
230	320	42	1
241	320	42	1
229	321	42	1
230	321	42	1
239	321	42	3
219	304	43	1
220	304	43	1
