x	y	z	Circadian Clock
193	268	36	1
194	268	36	2
205	268	36	1
210	268	36	2
211	268	36	2
222	268	36	1
232	268	36	1
234	268	36	1
237	268	36	2
240	268	36	1
243	268	36	1
247	268	36	1
185	269	36	2
191	269	36	2
194	269	36	3
210	269	36	1
211	269	36	1
213	269	36	1
214	269	36	2
215	269	36	1
217	269	36	1
218	269	36	1
219	269	36	1
229	269	36	1
232	269	36	1
234	269	36	1
236	269	36	1
237	269	36	1
238	269	36	1
249	269	36	2
185	270	36	1
187	270	36	1
189	270	36	1
191	270	36	1
198	270	36	1
203	270	36	1
206	270	36	1
211	270	36	1
212	270	36	1
214	270	36	1
221	270	36	1
232	270	36	1
235	270	36	2
239	270	36	2
240	270	36	2
246	270	36	1
248	270	36	1
178	271	36	1
189	271	36	2
192	271	36	1
193	271	36	1
206	271	36	2
208	271	36	1
212	271	36	1
214	271	36	1
225	271	36	2
233	271	36	3
236	271	36	1
239	271	36	1
248	271	36	1
249	271	36	1
175	272	36	1
178	272	36	2
185	272	36	1
190	272	36	2
197	272	36	1
203	272	36	2
207	272	36	1
214	272	36	1
217	272	36	2
218	272	36	1
222	272	36	2
231	272	36	1
232	272	36	3
235	272	36	2
239	272	36	1
178	273	36	1
190	273	36	1
207	273	36	1
208	273	36	2
211	273	36	1
238	273	36	1
178	274	36	1
185	274	36	2
201	274	36	2
203	274	36	1
204	274	36	3
208	274	36	1
209	274	36	1
215	274	36	3
216	274	36	2
221	274	36	1
233	274	36	1
250	274	36	1
175	275	36	1
206	275	36	1
207	275	36	1
216	275	36	1
177	276	36	2
180	276	36	1
186	276	36	1
203	276	36	1
208	276	36	1
213	276	36	1
215	276	36	1
216	276	36	1
219	276	36	2
220	276	36	2
228	276	36	2
241	276	36	3
189	277	36	1
206	277	36	1
220	277	36	1
223	277	36	1
226	277	36	1
211	278	36	2
213	278	36	1
219	278	36	1
224	278	36	1
231	278	36	1
173	279	36	1
179	279	36	1
193	279	36	1
201	279	36	1
204	279	36	1
206	279	36	1
209	279	36	1
211	279	36	1
212	279	36	1
214	279	36	1
215	279	36	1
219	279	36	1
223	279	36	2
231	279	36	2
234	279	36	1
174	280	36	1
191	280	36	1
192	280	36	3
199	280	36	1
206	280	36	1
208	280	36	1
210	280	36	1
211	280	36	1
213	280	36	1
214	280	36	2
224	280	36	2
176	281	36	1
178	281	36	1
187	281	36	1
189	281	36	1
190	281	36	1
192	281	36	1
193	281	36	1
200	281	36	1
204	281	36	2
206	281	36	1
209	281	36	1
212	281	36	1
214	281	36	1
222	281	36	1
175	282	36	2
191	282	36	1
209	282	36	1
214	282	36	1
215	282	36	1
220	282	36	1
221	282	36	2
232	282	36	1
187	283	36	1
209	283	36	1
210	283	36	1
211	283	36	2
214	283	36	1
219	283	36	1
222	283	36	1
227	283	36	1
230	283	36	2
233	283	36	1
239	283	36	1
240	283	36	1
241	283	36	2
177	284	36	1
179	284	36	1
187	284	36	1
188	284	36	1
199	284	36	1
206	284	36	1
208	284	36	1
219	284	36	2
224	284	36	2
232	284	36	1
233	284	36	1
239	284	36	1
240	284	36	2
207	285	36	1
212	285	36	1
215	285	36	1
218	285	36	1
227	285	36	1
231	285	36	1
236	285	36	3
238	285	36	1
241	285	36	1
193	286	36	2
201	286	36	1
202	286	36	1
203	286	36	1
208	286	36	1
209	286	36	1
213	286	36	1
218	286	36	1
225	286	36	1
229	286	36	2
235	286	36	1
237	286	36	1
239	286	36	1
240	286	36	1
241	286	36	1
185	287	36	1
190	287	36	2
199	287	36	2
201	287	36	1
203	287	36	1
205	287	36	1
207	287	36	1
214	287	36	1
220	287	36	1
222	287	36	1
226	287	36	1
227	287	36	1
231	287	36	1
239	287	36	1
240	287	36	1
241	287	36	1
248	287	36	1
176	288	36	1
192	288	36	2
194	288	36	1
196	288	36	1
199	288	36	1
202	288	36	1
206	288	36	2
219	288	36	1
223	288	36	1
224	288	36	1
233	288	36	2
241	288	36	2
242	288	36	1
244	288	36	1
185	289	36	1
196	289	36	1
198	289	36	1
200	289	36	1
217	289	36	2
231	289	36	2
232	289	36	1
233	289	36	1
234	289	36	1
237	289	36	1
239	289	36	1
241	289	36	1
243	289	36	1
244	289	36	1
197	290	36	1
198	290	36	2
199	290	36	1
201	290	36	1
202	290	36	1
203	290	36	1
226	290	36	1
237	290	36	3
240	290	36	1
241	290	36	3
184	291	36	2
194	291	36	1
196	291	36	1
197	291	36	1
199	291	36	1
202	291	36	1
231	291	36	2
232	291	36	2
237	291	36	2
239	291	36	1
241	291	36	1
174	292	36	1
187	292	36	1
189	292	36	2
194	292	36	1
198	292	36	2
200	292	36	1
207	292	36	2
219	292	36	4
223	292	36	1
226	292	36	1
228	292	36	1
242	292	36	1
245	292	36	1
182	293	36	2
200	293	36	1
202	293	36	1
205	293	36	1
206	293	36	1
207	293	36	1
222	293	36	1
224	293	36	1
226	293	36	1
232	293	36	2
235	293	36	2
236	293	36	1
237	293	36	1
240	293	36	1
241	293	36	1
187	294	36	1
190	294	36	1
195	294	36	1
198	294	36	1
199	294	36	1
202	294	36	1
232	294	36	1
235	294	36	1
199	295	36	1
221	295	36	1
223	295	36	1
226	295	36	1
232	295	36	2
233	295	36	2
245	295	36	2
196	296	36	1
199	296	36	1
200	296	36	1
205	296	36	1
227	296	36	1
228	296	36	1
230	296	36	1
236	296	36	2
243	296	36	1
245	296	36	1
201	297	36	1
204	297	36	1
205	297	36	1
217	297	36	2
228	297	36	1
232	297	36	1
233	297	36	2
236	297	36	1
239	297	36	1
242	297	36	1
245	297	36	1
203	298	36	1
205	298	36	1
236	298	36	2
244	298	36	1
196	299	36	1
200	299	36	1
204	299	36	1
228	299	36	1
229	299	36	1
230	299	36	2
232	299	36	1
236	299	36	1
237	299	36	1
238	299	36	2
241	299	36	1
242	299	36	1
225	300	36	1
233	300	36	2
244	300	36	1
198	301	36	1
223	301	36	1
226	301	36	1
227	301	36	1
229	301	36	1
230	301	36	1
232	301	36	1
236	301	36	2
240	301	36	1
245	301	36	1
223	302	36	1
225	302	36	1
235	302	36	1
225	303	36	1
226	303	36	1
232	303	36	2
233	303	36	2
241	303	36	1
242	303	36	1
245	303	36	1
223	304	36	1
225	304	36	1
227	304	36	1
230	304	36	1
235	304	36	1
225	305	36	2
226	305	36	1
229	305	36	1
234	305	36	1
228	306	36	1
235	306	36	1
241	306	36	2
244	306	36	1
222	307	36	1
223	307	36	2
226	307	36	1
240	307	36	1
241	307	36	2
223	308	36	1
224	308	36	1
239	308	36	1
241	308	36	2
242	308	36	2
243	308	36	2
220	309	36	2
227	309	36	2
228	309	36	2
232	309	36	2
233	309	36	1
236	309	36	2
222	310	36	1
223	310	36	3
226	310	36	1
236	310	36	1
211	311	36	1
213	311	36	1
214	311	36	1
223	311	36	3
225	311	36	1
230	311	36	1
233	311	36	1
235	311	36	1
242	311	36	3
216	312	36	1
230	312	36	2
231	312	36	1
232	312	36	1
233	312	36	1
236	312	36	1
216	313	36	1
226	313	36	1
227	313	36	3
232	313	36	1
236	313	36	1
225	314	36	1
228	314	36	1
232	314	36	1
235	314	36	1
236	314	36	1
238	314	36	1
230	315	36	1
235	315	36	1
242	315	36	1
231	316	36	1
232	316	36	1
234	316	36	1
237	317	36	1
238	317	36	1
230	318	36	2
233	318	36	1
236	318	36	1
240	318	36	1
231	319	36	1
232	319	36	2
239	319	36	1
224	260	37	1
230	260	37	2
234	260	37	1
242	260	37	1
217	261	37	4
226	261	37	1
227	261	37	1
228	261	37	2
229	262	37	1
214	263	37	2
189	264	37	1
224	264	37	1
229	264	37	1
231	264	37	1
236	264	37	1
228	265	37	1
246	265	37	1
194	266	37	3
215	266	37	2
243	266	37	1
183	267	37	2
193	267	37	1
214	267	37	1
229	267	37	2
233	267	37	2
238	267	37	1
241	267	37	1
188	268	37	1
211	268	37	1
215	268	37	2
240	268	37	1
194	269	37	1
204	269	37	1
216	269	37	1
237	269	37	1
192	270	37	1
196	270	37	1
197	270	37	1
215	270	37	1
220	270	37	1
187	271	37	1
194	271	37	1
214	271	37	1
215	271	37	1
219	271	37	1
220	271	37	2
221	271	37	1
196	272	37	1
207	272	37	1
213	272	37	2
214	272	37	1
216	272	37	2
210	273	37	1
211	273	37	1
212	273	37	1
214	273	37	1
215	273	37	1
216	273	37	1
219	273	37	1
208	274	37	1
212	274	37	2
216	274	37	1
205	275	37	1
207	275	37	2
208	275	37	1
211	275	37	4
213	275	37	2
215	275	37	1
220	275	37	1
208	276	37	1
211	276	37	1
214	276	37	2
215	276	37	1
219	276	37	1
188	277	37	1
206	277	37	1
218	277	37	2
181	278	37	2
205	278	37	1
206	278	37	2
211	278	37	1
214	278	37	1
215	278	37	1
191	279	37	1
195	279	37	1
207	279	37	1
212	279	37	2
214	279	37	1
215	279	37	1
192	280	37	1
209	280	37	1
212	280	37	3
215	280	37	1
175	281	37	1
192	281	37	2
213	281	37	1
223	281	37	1
189	282	37	1
191	282	37	1
192	282	37	1
208	282	37	1
212	282	37	3
213	282	37	1
219	282	37	1
221	282	37	1
223	282	37	2
189	283	37	1
193	283	37	1
201	283	37	1
204	283	37	1
207	283	37	2
211	283	37	1
230	283	37	1
186	284	37	1
202	284	37	1
206	284	37	1
212	284	37	1
186	285	37	1
195	285	37	1
197	285	37	1
202	285	37	1
204	285	37	1
210	285	37	1
233	285	37	1
241	285	37	1
187	286	37	2
189	286	37	1
199	286	37	1
202	286	37	1
203	286	37	1
211	286	37	1
220	286	37	1
225	286	37	2
226	286	37	1
234	286	37	1
236	286	37	1
241	286	37	4
194	287	37	1
202	287	37	1
207	287	37	1
219	287	37	1
222	287	37	1
231	287	37	1
240	287	37	2
248	287	37	2
186	288	37	1
190	288	37	1
193	288	37	1
195	288	37	1
196	288	37	2
224	288	37	1
233	288	37	1
237	288	37	4
238	288	37	1
240	288	37	1
195	289	37	1
200	289	37	1
201	289	37	1
205	289	37	1
208	289	37	3
221	289	37	1
232	289	37	3
235	289	37	1
236	289	37	1
240	289	37	2
186	290	37	1
195	290	37	2
197	290	37	1
199	290	37	2
200	290	37	1
204	290	37	1
206	290	37	1
222	290	37	1
230	290	37	1
233	290	37	1
234	290	37	1
243	290	37	1
229	291	37	1
234	291	37	1
239	291	37	1
240	291	37	1
203	292	37	3
225	292	37	1
238	292	37	1
242	292	37	1
243	292	37	1
193	293	37	1
199	293	37	1
202	293	37	1
204	293	37	1
205	293	37	1
230	293	37	1
190	294	37	2
201	294	37	1
204	294	37	1
205	294	37	1
224	294	37	1
225	294	37	2
230	294	37	1
232	294	37	1
235	294	37	3
238	294	37	1
245	294	37	1
202	295	37	1
229	295	37	1
231	295	37	1
232	295	37	1
235	295	37	1
236	295	37	1
243	295	37	1
244	295	37	1
199	296	37	1
217	296	37	1
223	296	37	1
229	296	37	2
235	296	37	2
241	296	37	1
244	296	37	1
194	297	37	1
198	297	37	1
220	297	37	1
229	297	37	2
230	297	37	1
231	297	37	2
232	297	37	1
242	297	37	1
243	297	37	2
229	298	37	1
230	298	37	1
231	298	37	1
232	298	37	1
240	298	37	1
245	298	37	1
228	299	37	1
241	299	37	1
242	299	37	1
244	299	37	1
245	299	37	1
225	300	37	1
227	300	37	1
229	300	37	1
232	300	37	2
236	300	37	1
240	300	37	2
241	300	37	1
230	301	37	1
241	301	37	1
232	302	37	2
233	302	37	1
236	302	37	1
244	302	37	1
228	303	37	2
230	303	37	1
232	303	37	1
235	303	37	1
228	305	37	1
234	305	37	1
238	305	37	1
242	305	37	2
234	306	37	1
240	306	37	1
198	307	37	1
223	308	37	2
224	308	37	1
227	308	37	1
229	308	37	1
220	309	37	3
221	309	37	2
224	309	37	3
226	309	37	2
227	309	37	1
239	309	37	1
242	309	37	1
216	310	37	1
224	310	37	1
228	310	37	1
229	310	37	4
216	311	37	3
219	311	37	1
222	311	37	1
224	311	37	1
225	311	37	2
226	311	37	1
217	312	37	1
218	312	37	1
225	312	37	1
227	312	37	1
228	312	37	1
229	312	37	1
231	312	37	1
235	312	37	2
236	312	37	1
240	312	37	1
242	312	37	2
225	313	37	1
235	314	37	2
227	315	37	2
229	315	37	2
236	315	37	1
239	315	37	1
236	316	37	1
240	316	37	1
211	317	37	1
230	317	37	1
235	317	37	1
237	317	37	1
238	317	37	1
235	318	37	1
237	318	37	4
238	318	37	2
232	319	37	1
226	259	38	1
228	260	38	1
225	261	38	2
227	261	38	1
238	261	38	1
225	262	38	1
227	262	38	1
232	263	38	1
219	264	38	1
223	264	38	1
231	264	38	1
232	264	38	1
238	264	38	2
226	265	38	1
230	265	38	1
211	266	38	1
217	266	38	1
229	266	38	1
231	266	38	2
237	266	38	2
213	268	38	1
194	269	38	1
209	269	38	1
219	269	38	1
193	270	38	1
211	270	38	1
217	270	38	1
232	270	38	1
188	271	38	1
193	271	38	1
215	271	38	2
216	271	38	1
217	271	38	1
218	271	38	1
193	272	38	1
218	272	38	1
236	272	38	1
201	273	38	2
208	273	38	1
213	273	38	1
214	273	38	1
206	274	38	1
212	274	38	1
215	274	38	1
216	274	38	1
217	274	38	1
218	274	38	3
189	275	38	1
203	275	38	2
215	275	38	1
216	275	38	1
191	276	38	3
207	276	38	1
210	276	38	1
211	276	38	2
213	276	38	1
219	276	38	1
207	277	38	3
209	277	38	1
213	277	38	2
215	277	38	1
219	277	38	1
203	278	38	1
208	278	38	2
214	278	38	2
215	278	38	2
217	278	38	2
222	278	38	1
210	279	38	2
218	279	38	1
208	280	38	1
209	280	38	1
208	281	38	2
210	281	38	1
213	281	38	2
215	281	38	2
191	282	38	2
213	282	38	1
214	282	38	2
223	282	38	2
216	283	38	1
219	283	38	2
229	283	38	1
193	284	38	1
195	284	38	2
201	284	38	1
211	284	38	2
214	284	38	2
215	284	38	1
216	284	38	1
190	285	38	1
201	285	38	1
202	285	38	1
208	285	38	1
188	286	38	1
193	286	38	1
198	286	38	1
203	286	38	1
205	286	38	1
219	286	38	1
221	286	38	1
232	286	38	1
237	286	38	1
195	287	38	1
198	287	38	1
202	287	38	1
205	287	38	1
207	287	38	1
215	287	38	1
220	287	38	2
238	287	38	2
187	288	38	3
188	288	38	1
189	288	38	1
190	288	38	1
197	288	38	1
202	288	38	1
218	288	38	2
219	288	38	1
185	289	38	2
186	289	38	2
189	289	38	1
190	289	38	1
192	289	38	1
200	289	38	2
208	289	38	1
223	289	38	2
231	289	38	1
236	289	38	1
193	290	38	1
199	290	38	2
207	290	38	1
209	290	38	2
224	290	38	1
237	290	38	2
238	290	38	1
197	291	38	1
200	291	38	2
214	291	38	1
220	291	38	2
232	291	38	1
233	291	38	2
238	291	38	1
189	292	38	1
206	292	38	1
208	292	38	1
220	292	38	1
221	292	38	2
223	292	38	1
234	292	38	1
237	292	38	1
238	292	38	1
196	293	38	1
199	293	38	1
200	293	38	2
202	293	38	2
204	293	38	2
208	293	38	1
218	293	38	1
223	293	38	1
224	293	38	1
226	293	38	1
227	293	38	1
231	293	38	3
234	293	38	1
199	294	38	1
202	294	38	2
204	294	38	1
206	294	38	1
217	294	38	2
225	294	38	1
226	294	38	1
228	294	38	1
230	294	38	1
237	294	38	1
242	294	38	2
197	295	38	1
202	295	38	1
203	295	38	1
220	295	38	1
221	295	38	1
225	295	38	1
230	295	38	1
231	295	38	1
232	295	38	1
234	295	38	3
235	295	38	1
237	295	38	1
240	295	38	1
241	295	38	1
244	295	38	1
204	296	38	2
232	296	38	2
233	296	38	2
237	296	38	1
241	296	38	2
242	296	38	2
201	297	38	1
205	297	38	1
219	297	38	1
220	297	38	3
223	297	38	3
227	297	38	1
229	297	38	1
231	297	38	1
233	297	38	2
234	297	38	1
239	297	38	2
240	297	38	1
241	297	38	1
242	297	38	1
228	298	38	1
230	298	38	1
231	298	38	1
233	298	38	1
237	298	38	1
243	298	38	1
204	299	38	2
226	299	38	1
227	299	38	1
228	299	38	1
231	299	38	3
235	299	38	1
237	299	38	1
243	299	38	1
244	299	38	2
245	299	38	1
204	300	38	1
233	300	38	1
240	300	38	1
242	300	38	1
230	301	38	1
233	301	38	2
234	301	38	1
236	301	38	1
239	301	38	1
227	302	38	1
231	302	38	1
237	302	38	1
239	302	38	1
227	303	38	1
228	303	38	2
229	303	38	1
233	303	38	1
234	303	38	1
241	303	38	1
225	304	38	1
230	304	38	2
232	304	38	1
236	304	38	1
240	304	38	1
226	305	38	1
227	305	38	3
232	305	38	1
234	305	38	2
235	305	38	2
236	305	38	1
245	305	38	1
210	306	38	3
246	306	38	1
193	307	38	1
226	307	38	1
244	307	38	2
222	308	38	1
223	308	38	1
235	308	38	2
239	308	38	1
240	308	38	1
242	308	38	1
195	309	38	1
206	309	38	1
223	309	38	1
224	309	38	1
225	309	38	1
228	309	38	1
244	309	38	1
220	310	38	1
222	310	38	1
223	310	38	1
230	310	38	2
233	310	38	1
236	310	38	1
220	311	38	1
221	311	38	1
226	311	38	1
227	311	38	1
228	311	38	1
230	311	38	2
237	311	38	1
244	311	38	1
218	312	38	1
219	312	38	1
221	312	38	1
222	312	38	1
226	312	38	1
228	312	38	1
231	312	38	1
241	312	38	1
242	312	38	1
216	313	38	1
219	313	38	1
229	313	38	1
238	313	38	1
242	313	38	1
244	313	38	1
217	314	38	1
221	314	38	1
232	314	38	2
237	314	38	2
239	314	38	2
240	314	38	1
241	314	38	1
214	315	38	1
221	315	38	1
225	315	38	1
227	315	38	1
230	315	38	1
235	315	38	1
236	315	38	1
241	315	38	1
244	315	38	1
225	316	38	1
226	316	38	1
234	316	38	1
238	316	38	4
239	316	38	1
211	317	38	1
214	317	38	2
231	317	38	1
243	317	38	1
212	318	38	2
220	318	38	1
232	318	38	1
233	318	38	2
235	318	38	4
236	318	38	1
237	318	38	1
240	318	38	1
241	318	38	1
243	318	38	1
231	319	38	1
232	319	38	2
238	319	38	1
239	319	38	1
230	320	38	2
231	320	38	1
232	320	38	1
233	320	38	1
212	321	38	1
221	321	38	1
220	322	38	1
236	322	38	1
220	323	38	1
232	323	38	1
233	324	38	1
188	269	39	1
194	270	39	1
218	271	39	1
189	273	39	1
215	273	39	1
213	274	39	3
213	275	39	2
216	275	39	1
213	277	39	2
208	278	39	2
214	278	39	1
216	278	39	1
212	279	39	1
216	279	39	1
215	280	39	3
221	280	39	3
219	282	39	1
191	283	39	2
196	283	39	1
201	283	39	1
202	283	39	2
203	283	39	1
215	283	39	1
237	283	39	2
206	284	39	2
216	284	39	1
192	285	39	1
199	285	39	1
187	286	39	1
205	286	39	1
206	286	39	2
233	286	39	1
191	287	39	1
196	287	39	2
215	287	39	1
219	287	39	3
222	287	39	1
187	288	39	2
192	288	39	1
195	288	39	1
204	288	39	1
205	288	39	1
206	288	39	1
210	288	39	1
217	288	39	2
218	288	39	1
224	288	39	2
189	289	39	1
190	289	39	1
193	289	39	1
195	289	39	1
203	289	39	2
211	289	39	1
239	289	39	2
186	290	39	1
188	290	39	2
195	290	39	1
197	290	39	1
211	290	39	1
215	290	39	1
233	290	39	2
199	291	39	1
206	291	39	2
214	291	39	1
217	291	39	1
225	291	39	1
235	291	39	2
238	291	39	1
197	292	39	2
199	292	39	2
210	292	39	1
212	292	39	1
213	292	39	1
221	292	39	2
234	292	39	1
235	292	39	1
237	292	39	1
201	293	39	1
205	293	39	1
222	293	39	1
224	293	39	1
227	293	39	1
205	294	39	1
206	294	39	1
213	294	39	1
233	294	39	1
234	294	39	1
235	294	39	1
236	294	39	1
237	294	39	1
238	294	39	1
240	294	39	1
241	294	39	1
242	294	39	1
203	295	39	1
212	295	39	2
224	295	39	1
225	295	39	2
229	295	39	1
236	295	39	1
238	295	39	1
240	295	39	1
241	295	39	1
243	295	39	1
205	296	39	1
206	296	39	1
213	296	39	2
220	296	39	1
222	296	39	1
226	296	39	2
228	296	39	1
240	296	39	1
194	297	39	2
198	297	39	3
203	297	39	1
206	297	39	1
215	297	39	1
216	297	39	1
233	297	39	1
235	297	39	3
236	297	39	1
240	297	39	1
241	297	39	1
200	298	39	1
213	298	39	1
215	298	39	1
219	298	39	1
223	298	39	1
225	298	39	2
226	298	39	1
229	298	39	1
230	298	39	1
232	298	39	2
239	298	39	2
242	298	39	1
214	299	39	1
225	299	39	1
227	299	39	2
233	299	39	1
237	299	39	1
239	299	39	1
241	299	39	1
243	299	39	1
227	300	39	1
228	300	39	3
229	300	39	1
230	300	39	1
232	300	39	1
235	300	39	1
227	301	39	1
228	301	39	1
230	301	39	1
233	301	39	1
238	301	39	1
226	303	39	1
227	303	39	2
228	303	39	1
230	303	39	2
231	303	39	1
233	303	39	2
235	303	39	2
239	303	39	1
225	304	39	2
228	304	39	1
231	304	39	1
234	304	39	2
226	305	39	1
227	305	39	1
236	305	39	1
238	305	39	2
223	306	39	1
229	306	39	3
235	306	39	1
240	306	39	2
223	307	39	1
225	307	39	2
227	307	39	1
216	308	39	1
220	308	39	2
221	308	39	2
226	308	39	1
233	308	39	1
242	308	39	2
243	308	39	1
215	309	39	1
216	309	39	1
218	309	39	1
221	309	39	1
222	309	39	1
225	309	39	1
226	309	39	1
227	309	39	2
235	309	39	1
239	309	39	1
217	310	39	1
218	310	39	1
219	310	39	1
220	310	39	2
234	310	39	3
239	310	39	1
206	311	39	1
211	311	39	2
219	311	39	1
220	311	39	1
222	311	39	1
227	311	39	1
228	311	39	1
231	311	39	1
233	311	39	2
235	311	39	1
246	311	39	2
213	312	39	1
218	312	39	1
222	312	39	1
228	312	39	1
239	312	39	1
241	312	39	1
244	312	39	1
219	313	39	1
220	313	39	1
224	313	39	1
228	313	39	1
235	313	39	1
239	313	39	3
216	314	39	1
218	314	39	1
219	314	39	1
220	314	39	1
234	314	39	1
235	314	39	2
236	314	39	1
238	314	39	2
239	314	39	2
241	314	39	1
242	314	39	1
220	315	39	1
225	315	39	1
229	315	39	1
238	315	39	2
245	315	39	2
217	316	39	3
229	316	39	1
238	316	39	1
239	316	39	1
225	317	39	1
232	317	39	1
236	317	39	1
242	317	39	2
229	318	39	1
231	318	39	1
237	318	39	1
238	318	39	1
243	318	39	2
220	319	39	2
237	319	39	2
240	319	39	1
217	320	39	2
230	320	39	1
231	320	39	2
234	320	39	1
241	320	39	1
215	321	39	1
219	321	39	1
234	323	39	1
211	324	39	1
212	324	39	1
214	274	40	1
201	278	40	1
193	281	40	2
197	283	40	3
237	283	40	1
195	284	40	3
197	284	40	1
191	285	40	1
194	285	40	1
206	286	40	1
204	287	40	1
193	288	40	1
202	288	40	1
210	288	40	3
193	289	40	1
211	290	40	1
191	291	40	1
196	291	40	1
208	291	40	1
189	292	40	2
191	292	40	1
192	292	40	1
208	292	40	1
210	292	40	1
212	292	40	2
221	292	40	1
242	292	40	1
204	293	40	2
207	293	40	2
213	293	40	1
217	294	40	1
221	294	40	1
227	294	40	1
228	294	40	1
204	295	40	1
220	295	40	1
225	295	40	1
227	295	40	1
198	296	40	2
205	296	40	1
211	296	40	1
235	296	40	2
188	297	40	2
205	297	40	1
221	297	40	2
230	297	40	1
236	297	40	2
216	298	40	1
223	298	40	1
225	298	40	1
229	298	40	1
214	299	40	1
224	299	40	1
225	299	40	1
229	299	40	1
236	299	40	1
237	299	40	1
212	300	40	1
229	300	40	1
236	300	40	1
215	301	40	2
228	301	40	2
230	301	40	1
233	302	40	2
243	302	40	3
228	303	40	1
229	304	40	1
243	304	40	1
245	304	40	2
214	305	40	1
223	305	40	1
229	305	40	3
230	305	40	1
231	305	40	1
212	306	40	1
224	306	40	1
228	306	40	1
192	307	40	1
215	307	40	1
238	307	40	2
240	307	40	1
241	307	40	1
224	308	40	1
233	308	40	1
239	308	40	2
240	308	40	1
203	309	40	1
218	309	40	1
226	309	40	1
227	309	40	1
232	309	40	1
240	309	40	1
218	310	40	1
224	310	40	1
225	310	40	2
231	310	40	2
234	310	40	1
242	310	40	1
219	311	40	1
221	311	40	1
228	311	40	1
217	312	40	1
218	312	40	1
221	312	40	1
235	312	40	1
240	312	40	2
215	313	40	1
216	313	40	1
235	313	40	1
217	314	40	2
219	314	40	1
238	314	40	1
242	314	40	1
217	315	40	1
219	315	40	2
238	315	40	1
239	315	40	1
240	315	40	1
241	315	40	1
245	315	40	2
217	316	40	1
219	316	40	1
221	316	40	1
240	316	40	1
242	316	40	1
221	317	40	2
227	317	40	1
236	318	40	1
240	318	40	2
241	318	40	1
219	319	40	2
230	319	40	1
237	319	40	1
240	319	40	1
217	320	40	1
221	320	40	2
225	320	40	1
230	320	40	1
240	320	40	1
216	321	40	1
230	321	40	1
240	321	40	2
230	322	40	1
231	322	40	1
212	324	40	1
229	324	40	1
212	325	40	1
197	282	41	1
225	293	41	1
195	294	41	1
209	294	41	1
210	294	41	2
217	294	41	1
225	294	41	1
204	297	41	1
213	297	41	1
226	298	41	1
227	299	41	1
230	300	41	1
231	300	41	2
235	300	41	1
220	304	41	1
227	304	41	1
232	304	41	2
243	304	41	1
224	305	41	1
229	305	41	1
230	305	41	1
231	305	41	1
217	306	41	1
223	306	41	1
227	306	41	1
230	306	41	1
219	307	41	1
225	307	41	1
229	307	41	1
211	308	41	1
220	308	41	2
196	309	41	1
223	309	41	1
225	309	41	1
220	310	41	1
224	310	41	2
240	310	41	1
221	311	41	2
223	311	41	1
241	311	41	1
216	312	41	1
221	312	41	1
225	312	41	1
235	312	41	2
240	312	41	3
241	312	41	2
221	313	41	1
222	313	41	2
223	313	41	1
238	313	41	1
239	313	41	1
244	313	41	1
245	313	41	1
232	314	41	1
238	314	41	3
249	314	41	1
220	315	41	1
243	315	41	1
216	316	41	1
219	316	41	1
220	316	41	2
221	316	41	2
237	316	41	1
238	316	41	1
241	316	41	2
243	316	41	2
235	317	41	1
242	317	41	1
218	318	41	1
240	318	41	1
245	318	41	1
223	319	41	1
230	319	41	3
243	319	41	1
245	319	41	1
230	320	41	1
231	320	41	1
229	321	41	1
230	321	41	1
240	321	41	1
230	322	41	1
228	323	41	1
230	323	41	2
236	323	41	1
221	302	42	1
220	303	42	1
220	304	42	1
214	305	42	1
220	305	42	1
224	305	42	1
227	305	42	1
230	306	42	1
231	306	42	1
226	307	42	1
240	308	42	3
223	309	42	2
235	309	42	2
236	309	42	2
236	310	42	2
238	310	42	1
221	311	42	1
238	311	42	1
240	311	42	1
222	312	42	2
223	312	42	1
244	312	42	1
226	313	42	1
240	313	42	1
221	314	42	1
236	314	42	2
219	315	42	2
241	315	42	1
226	316	42	2
228	316	42	1
238	316	42	1
239	316	42	1
240	316	42	1
241	316	42	1
218	317	42	2
227	317	42	2
238	317	42	1
239	317	42	1
218	318	42	2
245	318	42	1
204	319	42	1
226	319	42	1
227	319	42	2
232	319	42	1
241	319	42	1
242	319	42	1
228	320	42	1
231	320	42	2
231	322	42	2
227	304	43	2
228	305	43	1
221	307	43	1
222	307	43	1
211	308	43	2
222	310	43	1
219	311	43	3
236	311	43	1
219	312	43	1
238	313	43	1
237	314	43	2
229	315	43	1
238	315	43	1
245	315	43	1
204	316	43	1
219	316	43	1
223	316	43	2
227	317	43	1
238	317	43	1
218	318	43	1
228	318	43	1
229	318	43	2
217	319	43	1
227	319	43	1
242	319	43	1
244	319	43	1
226	322	43	1
220	308	44	1
223	309	44	1
211	310	44	1
239	311	44	2
223	312	44	1
219	313	44	1
211	314	44	3
221	314	44	1
220	315	44	1
204	316	44	1
222	316	44	1
243	318	44	1
206	319	44	1
242	319	44	1
226	320	44	2
231	320	44	1
224	321	44	1
220	312	45	1
216	316	45	1
222	317	45	1
148	223	20	1
155	228	20	1
206	235	20	1
126	238	20	1
120	242	20	1
168	264	20	1
158	266	20	1
214	284	20	1
199	292	20	1
134	302	20	1
213	302	20	1
177	306	20	1
175	309	20	1
158	313	20	1
175	315	20	1
228	316	20	1
162	317	20	1
185	318	20	1
241	320	20	1
234	323	20	1
215	235	21	1
157	273	21	1
167	280	21	1
224	284	21	1
214	297	21	1
230	301	21	1
257	312	21	1
