x	y	z	STING mediated induction of host immune responses
192	289	38	1
201	289	38	2
217	289	38	1
231	289	38	2
232	289	38	1
234	289	38	2
203	290	38	1
191	291	38	1
206	291	38	1
210	291	38	2
233	291	38	2
189	292	38	1
194	292	38	1
197	292	38	1
199	292	38	1
201	292	38	1
208	292	38	1
221	292	38	1
229	292	38	1
232	292	38	4
197	293	38	2
198	293	38	2
202	293	38	2
205	293	38	1
208	293	38	1
218	293	38	1
223	293	38	1
224	293	38	1
225	293	38	1
227	293	38	1
229	293	38	3
230	293	38	1
238	293	38	1
206	294	38	1
211	294	38	1
212	294	38	2
213	294	38	1
228	294	38	3
235	294	38	2
239	294	38	1
243	294	38	1
192	295	38	1
197	295	38	1
203	295	38	1
218	295	38	1
221	295	38	1
229	295	38	1
231	295	38	1
234	295	38	1
235	295	38	1
238	295	38	1
198	296	38	1
204	296	38	1
207	296	38	1
217	296	38	1
233	296	38	2
235	296	38	1
236	296	38	1
239	296	38	1
241	296	38	1
223	297	38	1
224	297	38	1
225	297	38	1
227	297	38	1
229	297	38	1
231	297	38	1
234	297	38	2
236	297	38	1
237	297	38	1
240	297	38	1
244	297	38	1
230	298	38	1
231	298	38	1
233	298	38	1
193	299	38	1
196	299	38	1
226	299	38	1
232	299	38	2
235	299	38	1
236	299	38	1
237	299	38	1
241	299	38	2
204	300	38	2
227	300	38	1
230	300	38	1
239	300	38	1
241	300	38	1
230	301	38	1
236	301	38	2
226	302	38	1
231	302	38	1
232	302	38	1
233	302	38	2
228	303	38	1
234	303	38	3
225	304	38	2
227	304	38	1
228	304	38	1
236	304	38	1
244	304	38	2
246	304	38	2
233	305	38	1
235	305	38	2
236	305	38	2
245	305	38	2
229	306	38	1
236	306	38	1
193	307	38	1
224	307	38	1
225	307	38	1
237	307	38	1
239	307	38	1
241	307	38	1
244	307	38	1
226	308	38	1
243	308	38	3
206	309	38	1
220	309	38	1
223	309	38	1
224	309	38	1
229	309	38	2
241	309	38	1
244	309	38	1
217	310	38	1
219	310	38	1
228	310	38	1
230	310	38	2
232	310	38	1
220	311	38	1
221	311	38	1
227	311	38	1
228	311	38	1
230	311	38	1
237	311	38	1
219	312	38	1
222	312	38	2
230	312	38	1
240	312	38	1
241	312	38	2
217	313	38	1
218	313	38	2
219	313	38	1
221	313	38	1
222	313	38	2
228	313	38	1
238	313	38	1
240	313	38	1
242	313	38	1
245	313	38	1
236	314	38	1
237	314	38	1
223	315	38	1
226	315	38	2
229	315	38	1
236	315	38	1
238	315	38	2
241	315	38	1
243	315	38	1
225	316	38	2
228	316	38	1
236	316	38	1
238	316	38	1
244	316	38	1
211	317	38	3
221	317	38	1
226	317	38	1
230	317	38	2
235	317	38	1
236	317	38	2
242	317	38	1
243	317	38	1
230	318	38	1
232	318	38	1
233	318	38	1
236	318	38	1
237	318	38	1
231	319	38	1
234	319	38	1
237	319	38	1
239	319	38	1
233	320	38	1
231	321	38	1
231	322	38	1
219	323	38	2
232	323	38	1
233	324	38	1
215	265	39	3
237	265	39	1
217	268	39	1
219	269	39	1
192	270	39	1
201	270	39	1
216	270	39	2
217	270	39	1
218	271	39	1
214	273	39	1
215	273	39	1
214	274	39	1
212	275	39	1
213	275	39	1
213	277	39	1
195	278	39	1
210	278	39	1
214	278	39	1
221	278	39	2
212	279	39	1
215	280	39	1
218	280	39	1
212	282	39	2
214	282	39	1
196	283	39	1
237	283	39	1
216	284	39	1
191	285	39	1
199	285	39	1
187	286	39	1
193	286	39	1
196	286	39	2
201	286	39	1
203	286	39	2
221	286	39	1
187	287	39	2
198	287	39	2
205	287	39	1
219	287	39	1
239	287	39	2
193	288	39	1
205	288	39	1
206	288	39	1
217	288	39	1
193	289	39	1
195	289	39	1
211	289	39	2
217	289	39	1
186	290	39	1
190	290	39	1
218	290	39	1
233	290	39	1
204	291	39	1
213	291	39	1
217	291	39	2
235	291	39	1
238	291	39	1
239	291	39	1
240	291	39	1
210	292	39	1
212	292	39	1
236	292	39	1
240	292	39	1
242	292	39	1
207	293	39	1
220	293	39	1
229	293	39	3
234	293	39	2
241	293	39	1
205	294	39	1
228	294	39	1
230	294	39	1
237	294	39	1
241	294	39	1
203	295	39	1
207	295	39	1
220	295	39	2
223	295	39	1
226	295	39	1
227	295	39	1
234	295	39	1
236	295	39	2
243	295	39	1
197	296	39	2
202	296	39	1
206	296	39	1
219	296	39	1
226	296	39	1
228	296	39	1
195	297	39	1
197	297	39	2
199	297	39	1
205	297	39	1
215	297	39	1
216	297	39	1
223	297	39	1
225	297	39	1
230	297	39	1
234	297	39	1
236	297	39	1
240	297	39	1
241	297	39	1
243	297	39	1
201	298	39	1
202	298	39	1
203	298	39	1
214	298	39	3
226	298	39	2
231	298	39	1
232	298	39	1
240	298	39	1
214	299	39	1
225	299	39	1
226	299	39	1
233	299	39	1
236	299	39	1
237	299	39	2
241	299	39	2
243	299	39	1
228	300	39	1
229	300	39	1
230	300	39	2
232	300	39	2
233	300	39	1
235	300	39	1
234	301	39	1
226	302	39	1
230	303	39	1
239	303	39	1
210	304	39	1
237	304	39	1
238	305	39	2
240	305	39	1
241	305	39	1
210	306	39	1
227	306	39	1
230	306	39	2
241	306	39	2
198	307	39	1
224	307	39	1
232	307	39	2
194	308	39	1
222	308	39	1
225	308	39	2
226	308	39	2
229	308	39	1
235	308	39	1
243	308	39	1
212	309	39	1
227	309	39	1
242	309	39	2
195	310	39	1
196	310	39	2
217	310	39	3
218	310	39	1
219	310	39	2
225	310	39	1
228	310	39	2
217	311	39	1
224	311	39	1
229	311	39	1
233	311	39	1
217	312	39	1
220	312	39	1
229	312	39	1
230	312	39	1
232	312	39	2
240	312	39	1
242	312	39	4
225	313	39	1
227	313	39	1
235	313	39	1
238	313	39	1
239	313	39	1
240	313	39	1
241	313	39	2
217	314	39	1
219	314	39	1
236	314	39	1
238	314	39	1
225	315	39	1
239	315	39	1
242	315	39	1
243	315	39	2
245	315	39	1
217	316	39	1
239	316	39	2
244	316	39	1
232	317	39	1
242	317	39	1
231	318	39	1
223	319	39	1
228	319	39	1
237	319	39	1
214	320	39	2
226	320	39	1
229	320	39	1
241	320	39	1
218	321	39	1
232	321	39	1
230	322	39	2
233	322	39	1
212	324	39	1
212	325	39	1
214	274	40	1
201	278	40	1
197	283	40	1
237	283	40	1
195	284	40	1
194	285	40	1
206	286	40	1
194	287	40	1
204	287	40	1
211	288	40	1
193	289	40	1
193	290	40	1
211	290	40	1
218	290	40	2
192	291	40	1
225	291	40	1
189	292	40	1
191	292	40	1
208	292	40	1
210	292	40	1
212	292	40	1
235	292	40	1
192	293	40	1
213	293	40	1
214	293	40	1
223	293	40	1
229	293	40	2
217	294	40	2
239	294	40	2
234	295	40	1
198	296	40	1
211	296	40	2
236	296	40	1
205	297	40	2
215	297	40	1
229	297	40	1
230	297	40	1
203	298	40	1
215	298	40	2
223	298	40	1
225	298	40	1
228	298	40	1
230	298	40	1
224	299	40	2
236	299	40	1
242	299	40	1
227	300	40	1
236	300	40	1
228	301	40	1
236	301	40	1
232	302	40	2
234	303	40	1
241	304	40	1
245	304	40	1
223	305	40	1
229	305	40	1
210	306	40	1
214	306	40	1
226	306	40	1
230	306	40	1
239	306	40	1
242	306	40	1
192	307	40	1
194	307	40	1
202	307	40	1
223	307	40	1
227	307	40	1
228	307	40	1
241	307	40	1
242	307	40	1
228	308	40	1
233	308	40	1
241	308	40	1
203	309	40	2
220	309	40	1
224	309	40	2
226	309	40	1
232	309	40	1
240	309	40	1
221	310	40	1
222	310	40	3
225	310	40	1
229	310	40	1
242	310	40	1
196	311	40	1
219	311	40	1
234	311	40	1
237	311	40	1
241	311	40	1
242	311	40	1
217	312	40	2
220	312	40	1
229	312	40	1
242	312	40	1
215	313	40	2
219	313	40	1
220	313	40	1
223	313	40	1
236	313	40	1
243	313	40	1
236	314	40	1
237	314	40	1
238	314	40	2
217	315	40	2
219	315	40	1
240	315	40	1
243	315	40	1
220	316	40	1
221	316	40	2
237	316	40	3
243	316	40	1
242	317	40	2
220	318	40	1
238	318	40	1
246	318	40	2
215	319	40	2
230	319	40	1
239	319	40	1
240	319	40	1
241	319	40	1
242	319	40	1
232	320	40	1
241	320	40	1
216	321	40	1
230	321	40	2
229	322	40	1
230	322	40	1
233	322	40	1
212	325	40	1
193	280	41	1
193	293	41	1
195	294	41	1
209	294	41	1
210	294	41	1
225	294	41	2
199	296	41	1
224	297	41	1
235	300	41	1
229	302	41	1
222	303	41	3
228	304	41	1
223	305	41	1
226	305	41	1
228	305	41	1
231	305	41	2
222	306	41	1
223	306	41	1
230	306	41	1
229	307	41	2
211	308	41	2
225	308	41	1
229	308	41	1
241	308	41	1
196	309	41	1
223	309	41	1
225	309	41	1
196	310	41	1
211	310	41	2
223	310	41	1
231	310	41	3
239	310	41	1
233	311	41	1
235	312	41	1
242	312	41	1
221	313	41	2
222	313	41	1
238	314	41	1
242	314	41	2
218	315	41	1
216	316	41	1
221	316	41	2
236	316	41	1
237	316	41	2
246	316	41	1
218	317	41	1
223	317	41	1
244	317	41	1
217	318	41	1
218	318	41	2
229	318	41	1
230	318	41	1
240	318	41	2
241	318	41	3
246	318	41	1
242	319	41	1
243	319	41	1
245	319	41	1
230	320	41	1
231	320	41	1
240	320	41	2
230	321	41	1
240	321	41	1
228	322	41	1
230	322	41	1
228	323	41	1
230	323	41	3
214	326	41	3
215	297	42	2
213	302	42	1
221	302	42	1
222	303	42	1
227	305	42	1
220	306	42	1
221	307	42	1
227	307	42	1
223	308	42	1
240	308	42	2
223	309	42	1
224	309	42	2
221	310	42	1
238	310	42	1
239	310	42	1
241	310	42	1
221	311	42	1
223	311	42	1
218	312	42	1
220	312	42	1
221	312	42	1
222	312	42	1
223	312	42	1
243	312	42	1
226	313	42	1
240	313	42	1
225	314	42	1
242	314	42	1
217	315	42	1
219	315	42	1
220	315	42	1
221	315	42	2
225	316	42	1
226	316	42	1
241	316	42	1
218	317	42	1
223	317	42	1
232	317	42	1
238	317	42	1
240	317	42	2
218	318	42	1
219	318	42	1
240	318	42	1
246	318	42	2
228	319	42	2
228	320	42	3
229	320	42	2
230	320	42	1
229	321	42	2
230	321	42	1
226	322	42	1
227	304	43	2
228	305	43	2
221	307	43	2
222	307	43	1
222	308	43	1
220	309	43	2
221	311	43	1
222	311	43	1
225	311	43	2
239	311	43	1
211	312	43	1
220	312	43	2
238	313	43	1
240	313	43	1
229	315	43	1
238	315	43	1
204	316	43	1
223	316	43	1
241	316	43	2
238	317	43	2
217	319	43	1
227	320	43	1
215	324	43	1
220	304	44	2
220	305	44	2
220	306	44	1
223	309	44	1
211	310	44	1
224	310	44	1
219	313	44	2
211	314	44	1
221	314	44	4
237	314	44	2
222	315	44	1
230	315	44	1
204	316	44	1
230	317	44	1
238	317	44	1
230	318	44	1
206	319	44	3
242	319	44	3
226	320	44	1
228	320	44	1
231	320	44	1
229	321	44	1
224	322	44	1
216	316	45	1
222	317	45	1
