x	y	z	CREB1 phosphorylation through the activation of Adenylate Cyclase
206	290	38	1
223	290	38	1
191	291	38	1
202	291	38	2
211	291	38	1
234	291	38	2
238	291	38	1
196	292	38	1
197	292	38	1
208	292	38	1
237	292	38	1
239	292	38	1
220	293	38	1
225	293	38	1
226	293	38	2
230	293	38	1
234	293	38	1
206	294	38	1
217	294	38	1
225	294	38	1
234	294	38	1
235	294	38	1
237	294	38	1
242	294	38	2
202	295	38	1
204	295	38	1
218	295	38	1
227	295	38	1
230	295	38	1
207	296	38	1
221	296	38	1
235	296	38	1
239	296	38	1
204	297	38	1
220	297	38	1
223	297	38	1
227	297	38	1
234	297	38	1
240	297	38	1
242	297	38	1
243	297	38	1
244	297	38	1
192	298	38	1
200	298	38	2
215	298	38	1
216	298	38	1
226	298	38	1
237	298	38	1
193	299	38	1
204	299	38	1
214	299	38	1
227	299	38	1
228	299	38	1
231	299	38	1
236	299	38	1
237	299	38	1
239	299	38	1
243	299	38	1
245	299	38	1
204	300	38	1
225	300	38	1
227	300	38	2
230	300	38	1
241	300	38	1
242	300	38	1
233	301	38	1
226	302	38	4
227	302	38	1
228	302	38	1
235	302	38	1
237	302	38	1
234	303	38	1
225	304	38	1
228	304	38	1
229	304	38	1
237	304	38	1
240	304	38	2
243	304	38	1
229	305	38	1
233	305	38	2
234	305	38	2
244	305	38	1
245	305	38	2
210	306	38	3
246	306	38	1
224	307	38	1
237	307	38	1
241	307	38	1
243	307	38	1
222	309	38	1
228	309	38	1
233	309	38	1
241	309	38	1
243	309	38	1
244	309	38	1
217	310	38	2
217	311	38	1
231	311	38	1
237	311	38	1
219	312	38	1
221	312	38	1
228	312	38	1
242	312	38	1
229	313	38	1
236	313	38	1
244	313	38	2
219	314	38	1
241	314	38	1
227	315	38	1
229	315	38	2
230	315	38	2
235	315	38	1
240	316	38	1
244	316	38	1
211	317	38	1
232	317	38	2
237	317	38	1
243	317	38	1
230	318	38	1
232	318	38	1
238	319	38	1
221	321	38	1
231	321	38	1
220	322	38	1
220	323	38	1
235	323	38	1
216	270	39	1
214	273	39	1
215	273	39	1
213	275	39	1
216	275	39	1
218	276	39	1
214	277	39	1
208	278	39	1
206	279	39	1
215	282	39	1
226	282	39	1
190	283	39	1
196	283	39	1
206	284	39	1
196	286	39	1
201	286	39	1
205	286	39	1
216	286	39	1
187	287	39	2
188	287	39	1
198	287	39	1
187	288	39	1
189	289	39	1
201	289	39	1
203	289	39	1
211	289	39	1
197	290	39	1
204	290	39	1
207	290	39	1
210	290	39	1
218	290	39	1
193	291	39	1
199	291	39	1
213	291	39	2
225	291	39	1
238	291	39	1
188	292	39	2
213	292	39	1
230	292	39	1
236	292	39	1
199	293	39	1
205	293	39	2
209	293	39	1
238	293	39	2
221	294	39	1
234	294	39	1
237	294	39	1
238	294	39	1
204	295	39	1
212	295	39	1
227	295	39	1
241	295	39	1
243	295	39	1
202	296	39	1
206	296	39	1
219	296	39	1
223	296	39	1
237	296	39	1
194	297	39	1
203	297	39	2
221	297	39	1
223	297	39	1
235	297	39	1
241	297	39	1
202	298	39	1
203	298	39	1
219	298	39	1
224	298	39	1
231	298	39	1
233	298	39	2
240	298	39	1
231	299	39	1
233	299	39	1
227	300	39	2
228	300	39	1
229	301	39	1
226	302	39	1
239	303	39	1
228	304	39	1
235	304	39	2
243	304	39	1
194	305	39	1
227	305	39	1
240	305	39	1
223	306	39	1
225	306	39	1
213	307	39	1
225	307	39	1
229	307	39	2
220	308	39	2
223	308	39	1
225	308	39	1
243	308	39	1
216	309	39	1
229	309	39	1
235	309	39	1
242	309	39	1
195	310	39	1
225	310	39	1
218	311	39	1
219	311	39	1
224	311	39	1
227	311	39	1
233	311	39	1
236	311	39	1
246	311	39	1
218	312	39	1
219	312	39	1
220	312	39	1
222	312	39	1
230	312	39	1
241	312	39	1
225	313	39	1
228	313	39	1
235	313	39	1
216	314	39	1
220	314	39	1
229	314	39	1
234	314	39	1
238	314	39	1
239	314	39	1
240	314	39	1
220	315	39	1
217	316	39	1
241	316	39	2
242	316	39	1
211	317	39	1
235	317	39	1
230	318	39	1
235	318	39	2
223	319	39	1
230	319	39	1
217	320	39	1
229	320	39	1
231	320	39	1
234	320	39	2
238	320	39	1
241	320	39	1
231	322	39	1
233	322	39	1
220	324	39	1
212	325	39	2
212	327	39	1
201	278	40	1
193	280	40	1
190	283	40	1
192	283	40	1
237	283	40	3
191	285	40	1
192	289	40	1
193	289	40	1
191	291	40	1
225	291	40	1
189	292	40	1
208	292	40	1
210	292	40	2
209	293	40	1
213	293	40	1
225	293	40	1
217	294	40	1
225	294	40	1
237	294	40	1
238	294	40	1
204	295	40	1
225	295	40	1
200	296	40	1
188	297	40	1
207	297	40	1
221	297	40	1
203	298	40	2
223	298	40	1
230	298	40	1
235	298	40	1
199	299	40	1
222	299	40	1
225	299	40	1
237	299	40	1
242	299	40	1
212	300	40	1
225	300	40	1
231	302	40	1
232	302	40	1
233	302	40	1
243	302	40	1
232	305	40	1
242	305	40	1
214	306	40	1
229	306	40	1
239	306	40	2
242	306	40	1
202	307	40	1
240	307	40	1
241	307	40	1
233	308	40	1
239	308	40	3
241	308	40	1
195	309	40	1
220	309	40	1
226	309	40	2
232	309	40	1
219	310	40	1
196	311	40	1
220	311	40	1
222	311	40	1
225	311	40	1
235	311	40	1
242	311	40	1
216	312	40	1
217	312	40	1
218	312	40	1
219	312	40	3
221	312	40	1
217	313	40	1
223	313	40	1
234	313	40	1
241	313	40	1
242	314	40	1
219	315	40	1
237	315	40	1
221	316	40	1
243	316	40	3
219	317	40	1
221	317	40	1
236	317	40	1
236	318	40	1
238	318	40	1
241	318	40	1
243	318	40	1
243	319	40	1
232	320	40	1
216	321	40	2
227	321	40	1
240	321	40	1
212	325	40	1
231	300	41	2
232	304	41	1
221	305	41	1
229	305	41	1
231	305	41	1
219	307	41	1
223	307	41	1
227	307	41	1
229	307	41	1
229	308	41	1
220	310	41	1
223	310	41	1
240	310	41	1
221	311	41	1
222	311	41	1
233	311	41	1
241	311	41	1
217	312	41	2
221	312	41	1
225	312	41	1
235	312	41	2
242	312	41	1
223	313	41	2
239	313	41	1
245	313	41	2
221	314	41	1
228	314	41	1
238	314	41	1
236	316	41	1
237	316	41	1
238	316	41	1
243	316	41	1
246	316	41	1
249	316	41	1
218	317	41	1
221	317	41	1
229	318	41	1
246	318	41	1
240	320	41	1
216	321	41	1
229	321	41	1
228	323	41	1
230	323	41	1
236	323	41	1
213	302	42	2
221	302	42	1
223	302	42	1
212	305	42	1
214	305	42	1
220	305	42	1
239	306	42	1
220	308	42	1
227	308	42	1
240	308	42	2
226	309	42	1
221	310	42	1
239	311	42	1
240	311	42	1
242	311	42	1
218	312	42	1
217	313	42	1
218	313	42	1
221	313	42	1
240	313	42	1
221	314	42	1
225	314	42	1
221	315	42	2
222	315	42	1
230	315	42	1
240	315	42	1
225	316	42	2
231	316	42	1
218	317	42	1
240	317	42	1
217	318	42	1
218	318	42	1
228	318	42	1
243	318	42	1
246	318	42	2
228	320	42	1
231	322	42	1
222	311	43	1
225	311	43	1
234	311	43	1
241	311	43	1
211	312	43	2
220	312	43	1
240	313	43	1
238	314	43	1
238	315	43	1
204	316	43	1
230	316	43	2
228	318	43	1
215	324	43	1
220	304	44	1
220	309	44	2
223	309	44	2
235	311	44	1
223	312	44	1
223	313	44	1
221	314	44	1
237	314	44	1
241	314	44	1
230	315	44	1
238	315	44	1
223	318	44	2
230	318	44	1
242	319	44	1
230	321	44	1
220	312	45	1
216	316	45	1
