x	y	z	Factors involved in megakaryocyte development and platelet production
208	289	38	1
215	289	38	2
188	290	38	1
191	290	38	2
198	290	38	1
199	290	38	2
200	290	38	1
203	290	38	4
207	290	38	1
211	290	38	2
216	290	38	1
220	290	38	1
223	290	38	1
224	290	38	1
238	290	38	2
189	291	38	1
192	291	38	1
200	291	38	2
207	291	38	1
211	291	38	1
220	291	38	1
222	291	38	1
223	291	38	1
232	291	38	1
233	291	38	2
234	291	38	2
196	292	38	1
201	292	38	1
207	292	38	1
220	292	38	2
221	292	38	1
229	292	38	1
234	292	38	1
238	292	38	1
196	293	38	1
198	293	38	1
205	293	38	1
208	293	38	1
217	293	38	2
218	293	38	1
224	293	38	1
227	293	38	3
231	293	38	1
233	293	38	1
237	293	38	3
238	293	38	2
239	293	38	1
202	294	38	2
205	294	38	1
206	294	38	1
221	294	38	2
226	294	38	1
230	294	38	1
234	294	38	1
235	294	38	1
240	294	38	1
198	295	38	1
202	295	38	1
203	295	38	1
204	295	38	1
207	295	38	1
216	295	38	1
229	295	38	1
230	295	38	3
233	295	38	2
237	295	38	1
238	295	38	1
244	295	38	1
198	296	38	1
201	296	38	3
205	296	38	2
207	296	38	1
217	296	38	1
221	296	38	1
222	296	38	1
228	296	38	1
233	296	38	1
235	296	38	2
237	296	38	2
239	296	38	1
241	296	38	2
242	296	38	1
243	296	38	1
201	297	38	1
203	297	38	1
219	297	38	2
220	297	38	1
223	297	38	1
230	297	38	1
231	297	38	1
233	297	38	1
236	297	38	3
240	297	38	1
243	297	38	1
244	297	38	1
192	298	38	1
226	298	38	1
228	298	38	3
233	298	38	2
243	298	38	1
193	299	38	1
196	299	38	1
214	299	38	1
227	299	38	2
228	299	38	1
232	299	38	1
236	299	38	1
237	299	38	1
241	299	38	1
225	300	38	2
230	300	38	1
234	300	38	2
241	300	38	4
242	300	38	1
229	301	38	1
230	301	38	2
236	301	38	1
238	301	38	1
228	302	38	1
235	302	38	2
237	302	38	1
227	303	38	1
231	303	38	1
234	303	38	1
241	303	38	1
225	304	38	1
229	304	38	1
230	304	38	1
232	304	38	1
237	304	38	2
240	304	38	1
243	304	38	1
244	304	38	1
246	304	38	2
229	305	38	2
230	305	38	1
232	305	38	1
234	305	38	2
241	305	38	1
227	306	38	2
229	306	38	3
232	306	38	1
239	306	38	1
242	306	38	1
246	306	38	1
223	307	38	1
226	307	38	1
227	307	38	2
234	307	38	1
237	307	38	2
241	307	38	1
243	307	38	1
244	307	38	1
223	308	38	1
226	308	38	1
240	308	38	1
241	308	38	1
195	309	38	3
206	309	38	1
223	309	38	1
224	309	38	1
226	309	38	1
227	309	38	1
228	309	38	1
241	309	38	3
219	310	38	1
222	310	38	1
223	310	38	2
224	310	38	1
225	310	38	1
227	310	38	1
230	310	38	1
236	310	38	1
241	310	38	1
213	311	38	1
217	311	38	2
218	311	38	2
219	311	38	1
221	311	38	1
225	311	38	1
227	311	38	3
235	311	38	1
217	312	38	1
218	312	38	3
219	312	38	2
220	312	38	1
222	312	38	1
229	312	38	3
230	312	38	1
242	312	38	2
220	313	38	2
221	313	38	1
223	313	38	1
228	313	38	1
234	313	38	1
236	313	38	1
240	313	38	1
241	313	38	3
244	313	38	1
217	314	38	1
219	314	38	3
232	314	38	1
237	314	38	2
239	314	38	1
241	314	38	1
211	315	38	1
214	315	38	1
220	315	38	1
226	315	38	1
227	315	38	1
229	315	38	1
230	315	38	1
236	315	38	3
239	315	38	1
243	315	38	1
225	316	38	1
234	316	38	3
238	316	38	2
240	316	38	1
242	316	38	1
226	317	38	2
231	317	38	1
235	317	38	3
220	318	38	1
231	318	38	1
235	318	38	2
241	318	38	1
230	319	38	1
231	319	38	1
232	319	38	1
234	319	38	1
237	319	38	1
241	319	38	2
229	320	38	2
221	321	38	1
229	321	38	2
231	322	38	1
233	322	38	2
219	323	38	2
235	323	38	1
233	324	38	2
237	265	39	1
191	268	39	3
217	268	39	2
188	269	39	1
219	269	39	2
201	270	39	3
216	270	39	2
217	270	39	1
218	271	39	1
213	274	39	1
213	275	39	1
216	275	39	2
212	277	39	1
213	277	39	1
195	278	39	2
208	278	39	2
221	278	39	1
216	279	39	1
215	280	39	1
221	280	39	2
223	281	39	3
195	282	39	1
215	282	39	1
196	283	39	1
203	283	39	1
200	284	39	2
203	284	39	2
205	284	39	1
206	284	39	1
207	284	39	1
216	284	39	1
192	285	39	1
195	285	39	1
197	285	39	3
199	285	39	1
205	286	39	1
206	286	39	3
216	286	39	2
188	287	39	2
190	287	39	1
191	287	39	1
205	287	39	2
207	287	39	1
222	287	39	1
239	287	39	2
187	288	39	1
210	288	39	1
195	289	39	1
217	289	39	2
239	289	39	1
186	290	39	1
192	290	39	1
200	290	39	1
215	290	39	1
233	290	39	1
191	291	39	1
199	291	39	1
206	291	39	3
207	291	39	4
222	291	39	1
225	291	39	1
233	291	39	2
235	291	39	1
238	291	39	1
239	291	39	1
240	291	39	1
188	292	39	1
197	292	39	1
208	292	39	1
210	292	39	1
211	292	39	1
221	292	39	1
225	292	39	1
226	292	39	3
234	292	39	2
235	292	39	1
200	293	39	2
207	293	39	2
208	293	39	3
209	293	39	1
220	293	39	3
221	293	39	2
222	293	39	1
227	293	39	2
229	293	39	1
238	293	39	1
240	293	39	1
201	294	39	2
204	294	39	1
213	294	39	1
221	294	39	1
225	294	39	1
230	294	39	1
234	294	39	1
236	294	39	1
237	294	39	1
242	294	39	1
203	295	39	2
204	295	39	2
212	295	39	1
229	295	39	1
234	295	39	1
236	295	39	2
238	295	39	2
241	295	39	2
243	295	39	1
197	296	39	2
200	296	39	1
219	296	39	2
220	296	39	2
222	296	39	1
223	296	39	1
228	296	39	1
234	296	39	2
236	296	39	1
194	297	39	2
196	297	39	1
197	297	39	1
200	297	39	1
203	297	39	1
205	297	39	1
215	297	39	2
216	297	39	1
220	297	39	1
221	297	39	2
223	297	39	1
225	297	39	1
231	297	39	2
233	297	39	1
235	297	39	1
236	297	39	1
243	297	39	1
203	298	39	1
215	298	39	1
225	298	39	1
228	298	39	1
229	298	39	1
230	298	39	1
233	298	39	1
239	298	39	2
214	299	39	2
222	299	39	1
225	299	39	1
228	299	39	1
230	299	39	1
231	299	39	1
236	299	39	1
242	299	39	1
243	299	39	3
214	300	39	1
227	300	39	1
228	300	39	2
229	300	39	1
231	300	39	1
232	300	39	1
240	300	39	1
228	301	39	1
229	301	39	1
233	301	39	1
231	302	39	1
233	302	39	1
240	302	39	1
226	303	39	1
227	303	39	1
228	303	39	1
233	303	39	1
235	303	39	3
239	303	39	3
227	304	39	1
228	304	39	2
194	305	39	1
212	305	39	2
236	305	39	1
238	305	39	2
240	305	39	1
241	305	39	2
242	305	39	1
223	306	39	1
224	306	39	2
230	306	39	1
240	306	39	1
241	306	39	2
242	306	39	1
198	307	39	1
213	307	39	1
214	307	39	1
223	307	39	1
227	307	39	2
235	307	39	2
241	307	39	1
194	308	39	1
216	308	39	3
222	308	39	1
225	308	39	1
226	308	39	1
227	308	39	1
229	308	39	2
233	308	39	2
241	308	39	1
242	308	39	1
212	309	39	2
215	309	39	2
223	309	39	1
226	309	39	1
233	309	39	1
234	309	39	1
235	309	39	1
242	309	39	1
196	310	39	2
198	310	39	3
220	310	39	1
221	310	39	1
223	310	39	1
224	310	39	1
225	310	39	1
242	310	39	1
211	311	39	1
217	311	39	3
218	311	39	1
219	311	39	2
220	311	39	1
227	311	39	1
228	311	39	1
229	311	39	1
230	311	39	1
232	311	39	1
233	311	39	2
235	311	39	3
211	312	39	1
218	312	39	1
219	312	39	2
231	312	39	2
238	312	39	1
240	312	39	1
241	312	39	1
244	312	39	2
217	313	39	1
218	313	39	3
224	313	39	1
225	313	39	1
228	313	39	2
229	313	39	1
230	313	39	2
236	313	39	1
238	313	39	1
239	313	39	1
240	313	39	1
216	314	39	2
218	314	39	1
219	314	39	1
238	314	39	1
239	314	39	1
240	314	39	3
241	314	39	1
242	314	39	1
219	315	39	1
225	315	39	1
229	315	39	2
239	315	39	3
240	315	39	1
243	315	39	1
245	315	39	1
217	316	39	2
225	316	39	1
232	317	39	2
235	317	39	2
237	317	39	1
230	318	39	2
231	318	39	1
235	318	39	2
238	318	39	1
220	319	39	1
223	319	39	1
233	319	39	1
237	319	39	1
226	320	39	2
230	320	39	1
231	320	39	1
234	320	39	2
241	320	39	1
215	321	39	2
229	321	39	1
230	322	39	3
233	322	39	1
234	322	39	1
232	323	39	2
220	324	39	1
208	327	39	1
214	274	40	2
201	278	40	1
193	280	40	1
193	281	40	1
190	283	40	1
192	283	40	2
237	283	40	2
195	284	40	1
197	284	40	2
191	285	40	1
204	285	40	1
206	285	40	1
196	286	40	1
206	286	40	1
194	287	40	1
204	287	40	1
202	288	40	1
193	289	40	1
193	290	40	1
191	291	40	1
196	291	40	1
206	291	40	2
225	291	40	1
189	292	40	1
191	292	40	1
208	292	40	2
210	292	40	1
212	292	40	1
192	293	40	1
197	293	40	2
204	293	40	1
207	293	40	2
209	293	40	1
214	293	40	1
216	293	40	1
223	293	40	2
229	293	40	2
234	293	40	1
207	294	40	3
209	294	40	1
210	294	40	1
221	294	40	1
225	294	40	1
227	294	40	1
228	294	40	1
237	294	40	1
239	294	40	2
220	295	40	2
227	295	40	2
234	295	40	1
198	296	40	2
200	296	40	1
203	296	40	1
205	296	40	2
206	296	40	1
215	296	40	2
234	296	40	3
240	296	40	1
205	297	40	2
215	297	40	1
203	298	40	1
216	298	40	1
223	298	40	1
225	298	40	1
226	298	40	1
229	298	40	1
235	298	40	2
199	299	40	3
214	299	40	1
222	299	40	1
230	299	40	1
237	299	40	2
212	300	40	1
227	300	40	4
215	301	40	1
229	301	40	2
236	301	40	1
237	301	40	1
232	302	40	1
237	302	40	1
243	302	40	1
228	303	40	2
234	303	40	1
229	304	40	1
235	304	40	1
241	304	40	2
245	304	40	1
230	305	40	1
213	306	40	1
225	306	40	3
228	306	40	1
239	306	40	2
192	307	40	1
226	307	40	2
234	307	40	2
240	307	40	1
241	307	40	1
242	307	40	2
195	309	40	1
218	309	40	1
222	309	40	1
226	309	40	2
227	309	40	2
194	310	40	2
217	310	40	1
219	310	40	1
226	310	40	4
231	310	40	1
242	310	40	2
217	311	40	1
219	311	40	3
220	311	40	2
221	311	40	2
225	311	40	1
228	311	40	1
240	311	40	1
242	311	40	1
220	312	40	1
221	312	40	1
232	312	40	1
240	312	40	1
242	312	40	3
215	313	40	1
216	313	40	1
218	313	40	2
220	313	40	3
223	313	40	2
234	313	40	1
235	313	40	2
236	313	40	1
240	313	40	1
241	313	40	1
217	314	40	1
219	314	40	1
220	314	40	1
225	314	40	1
237	314	40	1
239	314	40	1
242	314	40	1
243	314	40	1
217	315	40	1
219	315	40	2
220	315	40	1
221	315	40	1
230	315	40	1
235	315	40	1
238	315	40	1
241	315	40	1
243	315	40	1
245	315	40	1
217	316	40	1
221	316	40	2
236	316	40	2
238	316	40	2
242	316	40	1
243	316	40	2
221	317	40	1
227	317	40	1
235	317	40	1
236	317	40	1
242	317	40	1
220	318	40	1
229	318	40	1
231	318	40	2
236	318	40	1
243	318	40	1
215	319	40	1
218	319	40	1
219	319	40	1
221	319	40	1
232	319	40	1
239	319	40	1
241	319	40	1
217	320	40	1
223	320	40	2
240	320	40	1
216	321	40	2
240	321	40	1
229	322	40	2
230	322	40	1
233	322	40	1
230	323	40	1
229	324	40	1
212	325	40	2
213	329	40	1
193	280	41	1
197	282	41	1
225	293	41	1
195	294	41	2
209	294	41	2
210	294	41	1
213	294	41	1
217	294	41	1
213	297	41	1
214	298	41	2
226	298	41	1
227	299	41	1
231	300	41	1
227	304	41	1
232	304	41	1
221	305	41	2
224	305	41	2
226	305	41	1
227	305	41	2
229	305	41	1
217	306	41	1
224	306	41	1
219	307	41	1
227	307	41	2
229	307	41	1
220	308	41	1
222	308	41	2
224	308	41	1
225	308	41	1
226	308	41	1
229	308	41	2
243	308	41	2
196	309	41	1
240	309	41	1
196	310	41	1
219	310	41	3
220	310	41	4
240	310	41	1
220	311	41	1
222	311	41	1
223	311	41	2
236	311	41	1
216	312	41	1
221	312	41	1
241	312	41	1
221	313	41	1
222	313	41	1
223	313	41	2
241	313	41	1
220	314	41	2
221	314	41	1
232	314	41	1
238	314	41	1
239	314	41	1
242	314	41	1
218	315	41	1
230	315	41	1
219	316	41	2
238	316	41	2
240	316	41	1
243	316	41	1
221	317	41	1
240	317	41	1
242	317	41	1
217	318	41	1
229	318	41	2
230	318	41	1
240	318	41	1
223	319	41	1
230	319	41	1
240	320	41	1
241	320	41	1
229	321	41	1
228	322	41	1
230	322	41	3
231	322	41	1
230	323	41	1
236	323	41	2
231	300	42	1
220	303	42	1
220	304	42	2
229	305	42	1
223	306	42	2
231	306	42	1
227	307	42	1
240	308	42	1
220	309	42	1
224	309	42	2
226	309	42	2
235	309	42	3
221	310	42	1
238	310	42	1
241	310	42	2
222	311	42	1
236	311	42	1
239	311	42	2
214	312	42	1
218	312	42	1
222	312	42	1
223	312	42	2
241	312	42	1
242	312	42	1
244	312	42	1
218	313	42	1
224	313	42	1
226	313	42	1
234	313	42	2
240	313	42	2
244	313	42	1
221	314	42	1
225	314	42	1
219	315	42	2
220	315	42	2
230	315	42	1
241	315	42	1
218	316	42	2
220	316	42	1
221	316	42	1
225	316	42	1
227	316	42	1
228	316	42	1
231	316	42	1
238	316	42	1
243	316	42	1
223	317	42	1
226	317	42	2
227	317	42	1
232	317	42	1
238	317	42	2
239	317	42	1
240	317	42	1
217	318	42	2
218	318	42	1
220	318	42	1
231	318	42	1
243	318	42	2
245	318	42	1
246	318	42	1
247	318	42	2
226	319	42	2
227	319	42	2
229	319	42	1
230	319	42	1
232	319	42	3
241	319	42	1
226	320	42	2
231	320	42	1
218	321	42	1
230	321	42	1
239	321	42	1
231	322	42	1
220	304	43	1
220	305	43	1
221	307	43	1
222	307	43	1
220	308	43	1
242	309	43	1
218	310	43	1
219	310	43	1
221	311	43	2
225	311	43	1
234	311	43	1
238	311	43	1
241	311	43	2
238	314	43	2
223	315	43	1
230	315	43	1
204	316	43	1
219	316	43	3
241	316	43	1
227	317	43	1
217	318	43	2
218	318	43	1
227	319	43	1
227	321	43	1
215	324	43	1
220	305	44	3
220	306	44	1
220	308	44	1
223	308	44	1
220	309	44	2
223	309	44	1
219	310	44	2
224	310	44	1
219	311	44	2
225	311	44	2
235	311	44	1
239	311	44	1
223	312	44	1
223	313	44	1
229	313	44	1
221	314	44	1
241	314	44	3
238	315	44	1
222	316	44	1
242	317	44	1
223	318	44	1
243	318	44	2
223	319	44	2
228	320	44	1
224	322	44	1
220	312	45	2
132	228	20	1
137	232	20	1
130	233	20	1
154	234	20	1
126	235	20	1
173	237	20	1
147	240	20	1
214	242	20	1
201	243	20	1
248	254	20	1
193	259	20	1
147	260	20	1
224	260	20	1
245	260	20	1
231	261	20	1
124	265	20	1
151	268	20	1
162	268	20	1
212	268	20	1
213	268	20	1
151	269	20	1
119	271	20	1
120	272	20	1
144	272	20	1
221	275	20	1
231	276	20	1
189	277	20	1
260	277	20	1
175	279	20	1
106	282	20	1
161	283	20	1
268	285	20	1
151	286	20	1
126	288	20	1
218	288	20	1
147	289	20	1
106	291	20	1
178	296	20	1
256	297	20	1
114	302	20	1
213	302	20	1
157	304	20	1
237	305	20	1
118	307	20	1
234	307	20	1
260	308	20	1
107	311	20	1
93	312	20	1
174	313	20	1
197	313	20	1
182	316	20	1
234	316	20	2
259	316	20	1
110	317	20	1
177	317	20	1
233	317	20	1
256	321	20	1
157	322	20	1
257	322	20	1
118	323	20	1
234	323	20	1
236	323	20	1
169	324	20	1
185	324	20	1
181	325	20	1
228	325	20	1
214	326	20	1
183	328	20	1
207	334	20	1
233	337	20	1
219	343	20	1
229	343	20	1
242	344	20	1
218	359	20	1
159	225	21	1
177	225	21	1
135	239	21	1
178	239	21	1
107	257	21	1
178	273	21	1
117	276	21	2
224	282	21	1
271	282	21	1
223	286	21	1
187	304	21	1
190	304	21	1
240	304	21	1
231	306	21	1
238	306	21	1
260	308	21	1
230	310	21	1
204	314	21	1
214	315	21	1
264	321	21	1
243	323	21	1
96	326	21	1
259	334	21	1
231	340	21	1
145	235	22	1
134	238	22	1
134	242	22	1
165	268	22	1
271	287	22	1
264	306	22	1
205	307	22	1
191	323	22	1
100	332	22	1
178	334	22	1
240	343	22	1
157	231	23	1
197	259	23	1
164	273	23	1
176	282	23	1
172	284	23	1
264	303	23	1
267	306	23	1
181	307	23	1
257	310	23	1
260	311	23	1
261	312	23	1
232	314	23	1
263	314	23	1
245	315	23	1
265	317	23	1
162	324	23	1
259	326	23	1
203	328	23	1
160	227	24	1
146	236	24	1
236	299	24	1
235	302	24	1
236	304	24	1
263	304	24	1
259	307	24	1
260	308	24	1
176	314	24	1
153	331	24	1
157	228	25	1
135	241	25	1
230	251	25	1
225	253	25	1
180	274	25	1
176	281	25	1
199	289	25	1
264	307	25	1
262	314	25	1
131	241	26	1
124	271	26	1
231	307	26	1
258	315	26	1
146	235	27	1
182	239	27	1
128	270	27	1
230	310	27	1
146	235	28	1
248	236	28	1
136	237	28	1
171	283	28	1
192	292	28	1
230	306	28	1
230	310	28	1
240	317	28	1
94	328	28	1
168	283	29	1
276	283	29	1
167	284	29	2
199	308	29	1
208	312	29	1
209	313	29	1
93	330	29	1
172	239	30	1
179	241	30	1
129	259	30	1
123	270	30	1
126	270	30	1
210	309	30	1
96	327	30	1
188	241	31	1
176	243	31	1
184	243	31	1
126	256	31	1
148	259	31	1
257	263	31	1
125	270	31	1
140	274	31	1
162	282	31	1
261	282	31	1
164	288	31	1
94	332	31	1
124	271	32	1
157	277	32	1
275	281	32	1
164	283	32	1
112	312	32	1
187	348	32	1
175	243	33	1
200	246	33	1
257	258	33	1
261	267	33	1
127	271	33	1
164	278	33	1
161	284	33	1
121	300	33	1
118	301	33	1
115	308	33	1
205	312	33	1
245	314	33	1
116	225	34	1
138	243	34	1
130	258	34	1
127	263	34	1
154	267	34	1
164	268	34	1
129	269	34	1
266	270	34	1
163	271	34	1
157	283	34	1
120	296	34	1
118	308	34	1
186	308	34	1
241	318	34	1
202	320	34	1
213	341	34	1
201	344	34	1
198	347	34	1
113	227	35	1
129	236	35	1
139	238	35	1
140	241	35	1
149	260	35	1
255	295	35	1
169	300	35	1
120	306	35	1
187	308	35	1
184	311	35	1
191	311	35	1
246	313	35	1
122	319	35	1
124	320	35	1
134	325	35	1
183	333	35	1
189	333	35	1
212	342	35	1
187	347	35	1
193	351	35	1
182	354	35	1
194	354	35	1
138	236	36	1
144	254	36	1
255	259	36	1
157	270	36	1
124	288	36	1
190	310	36	1
186	333	36	1
203	333	36	1
182	356	36	1
172	232	37	1
136	242	37	1
144	243	37	1
129	261	37	1
132	274	37	1
173	300	37	1
178	302	37	1
195	311	37	1
185	333	37	1
185	334	37	1
191	343	37	1
138	232	38	1
138	233	38	1
140	248	38	1
137	272	38	1
140	284	38	1
255	294	38	1
242	324	38	1
240	328	38	1
148	330	38	1
209	340	38	1
211	347	38	1
121	231	39	1
169	241	39	1
168	242	39	1
167	244	39	1
236	254	39	1
151	261	39	1
166	261	39	1
146	263	39	1
153	264	39	1
156	267	39	1
151	269	39	1
233	276	39	1
142	284	39	1
166	297	39	1
171	297	39	1
171	299	39	1
260	300	39	1
261	300	39	1
139	319	39	1
219	332	39	1
202	345	39	1
248	347	39	1
114	219	40	1
196	233	40	1
146	236	40	1
146	238	40	1
136	239	40	1
143	239	40	1
164	241	40	1
175	243	40	1
127	245	40	1
125	249	40	1
232	251	40	1
154	257	40	1
152	261	40	1
146	262	40	1
168	262	40	1
165	269	40	1
151	271	40	1
165	272	40	1
156	273	40	1
143	279	40	1
134	283	40	1
133	292	40	1
140	293	40	1
133	303	40	1
171	303	40	2
117	318	40	1
242	327	40	1
216	332	40	1
222	342	40	1
165	240	41	1
138	243	41	1
164	243	41	1
143	253	41	1
146	259	41	1
168	262	41	1
172	262	41	1
143	266	41	1
150	273	41	1
246	276	41	1
129	277	41	1
153	278	41	1
137	282	41	1
134	284	41	1
218	285	41	1
252	298	41	1
167	301	41	1
129	308	41	1
148	327	41	1
249	329	41	1
214	342	41	1
203	235	42	1
146	263	42	1
149	283	42	1
138	284	42	2
149	284	42	1
141	287	42	1
130	293	42	1
152	294	42	1
150	299	42	1
125	300	42	1
129	300	42	1
143	302	42	1
132	331	42	1
176	332	42	1
194	336	42	1
235	353	42	1
178	247	43	1
172	260	43	1
147	263	43	1
144	265	43	1
147	267	43	1
142	270	43	1
145	275	43	1
182	275	43	1
148	276	43	1
135	302	43	1
192	332	43	1
231	352	43	1
137	228	44	1
177	258	44	1
158	263	44	1
210	263	44	1
147	271	44	1
152	276	44	1
140	296	44	1
136	298	44	1
126	304	44	1
143	237	45	1
149	280	45	1
150	280	45	1
145	292	45	1
140	294	45	1
167	326	45	1
150	281	46	1
143	299	46	1
134	303	46	1
232	343	46	1
137	297	48	1
139	263	49	1
128	307	49	1
169	308	49	1
186	354	49	1
127	235	50	1
