x	y	z	Interleukin-1 signaling
219	269	38	1
193	270	38	1
188	271	38	1
211	271	38	1
217	271	38	1
218	271	38	1
217	272	38	1
236	272	38	1
201	273	38	1
208	273	38	1
210	273	38	1
213	273	38	1
213	274	38	1
218	274	38	3
240	274	38	1
189	275	38	1
206	275	38	1
216	275	38	1
217	275	38	2
210	276	38	1
213	276	38	3
214	276	38	1
205	277	38	1
206	277	38	2
207	277	38	1
210	277	38	1
219	277	38	1
203	278	38	1
209	278	38	1
214	278	38	1
215	278	38	3
218	278	38	2
221	278	38	1
177	279	38	1
194	279	38	1
206	279	38	1
208	279	38	1
212	279	38	1
217	279	38	3
209	280	38	1
210	280	38	1
211	280	38	1
190	281	38	1
191	281	38	1
193	281	38	1
210	281	38	1
211	281	38	1
215	281	38	2
193	282	38	1
208	282	38	2
211	282	38	1
222	282	38	1
223	282	38	1
203	283	38	2
210	283	38	1
191	284	38	1
195	284	38	1
196	284	38	1
199	284	38	1
215	284	38	1
190	285	38	3
191	285	38	1
193	285	38	3
195	285	38	1
204	285	38	1
205	285	38	2
208	285	38	1
216	285	38	1
217	285	38	2
188	286	38	1
208	286	38	1
232	286	38	2
233	286	38	1
237	286	38	1
204	287	38	2
215	287	38	1
220	287	38	1
222	287	38	1
192	288	38	2
197	288	38	1
202	288	38	1
206	288	38	1
220	288	38	1
224	288	38	1
185	289	38	1
189	289	38	2
200	289	38	1
203	289	38	1
215	289	38	1
217	289	38	1
219	289	38	1
231	289	38	1
234	289	38	2
192	290	38	1
193	290	38	1
203	290	38	1
207	290	38	1
209	290	38	2
220	290	38	1
192	291	38	1
200	291	38	2
206	291	38	1
214	291	38	1
222	291	38	1
223	291	38	1
234	291	38	1
189	292	38	2
194	292	38	1
196	292	38	1
207	292	38	1
208	292	38	1
211	292	38	1
221	292	38	1
232	292	38	1
237	292	38	1
239	292	38	2
198	293	38	1
199	293	38	1
204	293	38	1
206	293	38	1
217	293	38	1
220	293	38	1
226	293	38	1
237	293	38	1
238	293	38	1
239	293	38	2
240	293	38	1
202	294	38	2
204	294	38	2
213	294	38	1
228	294	38	1
234	294	38	1
235	294	38	1
239	294	38	1
240	294	38	1
197	295	38	2
216	295	38	1
227	295	38	1
233	295	38	1
235	295	38	1
237	295	38	2
197	296	38	1
198	296	38	1
200	296	38	1
201	296	38	1
202	296	38	1
204	296	38	2
206	296	38	1
217	296	38	1
228	296	38	1
233	296	38	1
235	296	38	1
240	296	38	1
242	296	38	1
195	297	38	1
199	297	38	1
203	297	38	2
219	297	38	3
220	297	38	1
223	297	38	1
226	297	38	1
231	297	38	1
241	297	38	2
242	297	38	1
224	298	38	1
228	298	38	2
231	298	38	1
233	298	38	1
240	298	38	1
243	298	38	1
193	299	38	2
204	299	38	1
214	299	38	2
227	299	38	1
228	299	38	1
236	299	38	1
237	299	38	1
239	299	38	1
241	299	38	1
233	300	38	1
234	300	38	1
239	300	38	2
241	300	38	1
242	300	38	1
230	301	38	2
235	301	38	1
226	302	38	1
232	302	38	1
233	302	38	2
235	302	38	1
231	303	38	1
227	304	38	1
228	304	38	1
230	304	38	1
232	304	38	1
234	304	38	1
236	304	38	1
237	304	38	1
240	304	38	3
244	304	38	1
226	305	38	1
232	305	38	1
233	305	38	2
241	305	38	1
232	306	38	2
242	306	38	2
193	307	38	2
224	307	38	2
225	307	38	1
226	307	38	1
227	307	38	1
237	307	38	1
243	307	38	1
229	308	38	1
242	308	38	1
195	309	38	2
222	309	38	2
227	309	38	2
228	309	38	1
233	309	38	1
219	310	38	1
220	310	38	1
221	310	38	1
222	310	38	1
223	310	38	1
225	310	38	1
228	310	38	1
229	310	38	1
232	310	38	1
233	310	38	1
236	310	38	1
222	311	38	1
225	311	38	1
226	311	38	2
231	311	38	1
235	311	38	2
244	311	38	1
218	312	38	1
219	312	38	1
220	312	38	1
222	312	38	1
227	312	38	1
231	312	38	1
240	312	38	1
242	312	38	1
220	313	38	1
229	313	38	1
235	313	38	1
236	313	38	2
242	313	38	1
244	313	38	1
245	313	38	1
200	314	38	1
230	314	38	1
240	314	38	1
220	315	38	1
221	315	38	1
226	315	38	1
235	315	38	1
237	315	38	1
238	315	38	2
241	315	38	1
244	315	38	1
225	316	38	4
211	317	38	2
214	317	38	2
219	317	38	1
230	317	38	2
236	317	38	1
237	317	38	1
238	317	38	2
239	317	38	1
242	317	38	1
243	317	38	1
212	318	38	1
220	318	38	1
230	318	38	1
231	318	38	2
232	318	38	1
233	318	38	2
240	318	38	2
241	318	38	1
243	318	38	2
234	319	38	1
241	319	38	1
231	320	38	1
232	320	38	1
233	320	38	2
212	321	38	1
219	323	38	2
232	323	38	1
215	265	39	1
237	265	39	2
188	269	39	2
219	269	39	1
192	270	39	1
216	270	39	1
217	270	39	1
218	271	39	2
189	273	39	1
212	275	39	1
213	275	39	1
212	277	39	2
213	277	39	1
214	277	39	1
216	278	39	1
212	279	39	1
215	280	39	1
218	280	39	1
221	280	39	1
212	282	39	1
215	282	39	3
226	282	39	1
215	283	39	3
205	284	39	2
206	284	39	1
207	284	39	2
191	285	39	1
193	286	39	1
205	286	39	1
221	286	39	1
196	287	39	1
219	287	39	3
239	287	39	1
193	288	39	1
195	288	39	2
224	288	39	1
189	289	39	1
190	289	39	1
195	289	39	1
217	289	39	1
239	289	39	1
186	290	39	1
195	290	39	1
207	290	39	2
211	290	39	1
193	291	39	1
199	291	39	1
207	291	39	1
213	291	39	2
214	291	39	1
235	291	39	1
238	291	39	1
188	292	39	1
221	292	39	1
225	292	39	2
226	292	39	1
230	292	39	1
197	293	39	1
200	293	39	1
207	293	39	1
209	293	39	1
222	293	39	1
234	293	39	1
200	294	39	1
201	294	39	1
221	294	39	1
225	294	39	1
233	294	39	2
237	294	39	1
242	294	39	1
197	295	39	1
207	295	39	1
220	295	39	2
224	295	39	1
226	295	39	1
227	295	39	1
236	295	39	1
238	295	39	1
240	295	39	1
241	295	39	1
200	296	39	1
205	296	39	1
213	296	39	1
219	296	39	1
226	296	39	1
228	296	39	1
237	296	39	1
239	296	39	1
197	297	39	1
198	297	39	1
199	297	39	1
215	297	39	1
220	297	39	1
223	297	39	1
224	297	39	1
231	297	39	1
234	297	39	1
240	297	39	2
241	297	39	1
243	297	39	1
201	298	39	2
202	298	39	1
203	298	39	1
213	298	39	1
214	298	39	1
229	298	39	1
232	298	39	2
239	298	39	1
240	298	39	1
225	299	39	1
226	299	39	1
230	299	39	1
233	299	39	2
236	299	39	1
243	299	39	1
227	300	39	1
232	300	39	1
233	300	39	2
224	301	39	1
227	301	39	1
226	302	39	1
240	302	39	1
228	303	39	2
225	304	39	1
234	304	39	2
243	304	39	1
212	305	39	1
223	305	39	1
226	305	39	1
229	305	39	1
236	305	39	2
241	305	39	2
242	305	39	1
223	306	39	1
224	306	39	1
230	306	39	1
235	306	39	1
240	306	39	1
241	306	39	1
226	307	39	3
229	307	39	3
232	307	39	1
235	307	39	2
241	307	39	1
194	308	39	1
220	308	39	1
222	308	39	1
223	308	39	1
225	308	39	1
218	309	39	1
220	309	39	1
221	309	39	2
223	309	39	1
226	309	39	2
227	309	39	1
234	309	39	1
195	310	39	1
196	310	39	1
198	310	39	1
222	310	39	1
226	310	39	1
228	310	39	1
221	311	39	1
222	311	39	1
224	311	39	1
226	311	39	2
229	311	39	2
231	311	39	1
196	312	39	2
211	312	39	1
218	312	39	1
220	312	39	1
229	312	39	1
230	312	39	1
238	312	39	1
241	312	39	1
242	312	39	1
220	313	39	1
225	313	39	1
230	313	39	2
236	313	39	1
238	313	39	2
218	314	39	1
219	314	39	1
228	314	39	1
229	314	39	1
240	314	39	1
241	314	39	2
239	315	39	1
245	315	39	1
241	316	39	1
244	316	39	1
211	317	39	1
235	317	39	2
231	318	39	2
237	318	39	2
223	319	39	1
228	319	39	1
217	320	39	1
226	320	39	1
241	320	39	1
219	321	39	1
232	321	39	1
230	322	39	1
220	324	39	1
212	325	39	2
208	327	39	1
214	274	40	1
193	281	40	1
190	283	40	2
192	283	40	1
197	283	40	1
191	285	40	1
204	285	40	2
196	286	40	1
198	286	40	2
204	287	40	1
202	288	40	2
192	289	40	1
211	290	40	1
218	290	40	1
189	292	40	2
206	292	40	1
209	292	40	1
221	292	40	2
227	292	40	1
235	292	40	1
242	292	40	3
214	293	40	1
229	293	40	1
234	293	40	1
209	294	40	1
217	294	40	1
221	294	40	1
227	294	40	1
239	294	40	1
234	295	40	2
198	296	40	2
211	296	40	1
215	296	40	1
217	296	40	2
235	296	40	1
236	296	40	1
236	297	40	1
216	298	40	1
226	298	40	1
229	298	40	1
199	299	40	1
214	299	40	1
224	299	40	2
229	299	40	1
236	299	40	3
242	299	40	1
225	300	40	2
229	300	40	1
236	300	40	1
230	301	40	2
237	302	40	1
243	302	40	1
241	303	40	1
229	304	40	1
243	304	40	1
245	304	40	1
214	305	40	1
232	305	40	1
210	306	40	2
225	306	40	1
229	306	40	1
230	306	40	1
242	306	40	1
192	307	40	1
227	307	40	2
234	307	40	1
241	307	40	2
242	307	40	1
239	308	40	1
215	309	40	1
218	309	40	3
222	309	40	1
223	309	40	1
226	309	40	3
233	309	40	1
217	310	40	1
219	310	40	1
226	310	40	1
229	310	40	1
239	310	40	1
217	311	40	1
234	311	40	2
217	312	40	2
218	312	40	2
229	312	40	2
232	312	40	2
242	312	40	1
243	312	40	1
215	313	40	1
218	313	40	1
223	313	40	1
238	313	40	2
240	313	40	1
241	313	40	1
239	314	40	1
242	314	40	1
217	315	40	1
220	315	40	1
229	315	40	1
230	315	40	1
239	315	40	1
240	315	40	1
241	315	40	1
217	316	40	1
236	316	40	1
238	316	40	1
243	316	40	1
207	317	40	1
218	317	40	1
226	317	40	2
227	317	40	1
235	317	40	2
242	317	40	2
215	319	40	1
230	319	40	1
242	319	40	1
217	320	40	3
230	320	40	1
240	320	40	1
230	321	40	2
240	321	40	1
229	322	40	1
230	322	40	1
233	322	40	1
212	324	40	1
213	329	40	1
197	282	41	1
193	293	41	1
225	293	41	1
195	294	41	1
217	294	41	1
225	294	41	1
199	296	41	1
224	297	41	1
214	298	41	1
226	298	41	1
235	301	41	1
232	304	41	1
217	306	41	1
222	306	41	2
230	306	41	1
219	307	41	1
220	308	41	2
225	308	41	1
226	308	41	1
229	308	41	1
239	308	41	1
223	309	41	1
239	309	41	2
211	310	41	1
221	310	41	1
222	310	41	1
223	311	41	1
236	311	41	1
216	312	41	1
217	312	41	1
235	312	41	1
240	312	41	1
242	312	41	1
219	313	41	1
221	313	41	2
222	313	41	1
238	313	41	2
244	313	41	1
221	314	41	1
228	314	41	3
242	314	41	2
243	314	41	1
230	315	41	1
238	315	41	1
243	315	41	1
216	316	41	1
220	316	41	1
221	317	41	1
235	317	41	1
242	317	41	1
245	317	41	1
230	318	41	1
243	318	41	1
231	320	41	1
240	320	41	1
241	320	41	1
229	321	41	1
214	326	41	1
215	297	42	1
213	302	42	1
222	303	42	1
220	304	42	1
212	305	42	1
214	305	42	2
227	305	42	1
220	306	42	3
231	306	42	1
239	306	42	1
221	307	42	1
226	307	42	1
220	308	42	1
223	308	42	2
239	308	42	1
240	308	42	1
224	309	42	1
226	309	42	1
236	309	42	1
222	310	42	1
238	310	42	1
239	310	42	1
222	311	42	2
223	311	42	1
239	311	42	1
242	311	42	1
220	312	42	1
241	312	42	2
221	313	42	1
223	313	42	1
226	313	42	1
234	313	42	1
244	313	42	1
219	315	42	2
220	315	42	1
221	315	42	1
222	315	42	1
230	315	42	1
218	316	42	2
225	316	42	1
231	316	42	1
238	316	42	1
239	316	42	1
241	316	42	2
223	317	42	2
224	317	42	2
232	317	42	1
217	318	42	1
218	318	42	1
229	318	42	1
245	318	42	1
246	318	42	1
247	318	42	1
226	319	42	2
227	319	42	1
230	319	42	1
226	320	42	1
229	320	42	1
241	320	42	1
224	321	42	1
229	321	42	1
231	322	42	1
225	303	43	2
220	304	43	3
228	305	43	1
222	307	43	1
222	308	43	1
223	308	43	1
219	310	43	3
222	310	43	2
236	311	43	1
239	311	43	1
219	312	43	1
220	312	43	2
238	313	43	1
240	313	43	1
237	314	43	1
223	315	43	2
238	315	43	1
241	316	43	1
238	317	43	2
228	318	43	1
217	319	43	1
244	319	43	2
226	322	43	1
220	306	44	1
220	308	44	1
223	308	44	2
220	309	44	1
223	309	44	1
211	310	44	1
219	310	44	2
224	310	44	1
234	310	44	3
243	312	44	4
230	315	44	1
238	315	44	2
225	317	44	1
223	318	44	1
243	318	44	1
206	319	44	2
226	320	44	1
231	320	44	1
229	321	44	1
242	321	44	1
