x	y	z	Signaling by FGFR
211	315	37	1
227	315	37	1
229	315	37	2
230	315	37	1
236	315	37	1
239	315	37	1
234	316	37	2
240	316	37	2
241	316	37	3
235	317	37	3
236	317	37	2
237	317	37	1
238	317	37	3
235	318	37	1
232	319	37	2
237	319	37	2
228	320	37	2
231	322	37	2
233	322	37	1
228	260	38	1
216	261	38	1
225	261	38	3
227	261	38	3
228	261	38	1
238	261	38	1
227	262	38	1
238	262	38	1
232	263	38	2
219	264	38	1
230	265	38	1
189	266	38	2
211	266	38	1
229	266	38	2
237	266	38	2
219	267	38	1
188	268	38	1
211	268	38	1
187	269	38	1
194	269	38	2
209	269	38	2
211	269	38	2
217	269	38	1
219	269	38	1
232	270	38	1
188	271	38	1
193	271	38	1
211	271	38	2
216	271	38	1
217	271	38	1
203	272	38	1
211	272	38	2
214	272	38	2
215	272	38	2
217	272	38	1
218	272	38	1
208	273	38	1
210	273	38	1
214	273	38	1
217	273	38	1
209	274	38	1
211	274	38	3
212	274	38	1
213	274	38	1
216	274	38	2
217	274	38	1
218	274	38	3
203	275	38	1
207	275	38	1
213	275	38	1
215	275	38	1
216	275	38	2
217	275	38	2
191	276	38	1
207	276	38	2
208	276	38	2
210	276	38	2
211	276	38	1
213	276	38	2
214	276	38	3
219	276	38	2
194	277	38	1
205	277	38	2
207	277	38	2
209	277	38	2
210	277	38	3
213	277	38	1
214	277	38	1
215	277	38	1
220	277	38	3
203	278	38	1
206	278	38	1
208	278	38	1
209	278	38	1
213	278	38	1
214	278	38	1
221	278	38	1
222	278	38	1
177	279	38	2
194	279	38	1
206	279	38	2
208	279	38	1
209	279	38	1
210	279	38	1
212	279	38	1
214	279	38	1
193	280	38	1
208	280	38	1
209	280	38	1
210	280	38	4
214	280	38	4
215	280	38	1
221	280	38	2
191	281	38	1
192	281	38	1
208	281	38	1
210	281	38	1
212	281	38	1
213	281	38	1
215	281	38	1
189	282	38	3
191	282	38	1
193	282	38	2
213	282	38	3
214	282	38	1
222	282	38	3
223	282	38	1
189	283	38	1
203	283	38	2
207	283	38	3
210	283	38	2
214	283	38	1
217	283	38	3
219	283	38	1
185	284	38	3
193	284	38	2
195	284	38	1
199	284	38	1
201	284	38	1
215	284	38	1
191	285	38	1
193	285	38	2
195	285	38	1
201	285	38	1
204	285	38	1
205	285	38	1
208	285	38	1
216	285	38	1
217	285	38	3
232	285	38	1
188	286	38	1
193	286	38	1
198	286	38	1
203	286	38	1
204	286	38	2
206	286	38	1
216	286	38	3
218	286	38	1
219	286	38	1
230	286	38	3
232	286	38	4
233	286	38	1
188	287	38	2
192	287	38	1
193	287	38	2
215	287	38	1
217	287	38	3
219	287	38	1
220	287	38	2
222	287	38	1
230	287	38	2
232	287	38	1
187	288	38	3
188	288	38	1
189	288	38	1
190	288	38	2
192	288	38	1
193	288	38	1
197	288	38	2
214	288	38	3
219	288	38	1
224	288	38	1
235	288	38	1
236	288	38	2
187	289	38	1
192	289	38	1
193	289	38	1
204	289	38	2
207	289	38	3
208	289	38	2
217	289	38	2
219	289	38	2
231	289	38	1
233	289	38	1
192	290	38	1
193	290	38	1
198	290	38	1
199	290	38	1
203	290	38	1
206	290	38	1
218	290	38	1
224	290	38	1
192	291	38	1
200	291	38	1
204	291	38	1
206	291	38	1
207	291	38	1
210	291	38	3
214	291	38	1
220	291	38	1
222	291	38	1
232	291	38	1
194	292	38	1
196	292	38	2
197	292	38	1
199	292	38	1
201	292	38	1
207	292	38	2
208	292	38	2
211	292	38	2
220	292	38	1
223	292	38	1
229	292	38	1
234	292	38	1
237	292	38	1
239	292	38	1
240	292	38	1
197	293	38	1
198	293	38	1
200	293	38	1
202	293	38	2
208	293	38	1
217	293	38	1
218	293	38	1
225	293	38	1
227	293	38	1
230	293	38	1
231	293	38	1
234	293	38	1
239	293	38	1
240	293	38	1
199	294	38	2
202	294	38	1
205	294	38	1
210	294	38	1
212	294	38	1
213	294	38	1
217	294	38	1
221	294	38	1
225	294	38	1
226	294	38	2
230	294	38	2
234	294	38	2
235	294	38	1
236	294	38	1
240	294	38	1
243	294	38	1
192	295	38	2
198	295	38	1
203	295	38	1
204	295	38	3
221	295	38	2
225	295	38	1
230	295	38	1
232	295	38	1
233	295	38	1
234	295	38	1
238	295	38	2
240	295	38	1
198	296	38	1
201	296	38	1
205	296	38	1
207	296	38	1
221	296	38	1
222	296	38	2
228	296	38	1
232	296	38	1
233	296	38	2
235	296	38	1
237	296	38	4
239	296	38	3
199	297	38	2
203	297	38	1
204	297	38	2
205	297	38	2
220	297	38	3
223	297	38	1
225	297	38	1
226	297	38	1
227	297	38	2
234	297	38	2
237	297	38	3
239	297	38	1
241	297	38	2
242	297	38	2
244	297	38	1
200	298	38	5
215	298	38	3
216	298	38	2
224	298	38	3
225	298	38	2
228	298	38	1
230	298	38	2
233	298	38	1
237	298	38	2
244	298	38	3
196	299	38	2
204	299	38	3
226	299	38	1
227	299	38	1
228	299	38	1
229	299	38	2
237	299	38	2
239	299	38	3
240	299	38	1
241	299	38	2
242	299	38	2
243	299	38	3
244	299	38	3
218	300	38	1
225	300	38	1
227	300	38	2
228	300	38	2
230	300	38	2
239	300	38	1
242	300	38	1
229	301	38	2
230	301	38	2
233	301	38	1
238	301	38	1
226	302	38	1
227	302	38	1
231	302	38	1
233	302	38	3
234	302	38	1
237	302	38	1
239	302	38	1
245	302	38	1
227	303	38	1
228	303	38	1
229	303	38	2
231	303	38	1
233	303	38	1
234	303	38	2
241	303	38	3
225	304	38	3
227	304	38	2
228	304	38	1
230	304	38	2
232	304	38	2
233	304	38	2
236	304	38	1
237	304	38	1
240	304	38	1
245	304	38	1
227	305	38	1
229	305	38	3
232	305	38	3
235	305	38	1
236	305	38	1
244	305	38	2
245	305	38	2
210	306	38	1
226	306	38	1
229	306	38	2
232	306	38	3
242	306	38	2
193	307	38	2
223	307	38	3
224	307	38	1
225	307	38	1
227	307	38	2
237	307	38	2
239	307	38	1
243	307	38	2
226	308	38	1
235	308	38	1
240	308	38	3
241	308	38	1
242	308	38	1
243	308	38	1
195	309	38	3
206	309	38	2
220	309	38	3
222	309	38	1
223	309	38	2
225	309	38	1
226	309	38	1
229	309	38	2
241	309	38	1
242	309	38	2
243	309	38	3
244	309	38	2
222	310	38	1
226	310	38	1
227	310	38	1
229	310	38	2
232	310	38	1
233	310	38	1
213	311	38	1
214	311	38	1
217	311	38	1
218	311	38	3
219	311	38	2
220	311	38	1
222	311	38	2
226	311	38	1
227	311	38	1
230	311	38	2
235	311	38	1
237	311	38	3
244	311	38	1
219	312	38	1
220	312	38	4
221	312	38	1
222	312	38	1
226	312	38	2
227	312	38	2
229	312	38	2
232	312	38	1
234	312	38	2
241	312	38	4
242	312	38	2
216	313	38	2
217	313	38	2
221	313	38	2
222	313	38	1
223	313	38	1
229	313	38	1
234	313	38	3
235	313	38	1
238	313	38	1
240	313	38	1
242	313	38	1
244	313	38	1
200	314	38	1
219	314	38	1
230	314	38	4
232	314	38	1
237	314	38	3
238	314	38	1
239	314	38	1
240	314	38	4
241	314	38	2
213	315	38	1
214	315	38	1
220	315	38	2
223	315	38	3
225	315	38	2
229	315	38	1
235	315	38	1
243	315	38	1
225	316	38	1
226	316	38	2
228	316	38	1
238	316	38	1
239	316	38	1
240	316	38	2
242	316	38	2
244	316	38	1
211	317	38	2
226	317	38	1
230	317	38	2
231	317	38	1
232	317	38	3
235	317	38	1
236	317	38	1
239	317	38	1
242	317	38	3
220	318	38	1
230	318	38	1
231	318	38	1
232	318	38	1
233	318	38	2
240	318	38	2
241	318	38	1
243	318	38	2
218	319	38	2
231	319	38	2
232	319	38	1
234	319	38	2
237	319	38	1
241	319	38	2
242	319	38	2
230	320	38	3
231	320	38	1
232	320	38	1
233	320	38	1
212	321	38	2
221	321	38	1
229	321	38	1
231	321	38	3
233	321	38	1
231	322	38	1
236	322	38	4
220	323	38	1
232	323	38	1
235	323	38	2
233	324	38	1
215	265	39	2
237	265	39	2
191	268	39	2
217	268	39	2
188	269	39	2
219	269	39	1
216	270	39	1
217	270	39	1
189	273	39	3
213	274	39	1
214	274	39	2
212	275	39	2
214	275	39	2
216	275	39	1
218	276	39	1
204	277	39	2
213	277	39	2
208	278	39	1
210	278	39	1
214	278	39	1
220	278	39	1
221	278	39	1
206	279	39	1
215	279	39	4
215	280	39	2
221	280	39	3
204	281	39	2
217	281	39	2
190	282	39	1
195	282	39	2
215	282	39	1
190	283	39	2
191	283	39	1
196	283	39	1
201	283	39	3
202	283	39	3
203	283	39	1
215	283	39	3
237	283	39	2
193	284	39	2
203	284	39	1
216	284	39	1
191	285	39	2
192	285	39	2
195	285	39	1
197	285	39	2
199	286	39	1
203	286	39	1
205	286	39	1
206	286	39	1
216	286	39	2
221	286	39	3
233	286	39	1
187	287	39	2
188	287	39	1
190	287	39	1
191	287	39	1
196	287	39	1
198	287	39	3
205	287	39	1
215	287	39	1
219	287	39	1
222	287	39	1
239	287	39	2
192	288	39	1
193	288	39	3
205	288	39	1
210	288	39	1
217	288	39	1
218	288	39	2
189	289	39	1
190	289	39	2
191	289	39	1
193	289	39	1
195	289	39	1
201	289	39	1
203	289	39	2
239	289	39	1
186	290	39	2
188	290	39	1
190	290	39	4
195	290	39	1
197	290	39	1
200	290	39	1
204	290	39	2
207	290	39	1
210	290	39	1
211	290	39	1
218	290	39	2
233	290	39	3
238	290	39	3
190	291	39	1
207	291	39	1
213	291	39	1
233	291	39	2
238	291	39	1
240	291	39	1
188	292	39	2
208	292	39	3
211	292	39	1
212	292	39	1
213	292	39	1
226	292	39	2
230	292	39	1
234	292	39	1
242	292	39	1
200	293	39	2
205	293	39	1
207	293	39	1
209	293	39	1
220	293	39	2
222	293	39	2
224	293	39	2
229	293	39	1
234	293	39	1
238	293	39	2
241	293	39	1
201	294	39	1
202	294	39	1
204	294	39	2
205	294	39	1
221	294	39	2
225	294	39	2
233	294	39	4
235	294	39	1
236	294	39	2
237	294	39	1
238	294	39	2
242	294	39	1
204	295	39	3
207	295	39	2
216	295	39	1
223	295	39	3
225	295	39	1
226	295	39	2
229	295	39	1
232	295	39	1
240	295	39	1
241	295	39	2
243	295	39	1
197	296	39	1
200	296	39	2
205	296	39	1
213	296	39	1
215	296	39	1
219	296	39	1
220	296	39	1
222	296	39	1
223	296	39	2
226	296	39	2
228	296	39	3
235	296	39	1
236	296	39	1
239	296	39	3
240	296	39	1
194	297	39	1
195	297	39	1
196	297	39	2
198	297	39	1
199	297	39	2
200	297	39	1
203	297	39	1
206	297	39	1
216	297	39	3
220	297	39	1
221	297	39	1
223	297	39	3
224	297	39	1
232	297	39	1
233	297	39	4
236	297	39	3
200	298	39	3
201	298	39	2
202	298	39	4
203	298	39	1
213	298	39	1
219	298	39	1
223	298	39	1
224	298	39	1
226	298	39	2
239	298	39	2
242	298	39	1
214	299	39	1
224	299	39	2
225	299	39	3
227	299	39	3
228	299	39	2
229	299	39	2
230	299	39	2
236	299	39	1
237	299	39	1
239	299	39	2
242	299	39	1
227	300	39	2
229	300	39	1
231	300	39	1
232	300	39	3
233	300	39	1
235	300	39	2
227	301	39	1
228	301	39	1
233	301	39	1
234	301	39	2
238	301	39	2
228	302	39	1
229	302	39	2
231	302	39	1
240	302	39	3
227	303	39	1
230	303	39	1
231	303	39	1
235	303	39	1
239	303	39	2
210	304	39	1
225	304	39	1
227	304	39	1
231	304	39	1
233	304	39	3
234	304	39	1
237	304	39	1
244	304	39	2
194	305	39	2
223	305	39	1
224	305	39	1
241	305	39	1
242	305	39	1
210	306	39	1
211	306	39	1
223	306	39	1
227	306	39	1
229	306	39	1
241	306	39	1
242	306	39	1
225	307	39	2
226	307	39	1
227	307	39	1
229	307	39	1
241	307	39	2
194	308	39	1
216	308	39	1
221	308	39	1
225	308	39	1
226	308	39	3
227	308	39	1
229	308	39	1
233	308	39	1
235	308	39	2
240	308	39	1
242	308	39	1
195	309	39	1
212	309	39	2
216	309	39	1
223	309	39	1
224	309	39	2
226	309	39	1
232	309	39	1
233	309	39	2
235	309	39	1
239	309	39	2
242	309	39	2
195	310	39	1
219	310	39	2
220	310	39	2
221	310	39	1
222	310	39	1
224	310	39	1
234	310	39	1
239	310	39	3
242	310	39	1
206	311	39	2
211	311	39	1
217	311	39	1
220	311	39	3
224	311	39	2
225	311	39	4
227	311	39	1
228	311	39	1
229	311	39	1
230	311	39	1
232	311	39	1
233	311	39	3
246	311	39	2
218	312	39	1
219	312	39	1
222	312	39	2
228	312	39	1
229	312	39	2
230	312	39	2
231	312	39	2
232	312	39	2
239	312	39	1
242	312	39	3
244	312	39	2
219	313	39	3
220	313	39	1
224	313	39	1
225	313	39	1
229	313	39	1
236	313	39	2
238	313	39	1
240	313	39	1
241	313	39	1
242	313	39	2
243	313	39	1
216	314	39	1
218	314	39	2
219	314	39	1
220	314	39	1
227	314	39	1
228	314	39	2
229	314	39	1
234	314	39	2
235	314	39	2
237	314	39	1
238	314	39	1
239	314	39	2
240	314	39	1
241	314	39	1
242	314	39	1
220	315	39	1
229	315	39	1
230	315	39	2
237	315	39	1
239	315	39	2
242	315	39	1
245	315	39	4
217	316	39	2
229	316	39	1
239	316	39	1
240	316	39	4
241	316	39	2
242	316	39	4
244	316	39	1
211	317	39	1
232	317	39	2
235	317	39	1
236	317	39	1
237	317	39	1
238	317	39	1
229	318	39	2
230	318	39	1
231	318	39	1
238	318	39	2
243	318	39	1
223	319	39	1
228	319	39	2
230	319	39	1
233	319	39	1
217	320	39	2
226	320	39	1
229	320	39	1
234	320	39	1
238	320	39	2
219	321	39	3
233	321	39	1
230	322	39	1
231	322	39	1
233	322	39	4
234	322	39	1
232	323	39	2
234	323	39	1
212	324	39	1
208	327	39	2
212	327	39	1
197	328	39	1
190	283	40	1
192	283	40	2
197	283	40	1
237	283	40	1
195	284	40	1
197	284	40	1
191	285	40	3
194	285	40	2
206	285	40	1
196	286	40	1
194	287	40	2
206	288	40	1
211	288	40	2
192	289	40	2
193	290	40	1
211	290	40	1
218	290	40	3
191	291	40	4
196	291	40	1
206	291	40	1
208	291	40	2
192	292	40	1
199	292	40	1
208	292	40	4
209	292	40	1
212	292	40	2
221	292	40	1
227	292	40	1
235	292	40	1
242	292	40	3
192	293	40	1
197	293	40	2
204	293	40	2
207	293	40	2
209	293	40	1
214	293	40	1
223	293	40	1
234	293	40	1
207	294	40	1
209	294	40	2
210	294	40	2
217	294	40	1
221	294	40	2
225	294	40	1
227	294	40	3
237	294	40	1
239	294	40	3
197	295	40	1
204	295	40	1
225	295	40	1
234	295	40	1
241	295	40	1
203	296	40	3
206	296	40	2
215	296	40	2
234	296	40	1
235	296	40	1
236	296	40	1
240	296	40	2
205	297	40	1
215	297	40	1
221	297	40	3
230	297	40	1
241	297	40	2
203	298	40	2
216	298	40	2
223	298	40	2
228	298	40	1
229	298	40	1
230	298	40	1
231	298	40	1
235	298	40	1
224	299	40	1
231	299	40	3
236	299	40	1
237	299	40	1
242	299	40	2
212	300	40	1
225	300	40	4
236	300	40	2
237	300	40	1
228	301	40	2
229	301	40	1
236	301	40	1
219	302	40	1
231	302	40	1
233	302	40	2
237	302	40	2
243	302	40	3
234	303	40	1
241	304	40	1
243	304	40	2
245	304	40	2
214	305	40	1
223	305	40	2
232	305	40	2
234	305	40	2
242	305	40	2
212	306	40	1
214	306	40	1
224	306	40	2
228	306	40	1
241	306	40	3
242	306	40	2
192	307	40	1
194	307	40	1
234	307	40	1
238	307	40	1
240	307	40	1
225	308	40	1
233	308	40	1
240	308	40	2
241	308	40	1
195	309	40	2
203	309	40	1
218	309	40	1
223	309	40	1
224	309	40	3
226	309	40	2
232	309	40	2
233	309	40	1
194	310	40	2
222	310	40	1
224	310	40	1
225	310	40	1
234	310	40	2
242	310	40	2
196	311	40	1
217	311	40	1
219	311	40	1
220	311	40	2
221	311	40	4
222	311	40	3
225	311	40	1
228	311	40	1
231	311	40	1
234	311	40	1
235	311	40	2
237	311	40	2
240	311	40	3
218	312	40	2
221	312	40	2
229	312	40	5
232	312	40	1
235	312	40	1
240	312	40	1
243	312	40	2
213	313	40	1
217	313	40	3
218	313	40	1
219	313	40	2
220	313	40	1
221	313	40	1
234	313	40	1
236	313	40	2
243	313	40	2
215	314	40	1
217	314	40	1
225	314	40	4
238	314	40	1
239	314	40	1
243	314	40	1
220	315	40	2
230	315	40	3
235	315	40	1
238	315	40	1
239	315	40	3
242	315	40	1
243	315	40	1
216	316	40	1
219	316	40	1
221	316	40	3
236	316	40	2
237	316	40	2
243	316	40	1
221	317	40	1
226	317	40	3
227	317	40	1
235	317	40	1
229	318	40	2
231	318	40	1
240	318	40	1
241	318	40	1
246	318	40	3
215	319	40	1
230	319	40	1
232	319	40	1
241	319	40	1
242	319	40	1
217	320	40	3
221	320	40	4
225	320	40	1
230	320	40	1
240	320	40	1
241	320	40	2
216	321	40	2
227	321	40	1
229	322	40	2
231	322	40	2
228	323	40	1
230	323	40	1
229	324	40	1
212	325	40	1
213	329	40	2
208	330	40	1
193	280	41	3
197	282	41	1
192	292	41	2
217	292	41	1
225	293	41	4
209	294	41	1
213	294	41	1
199	296	41	1
205	296	41	2
204	297	41	1
213	297	41	2
224	297	41	1
214	298	41	1
227	299	41	1
237	299	41	1
230	300	41	2
235	300	41	2
235	301	41	1
229	302	41	2
232	304	41	2
221	305	41	1
224	305	41	1
226	305	41	1
227	305	41	2
228	305	41	1
230	305	41	2
231	305	41	1
217	306	41	1
222	306	41	3
223	306	41	2
224	306	41	2
227	306	41	1
228	306	41	2
230	306	41	1
219	307	41	2
223	307	41	2
225	307	41	2
227	307	41	1
211	308	41	2
220	308	41	1
224	308	41	2
226	308	41	1
239	308	41	2
241	308	41	1
243	308	41	1
220	309	41	1
224	309	41	1
225	309	41	1
239	309	41	2
240	309	41	2
211	310	41	1
220	310	41	1
222	310	41	2
231	310	41	1
239	310	41	1
240	310	41	1
220	311	41	2
223	311	41	1
221	312	41	2
225	312	41	2
234	312	41	2
235	312	41	1
240	312	41	1
242	312	41	3
219	313	41	1
223	313	41	2
238	313	41	2
239	313	41	1
244	313	41	1
245	313	41	1
221	314	41	1
228	314	41	2
232	314	41	1
239	314	41	2
243	314	41	1
249	314	41	1
230	315	41	1
238	315	41	1
219	316	41	2
220	316	41	1
236	316	41	1
237	316	41	2
240	316	41	1
241	316	41	7
243	316	41	1
246	316	41	1
249	316	41	1
218	317	41	2
223	317	41	1
235	317	41	3
242	317	41	1
244	317	41	2
217	318	41	2
219	318	41	1
229	318	41	3
243	318	41	1
246	318	41	1
217	319	41	2
223	319	41	1
242	319	41	2
243	319	41	1
230	320	41	1
240	320	41	1
216	321	41	3
230	321	41	2
231	321	41	2
240	321	41	2
228	322	41	2
228	323	41	1
230	323	41	1
215	297	42	2
228	299	42	1
231	300	42	2
221	301	42	2
221	302	42	1
220	303	42	1
222	303	42	2
214	305	42	2
220	305	42	2
224	305	42	1
220	306	42	1
223	306	42	1
230	306	42	1
231	306	42	1
232	306	42	4
239	306	42	1
221	307	42	2
223	308	42	2
227	308	42	1
241	308	42	1
220	309	42	1
224	309	42	1
226	309	42	2
236	309	42	1
242	309	42	2
238	310	42	1
240	310	42	1
220	311	42	1
221	311	42	1
223	311	42	1
238	311	42	2
240	311	42	2
214	312	42	1
218	312	42	1
221	312	42	1
241	312	42	1
243	312	42	2
217	313	42	2
218	313	42	1
221	313	42	1
224	313	42	2
226	313	42	1
240	313	42	2
244	313	42	1
221	314	42	2
226	314	42	1
236	314	42	1
204	315	42	1
217	315	42	3
220	315	42	2
221	315	42	1
241	315	42	1
218	316	42	4
220	316	42	1
225	316	42	1
226	316	42	1
227	316	42	2
228	316	42	1
238	316	42	1
241	316	42	2
243	316	42	1
221	317	42	2
223	317	42	1
227	317	42	1
232	317	42	2
238	317	42	2
239	317	42	1
240	317	42	1
218	318	42	3
220	318	42	2
228	318	42	1
240	318	42	4
245	318	42	3
246	318	42	1
204	319	42	1
229	319	42	1
231	319	42	1
228	320	42	1
229	320	42	3
230	320	42	3
231	320	42	2
241	320	42	1
218	321	42	1
224	321	42	2
226	322	42	1
225	303	43	2
219	304	43	3
227	304	43	2
220	305	43	3
228	305	43	1
211	308	43	1
220	308	43	3
222	308	43	2
223	308	43	1
242	309	43	2
217	310	43	1
219	310	43	1
222	310	43	1
219	311	43	3
222	311	43	1
236	311	43	3
238	311	43	1
242	312	43	2
236	313	43	1
240	313	43	3
237	314	43	1
223	315	43	1
229	315	43	1
230	315	43	1
238	315	43	1
245	315	43	1
204	316	43	1
219	316	43	1
230	316	43	1
227	317	43	1
238	317	43	1
217	318	43	1
228	318	43	1
229	318	43	2
217	319	43	2
227	321	43	2
229	321	43	1
220	304	44	1
220	306	44	1
223	309	44	1
211	310	44	2
219	310	44	2
224	310	44	1
219	311	44	2
235	311	44	5
239	311	44	4
223	312	44	1
231	312	44	1
243	312	44	1
223	313	44	3
229	313	44	3
221	314	44	2
237	314	44	2
238	315	44	1
204	316	44	2
222	316	44	1
227	317	44	2
238	317	44	1
242	317	44	2
223	318	44	1
230	318	44	1
243	318	44	2
223	319	44	1
226	320	44	2
228	320	44	2
231	320	44	3
229	321	44	1
230	321	44	1
242	321	44	1
224	322	44	1
220	312	45	1
222	317	45	2
