x	y	z	Intracellular signaling by second messengers
239	261	36	1
242	261	36	2
246	261	36	2
192	262	36	1
210	262	36	1
214	262	36	1
215	262	36	3
217	262	36	1
219	262	36	2
222	262	36	2
224	262	36	1
226	262	36	1
227	262	36	1
228	262	36	2
231	262	36	2
232	262	36	1
245	262	36	1
191	263	36	2
210	263	36	1
216	263	36	2
218	263	36	1
221	263	36	1
222	263	36	2
225	263	36	1
227	263	36	1
234	263	36	2
236	263	36	1
237	263	36	3
239	263	36	1
242	263	36	2
245	263	36	2
249	263	36	1
188	264	36	1
206	264	36	3
209	264	36	2
210	264	36	2
212	264	36	1
213	264	36	1
215	264	36	3
216	264	36	1
217	264	36	2
218	264	36	3
222	264	36	1
223	264	36	2
232	264	36	1
238	264	36	1
240	264	36	1
243	264	36	2
246	264	36	2
250	264	36	1
185	265	36	1
188	265	36	1
194	265	36	1
196	265	36	1
209	265	36	2
215	265	36	1
216	265	36	2
222	265	36	1
224	265	36	1
226	265	36	2
231	265	36	2
233	265	36	1
237	265	36	1
243	265	36	1
246	265	36	1
247	265	36	1
186	266	36	3
188	266	36	1
189	266	36	2
196	266	36	2
205	266	36	1
207	266	36	1
215	266	36	1
216	266	36	1
217	266	36	1
219	266	36	1
220	266	36	1
221	266	36	1
223	266	36	1
228	266	36	1
229	266	36	1
230	266	36	1
232	266	36	1
233	266	36	1
234	266	36	1
237	266	36	1
238	266	36	1
241	266	36	1
243	266	36	1
244	266	36	2
248	266	36	1
192	267	36	1
196	267	36	2
202	267	36	2
209	267	36	1
210	267	36	1
211	267	36	1
212	267	36	3
216	267	36	2
218	267	36	2
221	267	36	1
229	267	36	1
232	267	36	1
240	267	36	1
241	267	36	1
191	268	36	3
193	268	36	2
194	268	36	1
196	268	36	1
197	268	36	1
209	268	36	1
211	268	36	1
213	268	36	1
214	268	36	2
219	268	36	1
222	268	36	1
233	268	36	1
234	268	36	1
235	268	36	1
239	268	36	1
240	268	36	2
243	268	36	2
247	268	36	1
185	269	36	2
186	269	36	1
191	269	36	1
210	269	36	2
211	269	36	1
213	269	36	1
215	269	36	2
217	269	36	1
218	269	36	1
229	269	36	3
232	269	36	1
234	269	36	1
240	269	36	2
172	270	36	2
191	270	36	1
192	270	36	1
196	270	36	2
198	270	36	1
206	270	36	1
211	270	36	1
213	270	36	1
231	270	36	1
232	270	36	1
239	270	36	1
240	270	36	2
176	271	36	1
178	271	36	1
181	271	36	1
191	271	36	1
193	271	36	1
206	271	36	1
207	271	36	2
211	271	36	1
212	271	36	1
215	271	36	2
216	271	36	1
218	271	36	1
220	271	36	1
223	271	36	1
236	271	36	1
238	271	36	1
239	271	36	1
248	271	36	4
249	271	36	1
181	272	36	2
185	272	36	1
190	272	36	1
193	272	36	1
203	272	36	3
206	272	36	2
207	272	36	1
211	272	36	1
215	272	36	1
217	272	36	1
222	272	36	1
230	272	36	2
232	272	36	2
233	272	36	1
235	272	36	2
239	272	36	1
181	273	36	3
191	273	36	3
204	273	36	1
207	273	36	1
210	273	36	1
212	273	36	1
232	273	36	1
241	273	36	1
178	274	36	2
179	274	36	2
188	274	36	2
203	274	36	1
204	274	36	1
206	274	36	1
209	274	36	1
210	274	36	1
217	274	36	1
218	274	36	2
221	274	36	1
236	274	36	2
240	274	36	1
250	274	36	1
184	275	36	2
205	275	36	1
206	275	36	2
207	275	36	1
208	275	36	1
209	275	36	1
210	275	36	2
211	275	36	2
216	275	36	1
217	275	36	3
218	275	36	2
220	275	36	1
177	276	36	1
180	276	36	1
186	276	36	1
204	276	36	1
206	276	36	1
207	276	36	2
208	276	36	1
214	276	36	1
216	276	36	2
217	276	36	1
219	276	36	3
222	276	36	1
232	276	36	1
241	276	36	2
175	277	36	1
189	277	36	2
204	277	36	1
205	277	36	1
209	277	36	1
213	277	36	1
214	277	36	1
217	277	36	1
220	277	36	1
234	277	36	2
181	278	36	2
188	278	36	1
202	278	36	1
204	278	36	1
207	278	36	1
208	278	36	2
210	278	36	1
213	278	36	1
214	278	36	1
219	278	36	2
223	278	36	2
224	278	36	1
234	278	36	1
239	278	36	1
173	279	36	1
179	279	36	1
187	279	36	3
192	279	36	1
193	279	36	1
201	279	36	4
208	279	36	1
212	279	36	1
219	279	36	2
220	279	36	2
223	279	36	2
231	279	36	1
174	280	36	1
180	280	36	1
191	280	36	1
192	280	36	1
193	280	36	1
204	280	36	1
207	280	36	2
210	280	36	2
212	280	36	1
213	280	36	1
214	280	36	3
219	280	36	1
226	280	36	2
176	281	36	2
178	281	36	3
189	281	36	1
191	281	36	2
200	281	36	3
204	281	36	1
206	281	36	1
207	281	36	1
208	281	36	1
209	281	36	1
211	281	36	1
212	281	36	2
214	281	36	1
217	281	36	2
221	281	36	1
224	281	36	1
230	281	36	1
181	282	36	1
190	282	36	1
205	282	36	1
206	282	36	1
208	282	36	1
209	282	36	3
212	282	36	1
213	282	36	3
214	282	36	1
222	282	36	1
226	282	36	1
232	282	36	2
181	283	36	1
189	283	36	1
207	283	36	1
211	283	36	1
212	283	36	1
214	283	36	1
215	283	36	1
218	283	36	2
222	283	36	1
225	283	36	2
230	283	36	1
231	283	36	2
233	283	36	1
239	283	36	2
241	283	36	1
177	284	36	1
179	284	36	2
201	284	36	3
202	284	36	1
206	284	36	3
208	284	36	2
209	284	36	2
211	284	36	2
213	284	36	2
214	284	36	2
215	284	36	2
219	284	36	1
224	284	36	1
226	284	36	2
232	284	36	1
240	284	36	2
199	285	36	2
202	285	36	2
204	285	36	2
205	285	36	2
208	285	36	1
212	285	36	1
215	285	36	1
220	285	36	1
227	285	36	2
233	285	36	1
236	285	36	1
240	285	36	1
241	285	36	2
242	285	36	1
243	285	36	3
244	285	36	4
245	285	36	1
187	286	36	1
193	286	36	3
198	286	36	3
201	286	36	2
202	286	36	3
203	286	36	1
204	286	36	1
205	286	36	1
208	286	36	1
213	286	36	1
227	286	36	1
228	286	36	1
230	286	36	1
234	286	36	1
238	286	36	2
240	286	36	1
243	286	36	1
244	286	36	2
176	287	36	1
177	287	36	3
185	287	36	2
198	287	36	1
199	287	36	1
200	287	36	1
201	287	36	1
203	287	36	2
205	287	36	1
208	287	36	1
220	287	36	1
221	287	36	2
222	287	36	1
226	287	36	1
227	287	36	4
228	287	36	2
230	287	36	3
231	287	36	3
234	287	36	1
238	287	36	1
239	287	36	1
240	287	36	1
241	287	36	2
243	287	36	1
244	287	36	2
248	287	36	1
176	288	36	2
185	288	36	1
186	288	36	1
187	288	36	1
192	288	36	2
194	288	36	1
196	288	36	4
199	288	36	1
202	288	36	2
204	288	36	2
206	288	36	1
210	288	36	1
221	288	36	1
224	288	36	2
229	288	36	2
233	288	36	1
234	288	36	2
240	288	36	2
241	288	36	2
242	288	36	1
243	288	36	1
185	289	36	1
193	289	36	1
195	289	36	1
196	289	36	1
198	289	36	3
200	289	36	2
217	289	36	1
219	289	36	1
223	289	36	1
230	289	36	2
231	289	36	1
232	289	36	1
233	289	36	1
237	289	36	1
240	289	36	2
241	289	36	1
187	290	36	1
195	290	36	2
197	290	36	1
198	290	36	3
200	290	36	1
202	290	36	1
204	290	36	1
206	290	36	2
220	290	36	1
222	290	36	1
225	290	36	2
226	290	36	1
231	290	36	2
234	290	36	1
237	290	36	1
240	290	36	1
241	290	36	2
242	290	36	1
184	291	36	1
186	291	36	1
195	291	36	1
196	291	36	2
197	291	36	1
199	291	36	1
201	291	36	1
202	291	36	4
203	291	36	1
222	291	36	1
233	291	36	1
237	291	36	1
238	291	36	1
241	291	36	2
242	291	36	1
244	291	36	1
187	292	36	3
189	292	36	2
196	292	36	2
198	292	36	1
200	292	36	1
202	292	36	1
204	292	36	3
207	292	36	1
219	292	36	2
220	292	36	1
221	292	36	1
223	292	36	1
225	292	36	1
227	292	36	1
230	292	36	1
231	292	36	2
233	292	36	2
235	292	36	2
242	292	36	1
244	292	36	1
245	292	36	1
182	293	36	1
196	293	36	1
199	293	36	1
200	293	36	2
202	293	36	1
205	293	36	1
206	293	36	4
208	293	36	1
223	293	36	2
224	293	36	1
225	293	36	1
227	293	36	1
229	293	36	1
232	293	36	1
234	293	36	3
235	293	36	1
236	293	36	3
239	293	36	1
241	293	36	1
188	294	36	2
190	294	36	1
198	294	36	1
199	294	36	2
202	294	36	1
223	294	36	1
224	294	36	1
225	294	36	1
227	294	36	1
228	294	36	1
230	294	36	2
234	294	36	1
235	294	36	1
237	294	36	1
196	295	36	2
197	295	36	2
199	295	36	2
201	295	36	2
202	295	36	1
204	295	36	1
218	295	36	1
221	295	36	2
223	295	36	1
225	295	36	1
230	295	36	1
231	295	36	1
233	295	36	2
234	295	36	1
240	295	36	1
242	295	36	3
244	295	36	1
245	295	36	1
199	296	36	1
200	296	36	1
201	296	36	1
228	296	36	1
230	296	36	1
231	296	36	1
235	296	36	1
236	296	36	1
237	296	36	1
238	296	36	1
245	296	36	2
201	297	36	1
205	297	36	3
219	297	36	1
227	297	36	1
228	297	36	1
229	297	36	1
230	297	36	2
231	297	36	2
233	297	36	3
234	297	36	1
238	297	36	1
241	297	36	2
242	297	36	1
245	297	36	1
199	298	36	1
203	298	36	1
205	298	36	1
226	298	36	1
230	298	36	2
233	298	36	1
234	298	36	1
245	298	36	1
196	299	36	1
199	299	36	3
200	299	36	2
204	299	36	2
230	299	36	1
232	299	36	1
233	299	36	1
236	299	36	1
237	299	36	1
238	299	36	2
239	299	36	1
240	299	36	1
241	299	36	1
242	299	36	1
244	299	36	2
245	299	36	2
228	300	36	3
230	300	36	1
232	300	36	1
233	300	36	1
240	300	36	1
244	300	36	1
245	300	36	1
198	301	36	1
226	301	36	2
229	301	36	1
234	301	36	1
240	301	36	2
244	301	36	2
226	302	36	1
227	302	36	1
231	302	36	1
243	302	36	2
226	303	36	1
233	303	36	1
234	303	36	4
235	303	36	1
238	303	36	2
245	303	36	1
223	304	36	2
225	304	36	3
227	304	36	1
230	304	36	1
232	304	36	2
233	304	36	1
199	305	36	1
225	305	36	1
228	305	36	1
234	305	36	1
222	306	36	2
226	306	36	1
228	306	36	2
235	306	36	1
241	306	36	1
242	306	36	3
243	306	36	1
194	307	36	1
222	307	36	1
224	307	36	4
226	307	36	2
227	307	36	1
234	307	36	1
240	307	36	1
241	307	36	2
242	307	36	1
222	308	36	1
224	308	36	1
225	308	36	1
239	308	36	2
220	309	36	2
223	309	36	1
224	309	36	1
227	309	36	1
228	309	36	3
232	309	36	2
233	309	36	1
234	309	36	2
236	309	36	1
242	309	36	1
216	310	36	1
219	310	36	1
221	310	36	2
222	310	36	1
224	310	36	1
228	310	36	1
234	310	36	2
240	310	36	1
243	310	36	1
211	311	36	1
217	311	36	3
221	311	36	1
222	311	36	2
223	311	36	1
225	311	36	2
230	311	36	1
233	311	36	1
234	311	36	1
235	311	36	1
236	311	36	1
216	312	36	1
217	312	36	2
220	312	36	1
221	312	36	1
225	312	36	1
231	312	36	1
232	312	36	1
233	312	36	2
235	312	36	1
217	313	36	1
225	313	36	1
226	313	36	1
227	313	36	2
229	313	36	1
230	313	36	2
232	313	36	1
234	313	36	1
235	313	36	1
236	313	36	1
225	314	36	1
232	314	36	1
234	314	36	1
235	314	36	1
236	314	36	3
238	314	36	2
242	314	36	3
214	315	36	1
220	315	36	2
230	315	36	1
236	315	36	1
228	316	36	4
232	316	36	2
227	317	36	2
232	317	36	1
235	317	36	1
236	317	36	1
238	317	36	1
230	318	36	1
235	318	36	1
236	318	36	3
237	318	36	1
240	318	36	1
231	319	36	2
236	319	36	1
239	319	36	1
227	258	37	1
227	259	37	2
226	260	37	2
230	260	37	2
242	260	37	1
217	261	37	1
227	261	37	2
228	261	37	1
229	261	37	1
216	262	37	1
227	262	37	3
229	262	37	1
231	262	37	1
189	264	37	2
209	264	37	1
215	264	37	2
224	264	37	1
231	264	37	1
245	264	37	1
215	265	37	1
246	265	37	1
188	266	37	1
193	266	37	1
194	266	37	2
212	266	37	1
230	266	37	1
183	267	37	1
188	267	37	1
191	267	37	1
193	267	37	1
210	267	37	2
219	267	37	1
229	267	37	1
233	267	37	3
236	267	37	1
237	267	37	1
239	267	37	1
211	268	37	1
240	268	37	1
193	269	37	1
194	269	37	1
204	269	37	2
211	269	37	1
216	269	37	1
218	269	37	2
219	269	37	1
237	269	37	1
239	269	37	1
188	270	37	1
190	270	37	2
192	270	37	1
197	270	37	3
212	270	37	1
216	270	37	1
217	270	37	1
221	270	37	3
235	270	37	2
238	270	37	2
187	271	37	1
192	271	37	1
195	271	37	1
196	271	37	1
207	271	37	1
213	271	37	2
214	271	37	1
215	271	37	3
219	271	37	2
196	272	37	1
214	272	37	2
215	272	37	2
216	272	37	1
208	273	37	1
210	273	37	2
211	273	37	2
217	273	37	1
211	274	37	1
212	274	37	1
215	274	37	1
216	274	37	1
205	275	37	1
206	275	37	1
211	275	37	2
212	275	37	1
214	275	37	1
216	275	37	1
220	275	37	1
208	276	37	1
209	276	37	1
211	276	37	1
215	276	37	2
219	276	37	1
188	277	37	1
204	277	37	1
206	277	37	1
211	277	37	1
214	277	37	1
217	277	37	2
218	277	37	1
220	277	37	4
181	278	37	1
195	278	37	3
208	278	37	1
211	278	37	3
212	278	37	2
214	278	37	1
191	279	37	1
195	279	37	1
206	279	37	2
207	279	37	1
210	279	37	1
212	279	37	1
214	279	37	2
217	279	37	1
192	280	37	1
209	280	37	1
212	280	37	1
175	281	37	3
189	281	37	2
191	281	37	1
192	281	37	1
193	281	37	2
208	281	37	1
212	281	37	1
213	281	37	1
223	281	37	2
191	282	37	3
192	282	37	1
211	282	37	1
212	282	37	1
213	282	37	1
219	282	37	3
223	282	37	1
193	283	37	1
204	283	37	1
207	283	37	1
211	283	37	2
215	283	37	1
230	283	37	1
237	283	37	2
195	284	37	1
196	284	37	2
202	284	37	1
203	284	37	1
205	284	37	1
206	284	37	2
212	284	37	3
186	285	37	2
195	285	37	2
198	285	37	1
201	285	37	1
202	285	37	1
205	285	37	2
233	285	37	1
237	285	37	1
239	285	37	2
187	286	37	1
203	286	37	1
204	286	37	1
206	286	37	1
207	286	37	2
211	286	37	2
216	286	37	3
219	286	37	1
220	286	37	1
230	286	37	1
234	286	37	1
236	286	37	1
239	286	37	2
241	286	37	1
187	287	37	1
188	287	37	2
191	287	37	2
193	287	37	1
207	287	37	2
208	287	37	1
220	287	37	1
221	287	37	1
222	287	37	1
231	287	37	1
233	287	37	1
234	287	37	1
240	287	37	3
186	288	37	1
190	288	37	1
193	288	37	3
194	288	37	1
202	288	37	2
203	288	37	1
204	288	37	2
234	288	37	1
236	288	37	2
237	288	37	3
241	288	37	1
191	289	37	1
195	289	37	1
201	289	37	1
202	289	37	2
203	289	37	1
221	289	37	1
223	289	37	1
224	289	37	1
230	289	37	2
232	289	37	1
233	289	37	2
234	289	37	1
235	289	37	2
239	289	37	1
240	289	37	1
197	290	37	2
199	290	37	1
202	290	37	1
204	290	37	1
206	290	37	1
222	290	37	1
230	290	37	3
232	290	37	1
234	290	37	2
236	290	37	2
243	290	37	2
188	291	37	3
195	291	37	1
229	291	37	1
233	291	37	1
234	291	37	3
238	291	37	4
198	292	37	1
201	292	37	3
204	292	37	1
208	292	37	1
225	292	37	2
226	292	37	1
233	292	37	1
236	292	37	2
238	292	37	2
185	293	37	2
190	293	37	2
197	293	37	2
205	293	37	1
207	293	37	1
223	293	37	2
226	293	37	2
230	293	37	1
239	293	37	3
240	293	37	1
241	293	37	2
190	294	37	1
201	294	37	1
202	294	37	1
204	294	37	1
223	294	37	2
225	294	37	1
228	294	37	1
232	294	37	1
233	294	37	3
235	294	37	1
238	294	37	1
245	294	37	1
197	295	37	1
204	295	37	2
229	295	37	1
231	295	37	2
234	295	37	1
235	295	37	1
241	295	37	2
244	295	37	1
245	295	37	1
198	296	37	1
199	296	37	2
200	296	37	3
203	296	37	1
204	296	37	1
217	296	37	1
222	296	37	1
225	296	37	1
228	296	37	1
229	296	37	1
237	296	37	3
239	296	37	1
241	296	37	3
244	296	37	1
245	296	37	1
194	297	37	1
196	297	37	1
220	297	37	1
227	297	37	2
229	297	37	2
230	297	37	1
234	297	37	1
235	297	37	1
242	297	37	1
243	297	37	2
244	297	37	2
199	298	37	1
202	298	37	1
229	298	37	2
230	298	37	1
232	298	37	2
238	298	37	2
242	298	37	2
244	298	37	1
228	299	37	1
232	299	37	1
240	299	37	1
241	299	37	1
243	299	37	1
245	299	37	1
225	300	37	2
226	300	37	3
227	300	37	1
230	300	37	1
235	300	37	1
241	300	37	1
242	300	37	1
244	300	37	3
233	301	37	1
241	301	37	2
242	301	37	2
244	301	37	2
226	302	37	1
232	302	37	1
244	302	37	1
228	303	37	2
230	303	37	2
235	303	37	1
227	304	37	2
229	305	37	1
236	305	37	1
242	305	37	1
198	307	37	2
226	307	37	1
239	307	37	1
241	307	37	1
224	308	37	2
227	308	37	2
229	308	37	2
235	308	37	2
240	308	37	1
243	308	37	1
220	309	37	1
227	309	37	1
239	309	37	1
242	309	37	2
217	310	37	1
224	310	37	1
225	310	37	1
229	310	37	1
221	311	37	3
224	311	37	2
227	311	37	1
228	311	37	1
234	311	37	1
221	312	37	1
230	312	37	2
231	312	37	1
232	312	37	1
235	312	37	2
236	312	37	2
212	313	37	1
217	313	37	1
218	313	37	1
221	313	37	2
230	313	37	1
236	313	37	1
221	314	37	2
228	314	37	1
229	314	37	1
234	314	37	1
236	314	37	1
242	314	37	1
211	315	37	2
227	315	37	1
229	315	37	3
230	315	37	1
234	316	37	1
237	316	37	1
240	316	37	2
235	317	37	3
236	317	37	2
237	317	37	1
238	317	37	1
235	318	37	1
236	318	37	1
238	318	37	1
240	318	37	3
232	319	37	1
238	319	37	1
228	320	37	1
231	322	37	2
233	322	37	1
226	259	38	1
216	261	38	2
225	261	38	5
228	261	38	1
224	262	38	1
225	262	38	1
229	263	38	1
232	263	38	1
219	264	38	1
231	264	38	1
232	264	38	1
238	264	38	1
230	265	38	1
211	266	38	1
217	266	38	1
231	266	38	1
237	266	38	1
211	268	38	1
213	268	38	1
218	269	38	1
219	269	38	1
240	269	38	2
211	270	38	1
217	270	38	1
232	270	38	2
188	271	38	1
193	271	38	1
211	271	38	1
215	271	38	1
218	271	38	1
193	272	38	3
203	272	38	1
214	272	38	3
215	272	38	1
217	272	38	1
218	272	38	1
232	272	38	1
236	272	38	2
209	273	38	1
213	273	38	1
214	273	38	1
215	273	38	3
209	274	38	1
210	274	38	5
211	274	38	1
212	274	38	1
213	274	38	1
215	274	38	1
216	274	38	3
218	274	38	2
240	274	38	1
189	275	38	1
206	275	38	1
207	275	38	1
213	275	38	2
215	275	38	1
216	275	38	1
217	275	38	2
207	276	38	3
208	276	38	1
211	276	38	1
213	276	38	3
214	276	38	1
219	276	38	2
194	277	38	1
205	277	38	1
206	277	38	2
207	277	38	2
211	277	38	1
213	277	38	1
214	277	38	2
215	277	38	1
203	278	38	1
211	278	38	3
212	278	38	1
213	278	38	1
215	278	38	1
217	278	38	1
230	278	38	1
177	279	38	1
194	279	38	2
208	279	38	1
211	279	38	1
214	279	38	2
218	279	38	1
209	280	38	1
211	280	38	1
214	280	38	1
190	281	38	1
191	281	38	1
192	281	38	1
193	281	38	2
208	281	38	1
210	281	38	1
212	281	38	2
216	281	38	1
192	282	38	1
193	282	38	1
208	282	38	1
210	282	38	2
211	282	38	1
212	282	38	1
213	282	38	2
214	282	38	1
223	282	38	1
207	283	38	1
210	283	38	2
217	283	38	1
229	283	38	3
185	284	38	1
188	284	38	2
191	284	38	1
193	284	38	2
195	284	38	2
196	284	38	1
199	284	38	2
214	284	38	1
216	284	38	1
190	285	38	1
191	285	38	1
202	285	38	1
208	285	38	1
212	285	38	2
215	285	38	1
216	285	38	2
196	286	38	1
198	286	38	1
204	286	38	1
205	286	38	1
206	286	38	1
208	286	38	2
211	286	38	2
216	286	38	1
218	286	38	2
221	286	38	1
230	286	38	1
233	286	38	1
192	287	38	3
198	287	38	2
202	287	38	1
204	287	38	1
207	287	38	1
215	287	38	1
222	287	38	1
238	287	38	1
187	288	38	2
188	288	38	1
189	288	38	2
192	288	38	2
193	288	38	1
197	288	38	2
202	288	38	1
205	288	38	1
207	288	38	1
209	288	38	3
218	288	38	1
219	288	38	1
220	288	38	1
224	288	38	1
236	288	38	1
185	289	38	1
186	289	38	2
187	289	38	1
189	289	38	1
192	289	38	1
200	289	38	1
201	289	38	1
203	289	38	1
215	289	38	1
219	289	38	1
223	289	38	1
232	289	38	1
233	289	38	2
234	289	38	2
236	289	38	1
188	290	38	1
191	290	38	1
203	290	38	1
206	290	38	2
211	290	38	1
216	290	38	1
224	290	38	2
237	290	38	2
238	290	38	3
189	291	38	1
191	291	38	1
197	291	38	1
202	291	38	2
203	291	38	1
210	291	38	1
211	291	38	2
214	291	38	1
222	291	38	1
223	291	38	2
232	291	38	1
189	292	38	1
199	292	38	2
213	292	38	2
221	292	38	1
223	292	38	1
229	292	38	1
232	292	38	2
234	292	38	2
236	292	38	1
237	292	38	1
239	292	38	2
240	292	38	2
197	293	38	2
198	293	38	1
199	293	38	2
202	293	38	1
205	293	38	1
206	293	38	1
208	293	38	2
217	293	38	1
218	293	38	3
223	293	38	2
224	293	38	1
225	293	38	1
226	293	38	1
227	293	38	1
229	293	38	1
230	293	38	1
233	293	38	1
234	293	38	1
238	293	38	1
239	293	38	1
240	293	38	1
204	294	38	2
205	294	38	1
211	294	38	1
213	294	38	1
226	294	38	1
228	294	38	2
240	294	38	1
242	294	38	2
243	294	38	2
192	295	38	1
197	295	38	1
198	295	38	1
202	295	38	2
204	295	38	2
207	295	38	2
218	295	38	1
220	295	38	1
221	295	38	1
225	295	38	1
227	295	38	1
233	295	38	1
234	295	38	1
235	295	38	1
237	295	38	1
240	295	38	1
201	296	38	2
204	296	38	2
205	296	38	1
206	296	38	2
217	296	38	2
233	296	38	1
236	296	38	1
237	296	38	2
240	296	38	1
243	296	38	1
195	297	38	3
201	297	38	1
203	297	38	1
204	297	38	1
205	297	38	2
220	297	38	1
224	297	38	1
225	297	38	2
229	297	38	2
230	297	38	1
232	297	38	1
237	297	38	1
239	297	38	2
240	297	38	2
242	297	38	1
243	297	38	2
192	298	38	1
200	298	38	1
224	298	38	2
225	298	38	1
226	298	38	1
227	298	38	1
231	298	38	1
234	298	38	1
237	298	38	1
240	298	38	1
244	298	38	2
193	299	38	1
203	299	38	3
204	299	38	3
214	299	38	2
227	299	38	1
228	299	38	1
231	299	38	1
236	299	38	1
237	299	38	1
240	299	38	1
241	299	38	3
242	299	38	2
204	300	38	1
218	300	38	1
227	300	38	1
230	300	38	2
234	300	38	1
240	300	38	3
242	300	38	1
228	301	38	1
230	301	38	1
233	301	38	1
235	301	38	2
238	301	38	1
227	302	38	1
231	302	38	1
233	302	38	1
245	302	38	2
233	303	38	2
241	303	38	2
229	304	38	2
232	304	38	2
233	304	38	2
234	304	38	1
237	304	38	2
244	304	38	4
245	304	38	1
246	304	38	2
229	305	38	1
234	305	38	1
235	305	38	3
244	305	38	3
245	305	38	1
226	306	38	1
227	306	38	1
229	306	38	1
239	306	38	1
242	306	38	3
193	307	38	1
223	307	38	1
227	307	38	1
237	307	38	2
239	307	38	1
244	307	38	1
246	307	38	1
223	308	38	1
226	308	38	1
229	308	38	1
239	308	38	1
240	308	38	1
241	308	38	2
243	308	38	2
206	309	38	2
220	309	38	2
222	309	38	1
224	309	38	2
226	309	38	1
228	309	38	2
229	309	38	1
241	309	38	1
242	309	38	1
244	309	38	1
217	310	38	1
221	310	38	1
222	310	38	1
223	310	38	1
224	310	38	1
225	310	38	3
228	310	38	4
230	310	38	1
232	310	38	2
236	310	38	2
241	310	38	2
214	311	38	1
218	311	38	2
219	311	38	1
221	311	38	1
222	311	38	1
226	311	38	1
227	311	38	1
228	311	38	1
230	311	38	1
231	311	38	3
237	311	38	1
244	311	38	1
217	312	38	1
218	312	38	1
219	312	38	1
220	312	38	1
221	312	38	1
229	312	38	1
230	312	38	1
231	312	38	1
234	312	38	1
240	312	38	3
241	312	38	1
216	313	38	1
217	313	38	1
220	313	38	1
222	313	38	1
228	313	38	2
235	313	38	1
238	313	38	1
240	313	38	1
200	314	38	1
219	314	38	2
221	314	38	1
226	314	38	1
230	314	38	1
232	314	38	1
236	314	38	1
237	314	38	1
239	314	38	1
240	314	38	1
241	314	38	1
211	315	38	1
214	315	38	1
221	315	38	1
227	315	38	1
229	315	38	1
230	315	38	1
235	315	38	1
238	315	38	3
239	315	38	1
241	315	38	1
243	315	38	1
244	315	38	1
225	316	38	3
228	316	38	1
236	316	38	1
240	316	38	1
242	316	38	1
211	317	38	1
226	317	38	1
227	317	38	1
231	317	38	2
232	317	38	5
237	317	38	1
239	317	38	2
240	317	38	2
242	317	38	1
220	318	38	3
230	318	38	1
231	318	38	1
232	318	38	1
218	319	38	2
230	319	38	1
231	319	38	1
234	319	38	1
237	319	38	1
238	319	38	2
239	319	38	1
233	320	38	1
212	321	38	3
229	321	38	2
231	321	38	1
220	322	38	1
231	322	38	2
219	323	38	1
232	323	38	2
237	265	39	3
191	268	39	2
188	269	39	3
192	270	39	1
194	270	39	1
218	271	39	1
214	273	39	2
215	273	39	1
214	274	39	2
214	275	39	2
216	275	39	1
212	277	39	2
208	278	39	1
214	278	39	1
221	278	39	1
216	279	39	3
217	279	39	1
215	280	39	2
218	280	39	1
221	280	39	4
204	281	39	1
217	281	39	2
223	281	39	2
190	282	39	1
215	282	39	2
201	283	39	2
202	283	39	3
215	283	39	1
237	283	39	3
200	284	39	1
203	284	39	2
206	284	39	1
191	285	39	2
192	285	39	1
195	285	39	2
197	285	39	1
193	286	39	2
196	286	39	1
199	286	39	1
201	286	39	1
205	286	39	2
216	286	39	3
187	287	39	1
190	287	39	1
198	287	39	2
207	287	39	2
219	287	39	1
222	287	39	1
187	288	39	1
192	288	39	1
195	288	39	2
206	288	39	1
217	288	39	1
189	289	39	1
190	289	39	2
201	289	39	1
203	289	39	1
217	289	39	1
186	290	39	2
190	290	39	1
192	290	39	3
200	290	39	1
204	290	39	1
215	290	39	1
218	290	39	2
233	290	39	2
238	290	39	2
190	291	39	1
191	291	39	2
199	291	39	1
202	291	39	1
206	291	39	1
207	291	39	1
213	291	39	1
217	291	39	2
222	291	39	1
225	291	39	1
240	291	39	2
188	292	39	1
208	292	39	2
210	292	39	1
221	292	39	1
232	292	39	1
234	292	39	1
237	292	39	2
197	293	39	2
205	293	39	2
207	293	39	1
208	293	39	1
209	293	39	1
221	293	39	1
224	293	39	1
227	293	39	1
229	293	39	1
234	293	39	3
238	293	39	4
240	293	39	1
200	294	39	2
201	294	39	2
202	294	39	1
204	294	39	1
205	294	39	1
206	294	39	1
225	294	39	1
228	294	39	1
230	294	39	2
240	294	39	2
242	294	39	2
197	295	39	1
207	295	39	1
212	295	39	1
220	295	39	1
223	295	39	1
224	295	39	2
225	295	39	2
226	295	39	1
227	295	39	1
229	295	39	1
232	295	39	1
234	295	39	2
240	295	39	1
241	295	39	1
205	296	39	1
213	296	39	1
215	296	39	1
219	296	39	2
228	296	39	1
234	296	39	1
237	296	39	2
240	296	39	1
195	297	39	2
196	297	39	1
198	297	39	1
200	297	39	3
204	297	39	1
205	297	39	1
206	297	39	1
215	297	39	1
220	297	39	3
221	297	39	1
223	297	39	1
224	297	39	3
233	297	39	3
236	297	39	1
240	297	39	2
241	297	39	1
203	298	39	2
214	298	39	1
215	298	39	1
219	298	39	1
223	298	39	3
224	298	39	1
225	298	39	3
229	298	39	1
231	298	39	2
214	299	39	1
225	299	39	2
226	299	39	1
227	299	39	1
228	299	39	2
229	299	39	1
230	299	39	2
233	299	39	1
236	299	39	1
237	299	39	1
242	299	39	1
228	300	39	2
229	300	39	1
232	300	39	1
235	300	39	1
224	301	39	3
227	301	39	4
233	301	39	1
234	301	39	1
238	301	39	1
226	302	39	2
233	302	39	1
