x	y	z	Interleukin-1 signaling
204	274	34	1
207	274	34	1
209	274	34	1
211	274	34	2
213	274	34	1
216	274	34	2
218	274	34	1
226	274	34	1
232	274	34	1
233	274	34	2
234	274	34	2
235	274	34	1
236	274	34	1
239	274	34	2
246	274	34	2
184	275	34	1
185	275	34	1
189	275	34	1
203	275	34	2
206	275	34	1
207	275	34	1
208	275	34	2
209	275	34	1
213	275	34	1
214	275	34	1
215	275	34	1
217	275	34	1
219	275	34	1
226	275	34	1
231	275	34	2
235	275	34	1
237	275	34	1
238	275	34	1
239	275	34	1
240	275	34	1
245	275	34	1
177	276	34	1
180	276	34	2
187	276	34	2
203	276	34	1
206	276	34	1
208	276	34	1
210	276	34	1
211	276	34	3
232	276	34	1
235	276	34	1
237	276	34	3
240	276	34	1
241	276	34	2
242	276	34	1
244	276	34	2
175	277	34	2
176	277	34	3
183	277	34	1
184	277	34	5
186	277	34	1
189	277	34	1
203	277	34	2
204	277	34	1
205	277	34	2
208	277	34	1
212	277	34	2
213	277	34	2
215	277	34	3
229	277	34	2
234	277	34	3
235	277	34	1
236	277	34	2
238	277	34	3
241	277	34	2
245	277	34	1
175	278	34	2
176	278	34	2
178	278	34	2
202	278	34	1
204	278	34	1
205	278	34	1
206	278	34	1
207	278	34	6
208	278	34	1
211	278	34	1
212	278	34	3
214	278	34	1
232	278	34	1
236	278	34	1
243	278	34	1
244	278	34	1
174	279	34	1
176	279	34	1
177	279	34	1
180	279	34	2
181	279	34	1
192	279	34	1
203	279	34	2
205	279	34	1
210	279	34	2
215	279	34	1
217	279	34	1
223	279	34	1
232	279	34	2
236	279	34	3
237	279	34	1
241	279	34	1
243	279	34	1
244	279	34	1
246	279	34	1
247	279	34	1
248	279	34	1
175	280	34	1
176	280	34	1
177	280	34	3
178	280	34	1
181	280	34	2
187	280	34	1
192	280	34	1
206	280	34	1
207	280	34	1
208	280	34	4
210	280	34	1
221	280	34	2
233	280	34	2
235	280	34	1
242	280	34	1
248	280	34	1
249	280	34	3
175	281	34	1
176	281	34	2
177	281	34	1
179	281	34	1
191	281	34	1
192	281	34	1
202	281	34	1
203	281	34	1
204	281	34	1
207	281	34	3
208	281	34	1
209	281	34	3
210	281	34	1
223	281	34	1
226	281	34	1
228	281	34	1
231	281	34	1
233	281	34	1
237	281	34	1
241	281	34	1
248	281	34	1
250	281	34	1
175	282	34	1
178	282	34	4
179	282	34	1
181	282	34	3
182	282	34	1
188	282	34	3
189	282	34	2
206	282	34	2
212	282	34	2
214	282	34	1
215	282	34	1
218	282	34	1
220	282	34	2
224	282	34	1
226	282	34	1
229	282	34	2
230	282	34	1
233	282	34	1
234	282	34	1
248	282	34	2
251	282	34	1
192	283	34	1
204	283	34	1
206	283	34	1
208	283	34	1
209	283	34	1
211	283	34	1
215	283	34	1
218	283	34	1
219	283	34	1
222	283	34	1
223	283	34	1
226	283	34	5
227	283	34	1
228	283	34	1
230	283	34	1
232	283	34	1
233	283	34	1
234	283	34	2
235	283	34	1
238	283	34	1
240	283	34	1
247	283	34	2
249	283	34	1
250	283	34	1
177	284	34	1
178	284	34	1
184	284	34	1
185	284	34	2
191	284	34	2
203	284	34	2
205	284	34	1
207	284	34	1
208	284	34	5
209	284	34	1
212	284	34	2
214	284	34	2
215	284	34	3
219	284	34	1
220	284	34	2
226	284	34	1
227	284	34	2
229	284	34	2
233	284	34	2
234	284	34	2
235	284	34	1
236	284	34	1
238	284	34	2
243	284	34	2
245	284	34	1
247	284	34	1
254	284	34	1
176	285	34	3
177	285	34	2
179	285	34	1
181	285	34	2
185	285	34	2
187	285	34	1
188	285	34	3
210	285	34	1
211	285	34	1
218	285	34	3
219	285	34	1
220	285	34	1
221	285	34	1
222	285	34	1
223	285	34	1
226	285	34	2
232	285	34	1
233	285	34	1
238	285	34	1
240	285	34	2
242	285	34	1
243	285	34	1
246	285	34	2
247	285	34	1
248	285	34	4
176	286	34	1
186	286	34	1
187	286	34	5
188	286	34	1
189	286	34	1
203	286	34	2
204	286	34	1
207	286	34	1
208	286	34	1
213	286	34	2
218	286	34	2
220	286	34	2
224	286	34	2
226	286	34	1
227	286	34	1
229	286	34	3
231	286	34	2
237	286	34	2
246	286	34	3
247	286	34	1
248	286	34	1
184	287	34	2
187	287	34	1
188	287	34	1
199	287	34	2
209	287	34	1
220	287	34	1
223	287	34	2
225	287	34	3
227	287	34	1
231	287	34	1
234	287	34	1
238	287	34	2
239	287	34	2
243	287	34	1
245	287	34	2
247	287	34	1
251	287	34	4
252	287	34	3
176	288	34	1
177	288	34	1
185	288	34	1
187	288	34	2
190	288	34	3
199	288	34	3
200	288	34	2
201	288	34	1
202	288	34	1
203	288	34	2
206	288	34	2
221	288	34	1
222	288	34	1
223	288	34	2
224	288	34	2
226	288	34	1
227	288	34	2
228	288	34	2
229	288	34	4
230	288	34	3
231	288	34	1
233	288	34	2
238	288	34	2
239	288	34	1
240	288	34	1
245	288	34	2
248	288	34	1
249	288	34	1
255	288	34	1
175	289	34	1
185	289	34	1
186	289	34	2
202	289	34	1
203	289	34	1
223	289	34	2
228	289	34	1
230	289	34	2
232	289	34	1
235	289	34	2
238	289	34	1
241	289	34	2
245	289	34	1
248	289	34	1
257	289	34	1
182	290	34	1
187	290	34	2
197	290	34	1
198	290	34	1
199	290	34	1
203	290	34	1
204	290	34	2
222	290	34	1
223	290	34	2
224	290	34	2
225	290	34	1
229	290	34	3
233	290	34	1
237	290	34	1
239	290	34	1
243	290	34	1
244	290	34	1
247	290	34	2
182	291	34	2
199	291	34	1
200	291	34	1
203	291	34	1
231	291	34	3
232	291	34	1
234	291	34	2
235	291	34	2
236	291	34	1
239	291	34	1
242	291	34	1
244	291	34	1
245	291	34	1
246	291	34	1
248	291	34	2
249	291	34	2
250	291	34	3
187	292	34	1
196	292	34	1
198	292	34	2
199	292	34	2
201	292	34	2
202	292	34	1
221	292	34	1
222	292	34	3
225	292	34	1
226	292	34	1
227	292	34	1
228	292	34	3
231	292	34	1
232	292	34	2
233	292	34	2
238	292	34	1
241	292	34	1
243	292	34	1
244	292	34	1
182	293	34	2
190	293	34	4
194	293	34	2
197	293	34	1
201	293	34	1
202	293	34	1
204	293	34	2
207	293	34	1
225	293	34	1
230	293	34	1
231	293	34	1
232	293	34	2
233	293	34	3
243	293	34	1
244	293	34	1
190	294	34	2
220	294	34	1
225	294	34	1
226	294	34	3
229	294	34	3
236	294	34	1
237	294	34	1
246	294	34	1
192	295	34	1
194	295	34	1
196	295	34	1
197	295	34	2
204	295	34	1
220	295	34	1
224	295	34	1
228	295	34	1
229	295	34	3
230	295	34	1
231	295	34	2
233	295	34	2
238	295	34	3
182	296	34	3
183	296	34	1
184	296	34	2
191	296	34	1
196	296	34	1
198	296	34	1
199	296	34	1
201	296	34	4
202	296	34	1
217	296	34	3
222	296	34	1
223	296	34	2
230	296	34	3
236	296	34	3
237	296	34	1
238	296	34	1
239	296	34	1
241	296	34	4
242	296	34	2
243	296	34	1
244	296	34	1
179	297	34	1
194	297	34	3
195	297	34	1
196	297	34	3
203	297	34	2
204	297	34	2
219	297	34	1
223	297	34	1
224	297	34	1
229	297	34	2
231	297	34	1
234	297	34	1
235	297	34	1
236	297	34	1
239	297	34	1
244	297	34	1
247	297	34	1
182	298	34	3
197	298	34	1
200	298	34	2
203	298	34	2
224	298	34	2
235	298	34	1
236	298	34	3
237	298	34	2
239	298	34	1
241	298	34	3
244	298	34	3
245	298	34	2
246	298	34	2
251	298	34	2
180	299	34	1
182	299	34	1
196	299	34	1
203	299	34	1
207	299	34	1
232	299	34	1
236	299	34	1
241	299	34	1
242	299	34	4
243	299	34	1
244	299	34	1
245	299	34	2
224	300	34	2
225	300	34	2
230	300	34	2
233	300	34	1
236	300	34	1
237	300	34	2
238	300	34	2
239	300	34	1
242	300	34	1
243	300	34	1
244	300	34	1
196	301	34	2
197	301	34	2
207	301	34	1
224	301	34	1
225	301	34	1
231	301	34	2
236	301	34	1
241	301	34	1
242	301	34	1
223	302	34	1
226	302	34	1
228	302	34	2
229	302	34	1
230	302	34	2
235	302	34	1
239	302	34	2
242	302	34	2
243	302	34	2
226	303	34	2
227	303	34	1
228	303	34	2
229	303	34	1
231	303	34	1
233	303	34	1
235	303	34	1
236	303	34	1
237	303	34	1
239	303	34	1
241	303	34	1
243	303	34	1
245	303	34	1
194	304	34	1
231	304	34	4
232	304	34	2
233	304	34	1
237	304	34	1
243	304	34	2
244	304	34	1
199	305	34	1
204	305	34	2
223	305	34	1
225	305	34	1
227	305	34	1
228	305	34	2
230	305	34	1
232	305	34	2
239	305	34	2
240	305	34	1
198	306	34	1
222	306	34	1
225	306	34	3
226	306	34	2
228	306	34	1
234	306	34	1
235	306	34	1
241	306	34	2
242	306	34	1
201	307	34	1
206	307	34	2
223	307	34	1
224	307	34	1
230	307	34	1
234	307	34	1
240	307	34	1
242	307	34	1
243	307	34	1
225	308	34	1
226	308	34	1
227	308	34	2
229	308	34	3
236	308	34	2
237	308	34	1
239	308	34	1
242	308	34	1
221	309	34	2
223	309	34	2
225	309	34	1
227	309	34	1
228	309	34	1
229	309	34	1
232	309	34	1
235	309	34	1
242	309	34	1
216	310	34	1
222	310	34	1
224	310	34	2
226	310	34	2
228	310	34	1
229	310	34	1
231	310	34	1
232	310	34	2
234	310	34	2
237	310	34	2
240	310	34	1
218	311	34	1
227	311	34	1
231	311	34	1
232	311	34	3
233	311	34	1
236	311	34	1
216	312	34	1
221	312	34	1
222	312	34	1
225	312	34	1
226	312	34	1
228	312	34	1
229	312	34	2
236	312	34	2
237	312	34	3
212	313	34	1
221	313	34	2
224	313	34	1
226	313	34	1
227	313	34	2
231	313	34	1
233	313	34	1
234	313	34	2
236	313	34	2
228	314	34	1
229	314	34	1
230	314	34	1
227	315	34	1
229	315	34	1
230	315	34	1
231	315	34	1
238	315	34	2
228	316	34	1
230	316	34	1
231	317	34	1
232	317	34	1
211	318	34	2
237	318	34	2
229	250	35	1
224	251	35	1
227	251	35	4
228	251	35	2
223	252	35	2
226	252	35	2
229	252	35	1
219	253	35	1
221	253	35	1
224	253	35	1
226	253	35	2
232	253	35	1
223	254	35	1
225	254	35	1
227	254	35	1
231	254	35	2
235	254	35	1
240	254	35	3
218	255	35	3
220	255	35	1
222	255	35	1
223	255	35	1
226	255	35	1
227	255	35	2
229	255	35	1
230	255	35	1
231	255	35	2
215	256	35	1
220	256	35	1
223	256	35	1
225	256	35	1
226	256	35	1
228	256	35	1
229	256	35	1
230	256	35	1
240	256	35	1
241	256	35	1
191	257	35	1
216	257	35	1
218	257	35	1
223	257	35	1
224	257	35	1
225	257	35	1
230	257	35	1
237	257	35	1
240	257	35	2
241	257	35	1
203	258	35	1
216	258	35	1
217	258	35	1
221	258	35	1
222	258	35	1
225	258	35	1
230	258	35	3
234	258	35	1
237	258	35	2
239	258	35	2
240	258	35	2
244	258	35	2
182	259	35	1
190	259	35	1
201	259	35	1
210	259	35	2
211	259	35	1
215	259	35	1
217	259	35	1
220	259	35	1
222	259	35	2
224	259	35	1
233	259	35	1
238	259	35	1
240	259	35	1
244	259	35	1
190	260	35	1
191	260	35	1
212	260	35	1
214	260	35	1
215	260	35	1
218	260	35	1
221	260	35	1
223	260	35	2
224	260	35	1
225	260	35	2
228	260	35	1
233	260	35	3
235	260	35	1
236	260	35	2
237	260	35	2
238	260	35	1
239	260	35	3
241	260	35	1
242	260	35	1
244	260	35	2
188	261	35	1
193	261	35	1
208	261	35	2
210	261	35	1
211	261	35	1
215	261	35	2
217	261	35	1
218	261	35	2
219	261	35	2
221	261	35	2
222	261	35	2
224	261	35	2
226	261	35	1
227	261	35	2
229	261	35	1
230	261	35	1
232	261	35	1
236	261	35	2
237	261	35	1
238	261	35	2
240	261	35	2
241	261	35	2
242	261	35	1
243	261	35	1
189	262	35	1
190	262	35	1
193	262	35	1
203	262	35	1
208	262	35	1
210	262	35	1
211	262	35	1
213	262	35	1
215	262	35	1
220	262	35	1
223	262	35	3
224	262	35	1
226	262	35	1
228	262	35	4
230	262	35	1
232	262	35	1
233	262	35	2
236	262	35	2
239	262	35	1
243	262	35	2
248	262	35	1
190	263	35	2
191	263	35	1
192	263	35	2
196	263	35	1
205	263	35	1
208	263	35	1
209	263	35	1
210	263	35	1
211	263	35	1
213	263	35	1
214	263	35	2
216	263	35	1
218	263	35	1
219	263	35	1
222	263	35	2
225	263	35	1
226	263	35	3
233	263	35	1
234	263	35	3
238	263	35	1
241	263	35	1
244	263	35	2
246	263	35	2
247	263	35	1
248	263	35	1
186	264	35	3
191	264	35	4
192	264	35	3
209	264	35	3
211	264	35	1
212	264	35	2
213	264	35	1
216	264	35	2
217	264	35	1
218	264	35	1
221	264	35	3
222	264	35	2
223	264	35	2
224	264	35	2
225	264	35	2
226	264	35	1
231	264	35	1
232	264	35	1
233	264	35	2
234	264	35	1
235	264	35	1
236	264	35	1
238	264	35	1
240	264	35	3
242	264	35	2
243	264	35	1
250	264	35	2
184	265	35	1
185	265	35	1
189	265	35	1
190	265	35	1
195	265	35	1
200	265	35	1
202	265	35	3
207	265	35	1
208	265	35	1
209	265	35	1
214	265	35	1
217	265	35	1
218	265	35	2
219	265	35	1
220	265	35	1
221	265	35	2
223	265	35	1
225	265	35	1
226	265	35	1
228	265	35	1
229	265	35	1
231	265	35	2
232	265	35	1
234	265	35	1
238	265	35	1
239	265	35	1
241	265	35	1
242	265	35	1
243	265	35	3
247	265	35	1
249	265	35	1
183	266	35	2
184	266	35	1
186	266	35	2
187	266	35	1
188	266	35	2
190	266	35	1
195	266	35	1
196	266	35	1
206	266	35	1
211	266	35	1
214	266	35	1
219	266	35	2
221	266	35	2
226	266	35	1
228	266	35	1
229	266	35	2
234	266	35	1
236	266	35	1
239	266	35	1
240	266	35	1
242	266	35	2
243	266	35	1
246	266	35	1
247	266	35	1
186	267	35	1
190	267	35	1
191	267	35	1
194	267	35	1
195	267	35	2
206	267	35	1
207	267	35	1
212	267	35	1
215	267	35	1
218	267	35	1
223	267	35	1
225	267	35	2
226	267	35	3
227	267	35	2
229	267	35	1
231	267	35	1
232	267	35	1
238	267	35	1
239	267	35	1
243	267	35	1
245	267	35	1
248	267	35	1
249	267	35	1
250	267	35	1
183	268	35	1
189	268	35	1
194	268	35	1
195	268	35	1
196	268	35	2
202	268	35	1
203	268	35	1
205	268	35	1
207	268	35	2
208	268	35	1
209	268	35	1
213	268	35	2
216	268	35	1
219	268	35	2
220	268	35	2
223	268	35	1
233	268	35	3
239	268	35	2
241	268	35	1
243	268	35	1
247	268	35	1
250	268	35	1
252	268	35	1
172	269	35	1
174	269	35	1
176	269	35	1
180	269	35	3
184	269	35	2
188	269	35	2
196	269	35	1
197	269	35	2
201	269	35	3
202	269	35	1
212	269	35	3
213	269	35	2
214	269	35	1
215	269	35	1
216	269	35	2
217	269	35	1
218	269	35	1
220	269	35	1
232	269	35	2
234	269	35	3
235	269	35	1
238	269	35	1
239	269	35	1
240	269	35	1
244	269	35	1
246	269	35	1
247	269	35	1
248	269	35	1
250	269	35	1
173	270	35	3
178	270	35	2
179	270	35	3
181	270	35	1
186	270	35	1
189	270	35	2
190	270	35	1
193	270	35	1
195	270	35	1
199	270	35	1
211	270	35	2
212	270	35	1
213	270	35	1
214	270	35	3
217	270	35	1
220	270	35	4
221	270	35	2
231	270	35	2
233	270	35	1
235	270	35	1
236	270	35	1
237	270	35	1
239	270	35	3
241	270	35	1
245	270	35	1
246	270	35	1
248	270	35	2
250	270	35	1
171	271	35	1
173	271	35	1
176	271	35	1
178	271	35	1
179	271	35	3
180	271	35	2
185	271	35	1
187	271	35	1
190	271	35	1
195	271	35	1
198	271	35	1
207	271	35	2
210	271	35	2
212	271	35	3
214	271	35	1
218	271	35	1
220	271	35	2
225	271	35	1
231	271	35	1
233	271	35	1
235	271	35	2
237	271	35	2
238	271	35	1
242	271	35	1
243	271	35	1
245	271	35	1
248	271	35	2
249	271	35	1
250	271	35	1
176	272	35	1
180	272	35	1
182	272	35	2
183	272	35	1
184	272	35	1
185	272	35	1
190	272	35	2
191	272	35	1
193	272	35	2
197	272	35	2
201	272	35	3
202	272	35	1
205	272	35	2
206	272	35	1
207	272	35	1
210	272	35	1
211	272	35	1
213	272	35	1
214	272	35	1
215	272	35	3
219	272	35	4
222	272	35	2
229	272	35	2
232	272	35	1
233	272	35	1
235	272	35	2
237	272	35	1
238	272	35	1
239	272	35	1
240	272	35	2
241	272	35	1
244	272	35	1
173	273	35	1
176	273	35	1
178	273	35	1
182	273	35	2
183	273	35	1
185	273	35	1
186	273	35	1
187	273	35	1
205	273	35	3
208	273	35	1
209	273	35	1
212	273	35	1
216	273	35	1
218	273	35	1
228	273	35	1
230	273	35	1
231	273	35	2
232	273	35	1
234	273	35	2
238	273	35	2
239	273	35	1
241	273	35	1
242	273	35	1
248	273	35	1
171	274	35	2
176	274	35	1
178	274	35	2
179	274	35	3
181	274	35	1
182	274	35	2
184	274	35	1
185	274	35	2
187	274	35	3
190	274	35	2
196	274	35	1
201	274	35	1
203	274	35	1
204	274	35	1
211	274	35	1
215	274	35	1
217	274	35	1
218	274	35	1
224	274	35	1
228	274	35	1
231	274	35	1
232	274	35	1
235	274	35	1
238	274	35	2
239	274	35	1
241	274	35	3
250	274	35	1
176	275	35	1
178	275	35	1
189	275	35	1
191	275	35	1
200	275	35	1
203	275	35	2
209	275	35	1
210	275	35	2
214	275	35	1
218	275	35	1
225	275	35	3
231	275	35	1
239	275	35	1
242	275	35	2
243	275	35	1
175	276	35	2
177	276	35	1
178	276	35	1
188	276	35	1
202	276	35	2
204	276	35	1
206	276	35	1
210	276	35	1
211	276	35	1
212	276	35	1
218	276	35	1
219	276	35	1
221	276	35	1
233	276	35	2
248	276	35	1
175	277	35	2
176	277	35	1
178	277	35	2
182	277	35	3
185	277	35	1
187	277	35	2
188	277	35	1
202	277	35	1
204	277	35	2
206	277	35	1
208	277	35	2
213	277	35	1
218	277	35	1
224	277	35	1
229	277	35	2
230	277	35	2
232	277	35	1
234	277	35	1
241	277	35	1
242	277	35	1
174	278	35	1
176	278	35	2
183	278	35	1
190	278	35	1
195	278	35	1
198	278	35	2
202	278	35	1
203	278	35	1
204	278	35	1
205	278	35	1
213	278	35	1
215	278	35	2
222	278	35	3
223	278	35	1
227	278	35	1
229	278	35	1
230	278	35	2
231	278	35	1
233	278	35	2
234	278	35	2
236	278	35	1
238	278	35	2
243	278	35	1
244	278	35	1
245	278	35	1
247	278	35	2
172	279	35	2
184	279	35	1
192	279	35	3
193	279	35	1
203	279	35	1
204	279	35	1
207	279	35	2
209	279	35	1
210	279	35	2
214	279	35	1
217	279	35	1
222	279	35	3
227	279	35	2
233	279	35	1
234	279	35	3
241	279	35	1
246	279	35	1
179	280	35	1
189	280	35	1
193	280	35	1
194	280	35	1
203	280	35	2
205	280	35	1
206	280	35	1
207	280	35	1
208	280	35	1
210	280	35	2
211	280	35	1
212	280	35	1
214	280	35	2
217	280	35	1
219	280	35	1
220	280	35	1
221	280	35	1
226	280	35	2
232	280	35	1
233	280	35	1
234	280	35	1
237	280	35	2
238	280	35	1
245	280	35	1
174	281	35	1
179	281	35	1
182	281	35	2
187	281	35	2
191	281	35	2
203	281	35	1
206	281	35	1
208	281	35	1
210	281	35	1
211	281	35	2
212	281	35	1
213	281	35	1
216	281	35	2
217	281	35	1
219	281	35	1
222	281	35	1
223	281	35	1
226	281	35	2
228	281	35	1
230	281	35	3
232	281	35	1
235	281	35	2
239	281	35	2
240	281	35	2
248	281	35	1
173	282	35	1
175	282	35	2
186	282	35	2
189	282	35	2
190	282	35	1
202	282	35	1
205	282	35	1
207	282	35	2
209	282	35	2
210	282	35	1
213	282	35	3
214	282	35	3
215	282	35	1
218	282	35	1
220	282	35	1
221	282	35	2
222	282	35	1
224	282	35	3
227	282	35	1
229	282	35	1
232	282	35	2
233	282	35	3
242	282	35	1
173	283	35	2
180	283	35	2
183	283	35	2
187	283	35	1
190	283	35	1
202	283	35	1
205	283	35	2
207	283	35	1
208	283	35	2
209	283	35	2
211	283	35	2
212	283	35	1
218	283	35	1
220	283	35	2
222	283	35	3
223	283	35	1
226	283	35	1
228	283	35	2
232	283	35	2
236	283	35	2
240	283	35	1
243	283	35	4
244	283	35	1
245	283	35	1
247	283	35	1
250	283	35	1
176	284	35	1
177	284	35	1
181	284	35	1
184	284	35	1
186	284	35	1
187	284	35	1
189	284	35	1
200	284	35	2
204	284	35	1
208	284	35	2
209	284	35	1
212	284	35	1
214	284	35	2
215	284	35	1
216	284	35	1
220	284	35	1
222	284	35	1
224	284	35	1
225	284	35	1
226	284	35	1
229	284	35	4
230	284	35	1
232	284	35	1
233	284	35	2
234	284	35	2
235	284	35	1
236	284	35	1
237	284	35	1
238	284	35	1
241	284	35	2
242	284	35	1
244	284	35	2
246	284	35	2
247	284	35	1
249	284	35	1
176	285	35	2
178	285	35	1
180	285	35	1
189	285	35	1
200	285	35	3
203	285	35	1
205	285	35	1
206	285	35	1
207	285	35	1
208	285	35	3
217	285	35	1
218	285	35	2
220	285	35	2
222	285	35	1
224	285	35	3
225	285	35	1
229	285	35	3
230	285	35	2
232	285	35	1
240	285	35	1
242	285	35	1
243	285	35	2
246	285	35	1
250	285	35	1
175	286	35	2
178	286	35	1
181	286	35	1
185	286	35	2
186	286	35	1
187	286	35	2
196	286	35	1
198	286	35	1
200	286	35	3
201	286	35	1
202	286	35	1
204	286	35	1
205	286	35	2
207	286	35	1
208	286	35	2
211	286	35	2
219	286	35	2
220	286	35	1
228	286	35	2
231	286	35	1
233	286	35	2
234	286	35	1
238	286	35	1
248	286	35	2
249	286	35	1
174	287	35	1
175	287	35	2
182	287	35	2
186	287	35	2
189	287	35	1
194	287	35	2
198	287	35	2
199	287	35	1
200	287	35	1
202	287	35	2
203	287	35	3
206	287	35	2
219	287	35	2
220	287	35	1
221	287	35	1
224	287	35	1
225	287	35	1
228	287	35	3
229	287	35	1
236	287	35	1
237	287	35	1
239	287	35	3
242	287	35	2
243	287	35	1
246	287	35	2
247	287	35	1
176	288	35	1
183	288	35	1
185	288	35	1
186	288	35	1
187	288	35	1
189	288	35	1
190	288	35	1
192	288	35	1
196	288	35	1
199	288	35	1
200	288	35	1
201	288	35	1
204	288	35	1
205	288	35	2
220	288	35	1
222	288	35	2
223	288	35	1
224	288	35	1
228	288	35	1
230	288	35	1
236	288	35	3
238	288	35	1
239	288	35	2
246	288	35	1
247	288	35	1
174	289	35	1
176	289	35	2
187	289	35	2
188	289	35	1
195	289	35	1
199	289	35	1
200	289	35	1
204	289	35	1
221	289	35	3
224	289	35	2
226	289	35	1
228	289	35	2
230	289	35	3
236	289	35	2
237	289	35	1
238	289	35	1
239	289	35	1
243	289	35	4
245	289	35	1
246	289	35	1
248	289	35	1
184	290	35	2
185	290	35	2
186	290	35	1
195	290	35	1
198	290	35	1
199	290	35	1
200	290	35	2
201	290	35	1
204	290	35	2
205	290	35	3
206	290	35	2
223	290	35	3
224	290	35	1
227	290	35	2
231	290	35	1
234	290	35	2
235	290	35	1
238	290	35	1
245	290	35	1
247	290	35	1
248	290	35	2
183	291	35	1
185	291	35	1
191	291	35	1
195	291	35	1
196	291	35	2
199	291	35	1
204	291	35	3
206	291	35	2
223	291	35	1
224	291	35	1
226	291	35	1
229	291	35	1
230	291	35	1
232	291	35	3
234	291	35	1
236	291	35	1
237	291	35	1
239	291	35	2
187	292	35	1
193	292	35	3
194	292	35	1
197	292	35	1
199	292	35	1
201	292	35	1
203	292	35	1
205	292	35	1
220	292	35	2
221	292	35	2
222	292	35	2
225	292	35	2
226	292	35	1
228	292	35	1
229	292	35	1
232	292	35	2
233	292	35	1
235	292	35	1
238	292	35	2
245	292	35	1
181	293	35	2
196	293	35	1
198	293	35	1
200	293	35	2
201	293	35	1
203	293	35	1
204	293	35	3
206	293	35	2
218	293	35	1
225	293	35	3
229	293	35	1
231	293	35	2
232	293	35	1
234	293	35	2
235	293	35	1
236	293	35	3
246	293	35	1
181	294	35	1
183	294	35	2
185	294	35	1
187	294	35	1
188	294	35	2
190	294	35	3
195	294	35	1
198	294	35	1
201	294	35	1
204	294	35	2
219	294	35	2
221	294	35	1
222	294	35	2
223	294	35	1
225	294	35	1
226	294	35	1
236	294	35	1
241	294	35	1
181	295	35	2
193	295	35	1
197	295	35	3
202	295	35	1
203	295	35	2
204	295	35	1
220	295	35	1
224	295	35	1
226	295	35	2
228	295	35	2
231	295	35	1
233	295	35	3
238	295	35	1
240	295	35	1
241	295	35	2
245	295	35	1
248	295	35	1
177	296	35	1
181	296	35	2
182	296	35	1
193	296	35	1
196	296	35	1
199	296	35	1
200	296	35	1
202	296	35	1
203	296	35	1
204	296	35	1
205	296	35	1
217	296	35	1
220	296	35	1
222	296	35	1
223	296	35	1
228	296	35	1
229	296	35	1
236	296	35	1
238	296	35	1
242	296	35	2
243	296	35	2
194	297	35	2
199	297	35	3
221	297	35	2
225	297	35	1
230	297	35	1
232	297	35	3
236	297	35	1
237	297	35	1
238	297	35	1
239	297	35	1
240	297	35	2
242	297	35	2
245	297	35	1
247	297	35	2
181	298	35	1
191	298	35	1
196	298	35	1
197	298	35	1
198	298	35	2
200	298	35	1
203	298	35	1
220	298	35	1
229	298	35	1
234	298	35	2
244	298	35	1
245	298	35	1
246	298	35	2
247	298	35	3
196	299	35	2
199	299	35	1
227	299	35	1
235	299	35	1
238	299	35	2
239	299	35	1
242	299	35	3
245	299	35	1
195	300	35	2
225	300	35	2
228	300	35	1
229	300	35	2
235	300	35	2
236	300	35	2
237	300	35	1
194	301	35	1
198	301	35	1
228	301	35	2
229	301	35	1
233	301	35	2
236	301	35	1
238	301	35	1
239	301	35	1
242	301	35	1
243	301	35	1
200	302	35	1
222	302	35	1
223	302	35	1
226	302	35	1
227	302	35	1
229	302	35	1
230	302	35	1
231	302	35	2
233	302	35	5
238	302	35	1
244	302	35	1
199	303	35	2
223	303	35	2
225	303	35	2
226	303	35	2
230	303	35	1
232	303	35	2
233	303	35	2
238	303	35	1
244	303	35	5
207	304	35	1
223	304	35	1
225	304	35	1
227	304	35	1
232	304	35	1
239	304	35	1
240	304	35	2
241	304	35	3
195	305	35	2
222	305	35	1
225	305	35	1
229	305	35	2
234	305	35	2
235	305	35	1
237	305	35	3
240	305	35	2
241	305	35	2
242	305	35	1
220	306	35	1
222	306	35	1
223	306	35	3
224	306	35	1
225	306	35	1
227	306	35	1
228	306	35	2
229	306	35	1
230	306	35	2
232	306	35	4
233	306	35	1
236	306	35	1
239	306	35	1
240	306	35	1
195	307	35	1
198	307	35	1
221	307	35	1
223	307	35	1
226	307	35	2
231	307	35	1
233	307	35	1
236	307	35	1
237	307	35	1
238	307	35	1
239	307	35	1
240	307	35	2
242	307	35	1
203	308	35	2
221	308	35	1
224	308	35	3
226	308	35	1
228	308	35	2
236	308	35	1
239	308	35	1
240	308	35	1
241	308	35	1
202	309	35	2
222	309	35	1
223	309	35	1
228	309	35	2
229	309	35	2
234	309	35	1
240	309	35	1
218	310	35	1
219	310	35	1
220	310	35	2
221	310	35	1
222	310	35	2
225	310	35	1
229	310	35	1
230	310	35	1
231	310	35	1
232	310	35	2
235	310	35	1
236	310	35	2
237	310	35	1
238	310	35	2
213	311	35	1
214	311	35	2
220	311	35	1
222	311	35	1
223	311	35	3
228	311	35	2
230	311	35	2
232	311	35	1
234	311	35	1
236	311	35	1
238	311	35	2
240	311	35	2
241	311	35	1
213	312	35	1
214	312	35	2
217	312	35	2
226	312	35	2
229	312	35	3
231	312	35	2
232	312	35	1
234	312	35	1
236	312	35	1
237	312	35	2
217	313	35	2
226	313	35	1
229	313	35	1
232	313	35	2
237	313	35	2
241	313	35	1
221	314	35	1
225	314	35	1
227	314	35	1
228	314	35	2
233	314	35	1
234	314	35	1
