x	y	z	Post NMDA receptor activation events
215	268	36	1
222	268	36	3
223	268	36	1
234	268	36	1
235	268	36	1
236	268	36	3
237	268	36	1
243	268	36	1
245	268	36	1
247	268	36	3
185	269	36	1
186	269	36	1
188	269	36	1
191	269	36	2
194	269	36	1
215	269	36	5
216	269	36	1
217	269	36	2
218	269	36	4
222	269	36	1
225	269	36	1
232	269	36	1
233	269	36	2
234	269	36	2
236	269	36	1
237	269	36	1
238	269	36	2
172	270	36	1
185	270	36	2
187	270	36	2
188	270	36	1
192	270	36	2
195	270	36	4
206	270	36	1
211	270	36	1
217	270	36	3
220	270	36	2
221	270	36	1
230	270	36	1
231	270	36	1
232	270	36	1
237	270	36	1
238	270	36	2
239	270	36	1
244	270	36	1
246	270	36	1
248	270	36	1
176	271	36	1
178	271	36	2
181	271	36	3
189	271	36	2
193	271	36	1
206	271	36	3
211	271	36	2
212	271	36	1
213	271	36	2
214	271	36	1
215	271	36	1
216	271	36	3
225	271	36	2
233	271	36	1
236	271	36	1
239	271	36	1
248	271	36	1
175	272	36	3
177	272	36	1
185	272	36	2
190	272	36	1
193	272	36	1
197	272	36	1
199	272	36	1
203	272	36	1
206	272	36	2
207	272	36	1
214	272	36	1
215	272	36	1
218	272	36	1
230	272	36	1
231	272	36	2
236	272	36	1
240	272	36	1
181	273	36	3
185	273	36	2
186	273	36	1
190	273	36	2
198	273	36	1
207	273	36	2
208	273	36	1
209	273	36	1
210	273	36	2
212	273	36	1
217	273	36	2
232	273	36	1
238	273	36	1
241	273	36	2
204	274	36	2
205	274	36	1
206	274	36	1
210	274	36	2
211	274	36	2
213	274	36	1
216	274	36	2
217	274	36	2
220	274	36	1
221	274	36	1
233	274	36	2
239	274	36	1
240	274	36	3
250	274	36	1
205	275	36	2
207	275	36	1
208	275	36	1
210	275	36	3
211	275	36	1
212	275	36	3
217	275	36	1
218	275	36	2
220	275	36	1
231	275	36	2
243	275	36	1
180	276	36	1
186	276	36	1
207	276	36	2
208	276	36	2
211	276	36	1
212	276	36	1
215	276	36	1
216	276	36	1
219	276	36	1
220	276	36	1
222	276	36	1
241	276	36	3
175	277	36	3
206	277	36	1
208	277	36	2
209	277	36	1
211	277	36	1
213	277	36	2
214	277	36	2
217	277	36	2
223	277	36	1
181	278	36	2
188	278	36	3
201	278	36	1
204	278	36	1
207	278	36	1
210	278	36	1
211	278	36	1
219	278	36	1
223	278	36	1
231	278	36	2
234	278	36	2
239	278	36	1
187	279	36	1
193	279	36	1
206	279	36	1
214	279	36	1
215	279	36	2
219	279	36	2
231	279	36	1
234	279	36	2
173	280	36	1
174	280	36	1
192	280	36	1
199	280	36	1
204	280	36	1
208	280	36	1
209	280	36	2
210	280	36	1
211	280	36	1
212	280	36	1
213	280	36	1
219	280	36	1
223	280	36	1
224	280	36	1
234	280	36	1
173	281	36	1
178	281	36	1
179	281	36	1
204	281	36	2
206	281	36	1
207	281	36	1
211	281	36	1
212	281	36	1
217	281	36	1
221	281	36	2
222	281	36	3
224	281	36	2
172	282	36	1
190	282	36	1
201	282	36	1
205	282	36	3
206	282	36	1
209	282	36	4
220	282	36	1
221	282	36	2
222	282	36	1
226	282	36	1
231	282	36	2
232	282	36	1
181	283	36	1
202	283	36	1
207	283	36	2
209	283	36	1
215	283	36	2
219	283	36	1
225	283	36	1
226	283	36	1
227	283	36	1
231	283	36	2
233	283	36	1
241	283	36	2
187	284	36	1
196	284	36	2
199	284	36	1
201	284	36	2
202	284	36	1
205	284	36	1
206	284	36	2
208	284	36	1
209	284	36	1
210	284	36	1
213	284	36	3
214	284	36	1
219	284	36	5
220	284	36	1
221	284	36	1
224	284	36	1
225	284	36	3
226	284	36	1
231	284	36	1
240	284	36	1
245	284	36	1
176	285	36	1
190	285	36	1
200	285	36	1
202	285	36	2
205	285	36	2
212	285	36	1
217	285	36	1
220	285	36	3
221	285	36	2
223	285	36	1
224	285	36	2
226	285	36	1
231	285	36	1
234	285	36	1
235	285	36	3
236	285	36	2
238	285	36	2
240	285	36	1
241	285	36	1
245	285	36	2
247	285	36	1
188	286	36	1
189	286	36	1
198	286	36	2
200	286	36	1
203	286	36	1
204	286	36	1
207	286	36	2
208	286	36	1
209	286	36	1
225	286	36	1
227	286	36	2
228	286	36	1
230	286	36	1
234	286	36	3
235	286	36	2
236	286	36	1
238	286	36	1
239	286	36	1
191	287	36	2
198	287	36	1
199	287	36	3
200	287	36	1
201	287	36	1
205	287	36	1
207	287	36	2
208	287	36	1
214	287	36	1
220	287	36	1
221	287	36	2
224	287	36	2
226	287	36	1
229	287	36	1
236	287	36	1
238	287	36	2
239	287	36	1
241	287	36	1
243	287	36	1
244	287	36	1
245	287	36	1
248	287	36	2
187	288	36	1
192	288	36	1
199	288	36	2
202	288	36	1
206	288	36	2
219	288	36	2
220	288	36	1
221	288	36	3
223	288	36	1
229	288	36	2
230	288	36	1
233	288	36	1
238	288	36	2
243	288	36	2
245	288	36	1
184	289	36	2
187	289	36	1
195	289	36	2
200	289	36	1
201	289	36	1
206	289	36	1
217	289	36	1
223	289	36	1
227	289	36	1
233	289	36	2
234	289	36	1
235	289	36	1
237	289	36	1
241	289	36	1
244	289	36	1
195	290	36	2
197	290	36	2
200	290	36	1
201	290	36	1
202	290	36	1
203	290	36	2
204	290	36	1
206	290	36	1
220	290	36	1
222	290	36	2
223	290	36	4
225	290	36	2
234	290	36	1
236	290	36	2
238	290	36	1
239	290	36	1
241	290	36	1
184	291	36	2
194	291	36	2
195	291	36	1
196	291	36	1
199	291	36	1
201	291	36	1
204	291	36	2
221	291	36	3
222	291	36	1
224	291	36	1
231	291	36	1
232	291	36	2
233	291	36	4
234	291	36	1
238	291	36	1
239	291	36	3
240	291	36	2
241	291	36	1
245	291	36	1
174	292	36	3
189	292	36	1
198	292	36	1
200	292	36	1
203	292	36	1
204	292	36	2
207	292	36	2
208	292	36	1
219	292	36	1
221	292	36	3
224	292	36	1
225	292	36	1
228	292	36	1
233	292	36	1
237	292	36	2
245	292	36	2
182	293	36	1
205	293	36	1
206	293	36	1
207	293	36	2
208	293	36	2
222	293	36	2
223	293	36	3
224	293	36	1
225	293	36	1
226	293	36	2
227	293	36	1
229	293	36	1
231	293	36	1
232	293	36	1
234	293	36	1
235	293	36	1
239	293	36	1
240	293	36	3
242	293	36	1
188	294	36	1
198	294	36	1
201	294	36	3
202	294	36	1
224	294	36	1
228	294	36	1
232	294	36	1
235	294	36	1
237	294	36	1
238	294	36	2
241	294	36	1
243	294	36	2
196	295	36	3
197	295	36	1
198	295	36	2
201	295	36	2
202	295	36	1
221	295	36	2
223	295	36	2
225	295	36	2
226	295	36	1
229	295	36	2
233	295	36	1
235	295	36	1
237	295	36	2
238	295	36	1
239	295	36	1
240	295	36	2
244	295	36	2
245	295	36	2
194	296	36	1
198	296	36	3
201	296	36	1
202	296	36	1
222	296	36	1
227	296	36	1
228	296	36	1
230	296	36	1
235	296	36	1
236	296	36	1
237	296	36	2
239	296	36	1
243	296	36	1
244	296	36	1
195	297	36	1
198	297	36	1
199	297	36	1
201	297	36	1
202	297	36	1
205	297	36	2
227	297	36	1
228	297	36	1
229	297	36	2
231	297	36	2
232	297	36	3
234	297	36	1
235	297	36	1
241	297	36	3
244	297	36	1
199	298	36	1
202	298	36	3
203	298	36	1
205	298	36	1
226	298	36	3
229	298	36	1
230	298	36	1
233	298	36	1
234	298	36	1
236	298	36	1
239	298	36	1
244	298	36	2
245	298	36	1
196	299	36	1
199	299	36	2
200	299	36	2
204	299	36	2
233	299	36	1
237	299	36	1
238	299	36	1
240	299	36	4
242	299	36	2
245	299	36	1
225	300	36	2
229	300	36	2
230	300	36	1
233	300	36	1
237	300	36	2
240	300	36	1
244	300	36	1
198	301	36	2
223	301	36	1
227	301	36	2
228	301	36	2
234	301	36	1
235	301	36	1
240	301	36	1
244	301	36	1
223	302	36	1
225	302	36	2
227	302	36	2
231	302	36	2
243	302	36	1
244	302	36	1
225	303	36	1
226	303	36	2
227	303	36	2
231	303	36	2
234	303	36	1
235	303	36	1
236	303	36	3
238	303	36	1
242	303	36	1
225	304	36	2
227	304	36	1
230	304	36	1
233	304	36	1
235	304	36	1
199	305	36	1
223	305	36	1
225	305	36	1
228	305	36	1
229	305	36	2
242	305	36	1
222	306	36	2
224	306	36	2
226	306	36	1
241	306	36	1
242	306	36	1
243	306	36	3
223	307	36	1
226	307	36	1
235	307	36	2
241	307	36	2
242	307	36	1
227	308	36	1
228	308	36	1
237	308	36	1
239	308	36	1
220	309	36	1
223	309	36	1
224	309	36	3
225	309	36	2
228	309	36	1
229	309	36	2
230	309	36	1
233	309	36	1
234	309	36	2
236	309	36	1
216	310	36	2
219	310	36	2
221	310	36	1
222	310	36	1
224	310	36	2
228	310	36	1
229	310	36	1
231	310	36	1
234	310	36	1
243	310	36	2
211	311	36	1
215	311	36	4
220	311	36	3
223	311	36	1
230	311	36	1
234	311	36	1
238	311	36	1
213	312	36	1
217	312	36	2
218	312	36	1
220	312	36	1
221	312	36	1
225	312	36	2
230	312	36	1
231	312	36	1
232	312	36	1
233	312	36	2
240	312	36	1
244	312	36	2
216	313	36	2
227	313	36	1
230	313	36	1
232	313	36	1
235	313	36	1
236	313	36	1
225	314	36	1
230	314	36	1
232	314	36	1
234	314	36	3
236	314	36	2
241	314	36	1
214	315	36	1
230	315	36	2
235	315	36	1
242	315	36	1
243	315	36	1
228	316	36	3
231	316	36	1
232	316	36	2
236	316	36	1
240	316	36	2
242	316	36	1
235	317	36	1
237	317	36	1
230	318	36	2
236	318	36	1
231	319	36	4
232	319	36	2
236	319	36	2
238	319	36	1
227	257	37	2
228	257	37	3
228	258	37	2
226	259	37	1
228	260	37	1
230	260	37	1
234	260	37	2
235	260	37	2
217	261	37	2
226	261	37	1
229	261	37	2
230	261	37	1
227	262	37	2
230	262	37	2
231	262	37	2
232	262	37	1
214	263	37	1
217	263	37	1
222	263	37	1
231	263	37	1
224	264	37	2
229	264	37	2
236	264	37	3
237	264	37	1
245	264	37	1
232	265	37	1
188	266	37	2
193	266	37	1
230	266	37	1
191	267	37	2
210	267	37	1
211	267	37	1
214	267	37	1
236	267	37	2
238	267	37	2
239	267	37	1
241	267	37	2
189	268	37	2
193	268	37	1
211	268	37	1
215	268	37	1
217	268	37	1
219	268	37	1
220	268	37	2
236	268	37	2
193	269	37	2
194	269	37	1
204	269	37	1
211	269	37	1
216	269	37	1
218	269	37	1
237	269	37	2
239	269	37	2
190	270	37	1
192	270	37	1
194	270	37	1
215	270	37	1
217	270	37	1
220	270	37	1
221	270	37	3
232	270	37	2
235	270	37	2
192	271	37	4
195	271	37	1
213	271	37	3
214	271	37	2
219	271	37	3
221	271	37	4
196	272	37	1
213	272	37	2
214	272	37	1
215	272	37	1
216	272	37	1
209	273	37	1
211	273	37	2
214	273	37	3
215	273	37	2
217	273	37	1
219	273	37	1
236	273	37	1
208	274	37	1
211	274	37	1
231	274	37	2
205	275	37	1
206	275	37	5
212	275	37	1
213	275	37	1
220	275	37	1
207	276	37	1
209	276	37	1
214	276	37	1
215	276	37	3
188	277	37	2
211	277	37	1
220	277	37	1
181	278	37	2
195	278	37	1
205	278	37	3
214	278	37	2
195	279	37	1
206	279	37	1
210	279	37	1
212	279	37	2
214	279	37	2
215	279	37	1
217	279	37	3
208	280	37	1
209	280	37	1
210	280	37	1
175	281	37	1
189	281	37	1
192	281	37	1
208	281	37	3
214	281	37	1
215	281	37	3
223	281	37	2
208	282	37	1
211	282	37	1
212	282	37	1
215	282	37	1
219	282	37	1
223	282	37	4
189	283	37	1
193	283	37	2
201	283	37	1
211	283	37	1
214	283	37	1
227	283	37	1
228	283	37	1
186	284	37	1
196	284	37	1
203	284	37	1
205	284	37	1
206	284	37	1
237	284	37	1
186	285	37	1
187	285	37	2
195	285	37	1
197	285	37	1
201	285	37	1
205	285	37	1
233	285	37	1
237	285	37	1
241	285	37	1
187	286	37	1
188	286	37	1
189	286	37	4
200	286	37	1
205	286	37	4
206	286	37	2
220	286	37	1
230	286	37	2
234	286	37	1
241	286	37	2
188	287	37	1
191	287	37	1
202	287	37	1
219	287	37	2
220	287	37	1
222	287	37	2
230	287	37	1
233	287	37	1
237	287	37	1
186	288	37	3
192	288	37	1
193	288	37	1
196	288	37	1
203	288	37	2
204	288	37	1
210	288	37	2
221	288	37	1
224	288	37	2
234	288	37	1
237	288	37	1
238	288	37	1
240	288	37	2
241	288	37	1
186	289	37	3
195	289	37	1
200	289	37	1
201	289	37	1
202	289	37	1
208	289	37	4
221	289	37	2
224	289	37	1
233	289	37	1
237	289	37	1
186	290	37	1
204	290	37	2
206	290	37	1
222	290	37	1
233	290	37	2
237	290	37	1
243	290	37	2
188	291	37	1
224	291	37	3
229	291	37	3
232	291	37	1
233	291	37	1
234	291	37	1
235	291	37	1
238	291	37	2
198	292	37	1
200	292	37	1
203	292	37	1
231	292	37	1
232	292	37	1
233	292	37	2
234	292	37	1
236	292	37	1
240	292	37	1
242	292	37	3
193	293	37	1
199	293	37	1
201	293	37	2
204	293	37	1
206	293	37	2
207	293	37	1
226	293	37	1
230	293	37	2
238	293	37	2
239	293	37	1
240	293	37	2
201	294	37	1
202	294	37	2
204	294	37	3
224	294	37	1
225	294	37	2
228	294	37	1
230	294	37	1
235	294	37	1
237	294	37	1
203	295	37	3
204	295	37	1
217	295	37	1
229	295	37	1
235	295	37	1
236	295	37	1
237	295	37	2
240	295	37	1
241	295	37	1
244	295	37	2
199	296	37	1
200	296	37	2
201	296	37	1
202	296	37	3
203	296	37	2
204	296	37	4
217	296	37	5
225	296	37	1
228	296	37	1
229	296	37	1
237	296	37	2
240	296	37	1
242	296	37	1
244	296	37	1
245	296	37	1
194	297	37	1
196	297	37	1
230	297	37	3
231	297	37	1
232	297	37	2
234	297	37	1
235	297	37	2
239	297	37	1
242	297	37	1
243	297	37	1
202	298	37	1
230	298	37	1
231	298	37	2
232	298	37	1
238	298	37	3
243	298	37	1
245	298	37	1
232	299	37	1
233	299	37	2
240	299	37	1
241	299	37	2
242	299	37	2
243	299	37	4
245	299	37	1
229	300	37	2
231	300	37	1
233	300	37	1
235	300	37	2
236	300	37	1
239	300	37	2
240	300	37	2
241	300	37	1
242	300	37	2
244	300	37	1
232	301	37	3
241	301	37	2
242	301	37	2
244	301	37	2
226	302	37	1
232	302	37	4
228	303	37	2
230	303	37	1
232	303	37	1
235	303	37	1
236	303	37	1
226	305	37	1
229	305	37	2
238	305	37	2
224	306	37	1
240	306	37	3
198	307	37	1
226	307	37	1
239	307	37	2
223	308	37	3
227	308	37	1
229	308	37	3
243	308	37	2
220	309	37	2
221	309	37	1
229	309	37	1
239	309	37	1
242	309	37	2
224	310	37	1
228	310	37	1
219	311	37	2
222	311	37	1
224	311	37	1
225	311	37	1
226	311	37	1
227	311	37	1
232	311	37	1
234	311	37	1
237	311	37	1
218	312	37	1
221	312	37	1
227	312	37	1
231	312	37	2
232	312	37	1
236	312	37	1
240	312	37	2
212	313	37	1
216	313	37	2
217	313	37	2
227	313	37	1
228	313	37	2
229	313	37	2
230	313	37	1
238	313	37	1
221	314	37	1
228	314	37	1
230	314	37	1
232	314	37	1
234	314	37	1
235	314	37	1
237	314	37	1
211	315	37	1
236	315	37	2
238	315	37	1
236	316	37	1
237	316	37	2
238	316	37	2
240	316	37	1
230	317	37	3
235	317	37	1
236	317	37	1
237	317	37	2
238	317	37	1
235	318	37	4
237	318	37	1
238	318	37	1
240	318	37	1
232	319	37	3
238	319	37	1
228	320	37	1
231	322	37	1
233	322	37	2
226	259	38	3
228	260	38	1
227	261	38	1
228	261	38	1
224	262	38	1
225	262	38	1
238	262	38	1
229	263	38	1
231	264	38	1
238	264	38	1
226	265	38	1
230	265	38	1
237	265	38	1
189	266	38	2
211	266	38	2
214	266	38	2
237	266	38	4
193	267	38	1
211	268	38	4
213	268	38	1
187	269	38	1
209	269	38	1
219	269	38	2
192	270	38	1
193	270	38	1
217	270	38	1
218	270	38	1
193	271	38	1
211	271	38	1
215	271	38	1
216	271	38	2
217	271	38	1
218	271	38	2
203	272	38	1
211	272	38	1
214	272	38	1
236	272	38	1
208	273	38	2
210	273	38	2
215	273	38	2
217	273	38	1
206	274	38	1
210	274	38	1
212	274	38	2
215	274	38	2
217	274	38	2
203	275	38	1
206	275	38	1
207	275	38	3
216	275	38	1
217	275	38	1
191	276	38	1
208	276	38	1
210	276	38	3
211	276	38	1
213	276	38	2
214	276	38	2
205	277	38	1
206	277	38	1
207	277	38	1
209	277	38	3
210	277	38	2
211	277	38	1
219	277	38	2
203	278	38	3
206	278	38	1
208	278	38	1
211	278	38	3
212	278	38	1
215	278	38	3
217	278	38	1
218	278	38	2
194	279	38	1
206	279	38	3
208	279	38	2
209	279	38	1
210	279	38	1
211	279	38	2
214	279	38	1
218	279	38	2
220	279	38	1
193	280	38	1
208	280	38	1
209	280	38	1
210	280	38	1
211	280	38	1
214	280	38	2
221	280	38	2
191	281	38	1
210	281	38	1
211	281	38	1
212	281	38	1
216	281	38	1
189	282	38	1
191	282	38	2
192	282	38	2
193	282	38	2
210	282	38	1
211	282	38	1
212	282	38	2
214	282	38	1
215	282	38	1
222	282	38	1
223	282	38	1
189	283	38	1
203	283	38	1
210	283	38	2
214	283	38	1
217	283	38	1
219	283	38	1
229	283	38	2
185	284	38	1
188	284	38	1
193	284	38	1
195	284	38	2
214	284	38	6
216	284	38	1
222	284	38	2
191	285	38	1
201	285	38	1
205	285	38	1
212	285	38	1
216	285	38	1
217	285	38	1
232	285	38	1
188	286	38	2
193	286	38	3
198	286	38	2
203	286	38	1
204	286	38	2
205	286	38	2
211	286	38	3
216	286	38	1
221	286	38	2
230	286	38	1
232	286	38	2
237	286	38	1
192	287	38	2
195	287	38	1
198	287	38	1
207	287	38	1
215	287	38	2
220	287	38	1
232	287	38	1
238	287	38	2
188	288	38	1
193	288	38	1
202	288	38	1
207	288	38	2
209	288	38	4
218	288	38	1
220	288	38	2
224	288	38	1
235	288	38	1
236	288	38	1
185	289	38	1
190	289	38	3
193	289	38	2
195	289	38	1
200	289	38	1
204	289	38	3
207	289	38	3
217	289	38	2
219	289	38	3
223	289	38	1
233	289	38	1
188	290	38	1
192	290	38	1
193	290	38	1
198	290	38	2
199	290	38	1
200	290	38	3
207	290	38	1
223	290	38	1
237	290	38	1
189	291	38	1
191	291	38	2
192	291	38	1
200	291	38	1
207	291	38	1
210	291	38	1
214	291	38	1
222	291	38	1
223	291	38	2
232	291	38	1
233	291	38	1
238	291	38	1
189	292	38	2
192	292	38	1
197	292	38	3
201	292	38	1
206	292	38	2
207	292	38	1
220	292	38	1
223	292	38	2
229	292	38	1
230	292	38	1
234	292	38	1
238	292	38	1
196	293	38	1
197	293	38	1
199	293	38	2
200	293	38	1
202	293	38	2
204	293	38	1
206	293	38	1
217	293	38	1
218	293	38	1
220	293	38	3
223	293	38	3
225	293	38	1
227	293	38	1
229	293	38	2
230	293	38	1
231	293	38	1
237	293	38	2
239	293	38	3
240	293	38	1
204	294	38	1
206	294	38	2
210	294	38	2
211	294	38	1
213	294	38	1
217	294	38	1
225	294	38	1
228	294	38	1
234	294	38	1
239	294	38	1
242	294	38	4
243	294	38	1
197	295	38	1
198	295	38	2
202	295	38	1
204	295	38	1
207	295	38	1
216	295	38	1
218	295	38	2
220	295	38	1
221	295	38	2
227	295	38	1
229	295	38	1
230	295	38	1
231	295	38	1
232	295	38	2
235	295	38	1
240	295	38	2
244	295	38	1
197	296	38	1
198	296	38	1
202	296	38	1
204	296	38	3
205	296	38	1
206	296	38	1
217	296	38	2
222	296	38	1
228	296	38	1
233	296	38	2
234	296	38	2
235	296	38	1
236	296	38	1
237	296	38	1
240	296	38	2
241	296	38	1
195	297	38	2
199	297	38	2
201	297	38	1
203	297	38	1
204	297	38	1
219	297	38	1
223	297	38	1
225	297	38	3
226	297	38	1
229	297	38	2
230	297	38	1
231	297	38	1
234	297	38	1
236	297	38	4
237	297	38	3
239	297	38	1
241	297	38	2
242	297	38	2
243	297	38	1
244	297	38	1
200	298	38	3
216	298	38	1
228	298	38	1
230	298	38	3
233	298	38	2
240	298	38	1
227	299	38	1
228	299	38	1
229	299	38	1
231	299	38	1
232	299	38	1
235	299	38	1
236	299	38	1
239	299	38	1
242	299	38	2
243	299	38	1
218	300	38	1
227	300	38	3
228	300	38	1
230	300	38	1
233	300	38	1
239	300	38	1
241	300	38	1
242	300	38	2
228	301	38	2
229	301	38	3
234	301	38	2
239	301	38	2
226	302	38	1
227	302	38	1
228	302	38	2
233	302	38	4
234	302	38	2
237	302	38	2
239	302	38	2
245	302	38	1
228	303	38	2
229	303	38	1
234	303	38	1
229	304	38	1
231	304	38	1
237	304	38	2
243	304	38	1
226	305	38	1
229	305	38	3
230	305	38	2
233	305	38	1
234	305	38	1
236	305	38	2
241	305	38	1
210	306	38	1
227	306	38	1
229	306	38	1
232	306	38	2
242	306	38	2
246	306	38	1
193	307	38	2
223	307	38	2
224	307	38	1
225	307	38	1
234	307	38	1
237	307	38	2
243	307	38	1
246	307	38	1
222	308	38	1
223	308	38	2
226	308	38	3
235	308	38	1
239	308	38	1
240	308	38	1
195	309	38	1
206	309	38	1
223	309	38	1
224	309	38	1
225	309	38	1
227	309	38	2
228	309	38	1
229	309	38	1
233	309	38	1
241	309	38	1
242	309	38	1
217	310	38	1
220	310	38	1
221	310	38	2
223	310	38	1
224	310	38	1
226	310	38	1
227	310	38	2
228	310	38	2
229	310	38	2
230	310	38	2
232	310	38	1
233	310	38	1
236	310	38	1
241	310	38	1
214	311	38	3
217	311	38	1
218	311	38	2
219	311	38	3
221	311	38	1
230	311	38	2
231	311	38	2
217	312	38	1
219	312	38	1
221	312	38	2
222	312	38	1
223	312	38	1
226	312	38	4
227	312	38	1
228	312	38	2
231	312	38	1
241	312	38	1
242	312	38	2
216	313	38	1
219	313	38	2
220	313	38	2
221	313	38	2
229	313	38	1
235	313	38	1
238	313	38	1
240	313	38	1
241	313	38	1
245	313	38	1
217	314	38	1
221	314	38	1
230	314	38	1
236	314	38	2
237	314	38	1
238	314	38	1
239	314	38	2
240	314	38	1
241	314	38	2
242	314	38	1
220	315	38	3
221	315	38	1
223	315	38	1
225	315	38	3
229	315	38	3
237	315	38	1
243	315	38	1
244	315	38	1
225	316	38	2
226	316	38	1
228	316	38	1
234	316	38	1
211	317	38	1
214	317	38	1
219	317	38	1
226	317	38	1
230	317	38	1
232	317	38	1
235	317	38	1
238	317	38	1
240	317	38	1
243	317	38	2
212	318	38	1
232	318	38	3
235	318	38	1
236	318	38	1
240	318	38	1
218	319	38	1
230	319	38	1
232	319	38	1
234	319	38	1
241	319	38	1
242	319	38	1
231	320	38	2
229	321	38	1
231	321	38	1
220	322	38	1
231	322	38	3
236	322	38	1
219	323	38	1
233	324	38	1
215	265	39	1
237	265	39	1
217	268	39	1
219	269	39	1
194	270	39	2
201	270	39	1
216	270	39	3
217	270	39	1
218	271	39	1
189	273	39	2
214	273	39	1
215	273	39	1
213	274	39	2
213	275	39	1
218	276	39	2
204	277	39	3
214	277	39	2
201	278	39	1
208	278	39	1
210	278	39	1
214	278	39	1
216	278	39	3
216	279	39	3
215	280	39	1
204	281	39	1
217	281	39	2
214	282	39	1
219	282	39	2
202	283	39	1
203	283	39	1
215	283	39	1
237	283	39	2
193	284	39	1
200	284	39	2
203	284	39	1
216	284	39	1
195	285	39	1
193	286	39	1
199	286	39	1
201	286	39	2
203	286	39	1
205	286	39	1
206	286	39	1
221	286	39	1
188	287	39	1
190	287	39	2
191	287	39	1
196	287	39	1
215	287	39	2
219	287	39	1
239	287	39	1
192	288	39	2
195	288	39	1
206	288	39	1
210	288	39	3
193	289	39	1
195	289	39	2
201	289	39	3
203	289	39	1
217	289	39	1
192	290	39	1
195	290	39	1
200	290	39	3
207	290	39	1
210	290	39	2
215	290	39	1
218	290	39	1
190	291	39	1
191	291	39	1
193	291	39	1
199	291	39	2
207	291	39	1
213	291	39	1
214	291	39	2
222	291	39	2
225	291	39	1
188	292	39	1
199	292	39	1
208	292	39	1
211	292	39	2
225	292	39	1
226	292	39	2
230	292	39	2
232	292	39	3
237	292	39	1
240	292	39	1
199	293	39	1
207	293	39	1
208	293	39	1
209	293	39	1
221	293	39	1
222	293	39	2
225	293	39	1
227	293	39	2
229	293	39	1
234	293	39	1
241	293	39	1
200	294	39	1
205	294	39	2
213	294	39	2
221	294	39	1
225	294	39	1
228	294	39	1
230	294	39	1
234	294	39	2
235	294	39	1
240	294	39	2
241	294	39	1
242	294	39	1
197	295	39	1
204	295	39	1
207	295	39	2
223	295	39	2
225	295	39	1
227	295	39	2
234	295	39	2
241	295	39	1
243	295	39	1
197	296	39	1
206	296	39	1
215	296	39	2
220	296	39	1
226	296	39	1
228	296	39	2
234	296	39	1
235	296	39	1
236	296	39	1
237	296	39	1
239	296	39	1
194	297	39	1
196	297	39	1
197	297	39	1
203	297	39	2
204	297	39	1
205	297	39	1
206	297	39	1
215	297	39	3
220	297	39	2
223	297	39	1
224	297	39	1
225	297	39	2
231	297	39	1
232	297	39	2
233	297	39	2
234	297	39	1
235	297	39	1
236	297	39	1
241	297	39	2
203	298	39	1
214	298	39	2
215	298	39	1
221	298	39	1
226	298	39	1
228	298	39	1
229	298	39	2
232	298	39	2
233	298	39	2
239	298	39	2
240	298	39	2
242	298	39	1
224	299	39	1
225	299	39	1
226	299	39	2
228	299	39	1
229	299	39	2
231	299	39	1
233	299	39	1
236	299	39	4
239	299	39	1
214	300	39	2
227	300	39	1
228	300	39	2
230	300	39	1
231	300	39	2
232	300	39	1
233	300	39	2
235	300	39	2
229	301	39	1
233	301	39	1
238	301	39	1
226	302	39	1
228	302	39	1
229	302	39	1
231	302	39	2
233	302	39	3
240	302	39	1
226	303	39	1
227	303	39	1
230	303	39	3
235	303	39	2
239	303	39	1
210	304	39	1
225	304	39	1
227	304	39	1
228	304	39	3
230	304	39	1
233	304	39	1
244	304	39	1
194	305	39	1
224	305	39	1
226	305	39	1
228	305	39	2
230	305	39	3
236	305	39	1
240	305	39	2
242	305	39	1
211	306	39	1
224	306	39	1
225	306	39	1
235	306	39	1
239	306	39	1
242	306	39	1
214	307	39	1
224	307	39	1
225	307	39	2
226	307	39	3
229	307	39	1
235	307	39	1
194	308	39	1
216	308	39	1
222	308	39	3
223	308	39	1
227	308	39	1
229	308	39	1
235	308	39	2
240	308	39	1
242	308	39	3
243	308	39	1
195	309	39	2
212	309	39	2
215	309	39	3
216	309	39	1
218	309	39	1
222	309	39	1
223	309	39	1
225	309	39	2
233	309	39	1
240	309	39	1
195	310	39	1
217	310	39	2
219	310	39	1
220	310	39	1
222	310	39	3
224	310	39	1
225	310	39	2
239	310	39	1
242	310	39	1
206	311	39	1
211	311	39	1
217	311	39	3
218	311	39	1
219	311	39	1
220	311	39	1
222	311	39	1
224	311	39	1
225	311	39	2
226	311	39	1
228	311	39	1
231	311	39	1
233	311	39	1
236	311	39	3
244	311	39	1
196	312	39	3
217	312	39	1
219	312	39	1
222	312	39	1
228	312	39	1
229	312	39	2
231	312	39	1
238	312	39	1
239	312	39	1
240	312	39	1
242	312	39	3
244	312	39	1
220	313	39	1
224	313	39	1
235	313	39	2
238	313	39	1
239	313	39	2
241	313	39	1
242	313	39	1
243	313	39	1
217	314	39	1
218	314	39	1
220	314	39	1
234	314	39	1
238	314	39	2
239	314	39	2
240	314	39	2
241	314	39	1
242	314	39	1
217	315	39	1
219	315	39	2
229	315	39	2
230	315	39	2
239	315	39	1
242	315	39	2
245	315	39	2
225	316	39	1
233	316	39	1
244	316	39	1
225	317	39	1
235	317	39	1
242	317	39	1
244	317	39	1
229	318	39	2
237	318	39	3
238	318	39	1
243	318	39	1
223	319	39	3
237	319	39	1
214	320	39	1
217	320	39	2
229	320	39	1
