x	y	z	Calmodulin induced events
216	284	38	1
191	285	38	1
217	285	38	1
193	286	38	1
196	286	38	1
198	286	38	2
218	286	38	1
219	286	38	2
221	286	38	2
192	287	38	2
202	287	38	1
204	287	38	2
205	287	38	1
219	287	38	1
220	287	38	1
222	287	38	1
238	287	38	1
188	288	38	1
189	288	38	1
209	288	38	1
214	288	38	2
218	288	38	1
219	288	38	1
220	288	38	2
235	288	38	3
187	289	38	1
189	289	38	1
193	289	38	1
207	289	38	2
208	289	38	1
219	289	38	1
231	289	38	1
233	289	38	2
188	290	38	1
193	290	38	1
207	290	38	1
211	290	38	2
220	290	38	2
238	290	38	1
210	291	38	1
232	291	38	1
234	291	38	1
238	291	38	1
194	292	38	1
196	292	38	1
208	292	38	1
240	292	38	1
196	293	38	1
197	293	38	1
198	293	38	1
199	293	38	1
204	293	38	1
220	293	38	1
224	293	38	1
229	293	38	2
230	293	38	1
237	293	38	1
238	293	38	1
239	293	38	1
202	294	38	1
205	294	38	1
213	294	38	1
221	294	38	2
236	294	38	1
237	294	38	2
240	294	38	1
203	295	38	1
204	295	38	1
216	295	38	1
221	295	38	3
230	295	38	2
234	295	38	1
237	295	38	2
238	295	38	1
241	295	38	1
201	296	38	1
205	296	38	2
206	296	38	2
207	296	38	1
228	296	38	1
235	296	38	1
236	296	38	1
237	296	38	1
240	296	38	1
241	296	38	3
243	296	38	2
195	297	38	1
204	297	38	2
219	297	38	1
226	297	38	1
229	297	38	1
230	297	38	1
231	297	38	1
233	297	38	1
239	297	38	1
242	297	38	1
244	297	38	1
200	298	38	1
227	298	38	1
233	298	38	1
234	298	38	1
237	298	38	3
240	298	38	1
193	299	38	1
204	299	38	1
214	299	38	2
231	299	38	1
237	299	38	1
240	299	38	2
244	299	38	1
245	299	38	1
204	300	38	1
228	300	38	1
242	300	38	3
227	301	38	1
228	301	38	1
230	301	38	1
234	301	38	1
236	301	38	1
226	302	38	1
233	302	38	1
235	302	38	1
237	302	38	2
233	303	38	1
225	304	38	1
229	304	38	1
230	304	38	1
232	304	38	2
233	304	38	2
234	304	38	1
237	304	38	1
245	304	38	1
246	304	38	1
228	305	38	1
230	305	38	1
234	305	38	2
235	305	38	2
244	305	38	1
210	306	38	1
239	306	38	1
224	307	38	1
225	307	38	2
237	307	38	2
241	307	38	1
229	308	38	1
239	308	38	1
240	308	38	1
206	309	38	1
220	309	38	2
224	309	38	2
226	309	38	1
242	309	38	1
243	309	38	1
219	310	38	1
226	310	38	1
227	310	38	1
230	310	38	2
233	310	38	1
241	310	38	1
214	311	38	1
218	311	38	1
219	311	38	1
225	311	38	1
227	311	38	1
228	311	38	1
230	311	38	1
235	311	38	2
237	311	38	1
244	311	38	1
217	312	38	1
221	312	38	2
222	312	38	2
223	312	38	1
227	312	38	2
229	312	38	1
230	312	38	1
240	312	38	1
242	312	38	2
217	313	38	1
221	313	38	1
229	313	38	1
241	313	38	1
245	313	38	1
200	314	38	1
226	314	38	1
237	314	38	1
241	314	38	1
213	315	38	1
225	315	38	1
230	315	38	2
235	315	38	1
238	315	38	2
243	315	38	1
244	315	38	2
228	316	38	1
242	316	38	1
214	317	38	1
219	317	38	2
227	317	38	1
236	317	38	1
212	318	38	1
231	318	38	1
232	318	38	1
236	318	38	1
237	318	38	1
240	318	38	1
241	318	38	1
230	319	38	1
231	319	38	1
242	319	38	1
229	320	38	1
230	320	38	3
233	321	38	1
191	268	39	1
217	268	39	1
188	269	39	1
192	270	39	2
194	270	39	1
195	270	39	1
201	270	39	1
216	270	39	1
218	271	39	2
189	273	39	1
214	273	39	1
214	275	39	2
218	276	39	1
214	277	39	2
208	278	39	1
214	278	39	1
216	278	39	1
206	279	39	1
215	279	39	1
217	279	39	1
221	280	39	1
204	281	39	2
195	282	39	1
212	282	39	1
215	282	39	1
219	282	39	1
190	283	39	1
201	283	39	1
202	283	39	2
193	284	39	1
200	284	39	1
203	284	39	2
206	284	39	1
199	285	39	1
193	286	39	1
206	286	39	2
216	286	39	1
187	287	39	2
188	287	39	2
207	287	39	1
215	287	39	1
219	287	39	2
222	287	39	1
187	288	39	1
192	288	39	1
193	288	39	1
204	288	39	2
205	288	39	1
206	288	39	1
210	288	39	1
217	288	39	1
189	289	39	1
190	289	39	1
191	289	39	2
195	289	39	1
217	289	39	1
186	290	39	2
190	290	39	1
195	290	39	1
204	290	39	1
207	290	39	1
211	290	39	1
218	290	39	1
190	291	39	1
191	291	39	1
193	291	39	2
202	291	39	2
207	291	39	1
225	291	39	1
238	291	39	2
197	292	39	1
211	292	39	1
212	292	39	2
232	292	39	3
235	292	39	1
239	292	39	1
199	293	39	1
205	293	39	3
220	293	39	1
221	293	39	1
225	293	39	1
227	293	39	1
229	293	39	1
238	293	39	3
240	293	39	2
205	294	39	1
206	294	39	1
221	294	39	1
225	294	39	1
228	294	39	2
236	294	39	1
212	295	39	1
225	295	39	2
229	295	39	1
232	295	39	1
234	295	39	2
205	296	39	1
215	296	39	1
219	296	39	2
228	296	39	1
234	296	39	2
237	296	39	1
239	296	39	1
197	297	39	2
200	297	39	2
203	297	39	1
206	297	39	1
221	297	39	1
223	297	39	1
224	297	39	1
232	297	39	3
233	297	39	1
241	297	39	1
200	298	39	1
202	298	39	1
203	298	39	1
214	298	39	1
219	298	39	1
221	298	39	2
224	298	39	1
229	298	39	1
232	298	39	1
242	298	39	1
214	299	39	1
222	299	39	1
224	299	39	2
225	299	39	2
229	299	39	1
230	299	39	2
233	299	39	3
237	299	39	1
239	299	39	1
243	299	39	1
214	300	39	2
235	300	39	1
229	301	39	2
230	301	39	1
238	301	39	1
226	302	39	1
229	302	39	1
231	302	39	1
233	302	39	1
240	302	39	1
226	303	39	1
228	303	39	1
231	303	39	1
227	304	39	2
234	304	39	1
244	304	39	1
224	305	39	1
236	305	39	1
223	306	39	2
236	306	39	1
239	306	39	1
213	307	39	1
224	307	39	1
225	307	39	2
226	307	39	2
229	307	39	1
235	307	39	1
241	307	39	1
221	308	39	1
222	308	39	1
226	308	39	1
227	308	39	1
229	308	39	4
240	308	39	1
241	308	39	1
242	308	39	1
243	308	39	1
195	309	39	1
215	309	39	1
216	309	39	1
220	309	39	1
234	309	39	1
235	309	39	1
196	310	39	1
218	310	39	1
221	310	39	1
223	310	39	1
206	311	39	1
218	311	39	1
219	311	39	2
222	311	39	1
225	311	39	2
226	311	39	1
228	311	39	1
196	312	39	1
213	312	39	1
222	312	39	1
228	312	39	1
231	312	39	2
232	312	39	1
241	312	39	1
224	313	39	1
225	313	39	1
227	313	39	1
229	313	39	1
230	313	39	1
235	313	39	1
236	313	39	1
242	313	39	1
219	314	39	1
227	314	39	1
229	314	39	2
238	314	39	2
240	314	39	1
242	314	39	1
217	315	39	1
219	315	39	1
242	315	39	1
245	315	39	1
217	316	39	2
225	316	39	2
238	316	39	2
244	316	39	1
225	317	39	2
232	317	39	1
240	317	39	1
229	318	39	1
231	318	39	1
235	318	39	1
220	319	39	1
230	319	39	1
237	319	39	1
217	320	39	1
229	320	39	1
230	320	39	1
238	320	39	2
241	320	39	1
229	321	39	1
212	325	39	2
208	327	39	1
197	328	39	2
214	274	40	1
201	278	40	1
193	280	40	1
193	281	40	2
197	283	40	1
204	285	40	1
193	288	40	1
202	288	40	1
206	288	40	1
210	288	40	1
211	288	40	2
211	290	40	1
192	291	40	1
191	292	40	1
193	292	40	1
208	292	40	1
210	292	40	1
221	292	40	1
236	292	40	1
197	293	40	1
204	293	40	2
207	293	40	1
216	293	40	1
223	293	40	1
229	293	40	1
234	293	40	1
221	294	40	1
227	294	40	1
237	294	40	1
227	295	40	1
241	295	40	1
203	296	40	1
206	296	40	1
188	297	40	3
229	297	40	2
236	297	40	2
203	298	40	1
222	298	40	1
226	298	40	2
228	298	40	3
229	298	40	1
199	299	40	1
214	299	40	2
224	299	40	1
225	299	40	1
229	299	40	1
231	299	40	1
237	299	40	1
242	299	40	1
225	300	40	1
228	301	40	2
230	301	40	1
236	301	40	1
232	302	40	1
233	302	40	1
243	302	40	1
228	303	40	1
214	305	40	1
223	305	40	1
229	305	40	1
230	305	40	1
232	305	40	1
210	306	40	2
213	306	40	1
214	306	40	1
226	306	40	1
228	306	40	1
230	306	40	1
239	306	40	2
192	307	40	2
215	307	40	1
223	307	40	1
227	307	40	1
234	307	40	1
240	307	40	1
223	308	40	1
224	308	40	1
228	308	40	4
239	308	40	1
241	308	40	1
195	309	40	1
215	309	40	1
223	309	40	1
224	309	40	1
228	309	40	1
240	309	40	2
217	310	40	1
219	310	40	1
225	310	40	1
217	311	40	1
219	311	40	1
238	311	40	1
242	311	40	1
217	312	40	1
218	312	40	1
240	312	40	1
241	312	40	1
242	312	40	2
215	313	40	1
220	313	40	1
236	313	40	1
220	314	40	2
236	314	40	1
237	314	40	1
238	314	40	1
242	314	40	1
237	315	40	1
238	315	40	1
239	315	40	1
243	315	40	1
220	316	40	1
236	316	40	1
237	316	40	1
240	316	40	1
242	316	40	1
221	317	40	1
235	317	40	3
220	318	40	1
229	318	40	1
231	318	40	2
240	318	40	1
243	318	40	1
215	319	40	1
221	319	40	2
237	319	40	1
238	319	40	1
239	319	40	1
242	319	40	1
221	320	40	2
223	320	40	1
230	320	40	1
232	320	40	1
241	320	40	3
227	321	40	1
229	322	40	1
230	322	40	1
231	322	40	1
228	323	40	1
212	325	40	2
213	329	40	2
217	292	41	1
225	293	41	1
217	294	41	1
225	294	41	1
204	297	41	1
214	298	41	1
226	298	41	2
237	299	41	1
235	300	41	1
234	301	41	1
235	301	41	1
220	304	41	1
232	304	41	1
221	305	41	1
226	305	41	1
228	305	41	1
231	305	41	1
217	306	41	1
227	306	41	1
230	306	41	2
225	307	41	1
227	307	41	3
229	307	41	1
211	308	41	1
220	308	41	1
225	308	41	1
239	308	41	1
220	309	41	1
224	309	41	1
240	309	41	1
239	310	41	1
222	311	41	1
216	312	41	2
240	312	41	1
245	313	41	1
220	314	41	1
221	314	41	1
228	314	41	1
235	314	41	2
243	314	41	1
218	315	41	1
220	315	41	1
230	315	41	1
216	316	41	1
219	316	41	2
220	316	41	1
237	316	41	1
238	316	41	1
249	316	41	1
221	317	41	1
223	317	41	2
240	317	41	1
244	317	41	1
217	318	41	1
218	318	41	2
240	318	41	1
245	318	41	1
246	318	41	2
223	319	41	1
230	319	41	1
241	320	41	1
216	321	41	1
231	321	41	1
240	321	41	1
228	322	41	1
231	322	41	1
214	326	41	1
231	300	42	1
221	302	42	1
220	305	42	1
223	306	42	1
230	306	42	1
221	307	42	1
220	308	42	1
223	309	42	1
236	309	42	3
222	310	42	1
236	311	42	1
238	311	42	1
239	311	42	1
214	312	42	1
218	312	42	2
222	312	42	1
223	312	42	1
241	312	42	1
242	312	42	1
244	312	42	1
222	313	42	1
223	313	42	1
234	313	42	1
240	313	42	2
244	313	42	1
242	314	42	1
220	315	42	1
221	315	42	1
222	315	42	1
220	316	42	4
225	316	42	1
238	316	42	2
239	316	42	1
241	316	42	2
242	316	42	1
219	317	42	1
223	317	42	1
232	317	42	1
238	317	42	1
217	318	42	1
240	318	42	2
243	318	42	1
245	318	42	1
226	319	42	1
229	319	42	1
230	319	42	2
232	319	42	1
242	319	42	1
228	320	42	2
229	320	42	1
230	320	42	1
230	321	42	1
239	321	42	1
220	304	43	1
221	305	43	1
221	307	43	1
217	310	43	1
222	311	43	1
234	311	43	1
236	311	43	2
239	311	43	1
241	311	43	1
211	312	43	3
238	313	43	1
223	315	43	2
238	315	43	1
204	316	43	1
241	316	43	2
238	317	43	1
217	318	43	1
228	318	43	1
229	321	43	2
226	322	43	1
215	324	43	2
219	306	44	1
220	306	44	1
223	309	44	1
235	311	44	1
239	311	44	1
223	312	44	2
243	312	44	1
229	313	44	1
241	314	44	1
230	315	44	1
238	315	44	1
225	317	44	2
242	317	44	1
230	318	44	1
206	319	44	1
228	320	44	1
229	321	44	1
224	322	44	2
220	312	45	1
