x	y	z	Death Receptor Signalling
177	287	36	1
204	287	36	1
205	287	36	1
207	287	36	2
208	287	36	1
214	287	36	1
219	287	36	5
220	287	36	1
222	287	36	1
224	287	36	1
225	287	36	1
226	287	36	1
228	287	36	1
230	287	36	3
231	287	36	1
234	287	36	1
239	287	36	1
241	287	36	4
246	287	36	3
248	287	36	2
185	288	36	1
187	288	36	1
188	288	36	2
199	288	36	1
203	288	36	2
204	288	36	2
206	288	36	1
210	288	36	1
220	288	36	1
223	288	36	2
224	288	36	2
229	288	36	3
230	288	36	1
231	288	36	3
233	288	36	1
238	288	36	1
239	288	36	1
241	288	36	1
243	288	36	1
244	288	36	3
184	289	36	1
185	289	36	2
196	289	36	1
199	289	36	2
200	289	36	1
201	289	36	3
203	289	36	2
223	289	36	2
230	289	36	1
231	289	36	1
232	289	36	1
233	289	36	1
234	289	36	2
237	289	36	1
239	289	36	1
240	289	36	1
187	290	36	3
197	290	36	1
198	290	36	1
199	290	36	1
203	290	36	2
204	290	36	1
206	290	36	1
220	290	36	3
223	290	36	3
225	290	36	1
226	290	36	2
233	290	36	2
236	290	36	2
237	290	36	1
238	290	36	1
239	290	36	1
240	290	36	1
241	290	36	3
247	290	36	2
186	291	36	1
197	291	36	1
201	291	36	1
202	291	36	1
221	291	36	2
224	291	36	1
231	291	36	2
233	291	36	1
239	291	36	1
240	291	36	3
244	291	36	2
245	291	36	3
187	292	36	1
189	292	36	4
194	292	36	1
198	292	36	2
200	292	36	1
202	292	36	1
203	292	36	1
204	292	36	1
206	292	36	1
208	292	36	6
219	292	36	1
223	292	36	1
224	292	36	2
227	292	36	2
229	292	36	1
230	292	36	3
232	292	36	1
233	292	36	1
235	292	36	1
237	292	36	1
238	292	36	1
242	292	36	1
245	292	36	1
195	293	36	1
196	293	36	1
197	293	36	1
199	293	36	2
200	293	36	3
202	293	36	1
206	293	36	1
207	293	36	1
208	293	36	2
223	293	36	1
224	293	36	1
226	293	36	2
228	293	36	1
229	293	36	1
234	293	36	3
236	293	36	3
237	293	36	1
239	293	36	2
242	293	36	2
182	294	36	1
187	294	36	1
188	294	36	1
195	294	36	1
198	294	36	1
199	294	36	1
201	294	36	2
202	294	36	1
204	294	36	1
223	294	36	1
227	294	36	1
229	294	36	1
231	294	36	2
234	294	36	2
235	294	36	1
237	294	36	1
241	294	36	1
243	294	36	3
196	295	36	1
201	295	36	1
207	295	36	1
218	295	36	1
220	295	36	1
221	295	36	1
226	295	36	1
232	295	36	1
235	295	36	1
236	295	36	1
237	295	36	1
238	295	36	1
241	295	36	1
198	296	36	4
201	296	36	2
202	296	36	1
228	296	36	1
230	296	36	1
235	296	36	2
236	296	36	1
237	296	36	1
238	296	36	1
239	296	36	2
201	297	36	1
202	297	36	1
204	297	36	1
205	297	36	1
217	297	36	2
219	297	36	2
232	297	36	1
238	297	36	2
239	297	36	1
241	297	36	1
244	297	36	1
245	297	36	2
199	298	36	1
201	298	36	1
202	298	36	2
203	298	36	1
205	298	36	1
226	298	36	1
230	298	36	2
234	298	36	2
236	298	36	1
240	298	36	1
245	298	36	2
199	299	36	1
200	299	36	1
204	299	36	1
230	299	36	3
232	299	36	4
236	299	36	2
238	299	36	1
241	299	36	1
245	299	36	2
229	300	36	1
230	300	36	1
237	300	36	1
245	300	36	1
229	301	36	1
230	301	36	3
232	301	36	1
234	301	36	1
235	301	36	2
243	301	36	1
225	302	36	1
226	302	36	1
227	302	36	3
231	302	36	3
232	302	36	3
233	302	36	1
235	302	36	1
237	302	36	1
244	302	36	1
225	303	36	1
226	303	36	1
227	303	36	1
228	303	36	1
233	303	36	3
234	303	36	1
235	303	36	1
236	303	36	1
242	303	36	1
245	303	36	1
223	304	36	1
225	304	36	1
232	304	36	1
233	304	36	1
235	304	36	1
223	305	36	1
225	305	36	1
226	305	36	1
229	305	36	1
234	305	36	2
222	306	36	1
223	306	36	1
224	306	36	3
228	306	36	2
235	306	36	1
239	306	36	1
241	306	36	3
242	306	36	2
244	306	36	1
222	307	36	2
223	307	36	2
224	307	36	1
226	307	36	1
234	307	36	1
242	307	36	1
243	307	36	1
222	308	36	1
223	308	36	1
225	308	36	1
227	308	36	1
228	308	36	1
237	308	36	2
241	308	36	1
243	308	36	1
223	309	36	1
224	309	36	1
225	309	36	2
228	309	36	1
229	309	36	1
230	309	36	2
232	309	36	1
233	309	36	1
234	309	36	1
242	309	36	1
216	310	36	2
219	310	36	1
222	310	36	1
223	310	36	1
224	310	36	1
226	310	36	1
228	310	36	2
229	310	36	3
231	310	36	2
236	310	36	1
215	311	36	1
222	311	36	1
223	311	36	1
225	311	36	1
230	311	36	1
232	311	36	1
242	311	36	1
221	312	36	1
225	312	36	2
230	312	36	1
231	312	36	2
233	312	36	2
235	312	36	1
216	313	36	2
217	313	36	2
225	313	36	1
227	313	36	1
229	313	36	1
230	313	36	3
231	313	36	1
232	313	36	1
234	313	36	2
235	313	36	3
228	314	36	1
235	314	36	1
236	314	36	1
214	315	36	1
220	315	36	1
235	315	36	1
238	315	36	1
242	315	36	1
243	315	36	1
228	316	36	1
234	316	36	1
236	316	36	3
238	316	36	2
242	316	36	1
227	317	36	1
235	317	36	1
236	317	36	1
237	317	36	1
238	317	36	1
233	318	36	1
235	318	36	2
236	318	36	1
237	318	36	1
231	319	36	3
236	319	36	1
238	319	36	1
239	319	36	2
228	257	37	1
227	258	37	1
224	260	37	2
227	260	37	1
228	260	37	1
230	260	37	1
234	260	37	2
242	260	37	1
226	261	37	1
227	261	37	1
229	261	37	2
220	262	37	2
227	262	37	1
229	262	37	1
232	262	37	1
217	263	37	2
231	263	37	3
209	264	37	1
215	264	37	1
224	264	37	1
229	264	37	1
236	264	37	2
237	264	37	2
238	264	37	2
207	265	37	1
232	265	37	2
246	265	37	1
194	266	37	1
230	266	37	2
243	266	37	1
183	267	37	1
189	267	37	1
211	267	37	1
214	267	37	1
219	267	37	1
229	267	37	2
233	267	37	1
237	267	37	1
238	267	37	1
239	267	37	1
241	267	37	1
193	268	37	2
215	268	37	1
220	268	37	1
236	268	37	1
238	268	37	1
240	268	37	1
194	269	37	4
204	269	37	2
211	269	37	1
218	269	37	1
219	269	37	1
237	269	37	1
188	270	37	1
190	270	37	1
192	270	37	1
194	270	37	1
196	270	37	1
197	270	37	2
215	270	37	1
216	270	37	1
220	270	37	2
221	270	37	2
235	270	37	1
187	271	37	2
192	271	37	1
195	271	37	1
196	271	37	1
218	271	37	1
220	271	37	2
196	272	37	1
207	272	37	1
214	272	37	1
215	272	37	1
208	273	37	1
210	273	37	2
212	273	37	1
216	273	37	2
236	273	37	1
215	274	37	1
206	275	37	1
208	275	37	1
211	275	37	2
214	275	37	2
216	275	37	1
220	275	37	1
211	276	37	3
214	276	37	1
215	276	37	1
217	276	37	1
211	277	37	1
214	277	37	1
217	277	37	1
195	278	37	1
205	278	37	1
206	278	37	1
211	278	37	3
212	278	37	3
214	278	37	3
175	279	37	1
207	279	37	1
210	279	37	2
215	279	37	2
217	279	37	1
192	280	37	2
208	280	37	3
215	280	37	2
189	281	37	1
191	281	37	2
192	281	37	1
208	281	37	2
210	281	37	1
213	281	37	2
215	281	37	1
211	282	37	1
212	282	37	1
215	282	37	1
223	282	37	2
201	283	37	2
204	283	37	2
211	283	37	1
214	283	37	1
215	283	37	2
227	283	37	1
237	283	37	1
186	284	37	1
196	284	37	1
205	284	37	2
206	284	37	1
237	284	37	3
187	285	37	1
197	285	37	1
198	285	37	1
205	285	37	2
233	285	37	1
202	286	37	1
203	286	37	2
205	286	37	1
207	286	37	1
219	286	37	2
220	286	37	2
225	286	37	1
236	286	37	1
239	286	37	1
241	286	37	1
187	287	37	1
188	287	37	1
193	287	37	1
202	287	37	2
207	287	37	2
220	287	37	1
222	287	37	1
230	287	37	1
233	287	37	5
238	287	37	1
239	287	37	3
240	287	37	1
190	288	37	1
194	288	37	1
205	288	37	1
221	288	37	1
224	288	37	1
232	288	37	1
233	288	37	1
238	288	37	4
241	288	37	1
201	289	37	1
202	289	37	1
203	289	37	1
205	289	37	1
208	289	37	1
219	289	37	2
223	289	37	2
224	289	37	1
234	289	37	1
235	289	37	3
236	289	37	1
239	289	37	2
240	289	37	2
186	290	37	1
195	290	37	1
199	290	37	2
200	290	37	1
204	290	37	2
222	290	37	1
230	290	37	1
231	290	37	1
233	290	37	2
237	290	37	3
243	290	37	1
203	291	37	1
221	291	37	1
224	291	37	1
233	291	37	1
234	291	37	1
235	291	37	1
238	291	37	1
239	291	37	1
198	292	37	1
200	292	37	2
204	292	37	1
208	292	37	2
225	292	37	2
232	292	37	2
234	292	37	2
235	292	37	2
242	292	37	1
190	293	37	1
197	293	37	2
202	293	37	1
204	293	37	2
207	293	37	1
223	293	37	1
226	293	37	2
230	293	37	1
240	293	37	1
201	294	37	1
224	294	37	3
225	294	37	1
233	294	37	1
234	294	37	1
235	294	37	3
237	294	37	1
240	294	37	1
242	294	37	1
245	294	37	1
197	295	37	2
203	295	37	1
204	295	37	1
237	295	37	2
240	295	37	1
241	295	37	3
244	295	37	1
245	295	37	2
199	296	37	1
201	296	37	1
202	296	37	1
203	296	37	1
204	296	37	1
217	296	37	1
222	296	37	2
223	296	37	2
225	296	37	3
228	296	37	1
229	296	37	1
234	296	37	3
240	296	37	2
242	296	37	1
243	296	37	1
244	296	37	1
245	296	37	1
196	297	37	1
204	297	37	1
218	297	37	1
227	297	37	1
229	297	37	1
230	297	37	1
231	297	37	1
234	297	37	1
239	297	37	1
241	297	37	1
242	297	37	2
243	297	37	1
199	298	37	2
202	298	37	1
229	298	37	2
233	298	37	1
240	298	37	1
242	298	37	1
243	298	37	1
244	298	37	2
245	298	37	2
228	299	37	1
231	299	37	2
232	299	37	1
233	299	37	2
245	299	37	1
225	300	37	1
226	300	37	2
227	300	37	2
229	300	37	1
231	300	37	2
232	300	37	2
233	300	37	1
236	300	37	2
239	300	37	1
240	300	37	1
244	300	37	1
227	301	37	1
230	301	37	2
232	301	37	1
242	301	37	1
244	301	37	1
232	302	37	2
233	302	37	1
244	302	37	1
235	303	37	1
236	303	37	1
228	304	37	1
226	305	37	2
227	305	37	2
236	305	37	2
223	306	37	1
224	306	37	3
242	306	37	1
225	308	37	2
226	308	37	1
235	308	37	1
241	308	37	2
221	309	37	1
242	309	37	1
217	310	37	1
227	310	37	3
229	310	37	1
216	311	37	2
219	311	37	1
221	311	37	1
225	311	37	2
226	311	37	1
228	311	37	1
234	311	37	1
237	311	37	1
217	312	37	1
218	312	37	2
221	312	37	2
228	312	37	2
230	312	37	1
232	312	37	1
236	312	37	2
240	312	37	2
242	312	37	1
217	313	37	1
218	313	37	1
221	313	37	1
225	313	37	3
237	313	37	1
238	313	37	1
219	314	37	1
221	314	37	1
230	314	37	1
234	314	37	2
237	314	37	1
238	314	37	2
227	315	37	1
229	315	37	1
230	315	37	1
239	315	37	1
236	316	37	1
237	316	37	1
230	317	37	1
238	317	37	1
232	318	37	2
235	318	37	1
236	318	37	1
238	318	37	2
231	322	37	3
226	259	38	1
216	261	38	2
225	261	38	1
227	261	38	1
228	261	38	1
225	262	38	2
227	262	38	1
229	263	38	3
232	263	38	1
223	264	38	1
232	264	38	1
226	265	38	3
230	265	38	3
237	265	38	3
189	266	38	1
217	266	38	1
229	266	38	1
231	266	38	1
193	267	38	1
219	267	38	2
188	268	38	1
211	268	38	1
213	268	38	1
187	269	38	1
194	269	38	1
209	269	38	1
211	269	38	1
192	270	38	1
193	270	38	1
217	270	38	1
232	270	38	1
188	271	38	1
193	271	38	2
211	271	38	1
215	271	38	2
216	271	38	1
217	271	38	3
203	272	38	1
215	272	38	1
217	272	38	1
236	272	38	2
201	273	38	2
209	273	38	1
210	273	38	1
213	273	38	1
210	274	38	3
212	274	38	3
213	274	38	2
216	274	38	1
218	274	38	1
240	274	38	1
206	275	38	1
217	275	38	1
191	276	38	1
207	276	38	1
208	276	38	1
211	276	38	1
219	276	38	1
205	277	38	2
207	277	38	1
209	277	38	1
213	277	38	2
214	277	38	3
219	277	38	1
220	277	38	1
206	278	38	1
208	278	38	3
215	278	38	1
221	278	38	1
222	278	38	1
230	278	38	3
177	279	38	2
194	279	38	1
206	279	38	1
208	279	38	1
209	279	38	1
211	279	38	2
212	279	38	1
214	279	38	1
220	279	38	6
210	280	38	4
211	280	38	2
214	280	38	1
215	280	38	1
190	281	38	1
191	281	38	2
193	281	38	4
208	281	38	1
210	281	38	2
211	281	38	2
212	281	38	1
215	281	38	1
216	281	38	2
189	282	38	1
191	282	38	1
192	282	38	1
208	282	38	1
211	282	38	1
213	282	38	2
210	283	38	2
214	283	38	1
216	283	38	2
217	283	38	2
191	284	38	1
193	284	38	1
195	284	38	1
214	284	38	1
215	284	38	1
216	284	38	2
191	285	38	1
192	285	38	1
193	285	38	1
201	285	38	2
202	285	38	2
204	285	38	2
205	285	38	1
208	285	38	1
212	285	38	2
215	285	38	1
216	285	38	1
217	285	38	3
232	285	38	1
188	286	38	1
196	286	38	1
208	286	38	1
218	286	38	1
219	286	38	1
221	286	38	2
232	286	38	3
233	286	38	1
237	286	38	1
188	287	38	1
193	287	38	1
195	287	38	1
198	287	38	1
207	287	38	1
215	287	38	1
217	287	38	1
222	287	38	1
187	288	38	2
189	288	38	1
192	288	38	2
193	288	38	3
202	288	38	1
206	288	38	1
214	288	38	1
219	288	38	3
220	288	38	1
224	288	38	2
235	288	38	1
236	288	38	1
185	289	38	1
186	289	38	2
187	289	38	1
192	289	38	1
200	289	38	1
204	289	38	1
215	289	38	1
219	289	38	1
223	289	38	1
231	289	38	2
236	289	38	1
188	290	38	1
191	290	38	1
193	290	38	2
198	290	38	1
199	290	38	1
203	290	38	2
206	290	38	1
211	290	38	1
216	290	38	1
218	290	38	2
224	290	38	1
189	291	38	1
202	291	38	1
204	291	38	1
206	291	38	1
210	291	38	1
214	291	38	2
223	291	38	1
234	291	38	2
189	292	38	1
194	292	38	1
196	292	38	1
199	292	38	1
207	292	38	1
213	292	38	1
221	292	38	2
229	292	38	1
230	292	38	2
232	292	38	1
237	292	38	3
238	292	38	1
239	292	38	1
240	292	38	1
197	293	38	2
200	293	38	2
206	293	38	1
217	293	38	1
218	293	38	1
220	293	38	2
223	293	38	1
225	293	38	2
229	293	38	2
238	293	38	3
239	293	38	1
240	293	38	1
202	294	38	2
204	294	38	1
205	294	38	1
206	294	38	1
210	294	38	1
212	294	38	2
213	294	38	1
221	294	38	1
228	294	38	1
230	294	38	1
237	294	38	1
239	294	38	3
192	295	38	2
197	295	38	1
198	295	38	2
202	295	38	2
204	295	38	1
216	295	38	1
218	295	38	2
220	295	38	2
225	295	38	1
227	295	38	1
230	295	38	1
235	295	38	2
238	295	38	3
240	295	38	3
241	295	38	1
244	295	38	2
197	296	38	2
198	296	38	1
201	296	38	2
206	296	38	1
217	296	38	1
221	296	38	2
222	296	38	1
228	296	38	2
235	296	38	1
236	296	38	1
237	296	38	1
241	296	38	1
242	296	38	1
195	297	38	1
201	297	38	1
205	297	38	2
219	297	38	2
224	297	38	1
225	297	38	3
226	297	38	1
229	297	38	2
230	297	38	1
231	297	38	1
232	297	38	1
233	297	38	4
234	297	38	2
237	297	38	1
239	297	38	1
240	297	38	1
241	297	38	1
243	297	38	1
244	297	38	1
192	298	38	2
200	298	38	1
216	298	38	3
228	298	38	1
231	298	38	4
233	298	38	1
234	298	38	2
237	298	38	2
240	298	38	2
244	298	38	2
193	299	38	1
196	299	38	1
203	299	38	2
204	299	38	2
227	299	38	1
229	299	38	1
231	299	38	1
235	299	38	1
236	299	38	1
237	299	38	1
239	299	38	3
242	299	38	1
243	299	38	1
244	299	38	2
245	299	38	1
204	300	38	1
218	300	38	4
227	300	38	1
228	300	38	2
233	300	38	1
234	300	38	1
240	300	38	1
241	300	38	1
229	301	38	1
230	301	38	1
233	301	38	1
234	301	38	2
235	301	38	3
238	301	38	3
239	301	38	1
227	302	38	2
228	302	38	1
231	302	38	1
233	302	38	4
237	302	38	1
227	303	38	2
228	303	38	1
229	303	38	2
234	303	38	2
225	304	38	2
228	304	38	1
230	304	38	1
231	304	38	1
233	304	38	2
234	304	38	3
236	304	38	1
237	304	38	1
240	304	38	1
243	304	38	2
244	304	38	1
226	305	38	1
228	305	38	1
230	305	38	1
232	305	38	1
235	305	38	2
236	305	38	1
241	305	38	1
244	305	38	1
245	305	38	1
210	306	38	1
227	306	38	2
229	306	38	1
232	306	38	2
239	306	38	1
242	306	38	1
246	306	38	1
223	307	38	1
225	307	38	1
226	307	38	1
237	307	38	1
241	307	38	1
243	307	38	1
246	307	38	1
222	308	38	2
226	308	38	1
235	308	38	1
239	308	38	3
241	308	38	1
242	308	38	2
220	309	38	4
223	309	38	2
224	309	38	1
225	309	38	1
226	309	38	2
227	309	38	1
228	309	38	1
229	309	38	1
217	310	38	1
219	310	38	1
222	310	38	1
223	310	38	1
227	310	38	3
228	310	38	1
230	310	38	3
232	310	38	1
241	310	38	3
214	311	38	2
217	311	38	1
218	311	38	1
219	311	38	2
221	311	38	2
224	311	38	2
225	311	38	1
228	311	38	1
231	311	38	1
235	311	38	2
219	312	38	2
220	312	38	2
221	312	38	2
223	312	38	1
227	312	38	1
229	312	38	2
230	312	38	2
231	312	38	1
239	312	38	1
240	312	38	1
242	312	38	1
217	313	38	1
223	313	38	1
228	313	38	1
234	313	38	2
235	313	38	1
236	313	38	1
241	313	38	2
242	313	38	1
244	313	38	1
217	314	38	1
219	314	38	1
226	314	38	1
236	314	38	1
238	314	38	1
239	314	38	1
240	314	38	1
242	314	38	1
211	315	38	2
220	315	38	1
223	315	38	2
229	315	38	1
230	315	38	1
236	315	38	1
239	315	38	1
225	316	38	3
226	316	38	2
234	316	38	1
238	316	38	3
239	316	38	1
240	316	38	2
244	316	38	1
211	317	38	1
221	317	38	1
226	317	38	1
231	317	38	1
235	317	38	2
237	317	38	3
238	317	38	1
239	317	38	2
240	317	38	2
242	317	38	2
220	318	38	1
230	318	38	1
232	318	38	1
233	318	38	1
235	318	38	2
237	318	38	2
240	318	38	1
218	319	38	2
230	319	38	5
232	319	38	1
234	319	38	2
237	319	38	1
241	319	38	4
229	320	38	2
231	320	38	1
233	320	38	1
212	321	38	1
221	321	38	1
220	322	38	2
233	322	38	1
235	323	38	1
233	324	38	1
215	265	39	2
237	265	39	3
217	268	39	2
188	269	39	2
194	270	39	1
195	270	39	1
216	270	39	2
218	271	39	2
189	273	39	2
214	273	39	1
213	274	39	2
214	274	39	1
212	275	39	1
213	275	39	2
214	275	39	2
216	275	39	2
204	277	39	2
214	277	39	1
195	278	39	1
201	278	39	2
208	278	39	2
210	278	39	1
214	278	39	2
220	278	39	1
206	279	39	2
212	279	39	1
215	279	39	1
216	279	39	1
217	279	39	1
204	281	39	2
217	281	39	2
190	282	39	2
195	282	39	1
219	282	39	1
226	282	39	1
190	283	39	2
191	283	39	1
201	283	39	3
202	283	39	2
237	283	39	1
193	284	39	1
200	284	39	1
205	284	39	1
206	284	39	1
207	284	39	2
191	285	39	2
195	285	39	2
197	285	39	1
187	286	39	1
193	286	39	1
203	286	39	2
205	286	39	1
216	286	39	3
188	287	39	3
196	287	39	2
205	287	39	2
207	287	39	1
187	288	39	1
192	288	39	1
205	288	39	1
217	288	39	2
218	288	39	1
224	288	39	3
189	289	39	2
191	289	39	2
193	289	39	1
201	289	39	1
203	289	39	1
217	289	39	2
239	289	39	3
190	290	39	1
192	290	39	1
200	290	39	2
204	290	39	1
207	290	39	1
215	290	39	2
218	290	39	1
233	290	39	1
238	290	39	1
193	291	39	1
199	291	39	2
202	291	39	1
204	291	39	1
207	291	39	2
214	291	39	1
217	291	39	1
233	291	39	1
239	291	39	1
199	292	39	1
210	292	39	2
211	292	39	1
212	292	39	1
213	292	39	1
221	292	39	1
226	292	39	1
232	292	39	1
234	292	39	1
236	292	39	3
242	292	39	2
197	293	39	1
199	293	39	1
208	293	39	2
209	293	39	1
220	293	39	2
225	293	39	2
201	294	39	2
213	294	39	1
221	294	39	1
225	294	39	1
228	294	39	2
230	294	39	1
235	294	39	2
236	294	39	1
237	294	39	1
241	294	39	1
242	294	39	1
197	295	39	2
204	295	39	1
216	295	39	1
225	295	39	2
227	295	39	1
229	295	39	2
232	295	39	3
236	295	39	3
240	295	39	1
243	295	39	2
197	296	39	1
200	296	39	1
202	296	39	1
206	296	39	2
222	296	39	2
223	296	39	1
237	296	39	3
240	296	39	1
204	297	39	1
221	297	39	1
223	297	39	2
225	297	39	1
230	297	39	1
234	297	39	1
236	297	39	2
241	297	39	1
201	298	39	1
202	298	39	1
203	298	39	1
213	298	39	1
214	298	39	1
215	298	39	4
219	298	39	1
225	298	39	2
226	298	39	3
228	298	39	1
232	298	39	1
240	298	39	1
222	299	39	1
224	299	39	1
225	299	39	1
227	299	39	2
228	299	39	3
229	299	39	1
230	299	39	1
233	299	39	1
236	299	39	1
237	299	39	1
241	299	39	1
214	300	39	1
227	300	39	2
228	300	39	1
229	300	39	5
230	300	39	2
235	300	39	3
227	301	39	1
228	301	39	1
229	302	39	1
231	302	39	3
233	302	39	1
226	303	39	2
228	303	39	2
235	303	39	1
239	303	39	2
210	304	39	1
227	304	39	1
228	304	39	1
194	305	39	2
223	305	39	1
224	305	39	3
236	305	39	2
240	305	39	1
241	305	39	1
242	305	39	1
211	306	39	1
223	306	39	2
227	306	39	1
235	306	39	1
236	306	39	2
240	306	39	2
241	306	39	2
198	307	39	2
214	307	39	1
223	307	39	1
224	307	39	1
225	307	39	2
229	307	39	1
235	307	39	1
241	307	39	3
194	308	39	1
220	308	39	1
221	308	39	1
227	308	39	1
233	308	39	2
235	308	39	1
240	308	39	1
241	308	39	3
195	309	39	3
212	309	39	1
215	309	39	2
216	309	39	1
218	309	39	1
221	309	39	1
225	309	39	1
228	309	39	1
229	309	39	1
239	309	39	1
240	309	39	1
242	309	39	1
196	310	39	1
217	310	39	1
218	310	39	1
219	310	39	2
220	310	39	2
222	310	39	1
223	310	39	1
225	310	39	1
226	310	39	1
228	310	39	1
242	310	39	1
206	311	39	2
211	311	39	1
218	311	39	2
219	311	39	1
221	311	39	2
222	311	39	1
224	311	39	1
225	311	39	4
226	311	39	2
227	311	39	1
231	311	39	1
232	311	39	2
235	311	39	2
236	311	39	2
211	312	39	2
218	312	39	3
219	312	39	1
220	312	39	1
228	312	39	2
229	312	39	1
230	312	39	1
231	312	39	1
232	312	39	1
239	312	39	1
242	312	39	3
217	313	39	1
218	313	39	1
219	313	39	1
220	313	39	1
224	313	39	2
225	313	39	2
228	313	39	1
229	313	39	1
230	313	39	1
235	313	39	1
236	313	39	2
239	313	39	1
218	314	39	1
219	314	39	1
227	314	39	2
229	314	39	2
236	314	39	1
238	314	39	1
239	314	39	1
240	314	39	1
241	314	39	2
242	314	39	1
220	315	39	1
237	315	39	1
239	315	39	1
240	315	39	2
225	316	39	3
229	316	39	1
236	316	39	2
240	316	39	1
241	316	39	1
242	316	39	1
211	317	39	1
232	317	39	2
235	317	39	2
236	317	39	2
238	317	39	1
242	317	39	1
244	317	39	1
235	318	39	1
238	318	39	1
243	318	39	1
220	319	39	3
230	319	39	3
233	319	39	1
237	319	39	2
240	319	39	1
226	320	39	2
234	320	39	1
238	320	39	2
241	320	39	1
215	321	39	1
218	321	39	1
219	321	39	1
230	321	39	1
233	321	39	4
234	321	39	1
231	322	39	3
232	323	39	1
220	324	39	2
212	325	39	1
212	327	39	2
197	328	39	1
201	278	40	1
193	280	40	1
193	281	40	2
197	283	40	1
237	283	40	2
195	284	40	1
197	284	40	1
194	285	40	3
196	286	40	3
206	286	40	1
194	287	40	1
204	287	40	1
210	288	40	1
211	288	40	1
193	289	40	3
193	290	40	1
211	290	40	1
191	291	40	1
196	291	40	1
206	291	40	2
208	291	40	1
189	292	40	2
191	292	40	2
193	292	40	1
199	292	40	1
210	292	40	1
227	292	40	1
192	293	40	1
197	293	40	2
207	293	40	2
209	293	40	1
223	293	40	1
229	293	40	1
217	294	40	2
228	294	40	1
237	294	40	1
239	294	40	2
197	295	40	1
220	295	40	1
227	295	40	1
241	295	40	1
198	296	40	1
200	296	40	1
211	296	40	1
215	296	40	1
217	296	40	1
234	296	40	2
235	296	40	2
236	296	40	1
240	296	40	2
205	297	40	1
221	297	40	1
229	297	40	2
230	297	40	1
241	297	40	2
203	298	40	4
212	298	40	1
223	298	40	1
225	298	40	1
226	298	40	1
228	298	40	1
229	298	40	1
231	298	40	1
229	299	40	1
230	299	40	1
231	299	40	1
236	299	40	1
237	299	40	1
242	299	40	1
237	300	40	1
215	301	40	1
228	301	40	1
229	301	40	3
224	302	40	1
232	302	40	2
233	302	40	2
237	302	40	1
234	303	40	1
241	303	40	2
229	304	40	1
243	304	40	2
223	305	40	1
229	305	40	1
230	305	40	1
232	305	40	2
234	305	40	2
242	305	40	1
210	306	40	1
212	306	40	1
214	306	40	2
225	306	40	2
228	306	40	2
202	307	40	3
223	307	40	1
226	307	40	1
234	307	40	1
238	307	40	1
240	307	40	2
241	307	40	3
225	308	40	1
239	308	40	1
240	308	40	1
195	309	40	1
203	309	40	1
223	309	40	1
224	309	40	1
226	309	40	1
240	309	40	3
194	310	40	1
219	310	40	1
224	310	40	1
225	310	40	1
226	310	40	1
239	310	40	2
196	311	40	1
217	311	40	2
222	311	40	2
228	311	40	3
231	311	40	2
235	311	40	1
242	311	40	2
216	312	40	1
217	312	40	1
218	312	40	1
219	312	40	1
221	312	40	1
232	312	40	2
240	312	40	1
241	312	40	1
242	312	40	1
243	312	40	1
213	313	40	1
218	313	40	2
219	313	40	1
223	313	40	3
234	313	40	2
236	313	40	1
241	313	40	1
215	314	40	1
217	314	40	1
225	314	40	1
237	314	40	1
239	314	40	2
217	315	40	1
220	315	40	1
229	315	40	1
230	315	40	3
238	315	40	2
241	315	40	1
243	315	40	2
219	316	40	1
220	316	40	1
240	316	40	1
242	316	40	1
243	316	40	1
207	317	40	2
227	317	40	3
235	317	40	1
236	317	40	1
242	317	40	1
220	318	40	1
229	318	40	2
236	318	40	2
240	318	40	2
246	318	40	2
215	319	40	1
218	319	40	2
221	319	40	3
237	319	40	2
239	319	40	2
240	319	40	1
242	319	40	2
243	319	40	1
217	320	40	2
221	320	40	1
223	320	40	1
225	320	40	2
240	320	40	1
241	320	40	1
216	321	40	1
230	321	40	1
229	322	40	2
228	323	40	2
229	324	40	1
208	330	40	5
193	280	41	2
192	292	41	1
217	294	41	1
199	296	41	2
204	297	41	1
224	297	41	1
226	298	41	1
227	299	41	1
237	299	41	1
231	300	41	2
235	300	41	1
234	301	41	1
235	301	41	1
220	304	41	2
227	304	41	3
228	304	41	1
232	304	41	1
243	304	41	1
221	305	41	2
224	305	41	1
227	305	41	1
230	305	41	1
222	306	41	1
227	306	41	1
219	307	41	2
225	307	41	3
227	307	41	2
196	309	41	2
220	309	41	1
224	309	41	1
240	309	41	2
196	310	41	1
211	310	41	1
219	310	41	1
220	310	41	1
231	310	41	2
239	310	41	2
240	310	41	1
221	311	41	2
241	311	41	1
217	312	41	1
221	312	41	3
235	312	41	2
240	312	41	1
241	312	41	3
219	313	41	2
241	313	41	3
245	313	41	1
220	314	41	1
221	314	41	2
228	314	41	2
235	314	41	1
239	314	41	1
242	314	41	1
243	314	41	1
249	314	41	3
218	315	41	1
220	315	41	1
230	315	41	4
238	315	41	2
243	315	41	3
216	316	41	1
236	316	41	1
241	316	41	1
243	316	41	1
223	317	41	3
235	317	41	1
240	317	41	1
242	317	41	1
244	317	41	1
245	317	41	1
217	318	41	1
218	318	41	2
219	318	41	1
230	318	41	1
245	318	41	1
242	319	41	1
243	319	41	1
245	319	41	2
240	320	41	1
241	320	41	1
216	321	41	1
229	321	41	3
230	321	41	2
231	321	41	1
240	321	41	3
228	322	41	1
231	322	41	1
228	323	41	2
228	299	42	2
